"","sex","isco","geography_name","geography_id","year","weighted_mean"
"44","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Arauco",11,2011,116225.61737493
"45","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Arauco",11,2012,142623.180560284
"46","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Arauco",11,2013,148682.235406925
"47","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Arauco",11,2014,191043.906445142
"48","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Arauco",11,2015,254735.582416262
"49","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Arica",12,2010,276563.344896083
"50","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Arica",12,2011,300848.492106806
"51","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Arica",12,2012,343835.999170096
"52","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Arica",12,2013,366860.018582536
"53","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Arica",12,2014,330302.045997063
"54","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Arica",12,2015,464621.97158815
"55","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Aysén",13,2010,291505.570950765
"56","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Aysén",13,2011,267224.006480699
"57","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Aysén",13,2012,407271.940021734
"58","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Aysén",13,2013,354627.275051691
"59","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Aysén",13,2014,754065.638682514
"60","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Aysén",13,2015,297187.899675492
"61","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Buin",14,2010,143391.036411217
"62","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Buin",14,2011,139834.602470059
"63","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Buin",14,2012,124676.382770177
"64","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Buin",14,2013,202992.927785427
"65","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Buin",14,2014,144222.05208809
"66","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Bulnes",15,2010,238566.248189469
"67","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Bulnes",15,2011,688735.635528192
"68","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Bulnes",15,2012,226977.0832826
"69","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Bulnes",15,2013,239917.500248085
"70","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Bulnes",15,2014,189006.010107337
"71","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Bulnes",15,2015,240120.379444577
"72","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cabildo",16,2010,227222.156977882
"73","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cabildo",16,2011,231111.637604245
"74","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cabildo",16,2012,251405.270917803
"75","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cabildo",16,2013,206279.258924538
"76","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cabildo",16,2014,359932.495780987
"77","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cabildo",16,2015,265071.712069278
"78","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cabrero",18,2010,575606.057645335
"79","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cabrero",18,2012,200902.06185567
"80","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cabrero",18,2013,214348.390965535
"81","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cabrero",18,2014,203505.852817827
"82","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cabrero",18,2015,24006.4946779723
"83","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Calama",19,2010,250244.6662752
"84","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Calama",19,2011,105000
"85","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Calama",19,2012,220000
"86","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Calama",19,2014,433125.93652552
"87","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Calama",19,2015,340934.334134828
"88","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Calbuco",20,2010,271777.350271484
"89","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Calbuco",20,2011,395274.763250302
"90","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Calbuco",20,2012,103066.535315925
"91","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Calbuco",20,2013,265741.005761709
"92","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Calbuco",20,2014,147039.825157569
"93","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Calbuco",20,2015,269750.059255316
"94","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Caldera",21,2010,232413.177549269
"95","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Caldera",21,2011,388753.407915766
"96","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Caldera",21,2012,238906.788883139
"97","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Caldera",21,2013,287608.131272331
"98","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Caldera",21,2014,352069.540826164
"99","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Caldera",21,2015,414614.630319229
"100","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Calera",22,2010,199706.381713125
"101","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Calera",22,2011,185442.434122152
"102","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Calera",22,2012,298529.042955698
"103","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Calera",22,2013,469450.27059146
"104","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Calera",22,2014,222292.96949024
"105","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Calera",22,2015,1352309.64327347
"106","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Calera de Tango",23,2013,567434.687754182
"107","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Calera de Tango",23,2014,414273.26132272
"108","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Calle Larga",24,2010,189870.053737176
"109","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Calle Larga",24,2011,160548.614925269
"110","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Calle Larga",24,2012,203331.380752504
"111","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Calle Larga",24,2013,163486.658968402
"112","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Calle Larga",24,2014,287438.208657096
"113","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Calle Larga",24,2015,309454.388913879
"114","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Camarones",25,2010,223065.017324093
"115","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Camarones",25,2011,146519.952721627
"116","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Camarones",25,2012,130122.256297144
"117","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Camarones",25,2013,121164.088477181
"118","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Camiña",26,2011,60235.8281052565
"119","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Camiña",26,2012,77037.0957980095
"120","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Camiña",26,2013,118493.749058593
"121","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Camiña",26,2014,186875
"122","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Camiña",26,2015,88589.1550468374
"123","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Canela",27,2010,173836.149454978
"124","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Canela",27,2011,82730.0456211938
"125","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Canela",27,2012,290170.515653823
"126","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Canela",27,2013,96690.2954121036
"127","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Canela",27,2014,134896.869812317
"128","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Canela",27,2015,235724.296565326
"129","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cañete",28,2010,149040.621620379
"130","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cañete",28,2011,144816.796961707
"131","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cañete",28,2012,311809.061318193
"132","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cañete",28,2013,240257.814591334
"133","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cañete",28,2014,131427.133003034
"134","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cañete",28,2015,245933.168500528
"135","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Carahue",29,2010,119008.679196898
"136","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Carahue",29,2011,89543.6797745528
"137","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Carahue",29,2012,109149.49678706
"138","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Carahue",29,2013,112594.871803589
"139","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Carahue",29,2014,129433.220641051
"140","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Carahue",29,2015,130287.040349607
"141","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cartagena",30,2010,101087.531160214
"142","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Casablanca",31,2014,262709.87303392
"143","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Castro",32,2010,147136.015907469
"144","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Castro",32,2011,183034.019601776
"145","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Castro",32,2012,112442.498881944
"146","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Castro",32,2013,528962.542014277
"147","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Castro",32,2014,195079.797491777
"148","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Castro",32,2015,245874.67169935
"149","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Catemu",33,2010,451130.665975491
"150","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Catemu",33,2011,232447.937186456
"151","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Catemu",33,2012,226282.038470486
"152","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Catemu",33,2013,275372.797107999
"153","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Catemu",33,2014,352482.922671805
"154","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Catemu",33,2015,1524271.57898903
"155","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cauquenes",34,2010,98607.3465721157
"156","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cauquenes",34,2011,199599.286503418
"157","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cauquenes",34,2012,249676.53929291
"158","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cauquenes",34,2013,175584.630633487
"159","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cauquenes",34,2014,180948.818980497
"160","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cauquenes",34,2015,260358.088874141
"161","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cerrillos",35,2013,250000
"162","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cerrillos",35,2014,80833.80708736
"163","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cerro Navia",36,2010,199863.214460186
"164","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cerro Navia",36,2011,185654.658651288
"165","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cerro Navia",36,2012,202815.917637537
"166","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cerro Navia",36,2014,121250.71063104
"167","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chañaral",39,2010,242799.647269371
"168","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chañaral",39,2012,458351.525037227
"169","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chañaral",39,2014,142318.597950279
"170","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chanco",38,2010,150470.872489371
"171","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chanco",38,2011,194729.961847682
"172","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chanco",38,2012,150785.959754688
"173","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chanco",38,2013,157310.036633922
"174","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chanco",38,2014,157854.934574732
"175","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chanco",38,2015,208760.131924744
"176","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chépica",40,2010,375517.413738395
"177","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chépica",40,2011,169070.034871611
"178","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chépica",40,2012,116172.309759216
"179","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chépica",40,2013,184983
"180","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chépica",40,2014,225863.302186831
"181","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chépica",40,2015,52545.4676079772
"182","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chiguayante",41,2010,111045.882042625
"183","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chiguayante",41,2011,117614.708932594
"184","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chiguayante",41,2012,169416.866787646
"185","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chiguayante",41,2014,202084.5177184
"186","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chiguayante",41,2015,41677.9421492575
"187","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chile Chico",42,2010,208684.977689758
"188","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chile Chico",42,2011,301449.962092494
"189","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chile Chico",42,2012,110618.319203833
"190","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chile Chico",42,2013,105513.796342877
"191","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chile Chico",42,2014,151563.3882888
"192","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chillán",43,2010,81744.6019185318
"193","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chillán",43,2011,197560.527781088
"194","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chillán",43,2012,400656.437331914
"195","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chillán",43,2013,184953.346981887
"196","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chillán",43,2014,385611.893854388
"197","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chillán",43,2015,499685.735815406
"198","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chillán Viejo",44,2010,170000
"199","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chillán Viejo",44,2011,152798.345014679
"200","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chillán Viejo",44,2012,325692.483588069
"201","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chillán Viejo",44,2013,264054.686561066
"202","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chillán Viejo",44,2014,294838.57474586
"203","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chillán Viejo",44,2015,211366.757094959
"204","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chimbarongo",45,2010,346863.748029069
"205","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chimbarongo",45,2011,749627.809885461
"206","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chimbarongo",45,2012,190400.010535029
"207","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chimbarongo",45,2013,539569.069472883
"208","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chimbarongo",45,2014,806399.206404261
"209","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chimbarongo",45,2015,387074.226748564
"210","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chonchi",47,2010,110604.676169157
"211","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chonchi",47,2011,157688.505581602
"212","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chonchi",47,2012,127283.722737873
"213","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chonchi",47,2013,266726.256922775
"214","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chonchi",47,2014,182086.648998852
"215","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chonchi",47,2015,265452.505243199
"216","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cisnes",48,2010,211355.748919174
"217","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cisnes",48,2011,292282.504130983
"218","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cisnes",48,2012,380325.999531354
"219","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cisnes",48,2013,369371.477724976
"220","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cisnes",48,2014,828981.5548208
"221","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cisnes",48,2015,365362.200175101
"222","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cochrane",51,2010,203555.876220577
"223","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cochrane",51,2011,133000
"224","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cochrane",51,2012,266697.487113402
"225","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Codegua",52,2010,499766.5031185
"226","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Codegua",52,2011,439519.50326641
"227","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Codegua",52,2012,126011.288343558
"228","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Codegua",52,2013,212540.633615278
"229","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Codegua",52,2014,256963.047246403
"230","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Codegua",52,2015,83605.2045255984
"231","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Coelemu",53,2010,88717.9687768248
"232","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Coelemu",53,2011,129584.469305255
"233","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Coelemu",53,2012,1115069.42873569
"234","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Coelemu",53,2013,343850.061528336
"235","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Coelemu",53,2014,102758.394649666
"236","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Coelemu",53,2015,339500.42116167
"237","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Coihaique",NA,2010,303502.779999787
"238","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Coihaique",NA,2011,338641.446639453
"239","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Coihaique",NA,2012,353238.176719407
"240","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Coihueco",55,2010,301600
"241","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Coihueco",55,2011,24674.7237114788
"242","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Coihueco",55,2012,241349.06008109
"243","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Coihueco",55,2013,151207.754179847
"244","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Coihueco",55,2014,133803.074794817
"245","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Coihueco",55,2015,343142.498189064
"246","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Colbún",57,2010,174880.312652662
"247","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Colbún",57,2011,395067.64018369
"248","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Colbún",57,2012,216381
"249","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Colbún",57,2013,84113.8725711707
"250","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Colbún",57,2014,166700
"251","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Colbún",57,2015,83271.1167919632
"252","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Colina",59,2010,212157.131070608
"253","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Colina",59,2011,214162.466135329
"254","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Colina",59,2012,235139.593522499
"255","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Colina",59,2013,271193.574171749
"256","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Colina",59,2014,333909.689241647
"257","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Colina",59,2015,308330.333505213
"258","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Collipulli",60,2010,294722.793711513
"259","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Collipulli",60,2011,185295.060856866
"260","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Collipulli",60,2012,408150.0102541
"261","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Collipulli",60,2013,138326.858776098
"262","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Collipulli",60,2014,153853.002545978
"263","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Collipulli",60,2015,451210.293389195
"264","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Coltauco",61,2014,225000
