"","sex","icse","geography_name","geography_id","year","ub_weighted_median"
"36","Hombre","Asalariado sector privado","Caldera",21,2010,403666
"37","Hombre","Asalariado sector privado","Caldera",21,2011,588262
"38","Hombre","Asalariado sector privado","Calera",22,2010,370488
"39","Hombre","Asalariado sector privado","Calera",22,2011,292742
"40","Hombre","Asalariado sector privado","Calera de Tango",23,2010,2302251
"41","Hombre","Asalariado sector privado","Calera de Tango",23,2011,1037804
"42","Hombre","Asalariado sector privado","Calle Larga",24,2010,260234
"43","Hombre","Asalariado sector privado","Calle Larga",24,2011,224150
"44","Hombre","Asalariado sector privado","Camarones",25,2010,435426
"45","Hombre","Asalariado sector privado","Camarones",25,2011,390000
"46","Hombre","Asalariado sector privado","Camiña",26,2011,602900
"47","Hombre","Asalariado sector privado","Canela",27,2010,447774
"48","Hombre","Asalariado sector privado","Canela",27,2011,400000
"49","Hombre","Asalariado sector privado","Cañete",28,2010,251133
"50","Hombre","Asalariado sector privado","Cañete",28,2011,253244
"51","Hombre","Asalariado sector privado","Carahue",29,2010,150147
"52","Hombre","Asalariado sector privado","Carahue",29,2011,259823
"53","Hombre","Asalariado sector privado","Cartagena",30,2010,220000
"54","Hombre","Asalariado sector privado","Cartagena",30,2011,797443
"55","Hombre","Asalariado sector privado","Casablanca",31,2010,392644
"56","Hombre","Asalariado sector privado","Casablanca",31,2011,687794
"57","Hombre","Asalariado sector privado","Castro",32,2010,244535
"58","Hombre","Asalariado sector privado","Castro",32,2011,320000
"59","Hombre","Asalariado sector privado","Catemu",33,2010,270134
"60","Hombre","Asalariado sector privado","Catemu",33,2011,286076
"61","Hombre","Asalariado sector privado","Cauquenes",34,2010,172884
"62","Hombre","Asalariado sector privado","Cauquenes",34,2011,203475
"63","Hombre","Asalariado sector privado","Cerrillos",35,2010,300000
"64","Hombre","Asalariado sector privado","Cerrillos",35,2011,623202
"65","Hombre","Asalariado sector privado","Cerro Navia",36,2010,296504
"66","Hombre","Asalariado sector privado","Cerro Navia",36,2011,324971
"67","Hombre","Asalariado sector privado","Chañaral",39,2010,299926
"68","Hombre","Asalariado sector privado","Chañaral",39,2011,701738
"69","Hombre","Asalariado sector privado","Chanco",38,2010,170403
"70","Hombre","Asalariado sector privado","Chanco",38,2011,281353
"71","Hombre","Asalariado sector privado","Chépica",40,2010,359347
"72","Hombre","Asalariado sector privado","Chépica",40,2011,236136
"73","Hombre","Asalariado sector privado","Chiguayante",41,2010,325061
"74","Hombre","Asalariado sector privado","Chiguayante",41,2011,292612
"75","Hombre","Asalariado sector privado","Chile Chico",42,2010,760744
"76","Hombre","Asalariado sector privado","Chile Chico",42,2011,602900
"77","Hombre","Asalariado sector privado","Chillán",43,2010,249829
"78","Hombre","Asalariado sector privado","Chillán",43,2011,300000
"79","Hombre","Asalariado sector privado","Chillán Viejo",44,2010,280000
"80","Hombre","Asalariado sector privado","Chillán Viejo",44,2011,246191
"81","Hombre","Asalariado sector privado","Chimbarongo",45,2010,239159
"82","Hombre","Asalariado sector privado","Chimbarongo",45,2011,235720
"83","Hombre","Asalariado sector privado","Chonchi",47,2010,195941
"84","Hombre","Asalariado sector privado","Chonchi",47,2011,214000
"85","Hombre","Asalariado sector privado","Cisnes",48,2010,394730
"86","Hombre","Asalariado sector privado","Cisnes",48,2011,382230
"87","Hombre","Asalariado sector privado","Cochrane",51,2010,450440
"88","Hombre","Asalariado sector privado","Cochrane",51,2011,524319
"89","Hombre","Asalariado sector privado","Codegua",52,2010,360000
"90","Hombre","Asalariado sector privado","Codegua",52,2011,315549
"91","Hombre","Asalariado sector privado","Coelemu",53,2010,638673
"92","Hombre","Asalariado sector privado","Coelemu",53,2011,287424
"93","Hombre","Asalariado sector privado","Coihaique",NA,2010,272451
"94","Hombre","Asalariado sector privado","Coihaique",NA,2011,350000
"95","Hombre","Asalariado sector privado","Coihueco",55,2010,200196
"96","Hombre","Asalariado sector privado","Coihueco",55,2011,237453
"97","Hombre","Asalariado sector privado","Colbún",57,2010,175171
"98","Hombre","Asalariado sector privado","Colbún",57,2011,252745
"99","Hombre","Asalariado sector privado","Colina",59,2010,257052
"100","Hombre","Asalariado sector privado","Colina",59,2011,300177
"101","Hombre","Asalariado sector privado","Collipulli",60,2010,217758
"102","Hombre","Asalariado sector privado","Collipulli",60,2011,255009
"103","Hombre","Asalariado sector privado","Combarbalá",62,2010,227504
"104","Hombre","Asalariado sector privado","Combarbalá",62,2011,349317
"105","Hombre","Asalariado sector privado","Concepción",64,2010,239228
"106","Hombre","Asalariado sector privado","Concepción",64,2011,299041
"107","Hombre","Asalariado sector privado","Conchalí",65,2010,259913
"108","Hombre","Asalariado sector privado","Conchalí",65,2011,324561
"109","Hombre","Asalariado sector privado","Concón",63,2010,482959
"110","Hombre","Asalariado sector privado","Concón",63,2011,397752
"111","Hombre","Asalariado sector privado","Constitución",66,2010,341766
"112","Hombre","Asalariado sector privado","Constitución",66,2011,279105
"113","Hombre","Asalariado sector privado","Copiapó",68,2010,380195
"114","Hombre","Asalariado sector privado","Copiapó",68,2011,459784
"115","Hombre","Asalariado sector privado","Coquimbo",69,2010,315149
"116","Hombre","Asalariado sector privado","Coquimbo",69,2011,368817
"117","Hombre","Asalariado sector privado","Coronel",70,2010,296683
"118","Hombre","Asalariado sector privado","Coronel",70,2011,293204
"119","Hombre","Asalariado sector privado","Corral",71,2010,268028
"120","Hombre","Asalariado sector privado","Corral",71,2011,270000
"121","Hombre","Asalariado sector privado","Cunco",72,2011,405800
"122","Hombre","Asalariado sector privado","Curacautín",73,2010,286683
"123","Hombre","Asalariado sector privado","Curacautín",73,2011,304631
"124","Hombre","Asalariado sector privado","Curacaví",74,2010,291000
"125","Hombre","Asalariado sector privado","Curacaví",74,2011,300000
"126","Hombre","Asalariado sector privado","Curaco de Vélez",75,2010,309016
"127","Hombre","Asalariado sector privado","Curaco de Vélez",75,2011,400000
"128","Hombre","Asalariado sector privado","Curanilahue",76,2010,320471
"129","Hombre","Asalariado sector privado","Curanilahue",76,2011,300279
"130","Hombre","Asalariado sector privado","Curarrehue",77,2010,229843
"131","Hombre","Asalariado sector privado","Curicó",79,2010,244360
"132","Hombre","Asalariado sector privado","Curicó",79,2011,230201
"133","Hombre","Asalariado sector privado","Dalcahue",80,2010,204771
"134","Hombre","Asalariado sector privado","Dalcahue",80,2011,198812
"135","Hombre","Asalariado sector privado","Diego de Almagro",81,2010,500561
"136","Hombre","Asalariado sector privado","Diego de Almagro",81,2011,621996
"137","Hombre","Asalariado sector privado","Doñihue",82,2010,603587
"138","Hombre","Asalariado sector privado","Doñihue",82,2011,301450
"139","Hombre","Asalariado sector privado","El Bosque",83,2010,251054
"140","Hombre","Asalariado sector privado","El Bosque",83,2011,348368
"141","Hombre","Asalariado sector privado","El Monte",85,2010,199863
"142","Hombre","Asalariado sector privado","El Monte",85,2011,249201
"143","Hombre","Asalariado sector privado","El Quisco",86,2010,400391
"144","Hombre","Asalariado sector privado","El Quisco",86,2011,231112
"145","Hombre","Asalariado sector privado","El Tabo",87,2010,450000
"146","Hombre","Asalariado sector privado","El Tabo",87,2011,440000
"147","Hombre","Asalariado sector privado","Empedrado",88,2010,185032
"148","Hombre","Asalariado sector privado","Empedrado",88,2011,184409
"149","Hombre","Asalariado sector privado","Estación Central",90,2010,299971
"150","Hombre","Asalariado sector privado","Estación Central",90,2011,351692
"151","Hombre","Asalariado sector privado","Florida",91,2010,224040
"152","Hombre","Asalariado sector privado","Florida",91,2011,247189
"153","Hombre","Asalariado sector privado","Freire",92,2010,200049
"154","Hombre","Asalariado sector privado","Freire",92,2011,181524
"155","Hombre","Asalariado sector privado","Freirina",93,2010,440431
"156","Hombre","Asalariado sector privado","Freirina",93,2011,412887
"157","Hombre","Asalariado sector privado","Fresia",94,2010,199863
"158","Hombre","Asalariado sector privado","Fresia",94,2011,269137
"159","Hombre","Asalariado sector privado","Frutillar",95,2010,259604
"160","Hombre","Asalariado sector privado","Frutillar",95,2011,358924
"161","Hombre","Asalariado sector privado","Futrono",97,2010,286804
"162","Hombre","Asalariado sector privado","Futrono",97,2011,304025
"163","Hombre","Asalariado sector privado","Galvarino",98,2010,250000
"164","Hombre","Asalariado sector privado","Gorbea",100,2010,489665
"165","Hombre","Asalariado sector privado","Gorbea",100,2011,275000
"166","Hombre","Asalariado sector privado","Graneros",101,2010,368784
"167","Hombre","Asalariado sector privado","Graneros",101,2011,260329
"168","Hombre","Asalariado sector privado","Hijuelas",103,2010,178767
"169","Hombre","Asalariado sector privado","Hijuelas",103,2011,205342
"170","Hombre","Asalariado sector privado","Hualañé",105,2010,265600
"171","Hombre","Asalariado sector privado","Hualañé",105,2011,182880
"172","Hombre","Asalariado sector privado","Hualpén",106,2010,342797
"173","Hombre","Asalariado sector privado","Hualpén",106,2011,346544
"174","Hombre","Asalariado sector privado","Hualqui",107,2010,325961
"175","Hombre","Asalariado sector privado","Hualqui",107,2011,301895
"176","Hombre","Asalariado sector privado","Huara",108,2010,150147
"177","Hombre","Asalariado sector privado","Huasco",109,2010,380000
"178","Hombre","Asalariado sector privado","Huasco",109,2011,397384
"179","Hombre","Asalariado sector privado","Huechuraba",110,2010,323917
"180","Hombre","Asalariado sector privado","Huechuraba",110,2011,524523
"181","Hombre","Asalariado sector privado","Illapel",111,2010,356635
"182","Hombre","Asalariado sector privado","Illapel",111,2011,353865
"183","Hombre","Asalariado sector privado","Independencia",112,2010,406550
"184","Hombre","Asalariado sector privado","Independencia",112,2011,387757
"185","Hombre","Asalariado sector privado","Iquique",113,2010,400391
"186","Hombre","Asalariado sector privado","Iquique",113,2011,450000
"187","Hombre","Asalariado sector privado","Isla de Maipo",114,2010,204651
"188","Hombre","Asalariado sector privado","Isla de Maipo",114,2011,228479
"189","Hombre","Asalariado sector privado","La Cisterna",117,2010,952559
"190","Hombre","Asalariado sector privado","La Cisterna",117,2011,442127
"191","Hombre","Asalariado sector privado","La Cruz",118,2010,588787
"192","Hombre","Asalariado sector privado","La Cruz",118,2011,457280
"193","Hombre","Asalariado sector privado","La Estrella",119,2010,250198
"194","Hombre","Asalariado sector privado","La Estrella",119,2011,238877
"195","Hombre","Asalariado sector privado","LA FLORIDA",NA,2010,361974
"196","Hombre","Asalariado sector privado","LA FLORIDA",NA,2011,398721
"197","Hombre","Asalariado sector privado","La Granja",121,2010,310840
"198","Hombre","Asalariado sector privado","La Granja",121,2011,308494
"199","Hombre","Asalariado sector privado","La Higuera",122,2010,438838
"200","Hombre","Asalariado sector privado","La Higuera",122,2011,398721
"201","Hombre","Asalariado sector privado","La Ligua",123,2010,257090
"202","Hombre","Asalariado sector privado","La Ligua",123,2011,307294
"203","Hombre","Asalariado sector privado","La Pintana",124,2010,249829
"204","Hombre","Asalariado sector privado","La Pintana",124,2011,249201
"205","Hombre","Asalariado sector privado","La Reina",125,2010,942502
"206","Hombre","Asalariado sector privado","La Reina",125,2011,2280089
"207","Hombre","Asalariado sector privado","La Serena",126,2010,435865
"208","Hombre","Asalariado sector privado","La Serena",126,2011,401519
"209","Hombre","Asalariado sector privado","La Unión",127,2010,200196
"210","Hombre","Asalariado sector privado","La Unión",127,2011,228087
"211","Hombre","Asalariado sector privado","Laja",131,2010,311922
"212","Hombre","Asalariado sector privado","Laja",131,2011,334873
"213","Hombre","Asalariado sector privado","Lampa",346,2010,350274
"214","Hombre","Asalariado sector privado","Lampa",346,2011,335738
"215","Hombre","Asalariado sector privado","Lanco",132,2010,218551
"216","Hombre","Asalariado sector privado","Lanco",132,2011,219054
"217","Hombre","Asalariado sector privado","Las Cabras",133,2010,220215
"218","Hombre","Asalariado sector privado","Las Cabras",133,2011,234190
"219","Hombre","Asalariado sector privado","Las Condes",134,2010,1401370
"220","Hombre","Asalariado sector privado","Las Condes",134,2011,1641412
"221","Hombre","Asalariado sector privado","Lautaro",135,2010,528650
"222","Hombre","Asalariado sector privado","Lautaro",135,2011,241705
"223","Hombre","Asalariado sector privado","Lebu",136,2010,349036
"224","Hombre","Asalariado sector privado","Lebu",136,2011,201123
"225","Hombre","Asalariado sector privado","Licantén",137,2010,815066
"226","Hombre","Asalariado sector privado","Licantén",137,2011,467392
"227","Hombre","Asalariado sector privado","Limache",138,2010,173584
"228","Hombre","Asalariado sector privado","Limache",138,2011,299041
"229","Hombre","Asalariado sector privado","Linares",139,2010,200024
"230","Hombre","Asalariado sector privado","Linares",139,2011,215569
"231","Hombre","Asalariado sector privado","Litueche",140,2010,201075
"232","Hombre","Asalariado sector privado","Litueche",140,2011,209048
"233","Hombre","Asalariado sector privado","Llaillay",142,2010,251281
"234","Hombre","Asalariado sector privado","Llaillay",142,2011,367810
"235","Hombre","Asalariado sector privado","Llanquihue",141,2010,279809
"236","Hombre","Asalariado sector privado","Llanquihue",141,2011,313941
"237","Hombre","Asalariado sector privado","Lo Barnechea",143,2010,1000979
"238","Hombre","Asalariado sector privado","Lo Barnechea",143,2011,5220611
"239","Hombre","Asalariado sector privado","Lo Espejo",144,2010,249829
"240","Hombre","Asalariado sector privado","Lo Espejo",144,2011,301450
"241","Hombre","Asalariado sector privado","Lo Prado",145,2010,396681
"242","Hombre","Asalariado sector privado","Lo Prado",145,2011,439737
"243","Hombre","Asalariado sector privado","Lolol",146,2010,136650
"244","Hombre","Asalariado sector privado","Lolol",146,2011,185894
"245","Hombre","Asalariado sector privado","Loncoche",147,2010,287000
"246","Hombre","Asalariado sector privado","Longaví",148,2010,169823
"247","Hombre","Asalariado sector privado","Longaví",148,2011,185894
"248","Hombre","Asalariado sector privado","Lonquimay",149,2010,160157
"249","Hombre","Asalariado sector privado","Lonquimay",149,2011,418658
"250","Hombre","Asalariado sector privado","Los Álamos",150,2010,306003
"251","Hombre","Asalariado sector privado","Los Álamos",150,2011,392766
"252","Hombre","Asalariado sector privado","Los Andes",151,2010,458800
"253","Hombre","Asalariado sector privado","Los Andes",151,2011,410421
"254","Hombre","Asalariado sector privado","Los Ángeles",152,2010,250245
"255","Hombre","Asalariado sector privado","Los Ángeles",152,2011,275157
"256","Hombre","Asalariado sector privado","Los Lagos",153,2010,260000
"257","Hombre","Asalariado sector privado","Los Lagos",153,2011,319876
"258","Hombre","Asalariado sector privado","Los Muermos",154,2010,560000
"259","Hombre","Asalariado sector privado","Los Muermos",154,2011,729093
"260","Hombre","Asalariado sector privado","Los Sauces",155,2010,516505
"261","Hombre","Asalariado sector privado","Los Sauces",155,2011,316485
"262","Hombre","Asalariado sector privado","Los Vilos",156,2010,301950
"263","Hombre","Asalariado sector privado","Los Vilos",156,2011,294911
"264","Hombre","Asalariado sector privado","Lota",157,2010,259971
"265","Hombre","Asalariado sector privado","Lota",157,2011,273918
"266","Hombre","Asalariado sector privado","Lumaco",158,2010,180000
"267","Hombre","Asalariado sector privado","Machalí",159,2010,549624
"268","Hombre","Asalariado sector privado","Machalí",159,2011,276400
"269","Hombre","Asalariado sector privado","Macul",160,2010,350343
"270","Hombre","Asalariado sector privado","Macul",160,2011,393895
"271","Hombre","Asalariado sector privado","Máfil",161,2010,427586
"272","Hombre","Asalariado sector privado","Máfil",161,2011,541244
"273","Hombre","Asalariado sector privado","Maipú",162,2010,319969
"274","Hombre","Asalariado sector privado","Maipú",162,2011,399769
"275","Hombre","Asalariado sector privado","Malloa",163,2010,285279
"276","Hombre","Asalariado sector privado","Malloa",163,2011,308182
"277","Hombre","Asalariado sector privado","Marchihue",164,2010,220683
"278","Hombre","Asalariado sector privado","Marchihue",164,2011,232041
"279","Hombre","Asalariado sector privado","María Elena",165,2010,503247
"280","Hombre","Asalariado sector privado","María Pinto",166,2010,211206
"281","Hombre","Asalariado sector privado","María Pinto",166,2011,331595
"282","Hombre","Asalariado sector privado","Mariquina",167,2010,305298
"283","Hombre","Asalariado sector privado","Mariquina",167,2011,239150
"284","Hombre","Asalariado sector privado","Maule",168,2010,208362
"285","Hombre","Asalariado sector privado","Maule",168,2011,255000
"286","Hombre","Asalariado sector privado","Maullín",169,2010,208857
"287","Hombre","Asalariado sector privado","Maullín",169,2011,364609
"288","Hombre","Asalariado sector privado","Mejillones",170,2010,453228
"289","Hombre","Asalariado sector privado","Mejillones",170,2011,572709
"290","Hombre","Asalariado sector privado","Melipilla",172,2010,250196
"291","Hombre","Asalariado sector privado","Melipilla",172,2011,249537
"292","Hombre","Asalariado sector privado","Molina",173,2010,216990
"293","Hombre","Asalariado sector privado","Molina",173,2011,199361
"294","Hombre","Asalariado sector privado","Monte Patria",174,2010,198383
"295","Hombre","Asalariado sector privado","Monte Patria",174,2011,223712
"296","Hombre","Asalariado sector privado","Mulchén",176,2010,268451
"297","Hombre","Asalariado sector privado","Mulchén",176,2011,416071
"298","Hombre","Asalariado sector privado","Nacimiento",177,2010,314326
"299","Hombre","Asalariado sector privado","Nacimiento",177,2011,506534
"300","Hombre","Asalariado sector privado","Nancagua",178,2010,214040
"301","Hombre","Asalariado sector privado","Nancagua",178,2011,251208
"302","Hombre","Asalariado sector privado","Natales",179,2010,350343
"303","Hombre","Asalariado sector privado","Natales",179,2011,241160
"304","Hombre","Asalariado sector privado","Navidad",180,2010,226592
"305","Hombre","Asalariado sector privado","Navidad",180,2011,348600
"306","Hombre","Asalariado sector privado","Negrete",181,2010,199458
"307","Hombre","Asalariado sector privado","Negrete",181,2011,189000
"308","Hombre","Asalariado sector privado","Ninhue",182,2010,199863
"309","Hombre","Asalariado sector privado","Ninhue",182,2011,274121
"310","Hombre","Asalariado sector privado","Nogales",183,2010,550000
"311","Hombre","Asalariado sector privado","Nogales",183,2011,519162
"312","Hombre","Asalariado sector privado","Nueva Imperial",184,2010,180176
"313","Hombre","Asalariado sector privado","Nueva Imperial",184,2011,211015
"314","Hombre","Asalariado sector privado","ÑUÑOA",NA,2010,898128
"315","Hombre","Asalariado sector privado","ÑUÑOA",NA,2011,405707
"316","Hombre","Asalariado sector privado","Olivar",188,2010,249829
"317","Hombre","Asalariado sector privado","Olivar",188,2011,383769
"318","Hombre","Asalariado sector privado","Olmué",190,2010,266658
"319","Hombre","Asalariado sector privado","Olmué",190,2011,305352
"320","Hombre","Asalariado sector privado","Osorno",191,2010,251944
"321","Hombre","Asalariado sector privado","Osorno",191,2011,269137
"322","Hombre","Asalariado sector privado","Ovalle",192,2010,253188
"323","Hombre","Asalariado sector privado","Ovalle",192,2011,217749
"324","Hombre","Asalariado sector privado","Padre Hurtado",193,2010,243352
"325","Hombre","Asalariado sector privado","Padre Hurtado",193,2011,281353
"326","Hombre","Asalariado sector privado","Padre Las Casas",194,2010,321689
"327","Hombre","Asalariado sector privado","Padre Las Casas",194,2011,361423
"328","Hombre","Asalariado sector privado","Paiguano",195,2010,301737
"329","Hombre","Asalariado sector privado","Paiguano",195,2011,776736
"330","Hombre","Asalariado sector privado","PAILLACO",NA,2010,334295
"331","Hombre","Asalariado sector privado","PAILLACO",NA,2011,650000
"332","Hombre","Asalariado sector privado","Paine",197,2010,327927
"333","Hombre","Asalariado sector privado","Paine",197,2011,353070
"334","Hombre","Asalariado sector privado","Palmilla",199,2010,207058
"335","Hombre","Asalariado sector privado","Palmilla",199,2011,256961
"336","Hombre","Asalariado sector privado","Panguipulli",200,2010,314309
"337","Hombre","Asalariado sector privado","Panguipulli",200,2011,308484
"338","Hombre","Asalariado sector privado","Panquehue",201,2010,232227
"339","Hombre","Asalariado sector privado","Panquehue",201,2011,271305
"340","Hombre","Asalariado sector privado","Papudo",202,2010,231510
"341","Hombre","Asalariado sector privado","Papudo",202,2011,341643
"342","Hombre","Asalariado sector privado","Paredones",203,2010,206392
"343","Hombre","Asalariado sector privado","Paredones",203,2011,210696
"344","Hombre","Asalariado sector privado","Parral",204,2010,175000
"345","Hombre","Asalariado sector privado","Parral",204,2011,182880
"346","Hombre","Asalariado sector privado","Pedro Aguirre Cerda",205,2010,297013
"347","Hombre","Asalariado sector privado","Pedro Aguirre Cerda",205,2011,333973
"348","Hombre","Asalariado sector privado","Pelarco",206,2010,450440
"349","Hombre","Asalariado sector privado","Pelarco",206,2011,255228
"350","Hombre","Asalariado sector privado","Pelluhue",207,2010,200000
"351","Hombre","Asalariado sector privado","Pelluhue",207,2011,229320
"352","Hombre","Asalariado sector privado","Peñaflor",211,2010,254365
"353","Hombre","Asalariado sector privado","Peñaflor",211,2011,294458
"354","Hombre","Asalariado sector privado","Peñalolén",212,2010,267650
"355","Hombre","Asalariado sector privado","Peñalolén",212,2011,425174
"356","Hombre","Asalariado sector privado","Pencahue",209,2010,295489
"357","Hombre","Asalariado sector privado","Pencahue",209,2011,276482
"358","Hombre","Asalariado sector privado","Penco",210,2010,275269
"359","Hombre","Asalariado sector privado","Penco",210,2011,381406
"360","Hombre","Asalariado sector privado","Peralillo",213,2010,380000
"361","Hombre","Asalariado sector privado","Peralillo",213,2011,1283100
"362","Hombre","Asalariado sector privado","Petorca",215,2010,284330
"363","Hombre","Asalariado sector privado","Petorca",215,2011,276987
"364","Hombre","Asalariado sector privado","Peumo",216,2010,335112
"365","Hombre","Asalariado sector privado","Peumo",216,2011,283833
"366","Hombre","Asalariado sector privado","Pica",217,2010,307682
"367","Hombre","Asalariado sector privado","Pica",217,2011,268233
"368","Hombre","Asalariado sector privado","Pichidegua",218,2010,203192
"369","Hombre","Asalariado sector privado","Pichidegua",218,2011,272202
"370","Hombre","Asalariado sector privado","Pichilemu",219,2010,240235
"371","Hombre","Asalariado sector privado","Pichilemu",219,2011,236200
"372","Hombre","Asalariado sector privado","Pinto",220,2010,170166
"373","Hombre","Asalariado sector privado","Pirque",221,2010,269915
"374","Hombre","Asalariado sector privado","Pirque",221,2011,324897
"375","Hombre","Asalariado sector privado","Pitrufquén",222,2010,262860
"376","Hombre","Asalariado sector privado","Pitrufquén",222,2011,289073
"377","Hombre","Asalariado sector privado","Placilla",223,2010,219850
"378","Hombre","Asalariado sector privado","Placilla",223,2011,233666
"379","Hombre","Asalariado sector privado","Porvenir",225,2010,502730
"380","Hombre","Asalariado sector privado","Porvenir",225,2011,339149
"381","Hombre","Asalariado sector privado","Pozo Almonte",226,2010,512000
"382","Hombre","Asalariado sector privado","Pozo Almonte",226,2011,498402
"383","Hombre","Asalariado sector privado","Providencia",228,2010,1131291
"384","Hombre","Asalariado sector privado","Providencia",228,2011,1318270
"385","Hombre","Asalariado sector privado","Puchuncaví",229,2010,216712
"386","Hombre","Asalariado sector privado","Puchuncaví",229,2011,383846
"387","Hombre","Asalariado sector privado","Pucón",230,2010,181000
"388","Hombre","Asalariado sector privado","Pucón",230,2011,270000
"389","Hombre","Asalariado sector privado","Pudahuel",231,2010,320313
"390","Hombre","Asalariado sector privado","Pudahuel",231,2011,372063
"391","Hombre","Asalariado sector privado","Puente Alto",232,2010,344094
"392","Hombre","Asalariado sector privado","Puente Alto",232,2011,340347
"393","Hombre","Asalariado sector privado","Puerto Montt",233,2010,250000
"394","Hombre","Asalariado sector privado","Puerto Montt",233,2011,306575
"395","Hombre","Asalariado sector privado","Puerto Octay",234,2010,249601
"396","Hombre","Asalariado sector privado","Puerto Octay",234,2011,445000
"397","Hombre","Asalariado sector privado","Puerto Varas",235,2010,564375
"398","Hombre","Asalariado sector privado","Puerto Varas",235,2011,393783
"399","Hombre","Asalariado sector privado","Pumanque",236,2010,200196
"400","Hombre","Asalariado sector privado","Pumanque",236,2011,252213
"401","Hombre","Asalariado sector privado","Punitaqui",237,2010,298217
"402","Hombre","Asalariado sector privado","Punitaqui",237,2011,457500
"403","Hombre","Asalariado sector privado","Punta Arenas",238,2010,342748
"404","Hombre","Asalariado sector privado","Punta Arenas",238,2011,360241
"405","Hombre","Asalariado sector privado","Puqueldón",239,2010,499658
"406","Hombre","Asalariado sector privado","Puqueldón",239,2011,197118
"407","Hombre","Asalariado sector privado","Purén",240,2010,232608
"408","Hombre","Asalariado sector privado","Purén",240,2011,218940
"409","Hombre","Asalariado sector privado","Purranque",241,2010,200000
"410","Hombre","Asalariado sector privado","Purranque",241,2011,231258
"411","Hombre","Asalariado sector privado","Putaendo",242,2010,245745
"412","Hombre","Asalariado sector privado","Putaendo",242,2011,249444
"413","Hombre","Asalariado sector privado","Putre",243,2011,228600
"414","Hombre","Asalariado sector privado","Puyehue",244,2010,224949
"415","Hombre","Asalariado sector privado","Puyehue",244,2011,227181
"416","Hombre","Asalariado sector privado","Quellón",246,2010,335097
"417","Hombre","Asalariado sector privado","Quellón",246,2011,299041
"418","Hombre","Asalariado sector privado","Quemchi",247,2010,259822
"419","Hombre","Asalariado sector privado","Quilicura",249,2010,363743
"420","Hombre","Asalariado sector privado","Quilicura",249,2011,377460
"421","Hombre","Asalariado sector privado","Quillón",251,2010,180495
"422","Hombre","Asalariado sector privado","Quillón",251,2011,372793
"423","Hombre","Asalariado sector privado","Quillota",252,2010,200196
"424","Hombre","Asalariado sector privado","Quillota",252,2011,250347
"425","Hombre","Asalariado sector privado","Quilpue",NA,2010,300000
"426","Hombre","Asalariado sector privado","Quilpue",NA,2011,340744
"427","Hombre","Asalariado sector privado","Quinta de Tilcoco",255,2010,247867
"428","Hombre","Asalariado sector privado","Quinta de Tilcoco",255,2011,317276
"429","Hombre","Asalariado sector privado","Quinta Normal",256,2010,349761
"430","Hombre","Asalariado sector privado","Quinta Normal",256,2011,327210
"431","Hombre","Asalariado sector privado","Quirihue",258,2010,250000
"432","Hombre","Asalariado sector privado","Quirihue",258,2011,450000
"433","Hombre","Asalariado sector privado","Rancagua",259,2010,399870
"434","Hombre","Asalariado sector privado","Rancagua",259,2011,333310
"435","Hombre","Asalariado sector privado","Rauco",261,2010,249829
