"","sex","isic","geography_name","geography_id","year","weighted_mean"
"102","Hombre","Agricultura, ganadería, caza y silvicultura","Coyhaique","p111",2012,297160.53223572
"103","Hombre","Agricultura, ganadería, caza y silvicultura","Coyhaique","p111",2013,236884.934687934
"104","Hombre","Agricultura, ganadería, caza y silvicultura","Coyhaique","p111",2014,402298.984637765
"105","Hombre","Agricultura, ganadería, caza y silvicultura","Coyhaique","p111",2015,401707.677795985
"106","Hombre","Agricultura, ganadería, caza y silvicultura","Curicó","p73",2010,215872.313677681
"107","Hombre","Agricultura, ganadería, caza y silvicultura","Curicó","p73",2011,237295.199915805
"108","Hombre","Agricultura, ganadería, caza y silvicultura","Curicó","p73",2012,283264.166730165
"109","Hombre","Agricultura, ganadería, caza y silvicultura","Curicó","p73",2013,302825.458849552
"110","Hombre","Agricultura, ganadería, caza y silvicultura","Curicó","p73",2014,355437.140723885
"111","Hombre","Agricultura, ganadería, caza y silvicultura","Curicó","p73",2015,362199.26311349
"112","Hombre","Agricultura, ganadería, caza y silvicultura","El Loa","p22",2010,385521.545372359
"113","Hombre","Agricultura, ganadería, caza y silvicultura","El Loa","p22",2011,155524.808298442
"114","Hombre","Agricultura, ganadería, caza y silvicultura","El Loa","p22",2012,220000
"115","Hombre","Agricultura, ganadería, caza y silvicultura","El Loa","p22",2013,220000
"116","Hombre","Agricultura, ganadería, caza y silvicultura","El Loa","p22",2014,343190.450976856
"117","Hombre","Agricultura, ganadería, caza y silvicultura","El Loa","p22",2015,331131.738391714
"118","Hombre","Agricultura, ganadería, caza y silvicultura","Elqui","p41",2010,231089.569975075
"119","Hombre","Agricultura, ganadería, caza y silvicultura","Elqui","p41",2011,253581.504186719
"120","Hombre","Agricultura, ganadería, caza y silvicultura","Elqui","p41",2012,214786.369931326
"121","Hombre","Agricultura, ganadería, caza y silvicultura","Elqui","p41",2013,365862.803148793
"122","Hombre","Agricultura, ganadería, caza y silvicultura","Elqui","p41",2014,296987.91335181
"123","Hombre","Agricultura, ganadería, caza y silvicultura","Elqui","p41",2015,306814.532617383
"124","Hombre","Agricultura, ganadería, caza y silvicultura","General Carrera","p114",2010,189679.149285124
"125","Hombre","Agricultura, ganadería, caza y silvicultura","General Carrera","p114",2011,107182.208743998
"126","Hombre","Agricultura, ganadería, caza y silvicultura","General Carrera","p114",2012,111639.090024516
"127","Hombre","Agricultura, ganadería, caza y silvicultura","General Carrera","p114",2013,105513.796342877
"128","Hombre","Agricultura, ganadería, caza y silvicultura","General Carrera","p114",2014,240896.082709079
"129","Hombre","Agricultura, ganadería, caza y silvicultura","General Carrera","p114",2015,404297.437286926
"130","Hombre","Agricultura, ganadería, caza y silvicultura","Huasco","p33",2010,192915.648180126
"131","Hombre","Agricultura, ganadería, caza y silvicultura","Huasco","p33",2011,221181.607747807
"132","Hombre","Agricultura, ganadería, caza y silvicultura","Huasco","p33",2012,191767.103340733
"133","Hombre","Agricultura, ganadería, caza y silvicultura","Huasco","p33",2013,218807.498331996
"134","Hombre","Agricultura, ganadería, caza y silvicultura","Huasco","p33",2014,246290.137421661
"135","Hombre","Agricultura, ganadería, caza y silvicultura","Huasco","p33",2015,320229.458733143
"136","Hombre","Agricultura, ganadería, caza y silvicultura","Iquique","p11",2010,105541.99013948
"137","Hombre","Agricultura, ganadería, caza y silvicultura","Iquique","p11",2011,130398.985816007
"138","Hombre","Agricultura, ganadería, caza y silvicultura","Iquique","p11",2012,405754.893963159
"139","Hombre","Agricultura, ganadería, caza y silvicultura","Iquique","p11",2014,243244.607822338
"140","Hombre","Agricultura, ganadería, caza y silvicultura","Iquique","p11",2015,215236.004917506
"141","Hombre","Agricultura, ganadería, caza y silvicultura","Limarí","p43",2010,186233.518141952
"142","Hombre","Agricultura, ganadería, caza y silvicultura","Limarí","p43",2011,224887.036568913
"143","Hombre","Agricultura, ganadería, caza y silvicultura","Limarí","p43",2012,218179.10428881
"144","Hombre","Agricultura, ganadería, caza y silvicultura","Limarí","p43",2013,238979.326424306
"145","Hombre","Agricultura, ganadería, caza y silvicultura","Limarí","p43",2014,253657.159425967
"146","Hombre","Agricultura, ganadería, caza y silvicultura","Limarí","p43",2015,248384.246937538
"147","Hombre","Agricultura, ganadería, caza y silvicultura","Linares","p74",2010,150105.135265407
"148","Hombre","Agricultura, ganadería, caza y silvicultura","Linares","p74",2011,160368.704376617
"149","Hombre","Agricultura, ganadería, caza y silvicultura","Linares","p74",2012,169001.619501226
"150","Hombre","Agricultura, ganadería, caza y silvicultura","Linares","p74",2013,215982.253389506
"151","Hombre","Agricultura, ganadería, caza y silvicultura","Linares","p74",2014,221279.247299254
"152","Hombre","Agricultura, ganadería, caza y silvicultura","Linares","p74",2015,241385.97290102
"153","Hombre","Agricultura, ganadería, caza y silvicultura","Llanquihue","p101",2010,313362.695817377
"154","Hombre","Agricultura, ganadería, caza y silvicultura","Llanquihue","p101",2011,333152.629021029
"155","Hombre","Agricultura, ganadería, caza y silvicultura","Llanquihue","p101",2012,335304.606050175
"156","Hombre","Agricultura, ganadería, caza y silvicultura","Llanquihue","p101",2013,250350.999368508
"157","Hombre","Agricultura, ganadería, caza y silvicultura","Llanquihue","p101",2014,221670.848800109
"158","Hombre","Agricultura, ganadería, caza y silvicultura","Llanquihue","p101",2015,277453.919376201
"159","Hombre","Agricultura, ganadería, caza y silvicultura","Los Andes","p53",2010,238116.825161383
"160","Hombre","Agricultura, ganadería, caza y silvicultura","Los Andes","p53",2011,306560.859018651
"161","Hombre","Agricultura, ganadería, caza y silvicultura","Los Andes","p53",2012,253988.985623032
"162","Hombre","Agricultura, ganadería, caza y silvicultura","Los Andes","p53",2013,261983.967629484
"163","Hombre","Agricultura, ganadería, caza y silvicultura","Los Andes","p53",2014,256663.5261237
"164","Hombre","Agricultura, ganadería, caza y silvicultura","Los Andes","p53",2015,315095.035522333
"165","Hombre","Agricultura, ganadería, caza y silvicultura","Magallanes","p121",2010,1045997.80166122
"166","Hombre","Agricultura, ganadería, caza y silvicultura","Magallanes","p121",2011,285221.042205836
"167","Hombre","Agricultura, ganadería, caza y silvicultura","Magallanes","p121",2012,275930.750213179
"168","Hombre","Agricultura, ganadería, caza y silvicultura","Magallanes","p121",2013,497905.306933007
"169","Hombre","Agricultura, ganadería, caza y silvicultura","Magallanes","p121",2014,503153.130417962
"170","Hombre","Agricultura, ganadería, caza y silvicultura","Magallanes","p121",2015,573613.684797654
"171","Hombre","Agricultura, ganadería, caza y silvicultura","Maipo","p134",2010,209394.725925052
"172","Hombre","Agricultura, ganadería, caza y silvicultura","Maipo","p134",2011,273199.546676366
"173","Hombre","Agricultura, ganadería, caza y silvicultura","Maipo","p134",2012,277391.431987795
"174","Hombre","Agricultura, ganadería, caza y silvicultura","Maipo","p134",2013,329931.879481432
"175","Hombre","Agricultura, ganadería, caza y silvicultura","Maipo","p134",2014,361878.039957787
"176","Hombre","Agricultura, ganadería, caza y silvicultura","Maipo","p134",2015,379863.162096513
"177","Hombre","Agricultura, ganadería, caza y silvicultura","Malleco","p92",2010,187606.625346731
"178","Hombre","Agricultura, ganadería, caza y silvicultura","Malleco","p92",2011,252245.229841147
"179","Hombre","Agricultura, ganadería, caza y silvicultura","Malleco","p92",2012,342402.183781777
"180","Hombre","Agricultura, ganadería, caza y silvicultura","Malleco","p92",2013,237162.751471825
"181","Hombre","Agricultura, ganadería, caza y silvicultura","Malleco","p92",2014,274458.595467408
"182","Hombre","Agricultura, ganadería, caza y silvicultura","Malleco","p92",2015,253059.546138343
"183","Hombre","Agricultura, ganadería, caza y silvicultura","Marga Marga","p58",2010,176607.266778845
"184","Hombre","Agricultura, ganadería, caza y silvicultura","Marga Marga","p58",2011,221005.984096546
"185","Hombre","Agricultura, ganadería, caza y silvicultura","Marga Marga","p58",2012,285859.828400086
"186","Hombre","Agricultura, ganadería, caza y silvicultura","Marga Marga","p58",2013,277914.622332781
"187","Hombre","Agricultura, ganadería, caza y silvicultura","Marga Marga","p58",2014,336688.23142779
"188","Hombre","Agricultura, ganadería, caza y silvicultura","Marga Marga","p58",2015,323737.964319214
"189","Hombre","Agricultura, ganadería, caza y silvicultura","Melipilla","p135",2010,212285.479030877
"190","Hombre","Agricultura, ganadería, caza y silvicultura","Melipilla","p135",2011,218716.948891183
"191","Hombre","Agricultura, ganadería, caza y silvicultura","Melipilla","p135",2012,256253.629202126
"192","Hombre","Agricultura, ganadería, caza y silvicultura","Melipilla","p135",2013,306122.184907134
"193","Hombre","Agricultura, ganadería, caza y silvicultura","Melipilla","p135",2014,413863.569786953
"194","Hombre","Agricultura, ganadería, caza y silvicultura","Melipilla","p135",2015,425290.154603208
"195","Hombre","Agricultura, ganadería, caza y silvicultura","Ñuble","p84",2010,174290.280031087
"196","Hombre","Agricultura, ganadería, caza y silvicultura","Ñuble","p84",2011,264449.030038791
"197","Hombre","Agricultura, ganadería, caza y silvicultura","Ñuble","p84",2012,396284.621805183
"198","Hombre","Agricultura, ganadería, caza y silvicultura","Ñuble","p84",2013,245626.949280682
"199","Hombre","Agricultura, ganadería, caza y silvicultura","Ñuble","p84",2014,308660.807881888
"200","Hombre","Agricultura, ganadería, caza y silvicultura","Ñuble","p84",2015,360998.176575307
"201","Hombre","Agricultura, ganadería, caza y silvicultura","Osorno","p103",2010,254258.207071915
"202","Hombre","Agricultura, ganadería, caza y silvicultura","Osorno","p103",2011,300338.202233396
"203","Hombre","Agricultura, ganadería, caza y silvicultura","Osorno","p103",2012,264410.201030526
"204","Hombre","Agricultura, ganadería, caza y silvicultura","Osorno","p103",2013,266918.263435682
"205","Hombre","Agricultura, ganadería, caza y silvicultura","Osorno","p103",2014,524936.156281745
"206","Hombre","Agricultura, ganadería, caza y silvicultura","Osorno","p103",2015,431249.286590395
"207","Hombre","Agricultura, ganadería, caza y silvicultura","Parinacota","p152",2010,147314.765163991
"208","Hombre","Agricultura, ganadería, caza y silvicultura","Parinacota","p152",2011,91847.0563343316
"209","Hombre","Agricultura, ganadería, caza y silvicultura","Parinacota","p152",2012,86690.6358032711
"210","Hombre","Agricultura, ganadería, caza y silvicultura","Parinacota","p152",2013,135952.369903301
"211","Hombre","Agricultura, ganadería, caza y silvicultura","Parinacota","p152",2014,135595.413009774
"212","Hombre","Agricultura, ganadería, caza y silvicultura","Parinacota","p152",2015,124824.14688925
"213","Hombre","Agricultura, ganadería, caza y silvicultura","Petorca","p54",2010,194782.770054142
"214","Hombre","Agricultura, ganadería, caza y silvicultura","Petorca","p54",2011,168282.802687799
"215","Hombre","Agricultura, ganadería, caza y silvicultura","Petorca","p54",2012,232175.057626731
"216","Hombre","Agricultura, ganadería, caza y silvicultura","Petorca","p54",2013,219046.932554163
"217","Hombre","Agricultura, ganadería, caza y silvicultura","Petorca","p54",2014,274938.103096275
"218","Hombre","Agricultura, ganadería, caza y silvicultura","Petorca","p54",2015,319804.477952328
"219","Hombre","Agricultura, ganadería, caza y silvicultura","Quillota","p55",2010,235661.006438585
"220","Hombre","Agricultura, ganadería, caza y silvicultura","Quillota","p55",2011,210399.264769348
"221","Hombre","Agricultura, ganadería, caza y silvicultura","Quillota","p55",2012,285789.233063102
"222","Hombre","Agricultura, ganadería, caza y silvicultura","Quillota","p55",2013,297323.880210006
"223","Hombre","Agricultura, ganadería, caza y silvicultura","Quillota","p55",2014,336703.317580761
"224","Hombre","Agricultura, ganadería, caza y silvicultura","Quillota","p55",2015,338730.357505607
"225","Hombre","Agricultura, ganadería, caza y silvicultura","Ranco","p142",2010,292022.468743926
"226","Hombre","Agricultura, ganadería, caza y silvicultura","Ranco","p142",2011,251531.060497572
"227","Hombre","Agricultura, ganadería, caza y silvicultura","Ranco","p142",2012,351283.103301947
"228","Hombre","Agricultura, ganadería, caza y silvicultura","Ranco","p142",2013,263325.96024144
"229","Hombre","Agricultura, ganadería, caza y silvicultura","Ranco","p142",2014,253361.99075811
"230","Hombre","Agricultura, ganadería, caza y silvicultura","Ranco","p142",2015,325495.93924605
"231","Hombre","Agricultura, ganadería, caza y silvicultura","San Antonio","p56",2010,123705.642366601
"232","Hombre","Agricultura, ganadería, caza y silvicultura","San Antonio","p56",2011,300598.472799746
"233","Hombre","Agricultura, ganadería, caza y silvicultura","San Antonio","p56",2012,333417.197516538
"234","Hombre","Agricultura, ganadería, caza y silvicultura","San Antonio","p56",2013,216401.33465779
"235","Hombre","Agricultura, ganadería, caza y silvicultura","San Antonio","p56",2014,274502.566447709
"236","Hombre","Agricultura, ganadería, caza y silvicultura","San Antonio","p56",2015,290365.030791749
"237","Hombre","Agricultura, ganadería, caza y silvicultura","San Felipe","p57",2010,248441.825642998
"238","Hombre","Agricultura, ganadería, caza y silvicultura","San Felipe","p57",2011,237874.667477868
"239","Hombre","Agricultura, ganadería, caza y silvicultura","San Felipe","p57",2012,281290.354700658
"240","Hombre","Agricultura, ganadería, caza y silvicultura","San Felipe","p57",2013,382236.993277551
"241","Hombre","Agricultura, ganadería, caza y silvicultura","San Felipe","p57",2014,423304.014265879
"242","Hombre","Agricultura, ganadería, caza y silvicultura","San Felipe","p57",2015,472757.566190869
"243","Hombre","Agricultura, ganadería, caza y silvicultura","Santiago","p131",2010,444229.507936027
"244","Hombre","Agricultura, ganadería, caza y silvicultura","Santiago","p131",2011,675220.997267742
"245","Hombre","Agricultura, ganadería, caza y silvicultura","Santiago","p131",2012,549237.713613308
"246","Hombre","Agricultura, ganadería, caza y silvicultura","Santiago","p131",2013,701797.964988024
"247","Hombre","Agricultura, ganadería, caza y silvicultura","Santiago","p131",2014,401845.347549868
"248","Hombre","Agricultura, ganadería, caza y silvicultura","Santiago","p131",2015,668327.624412311
"249","Hombre","Agricultura, ganadería, caza y silvicultura","Talagante","p136",2010,190271.216384191
"250","Hombre","Agricultura, ganadería, caza y silvicultura","Talagante","p136",2011,269727.290198907
"251","Hombre","Agricultura, ganadería, caza y silvicultura","Talagante","p136",2012,302138.133873969
"252","Hombre","Agricultura, ganadería, caza y silvicultura","Talagante","p136",2013,331244.057607095
"253","Hombre","Agricultura, ganadería, caza y silvicultura","Talagante","p136",2014,400117.528391908
"254","Hombre","Agricultura, ganadería, caza y silvicultura","Talagante","p136",2015,602148.612567354
"255","Hombre","Agricultura, ganadería, caza y silvicultura","Talca","p71",2010,184933.403707865
"256","Hombre","Agricultura, ganadería, caza y silvicultura","Talca","p71",2011,271968.325115032
"257","Hombre","Agricultura, ganadería, caza y silvicultura","Talca","p71",2012,249190.417298845
"258","Hombre","Agricultura, ganadería, caza y silvicultura","Talca","p71",2013,328775.108127374
"259","Hombre","Agricultura, ganadería, caza y silvicultura","Talca","p71",2014,243063.854049187
"260","Hombre","Agricultura, ganadería, caza y silvicultura","Talca","p71",2015,302618.146660801
"261","Hombre","Agricultura, ganadería, caza y silvicultura","Tamarugal","p12",2010,146754.462568713
"262","Hombre","Agricultura, ganadería, caza y silvicultura","Tamarugal","p12",2011,139886.585362813
"263","Hombre","Agricultura, ganadería, caza y silvicultura","Tamarugal","p12",2012,111926.440667238
"264","Hombre","Agricultura, ganadería, caza y silvicultura","Tamarugal","p12",2013,198506.761068407
"265","Hombre","Agricultura, ganadería, caza y silvicultura","Tamarugal","p12",2014,213387.877461481
"266","Hombre","Agricultura, ganadería, caza y silvicultura","Tamarugal","p12",2015,121264.504505119
"267","Hombre","Agricultura, ganadería, caza y silvicultura","Tierra del Fuego","p123",2010,260000
"268","Hombre","Agricultura, ganadería, caza y silvicultura","Tierra del Fuego","p123",2011,225000
"269","Hombre","Agricultura, ganadería, caza y silvicultura","Tierra del Fuego","p123",2014,772545.454545454
"270","Hombre","Agricultura, ganadería, caza y silvicultura","Tierra del Fuego","p123",2015,666216.616843263
"271","Hombre","Agricultura, ganadería, caza y silvicultura","Última Esperanza","p124",2010,399726.428920371
"272","Hombre","Agricultura, ganadería, caza y silvicultura","Última Esperanza","p124",2012,200000
"273","Hombre","Agricultura, ganadería, caza y silvicultura","Última Esperanza","p124",2013,364879.390886321
"274","Hombre","Agricultura, ganadería, caza y silvicultura","Última Esperanza","p124",2014,188842.84672897
"275","Hombre","Agricultura, ganadería, caza y silvicultura","Última Esperanza","p124",2015,265071.712069278
"276","Hombre","Agricultura, ganadería, caza y silvicultura","Valdivia","p141",2010,274006.953317828
"277","Hombre","Agricultura, ganadería, caza y silvicultura","Valdivia","p141",2011,268136.852490264
"278","Hombre","Agricultura, ganadería, caza y silvicultura","Valdivia","p141",2012,231571.902233676
"279","Hombre","Agricultura, ganadería, caza y silvicultura","Valdivia","p141",2013,227243.885927622
"280","Hombre","Agricultura, ganadería, caza y silvicultura","Valdivia","p141",2014,263154.852612701
"281","Hombre","Agricultura, ganadería, caza y silvicultura","Valdivia","p141",2015,333246.018274248
"282","Hombre","Agricultura, ganadería, caza y silvicultura","Valparaíso","p51",2010,103362.968398101
"283","Hombre","Agricultura, ganadería, caza y silvicultura","Valparaíso","p51",2011,182286.224340645
"284","Hombre","Agricultura, ganadería, caza y silvicultura","Valparaíso","p51",2012,175469.489465585
"285","Hombre","Agricultura, ganadería, caza y silvicultura","Valparaíso","p51",2013,207450.856443147
"286","Hombre","Agricultura, ganadería, caza y silvicultura","Valparaíso","p51",2014,683253.188535866
"287","Hombre","Agricultura, ganadería, caza y silvicultura","Valparaíso","p51",2015,484245.315356656
"288","Hombre","Agricultura, ganadería, caza y silvicultura",NA,NA,2010,141008.471936847
"289","Hombre","Agricultura, ganadería, caza y silvicultura",NA,NA,2011,188309.042760456
"290","Hombre","Agricultura, ganadería, caza y silvicultura",NA,NA,2012,156289.571045716
"291","Hombre","Pesca","Antofagasta","p21",2010,230540.045805357
"292","Hombre","Pesca","Antofagasta","p21",2011,82486.7391618742
"293","Hombre","Pesca","Antofagasta","p21",2012,323759.701608568
"294","Hombre","Pesca","Antofagasta","p21",2013,282700.294864682
"295","Hombre","Pesca","Antofagasta","p21",2014,297310.460559102
"296","Hombre","Pesca","Antofagasta","p21",2015,466725.080812419
"297","Hombre","Pesca","Arauco","p82",2010,428927.109997014
"298","Hombre","Pesca","Arauco","p82",2011,154379.428848075
"299","Hombre","Pesca","Arauco","p82",2012,210110.39099798
"300","Hombre","Pesca","Arauco","p82",2013,123339.149148347
"301","Hombre","Pesca","Arauco","p82",2014,300864.928071139
