"","sex","company_size","geography_name","geography_id","year","ub_weighted_median"
"62","Hombre","Menos de 5","Arica",12,2015,301222
"63","Hombre","Menos de 5","Aysén",13,2010,283850
"64","Hombre","Menos de 5","Aysén",13,2011,300000
"65","Hombre","Menos de 5","Aysén",13,2012,435717
"66","Hombre","Menos de 5","Aysén",13,2013,466275
"67","Hombre","Menos de 5","Aysén",13,2014,387664
"68","Hombre","Menos de 5","Aysén",13,2015,400057
"69","Hombre","Menos de 5","Buin",14,2010,379138
"70","Hombre","Menos de 5","Buin",14,2011,401933
"71","Hombre","Menos de 5","Buin",14,2012,730026
"72","Hombre","Menos de 5","Buin",14,2013,597734
"73","Hombre","Menos de 5","Buin",14,2014,408176
"74","Hombre","Menos de 5","Buin",14,2015,425000
"75","Hombre","Menos de 5","Bulnes",15,2010,163304
"76","Hombre","Menos de 5","Bulnes",15,2011,401933
"77","Hombre","Menos de 5","Bulnes",15,2012,274086
"78","Hombre","Menos de 5","Bulnes",15,2013,204058
"79","Hombre","Menos de 5","Bulnes",15,2014,239885
"80","Hombre","Menos de 5","Bulnes",15,2015,256334
"81","Hombre","Menos de 5","Cabildo",16,2010,245128
"82","Hombre","Menos de 5","Cabildo",16,2011,523322
"83","Hombre","Menos de 5","Cabildo",16,2012,653470
"84","Hombre","Menos de 5","Cabildo",16,2013,375368
"85","Hombre","Menos de 5","Cabildo",16,2014,347147
"86","Hombre","Menos de 5","Cabildo",16,2015,355342
"87","Hombre","Menos de 5","Cabrero",18,2010,295705
"88","Hombre","Menos de 5","Cabrero",18,2011,265678
"89","Hombre","Menos de 5","Cabrero",18,2012,750369
"90","Hombre","Menos de 5","Cabrero",18,2013,398215
"91","Hombre","Menos de 5","Cabrero",18,2014,446546
"92","Hombre","Menos de 5","Cabrero",18,2015,330734
"93","Hombre","Menos de 5","Calama",19,2010,320313
"94","Hombre","Menos de 5","Calama",19,2011,300393
"95","Hombre","Menos de 5","Calama",19,2012,382401
"96","Hombre","Menos de 5","Calama",19,2013,384544
"97","Hombre","Menos de 5","Calama",19,2014,454690
"98","Hombre","Menos de 5","Calama",19,2015,531024
"99","Hombre","Menos de 5","Calbuco",20,2010,339767
"100","Hombre","Menos de 5","Calbuco",20,2011,417757
"101","Hombre","Menos de 5","Calbuco",20,2012,283710
"102","Hombre","Menos de 5","Calbuco",20,2013,199245
"103","Hombre","Menos de 5","Calbuco",20,2014,229399
"104","Hombre","Menos de 5","Calbuco",20,2015,304537
"105","Hombre","Menos de 5","Caldera",21,2010,268815
"106","Hombre","Menos de 5","Caldera",21,2011,475641
"107","Hombre","Menos de 5","Caldera",21,2012,318978
"108","Hombre","Menos de 5","Caldera",21,2013,520000
"109","Hombre","Menos de 5","Caldera",21,2014,439352
"110","Hombre","Menos de 5","Caldera",21,2015,320087
"111","Hombre","Menos de 5","Calera",22,2010,250245
"112","Hombre","Menos de 5","Calera",22,2011,200507
"113","Hombre","Menos de 5","Calera",22,2012,300758
"114","Hombre","Menos de 5","Calera",22,2013,300344
"115","Hombre","Menos de 5","Calera",22,2014,351576
"116","Hombre","Menos de 5","Calera",22,2015,384940
"117","Hombre","Menos de 5","Calera de Tango",23,2010,600587
"118","Hombre","Menos de 5","Calera de Tango",23,2011,2009666
"119","Hombre","Menos de 5","Calera de Tango",23,2012,482698
"120","Hombre","Menos de 5","Calera de Tango",23,2013,467299
"121","Hombre","Menos de 5","Calera de Tango",23,2014,202085
"122","Hombre","Menos de 5","Calera de Tango",23,2015,501926
"123","Hombre","Menos de 5","Calle Larga",24,2010,172746
"124","Hombre","Menos de 5","Calle Larga",24,2011,309603
"125","Hombre","Menos de 5","Calle Larga",24,2012,402248
"126","Hombre","Menos de 5","Calle Larga",24,2013,237455
"127","Hombre","Menos de 5","Calle Larga",24,2014,293613
"128","Hombre","Menos de 5","Calle Larga",24,2015,388492
"129","Hombre","Menos de 5","Camarones",25,2010,221812
"130","Hombre","Menos de 5","Camarones",25,2011,119734
"131","Hombre","Menos de 5","Camarones",25,2012,197724
"132","Hombre","Menos de 5","Camarones",25,2013,185251
"133","Hombre","Menos de 5","Camiña",26,2011,132213
"134","Hombre","Menos de 5","Camiña",26,2012,187825
"135","Hombre","Menos de 5","Camiña",26,2013,150203
"136","Hombre","Menos de 5","Camiña",26,2014,210000
"137","Hombre","Menos de 5","Camiña",26,2015,125464
"138","Hombre","Menos de 5","Canela",27,2010,265172
"139","Hombre","Menos de 5","Canela",27,2011,132521
"140","Hombre","Menos de 5","Canela",27,2012,265720
"141","Hombre","Menos de 5","Canela",27,2013,300407
"142","Hombre","Menos de 5","Canela",27,2014,304324
"143","Hombre","Menos de 5","Canela",27,2015,357495
"144","Hombre","Menos de 5","Cañete",28,2010,143410
"145","Hombre","Menos de 5","Cañete",28,2011,136890
"146","Hombre","Menos de 5","Cañete",28,2012,168929
"147","Hombre","Menos de 5","Cañete",28,2013,149565
"148","Hombre","Menos de 5","Cañete",28,2014,154971
"149","Hombre","Menos de 5","Cañete",28,2015,215600
"150","Hombre","Menos de 5","Carahue",29,2010,115759
"151","Hombre","Menos de 5","Carahue",29,2011,81298
"152","Hombre","Menos de 5","Carahue",29,2012,112333
"153","Hombre","Menos de 5","Carahue",29,2013,114612
"154","Hombre","Menos de 5","Carahue",29,2014,151544
"155","Hombre","Menos de 5","Carahue",29,2015,177336
"156","Hombre","Menos de 5","Cartagena",30,2010,178619
"157","Hombre","Menos de 5","Cartagena",30,2011,299041
"158","Hombre","Menos de 5","Cartagena",30,2012,351579
"159","Hombre","Menos de 5","Cartagena",30,2013,298867
"160","Hombre","Menos de 5","Cartagena",30,2014,149972
"161","Hombre","Menos de 5","Cartagena",30,2015,300081
"162","Hombre","Menos de 5","Casablanca",31,2010,349761
"163","Hombre","Menos de 5","Casablanca",31,2011,249201
"164","Hombre","Menos de 5","Casablanca",31,2012,251128
"165","Hombre","Menos de 5","Casablanca",31,2014,1313549
"166","Hombre","Menos de 5","Casablanca",31,2015,602445
"167","Hombre","Menos de 5","Castro",32,2010,168771
"168","Hombre","Menos de 5","Castro",32,2011,211922
"169","Hombre","Menos de 5","Castro",32,2012,229166
"170","Hombre","Menos de 5","Castro",32,2013,220000
"171","Hombre","Menos de 5","Castro",32,2014,251348
"172","Hombre","Menos de 5","Castro",32,2015,300378
"173","Hombre","Menos de 5","Catemu",33,2010,266741
"174","Hombre","Menos de 5","Catemu",33,2011,318860
"175","Hombre","Menos de 5","Catemu",33,2012,409730
"176","Hombre","Menos de 5","Catemu",33,2013,490585
"177","Hombre","Menos de 5","Catemu",33,2014,411903
"178","Hombre","Menos de 5","Catemu",33,2015,428028
"179","Hombre","Menos de 5","Cauquenes",34,2010,170651
"180","Hombre","Menos de 5","Cauquenes",34,2011,178245
"181","Hombre","Menos de 5","Cauquenes",34,2012,233474
"182","Hombre","Menos de 5","Cauquenes",34,2013,244565
"183","Hombre","Menos de 5","Cauquenes",34,2014,245067
"184","Hombre","Menos de 5","Cauquenes",34,2015,248351
"185","Hombre","Menos de 5","Cerrillos",35,2010,300000
"186","Hombre","Menos de 5","Cerrillos",35,2011,453086
"187","Hombre","Menos de 5","Cerrillos",35,2012,499830
"188","Hombre","Menos de 5","Cerrillos",35,2013,796979
"189","Hombre","Menos de 5","Cerrillos",35,2014,312434
"190","Hombre","Menos de 5","Cerrillos",35,2015,595334
"191","Hombre","Menos de 5","Cerro Navia",36,2010,240500
"192","Hombre","Menos de 5","Cerro Navia",36,2011,300213
"193","Hombre","Menos de 5","Cerro Navia",36,2012,301686
"194","Hombre","Menos de 5","Cerro Navia",36,2013,283553
"195","Hombre","Menos de 5","Cerro Navia",36,2014,357035
"196","Hombre","Menos de 5","Cerro Navia",36,2015,321304
"197","Hombre","Menos de 5","Chañaral",39,2010,299795
"198","Hombre","Menos de 5","Chañaral",39,2011,249201
"199","Hombre","Menos de 5","Chañaral",39,2012,409870
"200","Hombre","Menos de 5","Chañaral",39,2013,352603
"201","Hombre","Menos de 5","Chañaral",39,2014,404169
"202","Hombre","Menos de 5","Chañaral",39,2015,416248
"203","Hombre","Menos de 5","Chanco",38,2010,146462
"204","Hombre","Menos de 5","Chanco",38,2011,250000
"205","Hombre","Menos de 5","Chanco",38,2012,200468
"206","Hombre","Menos de 5","Chanco",38,2013,226089
"207","Hombre","Menos de 5","Chanco",38,2014,250918
"208","Hombre","Menos de 5","Chanco",38,2015,250949
"209","Hombre","Menos de 5","Chépica",40,2010,300294
"210","Hombre","Menos de 5","Chépica",40,2011,301450
"211","Hombre","Menos de 5","Chépica",40,2012,357551
"212","Hombre","Menos de 5","Chépica",40,2013,345400
"213","Hombre","Menos de 5","Chépica",40,2014,351727
"214","Hombre","Menos de 5","Chépica",40,2015,181372
"215","Hombre","Menos de 5","Chiguayante",41,2010,245802
"216","Hombre","Menos de 5","Chiguayante",41,2011,200681
"217","Hombre","Menos de 5","Chiguayante",41,2012,293812
"218","Hombre","Menos de 5","Chiguayante",41,2013,300407
"219","Hombre","Menos de 5","Chiguayante",41,2014,249953
"220","Hombre","Menos de 5","Chiguayante",41,2015,300081
"221","Hombre","Menos de 5","Chile Chico",42,2010,275269
"222","Hombre","Menos de 5","Chile Chico",42,2011,803867
"223","Hombre","Menos de 5","Chile Chico",42,2012,1810118
"224","Hombre","Menos de 5","Chile Chico",42,2013,524798
"225","Hombre","Menos de 5","Chile Chico",42,2014,353648
"226","Hombre","Menos de 5","Chile Chico",42,2015,300081
"227","Hombre","Menos de 5","Chillán",43,2010,270928
"228","Hombre","Menos de 5","Chillán",43,2011,288103
"229","Hombre","Menos de 5","Chillán",43,2012,234834
"230","Hombre","Menos de 5","Chillán",43,2013,223271
"231","Hombre","Menos de 5","Chillán",43,2014,303458
"232","Hombre","Menos de 5","Chillán",43,2015,315085
"233","Hombre","Menos de 5","Chillán Viejo",44,2010,201954
"234","Hombre","Menos de 5","Chillán Viejo",44,2011,197677
"235","Hombre","Menos de 5","Chillán Viejo",44,2012,214096
"236","Hombre","Menos de 5","Chillán Viejo",44,2013,300407
"237","Hombre","Menos de 5","Chillán Viejo",44,2014,282918
"238","Hombre","Menos de 5","Chillán Viejo",44,2015,300980
"239","Hombre","Menos de 5","Chimbarongo",45,2010,353392
"240","Hombre","Menos de 5","Chimbarongo",45,2011,208812
"241","Hombre","Menos de 5","Chimbarongo",45,2012,243527
"242","Hombre","Menos de 5","Chimbarongo",45,2013,298867
"243","Hombre","Menos de 5","Chimbarongo",45,2014,299944
"244","Hombre","Menos de 5","Chimbarongo",45,2015,258051
"245","Hombre","Menos de 5","Chonchi",47,2010,117281
"246","Hombre","Menos de 5","Chonchi",47,2011,178629
"247","Hombre","Menos de 5","Chonchi",47,2012,187640
"248","Hombre","Menos de 5","Chonchi",47,2013,250000
"249","Hombre","Menos de 5","Chonchi",47,2014,227889
"250","Hombre","Menos de 5","Chonchi",47,2015,335068
"251","Hombre","Menos de 5","Cisnes",48,2010,354797
"252","Hombre","Menos de 5","Cisnes",48,2011,301450
"253","Hombre","Menos de 5","Cisnes",48,2012,346939
"254","Hombre","Menos de 5","Cisnes",48,2013,309039
"255","Hombre","Menos de 5","Cisnes",48,2014,438790
"256","Hombre","Menos de 5","Cisnes",48,2015,490240
"257","Hombre","Menos de 5","Cochrane",51,2010,284316
"258","Hombre","Menos de 5","Cochrane",51,2011,405746
"259","Hombre","Menos de 5","Cochrane",51,2012,608076
"260","Hombre","Menos de 5","Cochrane",51,2013,400000
"261","Hombre","Menos de 5","Cochrane",51,2014,800000
"262","Hombre","Menos de 5","Codegua",52,2010,340780
"263","Hombre","Menos de 5","Codegua",52,2011,241388
"264","Hombre","Menos de 5","Codegua",52,2012,400936
"265","Hombre","Menos de 5","Codegua",52,2013,348678
"266","Hombre","Menos de 5","Codegua",52,2014,309442
"267","Hombre","Menos de 5","Codegua",52,2015,473801
"268","Hombre","Menos de 5","Coelemu",53,2010,205280
"269","Hombre","Menos de 5","Coelemu",53,2011,753625
"270","Hombre","Menos de 5","Coelemu",53,2012,729075
"271","Hombre","Menos de 5","Coelemu",53,2013,219169
"272","Hombre","Menos de 5","Coelemu",53,2014,441143
"273","Hombre","Menos de 5","Coelemu",53,2015,301139
"274","Hombre","Menos de 5","Coihaique",NA,2010,292632
"275","Hombre","Menos de 5","Coihaique",NA,2011,299607
"276","Hombre","Menos de 5","Coihaique",NA,2012,285281
"277","Hombre","Menos de 5","Coihueco",55,2010,160129
"278","Hombre","Menos de 5","Coihueco",55,2011,299041
"279","Hombre","Menos de 5","Coihueco",55,2012,401804
"280","Hombre","Menos de 5","Coihueco",55,2013,277567
"281","Hombre","Menos de 5","Coihueco",55,2014,248986
"282","Hombre","Menos de 5","Coihueco",55,2015,180049
"283","Hombre","Menos de 5","Colbún",57,2010,159891
"284","Hombre","Menos de 5","Colbún",57,2011,203904
"285","Hombre","Menos de 5","Colbún",57,2012,318447
"286","Hombre","Menos de 5","Colbún",57,2013,600000
"287","Hombre","Menos de 5","Colbún",57,2014,425664
"288","Hombre","Menos de 5","Colbún",57,2015,500335
"289","Hombre","Menos de 5","Colina",59,2010,230225
"290","Hombre","Menos de 5","Colina",59,2011,300942
"291","Hombre","Menos de 5","Colina",59,2012,288699
"292","Hombre","Menos de 5","Colina",59,2013,257376
"293","Hombre","Menos de 5","Colina",59,2014,351884
"294","Hombre","Menos de 5","Colina",59,2015,297990
"295","Hombre","Menos de 5","Collipulli",60,2010,174036
"296","Hombre","Menos de 5","Collipulli",60,2011,299989
"297","Hombre","Menos de 5","Collipulli",60,2012,122418
"298","Hombre","Menos de 5","Collipulli",60,2013,170000
"299","Hombre","Menos de 5","Collipulli",60,2014,241123
"300","Hombre","Menos de 5","Collipulli",60,2015,242690
"301","Hombre","Menos de 5","Coltauco",61,2014,290000
"302","Hombre","Menos de 5","Coltauco",61,2015,275439
"303","Hombre","Menos de 5","Combarbalá",62,2010,172882
"304","Hombre","Menos de 5","Combarbalá",62,2011,199361
"305","Hombre","Menos de 5","Combarbalá",62,2012,185250
"306","Hombre","Menos de 5","Combarbalá",62,2013,223424
"307","Hombre","Menos de 5","Combarbalá",62,2014,248907
"308","Hombre","Menos de 5","Combarbalá",62,2015,240000
"309","Hombre","Menos de 5","Concepción",64,2010,260883
"310","Hombre","Menos de 5","Concepción",64,2011,210352
"311","Hombre","Menos de 5","Concepción",64,2012,219881
"312","Hombre","Menos de 5","Concepción",64,2013,300300
"313","Hombre","Menos de 5","Concepción",64,2014,299973
"314","Hombre","Menos de 5","Concepción",64,2015,336904
"315","Hombre","Menos de 5","Conchalí",65,2010,208205
"316","Hombre","Menos de 5","Conchalí",65,2011,375041
"317","Hombre","Menos de 5","Conchalí",65,2012,289435
"318","Hombre","Menos de 5","Conchalí",65,2013,258315
"319","Hombre","Menos de 5","Conchalí",65,2014,300000
"320","Hombre","Menos de 5","Conchalí",65,2015,380103
"321","Hombre","Menos de 5","Concón",63,2010,325318
"322","Hombre","Menos de 5","Concón",63,2011,539878
"323","Hombre","Menos de 5","Concón",63,2012,442473
"324","Hombre","Menos de 5","Concón",63,2013,498112
"325","Hombre","Menos de 5","Concón",63,2014,1395936
"326","Hombre","Menos de 5","Concón",63,2015,602445
"327","Hombre","Menos de 5","Constitución",66,2010,400000
"328","Hombre","Menos de 5","Constitución",66,2011,299041
"329","Hombre","Menos de 5","Constitución",66,2012,306110
"330","Hombre","Menos de 5","Constitución",66,2013,324806
"331","Hombre","Menos de 5","Constitución",66,2014,325045
"332","Hombre","Menos de 5","Constitución",66,2015,351802
"333","Hombre","Menos de 5","Copiapó",68,2010,300000
"334","Hombre","Menos de 5","Copiapó",68,2011,300000
"335","Hombre","Menos de 5","Copiapó",68,2012,343684
"336","Hombre","Menos de 5","Copiapó",68,2013,400000
"337","Hombre","Menos de 5","Copiapó",68,2014,299985
"338","Hombre","Menos de 5","Copiapó",68,2015,400096
"339","Hombre","Menos de 5","Coquimbo",69,2010,239724
"340","Hombre","Menos de 5","Coquimbo",69,2011,250000
"341","Hombre","Menos de 5","Coquimbo",69,2012,312837
"342","Hombre","Menos de 5","Coquimbo",69,2013,328000
"343","Hombre","Menos de 5","Coquimbo",69,2014,303127
"344","Hombre","Menos de 5","Coquimbo",69,2015,313916
"345","Hombre","Menos de 5","Coronel",70,2010,174518
"346","Hombre","Menos de 5","Coronel",70,2011,200265
"347","Hombre","Menos de 5","Coronel",70,2012,200902
"348","Hombre","Menos de 5","Coronel",70,2013,225784
"349","Hombre","Menos de 5","Coronel",70,2014,212230
"350","Hombre","Menos de 5","Coronel",70,2015,166451
"351","Hombre","Menos de 5","Corral",71,2010,206000
"352","Hombre","Menos de 5","Corral",71,2011,170000
"353","Hombre","Menos de 5","Corral",71,2012,269805
"354","Hombre","Menos de 5","Corral",71,2013,274854
"355","Hombre","Menos de 5","Corral",71,2014,301567
"356","Hombre","Menos de 5","Corral",71,2015,250068
"357","Hombre","Menos de 5","Coyhaique",54,2013,298867
"358","Hombre","Menos de 5","Coyhaique",54,2014,353362
"359","Hombre","Menos de 5","Coyhaique",54,2015,440148
"360","Hombre","Menos de 5","Cunco",72,2011,265000
"361","Hombre","Menos de 5","Cunco",72,2012,272000
"362","Hombre","Menos de 5","Cunco",72,2013,220000
"363","Hombre","Menos de 5","Cunco",72,2014,229581
"364","Hombre","Menos de 5","Cunco",72,2015,210517
"365","Hombre","Menos de 5","Curacautín",73,2010,235749
"366","Hombre","Menos de 5","Curacautín",73,2011,200531
"367","Hombre","Menos de 5","Curacautín",73,2012,231293
"368","Hombre","Menos de 5","Curacautín",73,2013,228922
"369","Hombre","Menos de 5","Curacautín",73,2014,328825
"370","Hombre","Menos de 5","Curacautín",73,2015,401295
"371","Hombre","Menos de 5","Curacaví",74,2010,240000
"372","Hombre","Menos de 5","Curacaví",74,2011,200000
"373","Hombre","Menos de 5","Curacaví",74,2012,475000
"374","Hombre","Menos de 5","Curaco de Vélez",75,2010,111893
"375","Hombre","Menos de 5","Curaco de Vélez",75,2011,201046
"376","Hombre","Menos de 5","Curaco de Vélez",75,2012,187651
"377","Hombre","Menos de 5","Curaco de Vélez",75,2013,229852
"378","Hombre","Menos de 5","Curaco de Vélez",75,2014,260797
"379","Hombre","Menos de 5","Curaco de Vélez",75,2015,243798
"380","Hombre","Menos de 5","Curanilahue",76,2010,220000
"381","Hombre","Menos de 5","Curanilahue",76,2011,268153
"382","Hombre","Menos de 5","Curanilahue",76,2012,452030
"383","Hombre","Menos de 5","Curanilahue",76,2013,225225
"384","Hombre","Menos de 5","Curanilahue",76,2014,299435
"385","Hombre","Menos de 5","Curanilahue",76,2015,401630
"386","Hombre","Menos de 5","Curarrehue",77,2010,94935
"387","Hombre","Menos de 5","Curarrehue",77,2011,394933
"388","Hombre","Menos de 5","Curarrehue",77,2012,90159
"389","Hombre","Menos de 5","Curarrehue",77,2013,209207
"390","Hombre","Menos de 5","Curarrehue",77,2014,169968
"391","Hombre","Menos de 5","Curarrehue",77,2015,175565
"392","Hombre","Menos de 5","Curicó",79,2010,249949
"393","Hombre","Menos de 5","Curicó",79,2011,250574
"394","Hombre","Menos de 5","Curicó",79,2012,250000
"395","Hombre","Menos de 5","Curicó",79,2013,343687
"396","Hombre","Menos de 5","Curicó",79,2014,279157
"397","Hombre","Menos de 5","Curicó",79,2015,395063
"398","Hombre","Menos de 5","Dalcahue",80,2010,67308
"399","Hombre","Menos de 5","Dalcahue",80,2011,200000
"400","Hombre","Menos de 5","Dalcahue",80,2012,130000
"401","Hombre","Menos de 5","Dalcahue",80,2013,200000
"402","Hombre","Menos de 5","Dalcahue",80,2014,275000
"403","Hombre","Menos de 5","Dalcahue",80,2015,230999
"404","Hombre","Menos de 5","Diego de Almagro",81,2010,304590
"405","Hombre","Menos de 5","Diego de Almagro",81,2011,300000
"406","Hombre","Menos de 5","Diego de Almagro",81,2012,450000
"407","Hombre","Menos de 5","Diego de Almagro",81,2013,597734
"408","Hombre","Menos de 5","Diego de Almagro",81,2014,1205570
"409","Hombre","Menos de 5","Diego de Almagro",81,2015,495718
"410","Hombre","Menos de 5","Doñihue",82,2010,259822
"411","Hombre","Menos de 5","Doñihue",82,2011,251208
"412","Hombre","Menos de 5","Doñihue",82,2012,400937
"413","Hombre","Menos de 5","Doñihue",82,2013,210285
"414","Hombre","Menos de 5","Doñihue",82,2014,219262
"415","Hombre","Menos de 5","Doñihue",82,2015,1034197
"416","Hombre","Menos de 5","El Bosque",83,2010,334230
"417","Hombre","Menos de 5","El Bosque",83,2011,249201
"418","Hombre","Menos de 5","El Bosque",83,2012,280906
"419","Hombre","Menos de 5","El Bosque",83,2013,470759
"420","Hombre","Menos de 5","El Bosque",83,2014,349934
"421","Hombre","Menos de 5","El Bosque",83,2015,400000
"422","Hombre","Menos de 5","El Monte",85,2010,302959
"423","Hombre","Menos de 5","El Monte",85,2011,241160
"424","Hombre","Menos de 5","El Monte",85,2012,251405
"425","Hombre","Menos de 5","El Monte",85,2013,278067
"426","Hombre","Menos de 5","El Monte",85,2014,397625
"427","Hombre","Menos de 5","El Monte",85,2015,418757
"428","Hombre","Menos de 5","El Quisco",86,2010,300294
"429","Hombre","Menos de 5","El Quisco",86,2011,301450
"430","Hombre","Menos de 5","El Quisco",86,2012,452529
"431","Hombre","Menos de 5","El Quisco",86,2013,500678
"432","Hombre","Menos de 5","El Quisco",86,2014,505211
"433","Hombre","Menos de 5","El Quisco",86,2015,1034197
"434","Hombre","Menos de 5","El Tabo",87,2010,450000
"435","Hombre","Menos de 5","El Tabo",87,2011,170000
"436","Hombre","Menos de 5","El Tabo",87,2012,625000
"437","Hombre","Menos de 5","El Tabo",87,2013,400000
"438","Hombre","Menos de 5","El Tabo",87,2014,307000
"439","Hombre","Menos de 5","El Tabo",87,2015,20000
"440","Hombre","Menos de 5","Empedrado",88,2010,249829
"441","Hombre","Menos de 5","Empedrado",88,2011,498402
"442","Hombre","Menos de 5","Empedrado",88,2012,400706
"443","Hombre","Menos de 5","Empedrado",88,2013,270242
"444","Hombre","Menos de 5","Empedrado",88,2014,399925
"445","Hombre","Menos de 5","Empedrado",88,2015,1000271
"446","Hombre","Menos de 5","Estación Central",90,2010,276568
"447","Hombre","Menos de 5","Estación Central",90,2011,299041
"448","Hombre","Menos de 5","Estación Central",90,2012,396309
"449","Hombre","Menos de 5","Estación Central",90,2013,302908
"450","Hombre","Menos de 5","Estación Central",90,2014,323120
"451","Hombre","Menos de 5","Estación Central",90,2015,280794
"452","Hombre","Menos de 5","Florida",91,2010,205898
"453","Hombre","Menos de 5","Florida",91,2011,216504
"454","Hombre","Menos de 5","Florida",91,2012,208516
"455","Hombre","Menos de 5","Florida",91,2013,250000
"456","Hombre","Menos de 5","Florida",91,2014,241429
"457","Hombre","Menos de 5","Florida",91,2015,351426
"458","Hombre","Menos de 5","Freire",92,2010,126000
"459","Hombre","Menos de 5","Freire",92,2011,210000
"460","Hombre","Menos de 5","Freire",92,2012,230553
"461","Hombre","Menos de 5","Freire",92,2013,206218
"462","Hombre","Menos de 5","Freire",92,2014,281300
"463","Hombre","Menos de 5","Freire",92,2015,251952
"464","Hombre","Menos de 5","Freirina",93,2010,300294
"465","Hombre","Menos de 5","Freirina",93,2011,110000
"466","Hombre","Menos de 5","Freirina",93,2012,100000
"467","Hombre","Menos de 5","Freirina",93,2013,360000
"468","Hombre","Menos de 5","Freirina",93,2014,301480
"469","Hombre","Menos de 5","Freirina",93,2015,200653
"470","Hombre","Menos de 5","Fresia",94,2010,199863
"471","Hombre","Menos de 5","Fresia",94,2011,275510
"472","Hombre","Menos de 5","Fresia",94,2012,200009
"473","Hombre","Menos de 5","Fresia",94,2013,263098
"474","Hombre","Menos de 5","Fresia",94,2014,202085
"475","Hombre","Menos de 5","Fresia",94,2015,295823
"476","Hombre","Menos de 5","Frutillar",95,2010,216268
"477","Hombre","Menos de 5","Frutillar",95,2011,315686
"478","Hombre","Menos de 5","Frutillar",95,2012,283878
"479","Hombre","Menos de 5","Frutillar",95,2013,281965
"480","Hombre","Menos de 5","Frutillar",95,2014,219959
"481","Hombre","Menos de 5","Frutillar",95,2015,325942
"482","Hombre","Menos de 5","Futrono",97,2010,185473
