"","sex","icse","geography_name","geography_id","year","ub_weighted_median"
"212","Hombre","Cuenta propia","O'Higgins",6,2011,249692
"213","Hombre","Cuenta propia","Tarapacá",1,2010,250000
"214","Hombre","Cuenta propia","Tarapacá",1,2011,200000
"215","Hombre","Cuenta propia","Valparaíso",5,2010,180176
"216","Hombre","Cuenta propia","Valparaíso",5,2011,200000
"217","Hombre","Cuenta propia",NA,NA,2010,138996
"218","Hombre","Cuenta propia",NA,NA,2011,353734
"219","Hombre","Cuenta Propia","Antofagasta",2,2012,397619
"220","Hombre","Cuenta Propia","Antofagasta",2,2013,400000
"221","Hombre","Cuenta Propia","Antofagasta",2,2014,379929
"222","Hombre","Cuenta Propia","Antofagasta",2,2015,500135
"223","Hombre","Cuenta Propia","Araucanía",9,2012,120000
"224","Hombre","Cuenta Propia","Araucanía",9,2013,122255
"225","Hombre","Cuenta Propia","Araucanía",9,2014,181876
"226","Hombre","Cuenta Propia","Araucanía",9,2015,150529
"227","Hombre","Cuenta Propia","Arica y Parinacota",15,2012,231462
"228","Hombre","Cuenta Propia","Arica y Parinacota",15,2013,279498
"229","Hombre","Cuenta Propia","Arica y Parinacota",15,2014,286507
"230","Hombre","Cuenta Propia","Arica y Parinacota",15,2015,301222
"231","Hombre","Cuenta Propia","Atacama",3,2012,290778
"232","Hombre","Cuenta Propia","Atacama",3,2013,299462
"233","Hombre","Cuenta Propia","Atacama",3,2014,300125
"234","Hombre","Cuenta Propia","Atacama",3,2015,351426
"235","Hombre","Cuenta Propia","Aysén",11,2012,285995
"236","Hombre","Cuenta Propia","Aysén",11,2013,298867
"237","Hombre","Cuenta Propia","Aysén",11,2014,300000
"238","Hombre","Cuenta Propia","Aysén",11,2015,400057
"239","Hombre","Cuenta Propia","Bíobío",8,2012,190968
"240","Hombre","Cuenta Propia","Bíobío",8,2013,196831
"241","Hombre","Cuenta Propia","Bíobío",8,2014,200000
"242","Hombre","Cuenta Propia","Bíobío",8,2015,210057
"243","Hombre","Cuenta Propia","Coquimbo",4,2012,214232
"244","Hombre","Cuenta Propia","Coquimbo",4,2013,252884
"245","Hombre","Cuenta Propia","Coquimbo",4,2014,299944
"246","Hombre","Cuenta Propia","Coquimbo",4,2015,300034
"247","Hombre","Cuenta Propia","Los Lagos",10,2012,176021
"248","Hombre","Cuenta Propia","Los Lagos",10,2013,199245
"249","Hombre","Cuenta Propia","Los Lagos",10,2014,204000
"250","Hombre","Cuenta Propia","Los Lagos",10,2015,225736
"251","Hombre","Cuenta Propia","Los Ríos",14,2012,180000
"252","Hombre","Cuenta Propia","Los Ríos",14,2013,180244
"253","Hombre","Cuenta Propia","Los Ríos",14,2014,220190
"254","Hombre","Cuenta Propia","Los Ríos",14,2015,201556
"255","Hombre","Cuenta Propia","Magallanes",12,2012,395974
"256","Hombre","Cuenta Propia","Magallanes",12,2013,383587
"257","Hombre","Cuenta Propia","Magallanes",12,2014,350000
"258","Hombre","Cuenta Propia","Magallanes",12,2015,401471
"259","Hombre","Cuenta Propia","Maule",7,2012,181999
"260","Hombre","Cuenta Propia","Maule",7,2013,200271
"261","Hombre","Cuenta Propia","Maule",7,2014,249050
"262","Hombre","Cuenta Propia","Maule",7,2015,250036
"263","Hombre","Cuenta Propia","Metropolitana",13,2012,294290
"264","Hombre","Cuenta Propia","Metropolitana",13,2013,300394
"265","Hombre","Cuenta Propia","Metropolitana",13,2014,300712
"266","Hombre","Cuenta Propia","Metropolitana",13,2015,315850
"267","Hombre","Cuenta Propia","O'Higgins",6,2012,241577
"268","Hombre","Cuenta Propia","O'Higgins",6,2013,296904
"269","Hombre","Cuenta Propia","O'Higgins",6,2014,301480
"270","Hombre","Cuenta Propia","O'Higgins",6,2015,301207
"271","Hombre","Cuenta Propia","Tarapacá",1,2012,270866
"272","Hombre","Cuenta Propia","Tarapacá",1,2013,250260
"273","Hombre","Cuenta Propia","Tarapacá",1,2014,324939
"274","Hombre","Cuenta Propia","Tarapacá",1,2015,312678
"275","Hombre","Cuenta Propia","Valparaíso",5,2012,200902
"276","Hombre","Cuenta Propia","Valparaíso",5,2013,250166
"277","Hombre","Cuenta Propia","Valparaíso",5,2014,281501
"278","Hombre","Cuenta Propia","Valparaíso",5,2015,250949
"279","Hombre","Cuenta Propia",NA,NA,2012,226714
"280","Hombre","Empleador","Antofagasta",2,2010,999316
"281","Hombre","Empleador","Antofagasta",2,2011,993832
"282","Hombre","Empleador","Antofagasta",2,2012,1126336
"283","Hombre","Empleador","Antofagasta",2,2013,1094526
"284","Hombre","Empleador","Antofagasta",2,2014,1999834
"285","Hombre","Empleador","Antofagasta",2,2015,1463037
"286","Hombre","Empleador","Araucanía",9,2010,405226
"287","Hombre","Empleador","Araucanía",9,2011,900000
"288","Hombre","Empleador","Araucanía",9,2012,554683
"289","Hombre","Empleador","Araucanía",9,2013,600951
"290","Hombre","Empleador","Araucanía",9,2014,1000436
"291","Hombre","Empleador","Araucanía",9,2015,574217
"292","Hombre","Empleador","Arica y Parinacota",15,2010,539531
"293","Hombre","Empleador","Arica y Parinacota",15,2011,864378
"294","Hombre","Empleador","Arica y Parinacota",15,2012,608264
"295","Hombre","Empleador","Arica y Parinacota",15,2013,798733
"296","Hombre","Empleador","Arica y Parinacota",15,2014,740878
"297","Hombre","Empleador","Arica y Parinacota",15,2015,704666
"298","Hombre","Empleador","Atacama",3,2010,800783
"299","Hombre","Empleador","Atacama",3,2011,1474847
"300","Hombre","Empleador","Atacama",3,2012,1004778
"301","Hombre","Empleador","Atacama",3,2013,725425
"302","Hombre","Empleador","Atacama",3,2014,703249
"303","Hombre","Empleador","Atacama",3,2015,1116991
"304","Hombre","Empleador","Aysén",11,2010,986664
"305","Hombre","Empleador","Aysén",11,2011,1000000
"306","Hombre","Empleador","Aysén",11,2012,703935
"307","Hombre","Empleador","Aysén",11,2013,1001356
"308","Hombre","Empleador","Aysén",11,2014,1058941
"309","Hombre","Empleador","Aysén",11,2015,1303351
"310","Hombre","Empleador","Bíobío",8,2010,505400
"311","Hombre","Empleador","Bíobío",8,2011,821091
"312","Hombre","Empleador","Bíobío",8,2012,705859
"313","Hombre","Empleador","Bíobío",8,2013,1000000
"314","Hombre","Empleador","Bíobío",8,2014,799926
"315","Hombre","Empleador","Bíobío",8,2015,1000000
"316","Hombre","Empleador","Coquimbo",4,2010,1000000
"317","Hombre","Empleador","Coquimbo",4,2011,906313
"318","Hombre","Empleador","Coquimbo",4,2012,521606
"319","Hombre","Empleador","Coquimbo",4,2013,882519
"320","Hombre","Empleador","Coquimbo",4,2014,903770
"321","Hombre","Empleador","Coquimbo",4,2015,1004603
"322","Hombre","Empleador","Los Lagos",10,2010,500000
"323","Hombre","Empleador","Los Lagos",10,2011,1083401
"324","Hombre","Empleador","Los Lagos",10,2012,1005621
"325","Hombre","Empleador","Los Lagos",10,2013,1082177
"326","Hombre","Empleador","Los Lagos",10,2014,826552
"327","Hombre","Empleador","Los Lagos",10,2015,930395
"328","Hombre","Empleador","Los Ríos",14,2010,561505
"329","Hombre","Empleador","Los Ríos",14,2011,789859
"330","Hombre","Empleador","Los Ríos",14,2012,1345951
"331","Hombre","Empleador","Los Ríos",14,2013,990017
"332","Hombre","Empleador","Los Ríos",14,2014,647729
"333","Hombre","Empleador","Los Ríos",14,2015,808055
"334","Hombre","Empleador","Magallanes",12,2010,1818971
"335","Hombre","Empleador","Magallanes",12,2011,1496048
"336","Hombre","Empleador","Magallanes",12,2012,1005621
"337","Hombre","Empleador","Magallanes",12,2013,2079211
"338","Hombre","Empleador","Magallanes",12,2014,1499985
"339","Hombre","Empleador","Magallanes",12,2015,1500000
"340","Hombre","Empleador","Maule",7,2010,350191
"341","Hombre","Empleador","Maule",7,2011,456623
"342","Hombre","Empleador","Maule",7,2012,452030
"343","Hombre","Empleador","Maule",7,2013,603600
"344","Hombre","Empleador","Maule",7,2014,654593
"345","Hombre","Empleador","Maule",7,2015,767151
"346","Hombre","Empleador","Metropolitana",13,2010,1000348
"347","Hombre","Empleador","Metropolitana",13,2011,996804
"348","Hombre","Empleador","Metropolitana",13,2012,1005621
"349","Hombre","Empleador","Metropolitana",13,2013,996224
"350","Hombre","Empleador","Metropolitana",13,2014,1000000
"351","Hombre","Empleador","Metropolitana",13,2015,1004075
"352","Hombre","Empleador","O'Higgins",6,2010,661104
"353","Hombre","Empleador","O'Higgins",6,2011,668214
"354","Hombre","Empleador","O'Higgins",6,2012,800000
"355","Hombre","Empleador","O'Higgins",6,2013,508015
"356","Hombre","Empleador","O'Higgins",6,2014,551334
"357","Hombre","Empleador","O'Higgins",6,2015,801629
"358","Hombre","Empleador","Tarapacá",1,2010,502656
"359","Hombre","Empleador","Tarapacá",1,2011,602900
"360","Hombre","Empleador","Tarapacá",1,2012,803608
"361","Hombre","Empleador","Tarapacá",1,2013,1952643
"362","Hombre","Empleador","Tarapacá",1,2014,1999625
"363","Hombre","Empleador","Tarapacá",1,2015,1500000
"364","Hombre","Empleador","Valparaíso",5,2010,599590
"365","Hombre","Empleador","Valparaíso",5,2011,602900
"366","Hombre","Empleador","Valparaíso",5,2012,627238
"367","Hombre","Empleador","Valparaíso",5,2013,876851
"368","Hombre","Empleador","Valparaíso",5,2014,803947
"369","Hombre","Empleador","Valparaíso",5,2015,928256
"370","Hombre","Empleador",NA,NA,2010,558845
"371","Hombre","Empleador",NA,NA,2011,249201
"372","Hombre","Empleador",NA,NA,2012,2000000
"373","Hombre","Personal de servicio doméstico puertas adentro","Atacama",3,2011,160000
"374","Hombre","Personal de servicio doméstico puertas adentro","Magallanes",12,2010,216000
"375","Hombre","Personal de servicio doméstico puertas adentro","Metropolitana",13,2010,399784
"376","Hombre","Personal de servicio doméstico puertas adentro","Metropolitana",13,2011,500000
"377","Hombre","Personal de servicio doméstico puertas adentro","O'Higgins",6,2010,200196
"378","Hombre","Personal de servicio doméstico puertas adentro","Valparaíso",5,2010,219850
"379","Hombre","Personal de servicio doméstico puertas adentro","Valparaíso",5,2011,292000
"380","Hombre","Personal de Servicio Doméstico Puertas Adentro","Arica y Parinacota",15,2013,40054
"381","Hombre","Personal de Servicio Doméstico Puertas Adentro","Atacama",3,2013,175000
"382","Hombre","Personal de Servicio Doméstico Puertas Adentro","Bíobío",8,2012,301353
"383","Hombre","Personal de Servicio Doméstico Puertas Adentro","Los Lagos",10,2013,30000
"384","Hombre","Personal de Servicio Doméstico Puertas Adentro","Los Lagos",10,2015,332349
"385","Hombre","Personal de Servicio Doméstico Puertas Adentro","Los Ríos",14,2013,298867
"386","Hombre","Personal de Servicio Doméstico Puertas Adentro","Magallanes",12,2012,382136
"387","Hombre","Personal de Servicio Doméstico Puertas Adentro","Maule",7,2015,300000
"388","Hombre","Personal de Servicio Doméstico Puertas Adentro","Metropolitana",13,2012,301353
"389","Hombre","Personal de Servicio Doméstico Puertas Adentro","Metropolitana",13,2013,313388
"390","Hombre","Personal de Servicio Doméstico Puertas Adentro","Metropolitana",13,2015,754204
"391","Hombre","Personal de Servicio Doméstico Puertas Adentro","Valparaíso",5,2012,184394
"392","Hombre","Personal de Servicio Doméstico Puertas Adentro","Valparaíso",5,2013,210000
"393","Hombre","Personal de servicio doméstico puertas afuera","Araucanía",9,2010,180000
"394","Hombre","Personal de servicio doméstico puertas afuera","Araucanía",9,2011,160000
"395","Hombre","Personal de servicio doméstico puertas afuera","Arica y Parinacota",15,2010,79945
"396","Hombre","Personal de servicio doméstico puertas afuera","Arica y Parinacota",15,2011,149521
"397","Hombre","Personal de servicio doméstico puertas afuera","Atacama",3,2010,240235
"398","Hombre","Personal de servicio doméstico puertas afuera","Atacama",3,2011,212386
"399","Hombre","Personal de servicio doméstico puertas afuera","Aysén",11,2010,201862
"400","Hombre","Personal de servicio doméstico puertas afuera","Aysén",11,2011,179425
"401","Hombre","Personal de servicio doméstico puertas afuera","Bíobío",8,2010,196000
"402","Hombre","Personal de servicio doméstico puertas afuera","Bíobío",8,2011,181717
"403","Hombre","Personal de servicio doméstico puertas afuera","Coquimbo",4,2010,80078
"404","Hombre","Personal de servicio doméstico puertas afuera","Coquimbo",4,2011,199361
"405","Hombre","Personal de servicio doméstico puertas afuera","Los Lagos",10,2010,192017
"406","Hombre","Personal de servicio doméstico puertas afuera","Los Lagos",10,2011,311972
"407","Hombre","Personal de servicio doméstico puertas afuera","Los Ríos",14,2010,241773
"408","Hombre","Personal de servicio doméstico puertas afuera","Los Ríos",14,2011,281292
"409","Hombre","Personal de servicio doméstico puertas afuera","Maule",7,2010,320612
"410","Hombre","Personal de servicio doméstico puertas afuera","Maule",7,2011,173836
"411","Hombre","Personal de servicio doméstico puertas afuera","Metropolitana",13,2010,243826
"412","Hombre","Personal de servicio doméstico puertas afuera","Metropolitana",13,2011,240915
"413","Hombre","Personal de servicio doméstico puertas afuera","O'Higgins",6,2010,201054
"414","Hombre","Personal de servicio doméstico puertas afuera","O'Higgins",6,2011,227401
"415","Hombre","Personal de servicio doméstico puertas afuera","Valparaíso",5,2010,171889
"416","Hombre","Personal de servicio doméstico puertas afuera","Valparaíso",5,2011,188266
"417","Hombre","Personal de Servicio Doméstico Puertas Afuera","Araucanía",9,2012,277245
"418","Hombre","Personal de Servicio Doméstico Puertas Afuera","Araucanía",9,2013,303848
"419","Hombre","Personal de Servicio Doméstico Puertas Afuera","Araucanía",9,2014,359932
"420","Hombre","Personal de Servicio Doméstico Puertas Afuera","Arica y Parinacota",15,2012,180000
"421","Hombre","Personal de Servicio Doméstico Puertas Afuera","Arica y Parinacota",15,2013,19924
"422","Hombre","Personal de Servicio Doméstico Puertas Afuera","Arica y Parinacota",15,2015,30000
"423","Hombre","Personal de Servicio Doméstico Puertas Afuera","Atacama",3,2012,223248
"424","Hombre","Personal de Servicio Doméstico Puertas Afuera","Atacama",3,2015,175000
"425","Hombre","Personal de Servicio Doméstico Puertas Afuera","Aysén",11,2014,225000
