"","sex","isic","geography_name","geography_id","year","weighted_median"
"106","Hombre","Agricultura, ganadería, caza y silvicultura","Calle Larga",24,2011,213913.609367933
"107","Hombre","Agricultura, ganadería, caza y silvicultura","Calle Larga",24,2012,96334.7949237655
"108","Hombre","Agricultura, ganadería, caza y silvicultura","Calle Larga",24,2013,202455.027439844
"109","Hombre","Agricultura, ganadería, caza y silvicultura","Calle Larga",24,2014,224957.809863117
"110","Hombre","Agricultura, ganadería, caza y silvicultura","Calle Larga",24,2015,250402.679195035
"111","Hombre","Agricultura, ganadería, caza y silvicultura","Camarones",25,2010,96989.5561891812
"112","Hombre","Agricultura, ganadería, caza y silvicultura","Camarones",25,2011,86979.1751623099
"113","Hombre","Agricultura, ganadería, caza y silvicultura","Camarones",25,2012,67396.4977686425
"114","Hombre","Agricultura, ganadería, caza y silvicultura","Camarones",25,2013,50067.7812923635
"115","Hombre","Agricultura, ganadería, caza y silvicultura","Camiña",26,2011,65238.9962092494
"116","Hombre","Agricultura, ganadería, caza y silvicultura","Camiña",26,2012,45170.4216734242
"117","Hombre","Agricultura, ganadería, caza y silvicultura","Camiña",26,2013,120162.675101672
"118","Hombre","Agricultura, ganadería, caza y silvicultura","Camiña",26,2014,150000
"119","Hombre","Agricultura, ganadería, caza y silvicultura","Camiña",26,2015,98605.2045255984
"120","Hombre","Agricultura, ganadería, caza y silvicultura","Canela",27,2010,159901.683387622
"121","Hombre","Agricultura, ganadería, caza y silvicultura","Canela",27,2011,94179.3317718284
"122","Hombre","Agricultura, ganadería, caza y silvicultura","Canela",27,2012,72634.812364337
"123","Hombre","Agricultura, ganadería, caza y silvicultura","Canela",27,2013,73313.6514523796
"124","Hombre","Agricultura, ganadería, caza y silvicultura","Canela",27,2014,114148.570113814
"125","Hombre","Agricultura, ganadería, caza y silvicultura","Canela",27,2015,123907.68135266
"126","Hombre","Agricultura, ganadería, caza y silvicultura","Cañete",28,2010,151897.931917519
"127","Hombre","Agricultura, ganadería, caza y silvicultura","Cañete",28,2011,145385.049056046
"128","Hombre","Agricultura, ganadería, caza y silvicultura","Cañete",28,2012,176791.668979043
"129","Hombre","Agricultura, ganadería, caza y silvicultura","Cañete",28,2013,153373.701191151
"130","Hombre","Agricultura, ganadería, caza y silvicultura","Cañete",28,2014,130748.341153655
"131","Hombre","Agricultura, ganadería, caza y silvicultura","Cañete",28,2015,215121.98576072
"132","Hombre","Agricultura, ganadería, caza y silvicultura","Carahue",29,2010,80000
"133","Hombre","Agricultura, ganadería, caza y silvicultura","Carahue",29,2011,63614.7676411025
"134","Hombre","Agricultura, ganadería, caza y silvicultura","Carahue",29,2012,81509.4310388799
"135","Hombre","Agricultura, ganadería, caza y silvicultura","Carahue",29,2013,78986.2181839793
"136","Hombre","Agricultura, ganadería, caza y silvicultura","Carahue",29,2014,99939.613212942
"137","Hombre","Agricultura, ganadería, caza y silvicultura","Carahue",29,2015,98206.9047405922
"138","Hombre","Agricultura, ganadería, caza y silvicultura","Cartagena",30,2010,117372.87629938
"139","Hombre","Agricultura, ganadería, caza y silvicultura","Cartagena",30,2013,379760.47473476
"140","Hombre","Agricultura, ganadería, caza y silvicultura","Cartagena",30,2014,319939.996249766
"141","Hombre","Agricultura, ganadería, caza y silvicultura","Casablanca",31,2011,215309.579768731
"142","Hombre","Agricultura, ganadería, caza y silvicultura","Casablanca",31,2012,155699.097938144
"143","Hombre","Agricultura, ganadería, caza y silvicultura","Casablanca",31,2014,280392.26833428
"144","Hombre","Agricultura, ganadería, caza y silvicultura","Casablanca",31,2015,393597.247374141
"145","Hombre","Agricultura, ganadería, caza y silvicultura","Castro",32,2010,59996.9793566123
"146","Hombre","Agricultura, ganadería, caza y silvicultura","Castro",32,2011,88139.3089191015
"147","Hombre","Agricultura, ganadería, caza y silvicultura","Castro",32,2012,68711.1805079851
"148","Hombre","Agricultura, ganadería, caza y silvicultura","Castro",32,2013,100032.716523134
"149","Hombre","Agricultura, ganadería, caza y silvicultura","Castro",32,2014,109691.998035177
"150","Hombre","Agricultura, ganadería, caza y silvicultura","Castro",32,2015,200814.922129664
"151","Hombre","Agricultura, ganadería, caza y silvicultura","Catemu",33,2010,202209.532675464
"152","Hombre","Agricultura, ganadería, caza y silvicultura","Catemu",33,2011,207837.835474075
"153","Hombre","Agricultura, ganadería, caza y silvicultura","Catemu",33,2012,197484.828907674
"154","Hombre","Agricultura, ganadería, caza y silvicultura","Catemu",33,2013,200885.413186298
"155","Hombre","Agricultura, ganadería, caza y silvicultura","Catemu",33,2014,242501.42126208
"156","Hombre","Agricultura, ganadería, caza y silvicultura","Catemu",33,2015,317286.323769509
"157","Hombre","Agricultura, ganadería, caza y silvicultura","Cauquenes",34,2010,150091.90114549
"158","Hombre","Agricultura, ganadería, caza y silvicultura","Cauquenes",34,2011,168484.200862079
"159","Hombre","Agricultura, ganadería, caza y silvicultura","Cauquenes",34,2012,176910.692501748
"160","Hombre","Agricultura, ganadería, caza y silvicultura","Cauquenes",34,2013,190437.390363771
"161","Hombre","Agricultura, ganadería, caza y silvicultura","Cauquenes",34,2014,181876.06594656
"162","Hombre","Agricultura, ganadería, caza y silvicultura","Cauquenes",34,2015,210723.039137664
"163","Hombre","Agricultura, ganadería, caza y silvicultura","Cerrillos",35,2013,250000
"164","Hombre","Agricultura, ganadería, caza y silvicultura","Cerrillos",35,2014,80833.80708736
"165","Hombre","Agricultura, ganadería, caza y silvicultura","Cerrillos",35,2015,400108.244632872
"166","Hombre","Agricultura, ganadería, caza y silvicultura","Cerro Navia",36,2010,119917.928676111
"167","Hombre","Agricultura, ganadería, caza y silvicultura","Cerro Navia",36,2011,199360.722008085
"168","Hombre","Agricultura, ganadería, caza y silvicultura","Cerro Navia",36,2012,251405.270917803
"169","Hombre","Agricultura, ganadería, caza y silvicultura","Cerro Navia",36,2014,121250.71063104
"170","Hombre","Agricultura, ganadería, caza y silvicultura","Chañaral",39,2013,315427.02214189
"171","Hombre","Agricultura, ganadería, caza y silvicultura","Chanco",38,2010,116741.831516252
"172","Hombre","Agricultura, ganadería, caza y silvicultura","Chanco",38,2011,101089.706100876
"173","Hombre","Agricultura, ganadería, caza y silvicultura","Chanco",38,2012,160378.130447509
"174","Hombre","Agricultura, ganadería, caza y silvicultura","Chanco",38,2013,197101.091272352
"175","Hombre","Agricultura, ganadería, caza y silvicultura","Chanco",38,2014,193453.479134163
"176","Hombre","Agricultura, ganadería, caza y silvicultura","Chanco",38,2015,199125.545653781
"177","Hombre","Agricultura, ganadería, caza y silvicultura","Chépica",40,2010,183308.060990924
"178","Hombre","Agricultura, ganadería, caza y silvicultura","Chépica",40,2011,182119.003327571
"179","Hombre","Agricultura, ganadería, caza y silvicultura","Chépica",40,2012,192234.472164527
"180","Hombre","Agricultura, ganadería, caza y silvicultura","Chépica",40,2013,200271.125169454
"181","Hombre","Agricultura, ganadería, caza y silvicultura","Chépica",40,2014,347537.104661075
"182","Hombre","Agricultura, ganadería, caza y silvicultura","Chépica",40,2015,84614.513897249
"183","Hombre","Agricultura, ganadería, caza y silvicultura","Chiguayante",41,2010,98017.0406812137
"184","Hombre","Agricultura, ganadería, caza y silvicultura","Chiguayante",41,2011,224280.812259096
"185","Hombre","Agricultura, ganadería, caza y silvicultura","Chiguayante",41,2013,3918967.72488263
"186","Hombre","Agricultura, ganadería, caza y silvicultura","Chiguayante",41,2014,625856.166979474
"187","Hombre","Agricultura, ganadería, caza y silvicultura","Chiguayante",41,2015,60016.2366949308
"188","Hombre","Agricultura, ganadería, caza y silvicultura","Chile Chico",42,2010,160466.961611758
"189","Hombre","Agricultura, ganadería, caza y silvicultura","Chile Chico",42,2012,110618.319203833
"190","Hombre","Agricultura, ganadería, caza y silvicultura","Chile Chico",42,2013,105513.796342877
"191","Hombre","Agricultura, ganadería, caza y silvicultura","Chile Chico",42,2014,150729.385793887
"192","Hombre","Agricultura, ganadería, caza y silvicultura","Chile Chico",42,2015,251018.65266208
"193","Hombre","Agricultura, ganadería, caza y silvicultura","Chillán",43,2010,140453.70491359
"194","Hombre","Agricultura, ganadería, caza y silvicultura","Chillán",43,2011,203184.465287995
"195","Hombre","Agricultura, ganadería, caza y silvicultura","Chillán",43,2012,215054.127822934
"196","Hombre","Agricultura, ganadería, caza y silvicultura","Chillán",43,2013,123318.795009398
"197","Hombre","Agricultura, ganadería, caza y silvicultura","Chillán",43,2014,355676.857863579
"198","Hombre","Agricultura, ganadería, caza y silvicultura","Chillán",43,2015,303681.155651706
"199","Hombre","Agricultura, ganadería, caza y silvicultura","Chillán Viejo",44,2010,177514.333050563
"200","Hombre","Agricultura, ganadería, caza y silvicultura","Chillán Viejo",44,2011,231260.478898819
"201","Hombre","Agricultura, ganadería, caza y silvicultura","Chillán Viejo",44,2012,301274.526991449
"202","Hombre","Agricultura, ganadería, caza y silvicultura","Chillán Viejo",44,2013,632364.432871485
"203","Hombre","Agricultura, ganadería, caza y silvicultura","Chillán Viejo",44,2014,284937.142032815
"204","Hombre","Agricultura, ganadería, caza y silvicultura","Chillán Viejo",44,2015,169345.778404913
"205","Hombre","Agricultura, ganadería, caza y silvicultura","Chimbarongo",45,2010,199557.602509254
"206","Hombre","Agricultura, ganadería, caza y silvicultura","Chimbarongo",45,2011,201651.549207057
"207","Hombre","Agricultura, ganadería, caza y silvicultura","Chimbarongo",45,2012,193870.489690722
"208","Hombre","Agricultura, ganadería, caza y silvicultura","Chimbarongo",45,2013,230627.945936691
"209","Hombre","Agricultura, ganadería, caza y silvicultura","Chimbarongo",45,2014,259956.27506
"210","Hombre","Agricultura, ganadería, caza y silvicultura","Chimbarongo",45,2015,250038.615662034
"211","Hombre","Agricultura, ganadería, caza y silvicultura","Chonchi",47,2010,53503.6646730674
"212","Hombre","Agricultura, ganadería, caza y silvicultura","Chonchi",47,2011,84447.0650205826
"213","Hombre","Agricultura, ganadería, caza y silvicultura","Chonchi",47,2012,68544.3786982248
"214","Hombre","Agricultura, ganadería, caza y silvicultura","Chonchi",47,2013,150070.387587835
"215","Hombre","Agricultura, ganadería, caza y silvicultura","Chonchi",47,2014,120000
"216","Hombre","Agricultura, ganadería, caza y silvicultura","Chonchi",47,2015,169368.478758129
"217","Hombre","Agricultura, ganadería, caza y silvicultura","Cisnes",48,2010,412671.378238403
"218","Hombre","Agricultura, ganadería, caza y silvicultura","Cisnes",48,2011,175991.178025953
"219","Hombre","Agricultura, ganadería, caza y silvicultura","Cisnes",48,2012,270000
"220","Hombre","Agricultura, ganadería, caza y silvicultura","Cisnes",48,2013,270485.010434921
"221","Hombre","Agricultura, ganadería, caza y silvicultura","Cisnes",48,2014,435000
"222","Hombre","Agricultura, ganadería, caza y silvicultura","Cisnes",48,2015,290093.550001562
"223","Hombre","Agricultura, ganadería, caza y silvicultura","Cochrane",51,2010,178633.848072615
"224","Hombre","Agricultura, ganadería, caza y silvicultura","Cochrane",51,2011,194424.935952781
"225","Hombre","Agricultura, ganadería, caza y silvicultura","Cochrane",51,2012,266697.487113402
"226","Hombre","Agricultura, ganadería, caza y silvicultura","Codegua",52,2010,182101.404610737
"227","Hombre","Agricultura, ganadería, caza y silvicultura","Codegua",52,2011,230722.376709915
"228","Hombre","Agricultura, ganadería, caza y silvicultura","Codegua",52,2012,210929.921142687
"229","Hombre","Agricultura, ganadería, caza y silvicultura","Codegua",52,2013,233971.157514719
"230","Hombre","Agricultura, ganadería, caza y silvicultura","Codegua",52,2014,258274.463310924
"231","Hombre","Agricultura, ganadería, caza y silvicultura","Codegua",52,2015,241065.217391305
"232","Hombre","Agricultura, ganadería, caza y silvicultura","Coelemu",53,2010,83725.8235758108
"233","Hombre","Agricultura, ganadería, caza y silvicultura","Coelemu",53,2011,114632.415154649
"234","Hombre","Agricultura, ganadería, caza y silvicultura","Coelemu",53,2012,156693.441581941
"235","Hombre","Agricultura, ganadería, caza y silvicultura","Coelemu",53,2013,295434.701923887
"236","Hombre","Agricultura, ganadería, caza y silvicultura","Coelemu",53,2014,241531.656329687
"237","Hombre","Agricultura, ganadería, caza y silvicultura","Coelemu",53,2015,301138.639660509
"238","Hombre","Agricultura, ganadería, caza y silvicultura","Coihaique",NA,2010,279089.345058214
"239","Hombre","Agricultura, ganadería, caza y silvicultura","Coihaique",NA,2011,203582.590316175
"240","Hombre","Agricultura, ganadería, caza y silvicultura","Coihaique",NA,2012,207696.908474792
"241","Hombre","Agricultura, ganadería, caza y silvicultura","Coihueco",55,2010,168901.908492201
"242","Hombre","Agricultura, ganadería, caza y silvicultura","Coihueco",55,2011,200966.641394996
"243","Hombre","Agricultura, ganadería, caza y silvicultura","Coihueco",55,2012,204937.936756526
"244","Hombre","Agricultura, ganadería, caza y silvicultura","Coihueco",55,2013,246383.551739721
"245","Hombre","Agricultura, ganadería, caza y silvicultura","Coihueco",55,2014,260126.553813009
"246","Hombre","Agricultura, ganadería, caza y silvicultura","Coihueco",55,2015,357917.26105418
"247","Hombre","Agricultura, ganadería, caza y silvicultura","Colbún",57,2010,163525.03171483
"248","Hombre","Agricultura, ganadería, caza y silvicultura","Colbún",57,2011,180889.316163837
"249","Hombre","Agricultura, ganadería, caza y silvicultura","Colbún",57,2012,160721.649484536
"250","Hombre","Agricultura, ganadería, caza y silvicultura","Colbún",57,2013,126758.828641662
"251","Hombre","Agricultura, ganadería, caza y silvicultura","Colbún",57,2014,184027.227874391
"252","Hombre","Agricultura, ganadería, caza y silvicultura","Colbún",57,2015,177903.305534977
"253","Hombre","Agricultura, ganadería, caza y silvicultura","Colina",59,2010,185539.533784554
"254","Hombre","Agricultura, ganadería, caza y silvicultura","Colina",59,2011,221973.504656215
"255","Hombre","Agricultura, ganadería, caza y silvicultura","Colina",59,2012,200902.06185567
"256","Hombre","Agricultura, ganadería, caza y silvicultura","Colina",59,2013,271038.141708667
"257","Hombre","Agricultura, ganadería, caza y silvicultura","Colina",59,2014,298957.580975144
"258","Hombre","Agricultura, ganadería, caza y silvicultura","Colina",59,2015,250060.418537096
"259","Hombre","Agricultura, ganadería, caza y silvicultura","Collipulli",60,2010,194704.343802408
"260","Hombre","Agricultura, ganadería, caza y silvicultura","Collipulli",60,2011,180000
"261","Hombre","Agricultura, ganadería, caza y silvicultura","Collipulli",60,2012,165597.127461572
"262","Hombre","Agricultura, ganadería, caza y silvicultura","Collipulli",60,2013,199505.629234232
"263","Hombre","Agricultura, ganadería, caza y silvicultura","Collipulli",60,2014,203757.689342188
"264","Hombre","Agricultura, ganadería, caza y silvicultura","Collipulli",60,2015,241055.849560534
"265","Hombre","Agricultura, ganadería, caza y silvicultura","Coltauco",61,2014,286600
"266","Hombre","Agricultura, ganadería, caza y silvicultura","Coltauco",61,2015,240027.322438366
"267","Hombre","Agricultura, ganadería, caza y silvicultura","Combarbalá",62,2010,134397.891018696
"268","Hombre","Agricultura, ganadería, caza y silvicultura","Combarbalá",62,2011,59853.5209507726
"269","Hombre","Agricultura, ganadería, caza y silvicultura","Combarbalá",62,2012,40059.2698839659
"270","Hombre","Agricultura, ganadería, caza y silvicultura","Combarbalá",62,2013,210000
"271","Hombre","Agricultura, ganadería, caza y silvicultura","Combarbalá",62,2014,206492.390379159
"272","Hombre","Agricultura, ganadería, caza y silvicultura","Combarbalá",62,2015,200276.87941363
"273","Hombre","Agricultura, ganadería, caza y silvicultura","Concepción",64,2010,285698.91837744
"274","Hombre","Agricultura, ganadería, caza y silvicultura","Concepción",64,2011,219118.318012296
"275","Hombre","Agricultura, ganadería, caza y silvicultura","Concepción",64,2012,200206.941600965
"276","Hombre","Agricultura, ganadería, caza y silvicultura","Concepción",64,2013,207119.705711168
"277","Hombre","Agricultura, ganadería, caza y silvicultura","Concepción",64,2014,168089.557251321
"278","Hombre","Agricultura, ganadería, caza y silvicultura","Concepción",64,2015,200680.977964165
"279","Hombre","Agricultura, ganadería, caza y silvicultura","Conchalí",65,2010,213060.720253529
"280","Hombre","Agricultura, ganadería, caza y silvicultura","Conchalí",65,2012,44599.8134222017
"281","Hombre","Agricultura, ganadería, caza y silvicultura","Conchalí",65,2013,258886.870232705
"282","Hombre","Agricultura, ganadería, caza y silvicultura","Conchalí",65,2014,348741.941325243
"283","Hombre","Agricultura, ganadería, caza y silvicultura","Conchalí",65,2015,175544.639482406
"284","Hombre","Agricultura, ganadería, caza y silvicultura","Concón",63,2010,395386.572714816
"285","Hombre","Agricultura, ganadería, caza y silvicultura","Concón",63,2011,442126.611068991
"286","Hombre","Agricultura, ganadería, caza y silvicultura","Concón",63,2012,156861.648682866
"287","Hombre","Agricultura, ganadería, caza y silvicultura","Concón",63,2013,200000
"288","Hombre","Agricultura, ganadería, caza y silvicultura","Concón",63,2014,2004428.62522038
"289","Hombre","Agricultura, ganadería, caza y silvicultura","Concón",63,2015,2721042.19485695
"290","Hombre","Agricultura, ganadería, caza y silvicultura","Constitución",66,2010,251367.488306217
"291","Hombre","Agricultura, ganadería, caza y silvicultura","Constitución",66,2011,230510.686999877
"292","Hombre","Agricultura, ganadería, caza y silvicultura","Constitución",66,2012,233425.173413175
"293","Hombre","Agricultura, ganadería, caza y silvicultura","Constitución",66,2013,352678.179125631
"294","Hombre","Agricultura, ganadería, caza y silvicultura","Constitución",66,2014,225827.664592776
"295","Hombre","Agricultura, ganadería, caza y silvicultura","Constitución",66,2015,210855.668236147
"296","Hombre","Agricultura, ganadería, caza y silvicultura","Copiapó",68,2010,344266.620582314
"297","Hombre","Agricultura, ganadería, caza y silvicultura","Copiapó",68,2011,212399.780938504
"298","Hombre","Agricultura, ganadería, caza y silvicultura","Copiapó",68,2012,305881.031376663
"299","Hombre","Agricultura, ganadería, caza y silvicultura","Copiapó",68,2013,360488.025305017
"300","Hombre","Agricultura, ganadería, caza y silvicultura","Copiapó",68,2014,329060.246879705
"301","Hombre","Agricultura, ganadería, caza y silvicultura","Copiapó",68,2015,420899.207502404
"302","Hombre","Agricultura, ganadería, caza y silvicultura","Coquimbo",69,2010,178465.362714379
"303","Hombre","Agricultura, ganadería, caza y silvicultura","Coquimbo",69,2011,187000
"304","Hombre","Agricultura, ganadería, caza y silvicultura","Coquimbo",69,2012,193870.489690722
"305","Hombre","Agricultura, ganadería, caza y silvicultura","Coquimbo",69,2013,214211.770695807
