"","sex","isco","geography_name","geography_id","year","ub_weighted_median"
"26","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Andacollo",7,2015,162618
"27","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Angol",8,2010,217443
"28","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Angol",8,2011,922622
"29","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Angol",8,2012,150298
"30","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Angol",8,2013,229051
"31","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Angol",8,2014,360102
"32","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Angol",8,2015,127673
"33","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Antofagasta",9,2012,353928
"34","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Antofagasta",9,2013,398864
"35","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Antofagasta",9,2014,324764
"36","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Antofagasta",9,2015,420000
"37","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Antuco",10,2010,189870
"38","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Antuco",10,2011,272092
"39","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Antuco",10,2012,125000
"40","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Antuco",10,2013,200000
"41","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Antuco",10,2014,268768
"42","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Antuco",10,2015,150041
"43","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Arauco",11,2010,306129
"44","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Arauco",11,2011,194377
"45","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Arauco",11,2012,223200
"46","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Arauco",11,2013,179320
"47","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Arauco",11,2014,323414
"48","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Arauco",11,2015,380103
"49","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Arica",12,2010,274691
"50","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Arica",12,2011,302423
"51","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Arica",12,2012,277251
"52","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Arica",12,2013,331227
"53","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Arica",12,2014,307958
"54","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Arica",12,2015,502521
"55","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Aysén",13,2010,263253
"56","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Aysén",13,2011,300000
"57","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Aysén",13,2012,602706
"58","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Aysén",13,2013,498112
"59","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Aysén",13,2014,1515634
"60","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Aysén",13,2015,427297
"61","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Buin",14,2010,250000
"62","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Buin",14,2011,230000
"63","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Buin",14,2012,200000
"64","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Buin",14,2013,209207
"65","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Buin",14,2014,189964
"66","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Bulnes",15,2010,238566
"67","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Bulnes",15,2011,873190
"68","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Bulnes",15,2012,362566
"69","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Bulnes",15,2013,362441
"70","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Bulnes",15,2014,250249
"71","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Bulnes",15,2015,310257
"72","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cabildo",16,2010,450440
"73","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cabildo",16,2011,251208
"74","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cabildo",16,2012,251405
"75","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cabildo",16,2013,206279
"76","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cabildo",16,2014,359932
"77","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cabildo",16,2015,265072
"78","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cabrero",18,2010,575606
"79","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cabrero",18,2012,200902
"80","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cabrero",18,2013,229630
"81","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cabrero",18,2014,244954
"82","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cabrero",18,2015,24006
"83","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Calama",19,2010,250245
"84","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Calama",19,2011,105000
"85","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Calama",19,2012,220000
"86","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Calama",19,2014,702932
"87","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Calama",19,2015,622526
"88","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Calbuco",20,2010,348092
"89","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Calbuco",20,2011,552065
"90","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Calbuco",20,2012,120541
"91","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Calbuco",20,2013,351169
"92","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Calbuco",20,2014,153334
"93","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Calbuco",20,2015,201764
"94","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Caldera",21,2010,475000
"95","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Caldera",21,2011,538274
"96","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Caldera",21,2012,457700
"97","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Caldera",21,2013,398489
"98","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Caldera",21,2014,438547
"99","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Caldera",21,2015,550149
"100","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Calera",22,2010,293592
"101","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Calera",22,2011,181418
"102","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Calera",22,2012,500000
"103","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Calera",22,2013,1379626
"104","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Calera",22,2014,222293
"105","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Calera",22,2015,1907742
"106","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Calera de Tango",23,2013,801085
"107","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Calera de Tango",23,2014,626462
"108","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Calle Larga",24,2010,189870
"109","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Calle Larga",24,2011,190021
"110","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Calle Larga",24,2012,301745
"111","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Calle Larga",24,2013,250339
"112","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Calle Larga",24,2014,429919
"113","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Calle Larga",24,2015,381548
"114","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Camarones",25,2010,312830
"115","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Camarones",25,2011,162836
"116","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Camarones",25,2012,105240
"117","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Camarones",25,2013,300407
"118","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Camiña",26,2011,80387
"119","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Camiña",26,2012,160899
"120","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Camiña",26,2013,140190
"121","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Camiña",26,2014,248125
"122","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Camiña",26,2015,125464
"123","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Canela",27,2010,308802
"124","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Canela",27,2011,119837
"125","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Canela",27,2012,550780
"126","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Canela",27,2013,158261
"127","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Canela",27,2014,400000
"128","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Canela",27,2015,246863
"129","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cañete",28,2010,160000
"130","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cañete",28,2011,126639
"131","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cañete",28,2012,180487
"132","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cañete",28,2013,154883
"133","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cañete",28,2014,148779
"134","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cañete",28,2015,222759
"135","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Carahue",29,2010,107575
"136","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Carahue",29,2011,87244
"137","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Carahue",29,2012,100459
"138","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Carahue",29,2013,114985
"139","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Carahue",29,2014,153390
"140","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Carahue",29,2015,187566
"141","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cartagena",30,2010,212613
"142","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Casablanca",31,2014,262710
"143","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Castro",32,2010,200196
"144","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Castro",32,2011,311505
"145","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Castro",32,2012,200765
"146","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Castro",32,2013,805000
"147","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Castro",32,2014,300987
"148","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Castro",32,2015,321304
"149","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Catemu",33,2010,855837
"150","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Catemu",33,2011,401933
"151","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Catemu",33,2012,553092
"152","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Catemu",33,2013,350474
"153","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Catemu",33,2014,525420
"154","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Catemu",33,2015,4534433
"155","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cauquenes",34,2010,118252
"156","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cauquenes",34,2011,199361
"157","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cauquenes",34,2012,290511
"158","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cauquenes",34,2013,225000
"159","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cauquenes",34,2014,252671
"160","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cauquenes",34,2015,280817
"161","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cerrillos",35,2013,250000
"162","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cerrillos",35,2014,80834
"163","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cerro Navia",36,2010,199863
"164","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cerro Navia",36,2011,192862
"165","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cerro Navia",36,2012,251405
"166","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cerro Navia",36,2014,121251
"167","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chañaral",39,2010,299795
"168","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chañaral",39,2012,1005621
"169","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chañaral",39,2014,179966
"170","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chanco",38,2010,138104
"171","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chanco",38,2011,289250
"172","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chanco",38,2012,163844
"173","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chanco",38,2013,213200
"174","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chanco",38,2014,155117
"175","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chanco",38,2015,299325
"176","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chépica",40,2010,950930
"177","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chépica",40,2011,240000
"178","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chépica",40,2012,136764
"179","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chépica",40,2013,333755
"180","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chépica",40,2014,351727
"181","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chépica",40,2015,83673
"182","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chiguayante",41,2010,152916
"183","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chiguayante",41,2011,160000
"184","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chiguayante",41,2012,200000
"185","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chiguayante",41,2014,202085
"186","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chiguayante",41,2015,60016
"187","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chile Chico",42,2010,350343
"188","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chile Chico",42,2011,301450
"189","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chile Chico",42,2012,110618
"190","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chile Chico",42,2013,109585
"191","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chile Chico",42,2014,151563
"192","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chillán",43,2010,150000
"193","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chillán",43,2011,478225
"194","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chillán",43,2012,424726
"195","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chillán",43,2013,418113
"196","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chillán",43,2014,411456
"197","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chillán",43,2015,405608
"198","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chillán Viejo",44,2010,170000
"199","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chillán Viejo",44,2011,249201
"200","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chillán Viejo",44,2012,853834
"201","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chillán Viejo",44,2013,540829
"202","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chillán Viejo",44,2014,415883
"203","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chillán Viejo",44,2015,351426
"204","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chimbarongo",45,2010,614579
"205","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chimbarongo",45,2011,1671359
"206","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chimbarongo",45,2012,269209
"207","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chimbarongo",45,2013,472363
"208","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chimbarongo",45,2014,1280919
"209","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chimbarongo",45,2015,802862
"210","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chonchi",47,2010,167576
"211","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chonchi",47,2011,182880
"212","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chonchi",47,2012,200000
"213","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chonchi",47,2013,500000
"214","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chonchi",47,2014,241124
"215","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chonchi",47,2015,450000
"216","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cisnes",48,2010,277869
"217","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cisnes",48,2011,368817
"218","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cisnes",48,2012,375929
"219","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cisnes",48,2013,419013
"220","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cisnes",48,2014,1505530
"221","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cisnes",48,2015,439990
"222","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cochrane",51,2010,280000
"223","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cochrane",51,2011,133000
"224","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cochrane",51,2012,470111
"225","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Codegua",52,2010,2190527
"226","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Codegua",52,2011,718699
"227","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Codegua",52,2012,166666
"228","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Codegua",52,2013,472210
"229","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Codegua",52,2014,502467
"230","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Codegua",52,2015,83605
"231","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Coelemu",53,2010,149054
"232","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Coelemu",53,2011,129584
"233","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Coelemu",53,2012,2620649
"234","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Coelemu",53,2013,600976
"235","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Coelemu",53,2014,239955
"236","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Coelemu",53,2015,640173
"237","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Coihaique",NA,2010,319781
"238","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Coihaique",NA,2011,348636
"239","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Coihaique",NA,2012,331855
"240","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Coihueco",55,2010,301600
"241","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Coihueco",55,2011,25000
"242","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Coihueco",55,2012,251405
"243","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Coihueco",55,2013,277376
"244","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Coihueco",55,2014,242501
"245","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Coihueco",55,2015,765105
"246","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Colbún",57,2010,174880
"247","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Colbún",57,2011,996804
"248","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Colbún",57,2012,216381
"249","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Colbún",57,2013,84114
"250","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Colbún",57,2014,166700
"251","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Colbún",57,2015,83271
"252","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Colina",59,2010,219214
"253","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Colina",59,2011,299041
"254","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Colina",59,2012,281574
"255","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Colina",59,2013,392932
"256","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Colina",59,2014,485003
"257","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Colina",59,2015,443885
"258","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Collipulli",60,2010,844196
"259","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Collipulli",60,2011,284222
"260","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Collipulli",60,2012,229366
"261","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Collipulli",60,2013,235196
"262","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Collipulli",60,2014,234862
"263","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Collipulli",60,2015,293240
"264","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Coltauco",61,2014,225000
"265","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Coltauco",61,2015,345000
"266","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Combarbalá",62,2010,151670
"267","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Combarbalá",62,2011,120000
"268","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Combarbalá",62,2012,50204
"269","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Combarbalá",62,2013,214131
"270","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Combarbalá",62,2014,208790
"271","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Combarbalá",62,2015,210000
"272","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Concepción",64,2010,149897
"273","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Concepción",64,2011,283062
"274","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Concepción",64,2012,148280
"275","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Concepción",64,2013,296643
"276","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Concepción",64,2014,222270
"277","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Concepción",64,2015,273004
"278","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Conchalí",65,2010,300000
"279","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Conchalí",65,2012,10056
"280","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Conchalí",65,2013,1001356
"281","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Conchalí",65,2014,800000
"282","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Conchalí",65,2015,339573
"283","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Concón",63,2010,150147
"284","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Concón",63,2011,452175
"285","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Concón",63,2012,416327
