"","sex","isco","geography_name","geography_id","year","weighted_mean"
"28","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Bíobío","p83",2013,177708.282530977
"29","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Bíobío","p83",2014,261508.079605028
"30","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Bíobío","p83",2015,152188.737754475
"31","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cachapoal","p61",2010,337340.249708229
"32","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cachapoal","p61",2011,305573.275629549
"33","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cachapoal","p61",2012,278021.684290022
"34","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cachapoal","p61",2013,257281.79314114
"35","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cachapoal","p61",2014,324538.49497527
"36","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cachapoal","p61",2015,459020.538691838
"37","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Capitán Prat","p113",2010,203555.876220577
"38","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Capitán Prat","p113",2011,133000
"39","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Capitán Prat","p113",2012,266697.487113402
"40","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cardenal Caro","p62",2010,187420.650356837
"41","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cardenal Caro","p62",2011,231611.518440748
"42","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cardenal Caro","p62",2012,216042.543982859
"43","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cardenal Caro","p62",2013,235395.279746455
"44","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cardenal Caro","p62",2014,287384.902181789
"45","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cardenal Caro","p62",2015,500612.330391783
"46","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cauquenes","p72",2010,119755.849489964
"47","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cauquenes","p72",2011,196265.701518916
"48","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cauquenes","p72",2012,218389.759249601
"49","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cauquenes","p72",2013,187834.408317175
"50","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cauquenes","p72",2014,246161.023651146
"51","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cauquenes","p72",2015,206747.48389007
"52","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cautín","p91",2010,125113.61370326
"53","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cautín","p91",2011,128760.215917058
"54","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cautín","p91",2012,141796.484188591
"55","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cautín","p91",2013,119374.44245791
"56","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cautín","p91",2014,161914.008082957
"57","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cautín","p91",2015,193312.183546489
"58","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chacabuco","p133",2010,198594.761265607
"59","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chacabuco","p133",2011,262057.584325258
"60","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chacabuco","p133",2012,235164.51233024
"61","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chacabuco","p133",2013,251411.794515902
"62","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chacabuco","p133",2014,299334.196630655
"63","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chacabuco","p133",2015,289093.699937303
"64","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chañaral","p32",2010,242799.647269371
"65","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chañaral","p32",2012,458351.525037227
"66","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chañaral","p32",2014,142318.597950279
"67","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chiloé","p102",2010,132316.364583085
"68","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chiloé","p102",2011,176558.554552607
"69","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chiloé","p102",2012,172394.709316101
"70","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chiloé","p102",2013,347132.298387366
"71","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chiloé","p102",2014,301062.397480662
"72","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Chiloé","p102",2015,259545.995568026
"73","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Choapa","p42",2010,167274.538713131
"74","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Choapa","p42",2011,237883.266598415
"75","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Choapa","p42",2012,170860.53414946
"76","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Choapa","p42",2013,145519.010178734
"77","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Choapa","p42",2014,223650.523521419
"78","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Choapa","p42",2015,223233.319874663
"79","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Colchagua","p63",2010,321743.446486553
"80","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Colchagua","p63",2011,310966.519251262
"81","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Colchagua","p63",2012,223265.088311958
"82","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Colchagua","p63",2013,523101.137838553
"83","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Colchagua","p63",2014,522026.099347394
"84","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Colchagua","p63",2015,304602.240806522
"85","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Concepción","p81",2010,166230.030804095
"86","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Concepción","p81",2011,206511.795734498
"87","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Concepción","p81",2012,229227.626310398
"88","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Concepción","p81",2013,196081.315861624
"89","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Concepción","p81",2014,165897.398325808
"90","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Concepción","p81",2015,289087.235207721
"91","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Copiapó","p31",2010,245391.818321744
"92","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Copiapó","p31",2011,274395.90946549
"93","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Copiapó","p31",2012,207536.73822534
"94","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Copiapó","p31",2013,306483.78107235
"95","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Copiapó","p31",2014,310063.79056155
"96","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Copiapó","p31",2015,324650.946683961
"97","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cordillera","p152",2010,156944.578226953
"98","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cordillera","p152",2011,179270.301575318
"99","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cordillera","p152",2012,209383.800221512
"100","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cordillera","p152",2013,194383.445631044
"101","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cordillera","p152",2014,375316.574037787
"102","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Cordillera","p152",2015,433274.033443012
"103","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Coyhaique","p111",2010,303502.779999787
"104","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Coyhaique","p111",2011,338641.446639453
"105","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Coyhaique","p111",2012,321596.19842563
"106","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Coyhaique","p111",2013,246782.07440863
"107","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Coyhaique","p111",2014,431335.45796276
"108","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Coyhaique","p111",2015,398188.104599441
"109","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Curicó","p73",2010,281735.664286119
"110","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Curicó","p73",2011,284508.680133706
"111","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Curicó","p73",2012,291802.948042153
"112","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Curicó","p73",2013,264225.92905693
"113","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Curicó","p73",2014,406061.700956021
"114","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Curicó","p73",2015,360183.53124961
"115","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","El Loa","p22",2010,345072.199089473
"116","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","El Loa","p22",2011,221575.437604266
"117","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","El Loa","p22",2012,220000
"118","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","El Loa","p22",2014,433125.93652552
"119","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","El Loa","p22",2015,340934.334134828
"120","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Elqui","p41",2010,179378.436978803
"121","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Elqui","p41",2011,213862.731433136
"122","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Elqui","p41",2012,188741.217073616
"123","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Elqui","p41",2013,351166.041371308
"124","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Elqui","p41",2014,347571.528455371
"125","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Elqui","p41",2015,354097.941419559
"126","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","General Carrera","p114",2010,213399.202550869
"127","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","General Carrera","p114",2011,235684.798034835
"128","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","General Carrera","p114",2012,96869.9617532611
"129","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","General Carrera","p114",2013,105513.796342877
"130","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","General Carrera","p114",2014,208824.041254058
"131","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","General Carrera","p114",2015,348772.621047072
"132","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Huasco","p33",2010,219578.890899433
"133","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Huasco","p33",2011,175346.810511742
"134","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Huasco","p33",2012,188721.179629618
"135","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Huasco","p33",2013,197291.9565792
"136","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Huasco","p33",2014,207275.451089395
"137","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Huasco","p33",2015,242345.339065034
"138","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Iquique","p11",2010,184631.583472763
"139","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Iquique","p11",2011,291890.954538147
"140","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Iquique","p11",2012,437418.541213927
"141","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Iquique","p11",2013,334240.559090191
"142","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Iquique","p11",2014,792900.664982322
"143","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Iquique","p11",2015,305890.038408097
"144","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Limarí","p43",2010,184605.670924787
"145","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Limarí","p43",2011,306688.499642712
"146","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Limarí","p43",2012,188636.112371035
"147","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Limarí","p43",2013,240394.028161505
"148","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Limarí","p43",2014,257182.292974213
"149","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Limarí","p43",2015,240949.02652823
"150","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Linares","p74",2010,151649.885782177
"151","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Linares","p74",2011,144298.167543571
"152","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Linares","p74",2012,123024.894978784
"153","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Linares","p74",2013,222234.647880309
"154","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Linares","p74",2014,225829.593778878
"155","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Linares","p74",2015,199372.348996621
"156","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Llanquihue","p101",2010,265246.845186063
"157","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Llanquihue","p101",2011,378867.585241588
"158","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Llanquihue","p101",2012,257388.954172359
"159","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Llanquihue","p101",2013,291936.865441474
"160","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Llanquihue","p101",2014,223553.219932765
"161","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Llanquihue","p101",2015,289924.215854712
"162","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Los Andes","p53",2010,180464.177445414
"163","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Los Andes","p53",2011,387016.478934064
"164","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Los Andes","p53",2012,151487.98353428
"165","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Los Andes","p53",2013,204098.266438578
"166","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Los Andes","p53",2014,155608.516469354
"167","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Los Andes","p53",2015,338457.915892709
"168","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Magallanes","p121",2010,1029502.05500258
"169","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Magallanes","p121",2011,226787.968302504
"170","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Magallanes","p121",2012,359999.684697218
"171","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Magallanes","p121",2013,308973.627933646
"172","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Magallanes","p121",2014,441263.3776521
"173","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Magallanes","p121",2015,538589.222747614
"174","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Maipo","p134",2010,129162.475975655
"175","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Maipo","p134",2011,185502.468683734
"176","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Maipo","p134",2012,149795.517417827
"177","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Maipo","p134",2013,307029.563906012
"178","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Maipo","p134",2014,229424.811881473
"179","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Maipo","p134",2015,261710.463266805
"180","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Malleco","p92",2010,171219.57045116
"181","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Malleco","p92",2011,265375.673419062
"182","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Malleco","p92",2012,274469.941403743
"183","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Malleco","p92",2013,229342.999130413
"184","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Malleco","p92",2014,258015.708561997
"185","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Malleco","p92",2015,207147.89603958
"186","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Marga Marga","p58",2010,165240.509061528
"187","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Marga Marga","p58",2011,149025.280237342
"188","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Marga Marga","p58",2012,232580.706228835
"189","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Marga Marga","p58",2013,294227.310038547
"190","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Marga Marga","p58",2014,265075.642379737
"191","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Marga Marga","p58",2015,302634.865952027
"192","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Melipilla","p135",2010,193698.793661085
"193","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Melipilla","p135",2011,249493.043046786
"194","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Melipilla","p135",2012,274276.117127104
"195","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Melipilla","p135",2013,335330.335997095
"196","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Melipilla","p135",2014,503320.013065723
"197","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Melipilla","p135",2015,440534.907257553
"198","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Ñuble","p84",2010,161342.182738104
"199","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Ñuble","p84",2011,278019.800935583
"200","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Ñuble","p84",2012,524446.479720646
"201","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Ñuble","p84",2013,217650.046488258
"202","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Ñuble","p84",2014,243112.204243427
"203","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Ñuble","p84",2015,339171.260452756
"204","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Osorno","p103",2010,214170.911709654
"205","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Osorno","p103",2011,289240.329856888
"206","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Osorno","p103",2012,246338.279236368
"207","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Osorno","p103",2013,265897.654241563
"208","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Osorno","p103",2014,619038.433466129
"209","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Osorno","p103",2015,394018.038691127
"210","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Parinacota","p152",2010,144891.180172937
"211","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Parinacota","p152",2011,91393.0383685719
"212","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Parinacota","p152",2012,90375.8198349394
"213","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Parinacota","p152",2013,136785.251719138
"214","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Parinacota","p152",2014,135595.413009774
"215","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Parinacota","p152",2015,130352.024941724
"216","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Petorca","p54",2010,249681.749889321
"217","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Petorca","p54",2011,165124.499967326
"218","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Petorca","p54",2012,229844.605694819
"219","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Petorca","p54",2013,111312.029549036
"220","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Petorca","p54",2014,369039.312777425
"221","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Petorca","p54",2015,370960.306635018
"222","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Quillota","p55",2010,288626.65736233
"223","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Quillota","p55",2011,245106.535028203
"224","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Quillota","p55",2012,256419.143218447
"225","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Quillota","p55",2013,262811.198863832
"226","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Quillota","p55",2014,372386.910836086
"227","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Quillota","p55",2015,283536.891383586
"228","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Ranco","p142",2010,221575.089579989
"229","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Ranco","p142",2011,185662.235016765
"230","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Ranco","p142",2012,310725.890605335
"231","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Ranco","p142",2013,272559.571269717
"232","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Ranco","p142",2014,231374.018750647
"233","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Ranco","p142",2015,209800.011559632
"234","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","San Antonio","p56",2010,141154.388094798
"235","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","San Antonio","p56",2011,216033.53247085
"236","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","San Antonio","p56",2012,160954.528628529
"237","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","San Antonio","p56",2013,112022.896412599
"238","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","San Antonio","p56",2014,200459.306061084
"239","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","San Antonio","p56",2015,417104.871132689
"240","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","San Felipe","p57",2010,339711.909388728
"241","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","San Felipe","p57",2011,197861.885435698
"242","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","San Felipe","p57",2012,346997.704934264
"243","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","San Felipe","p57",2013,424221.48543831
"244","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","San Felipe","p57",2014,393718.833600984
"245","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","San Felipe","p57",2015,663608.820494962
"246","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Santiago","p131",2010,325702.282972264
"247","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Santiago","p131",2011,292897.961255818
"248","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Santiago","p131",2012,212199.342650318
"249","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Santiago","p131",2013,256375.138554538
"250","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Santiago","p131",2014,233292.710274299
"251","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Santiago","p131",2015,407025.966312075
"252","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Talagante","p136",2010,171588.53424925
"253","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Talagante","p136",2011,164113.752190848
"254","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Talagante","p136",2012,375697.274335706
"255","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Talagante","p136",2013,321219.600637235
"256","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Talagante","p136",2014,513038.824168477
"257","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Talagante","p136",2015,297077.24399758
"258","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Talca","p71",2010,179041.115554828
"259","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Talca","p71",2011,264552.396765205
