"","sex","icse","geography_name","geography_id","year","lb_weighted_median"
"36","Hombre","Asalariado sector privado","Caldera",21,2010,249517
"37","Hombre","Asalariado sector privado","Caldera",21,2011,260000
"38","Hombre","Asalariado sector privado","Calera",22,2010,202626
"39","Hombre","Asalariado sector privado","Calera",22,2011,189684
"40","Hombre","Asalariado sector privado","Calera de Tango",23,2010,140137
"41","Hombre","Asalariado sector privado","Calera de Tango",23,2011,200967
"42","Hombre","Asalariado sector privado","Calle Larga",24,2010,170049
"43","Hombre","Asalariado sector privado","Calle Larga",24,2011,185900
"44","Hombre","Asalariado sector privado","Camarones",25,2010,140602
"45","Hombre","Asalariado sector privado","Camarones",25,2011,162500
"46","Hombre","Asalariado sector privado","Camiña",26,2011,602900
"47","Hombre","Asalariado sector privado","Canela",27,2010,275409
"48","Hombre","Asalariado sector privado","Canela",27,2011,279105
"49","Hombre","Asalariado sector privado","Cañete",28,2010,163580
"50","Hombre","Asalariado sector privado","Cañete",28,2011,175902
"51","Hombre","Asalariado sector privado","Carahue",29,2010,117000
"52","Hombre","Asalariado sector privado","Carahue",29,2011,77950
"53","Hombre","Asalariado sector privado","Cartagena",30,2010,147916
"54","Hombre","Asalariado sector privado","Cartagena",30,2011,219297
"55","Hombre","Asalariado sector privado","Casablanca",31,2010,210275
"56","Hombre","Asalariado sector privado","Casablanca",31,2011,179425
"57","Hombre","Asalariado sector privado","Castro",32,2010,162558
"58","Hombre","Asalariado sector privado","Castro",32,2011,219297
"59","Hombre","Asalariado sector privado","Catemu",33,2010,194191
"60","Hombre","Asalariado sector privado","Catemu",33,2011,223231
"61","Hombre","Asalariado sector privado","Cauquenes",34,2010,150147
"62","Hombre","Asalariado sector privado","Cauquenes",34,2011,172618
"63","Hombre","Asalariado sector privado","Cerrillos",35,2010,199863
"64","Hombre","Asalariado sector privado","Cerrillos",35,2011,243715
"65","Hombre","Asalariado sector privado","Cerro Navia",36,2010,191324
"66","Hombre","Asalariado sector privado","Cerro Navia",36,2011,249201
"67","Hombre","Asalariado sector privado","Chañaral",39,2010,249592
"68","Hombre","Asalariado sector privado","Chañaral",39,2011,299041
"69","Hombre","Asalariado sector privado","Chanco",38,2010,132129
"70","Hombre","Asalariado sector privado","Chanco",38,2011,160677
"71","Hombre","Asalariado sector privado","Chépica",40,2010,172168
"72","Hombre","Asalariado sector privado","Chépica",40,2011,167736
"73","Hombre","Asalariado sector privado","Chiguayante",41,2010,220000
"74","Hombre","Asalariado sector privado","Chiguayante",41,2011,223697
"75","Hombre","Asalariado sector privado","Chile Chico",42,2010,165161
"76","Hombre","Asalariado sector privado","Chile Chico",42,2011,251208
"77","Hombre","Asalariado sector privado","Chillán",43,2010,199863
"78","Hombre","Asalariado sector privado","Chillán",43,2011,219070
"79","Hombre","Asalariado sector privado","Chillán Viejo",44,2010,197389
"80","Hombre","Asalariado sector privado","Chillán Viejo",44,2011,179694
"81","Hombre","Asalariado sector privado","Chimbarongo",45,2010,177929
"82","Hombre","Asalariado sector privado","Chimbarongo",45,2011,187569
"83","Hombre","Asalariado sector privado","Chonchi",47,2010,155945
"84","Hombre","Asalariado sector privado","Chonchi",47,2011,170010
"85","Hombre","Asalariado sector privado","Cisnes",48,2010,241875
"86","Hombre","Asalariado sector privado","Cisnes",48,2011,240164
"87","Hombre","Asalariado sector privado","Cochrane",51,2010,159891
"88","Hombre","Asalariado sector privado","Cochrane",51,2011,49840
"89","Hombre","Asalariado sector privado","Codegua",52,2010,180039
"90","Hombre","Asalariado sector privado","Codegua",52,2011,200967
"91","Hombre","Asalariado sector privado","Coelemu",53,2010,131910
"92","Hombre","Asalariado sector privado","Coelemu",53,2011,151019
"93","Hombre","Asalariado sector privado","Coihaique",NA,2010,221301
"94","Hombre","Asalariado sector privado","Coihaique",NA,2011,259649
"95","Hombre","Asalariado sector privado","Coihueco",55,2010,150147
"96","Hombre","Asalariado sector privado","Coihueco",55,2011,182319
"97","Hombre","Asalariado sector privado","Colbún",57,2010,149897
"98","Hombre","Asalariado sector privado","Colbún",57,2011,181416
"99","Hombre","Asalariado sector privado","Colina",59,2010,215855
"100","Hombre","Asalariado sector privado","Colina",59,2011,249580
"101","Hombre","Asalariado sector privado","Collipulli",60,2010,153229
"102","Hombre","Asalariado sector privado","Collipulli",60,2011,179425
"103","Hombre","Asalariado sector privado","Combarbalá",62,2010,160423
"104","Hombre","Asalariado sector privado","Combarbalá",62,2011,194098
"105","Hombre","Asalariado sector privado","Concepción",64,2010,210355
"106","Hombre","Asalariado sector privado","Concepción",64,2011,250236
"107","Hombre","Asalariado sector privado","Conchalí",65,2010,199863
"108","Hombre","Asalariado sector privado","Conchalí",65,2011,242171
"109","Hombre","Asalariado sector privado","Concón",63,2010,195191
"110","Hombre","Asalariado sector privado","Concón",63,2011,288269
"111","Hombre","Asalariado sector privado","Constitución",66,2010,201411
"112","Hombre","Asalariado sector privado","Constitución",66,2011,199785
"113","Hombre","Asalariado sector privado","Copiapó",68,2010,316750
"114","Hombre","Asalariado sector privado","Copiapó",68,2011,341643
"115","Hombre","Asalariado sector privado","Coquimbo",69,2010,222223
"116","Hombre","Asalariado sector privado","Coquimbo",69,2011,225842
"117","Hombre","Asalariado sector privado","Coronel",70,2010,240694
"118","Hombre","Asalariado sector privado","Coronel",70,2011,219297
"119","Hombre","Asalariado sector privado","Corral",71,2010,189009
"120","Hombre","Asalariado sector privado","Corral",71,2011,188170
"121","Hombre","Asalariado sector privado","Cunco",72,2011,165875
"122","Hombre","Asalariado sector privado","Curacautín",73,2010,160000
"123","Hombre","Asalariado sector privado","Curacautín",73,2011,118000
"124","Hombre","Asalariado sector privado","Curacaví",74,2010,190000
"125","Hombre","Asalariado sector privado","Curacaví",74,2011,180000
"126","Hombre","Asalariado sector privado","Curaco de Vélez",75,2010,140800
"127","Hombre","Asalariado sector privado","Curaco de Vélez",75,2011,153057
"128","Hombre","Asalariado sector privado","Curanilahue",76,2010,226207
"129","Hombre","Asalariado sector privado","Curanilahue",76,2011,243513
"130","Hombre","Asalariado sector privado","Curarrehue",77,2010,89938
"131","Hombre","Asalariado sector privado","Curicó",79,2010,192000
"132","Hombre","Asalariado sector privado","Curicó",79,2011,198621
"133","Hombre","Asalariado sector privado","Dalcahue",80,2010,140000
"134","Hombre","Asalariado sector privado","Dalcahue",80,2011,170318
"135","Hombre","Asalariado sector privado","Diego de Almagro",81,2010,300671
"136","Hombre","Asalariado sector privado","Diego de Almagro",81,2011,394576
"137","Hombre","Asalariado sector privado","Doñihue",82,2010,159891
"138","Hombre","Asalariado sector privado","Doñihue",82,2011,100483
"139","Hombre","Asalariado sector privado","El Bosque",83,2010,200050
"140","Hombre","Asalariado sector privado","El Bosque",83,2011,247992
"141","Hombre","Asalariado sector privado","El Monte",85,2010,155571
"142","Hombre","Asalariado sector privado","El Monte",85,2011,178064
"143","Hombre","Asalariado sector privado","El Quisco",86,2010,160157
"144","Hombre","Asalariado sector privado","El Quisco",86,2011,160773
"145","Hombre","Asalariado sector privado","El Tabo",87,2010,290000
"146","Hombre","Asalariado sector privado","El Tabo",87,2011,170000
"147","Hombre","Asalariado sector privado","Empedrado",88,2010,129540
"148","Hombre","Asalariado sector privado","Empedrado",88,2011,79744
"149","Hombre","Asalariado sector privado","Estación Central",90,2010,200196
"150","Hombre","Asalariado sector privado","Estación Central",90,2011,217651
"151","Hombre","Asalariado sector privado","Florida",91,2010,170692
"152","Hombre","Asalariado sector privado","Florida",91,2011,182713
"153","Hombre","Asalariado sector privado","Freire",92,2010,133465
"154","Hombre","Asalariado sector privado","Freire",92,2011,158482
"155","Hombre","Asalariado sector privado","Freirina",93,2010,200000
"156","Hombre","Asalariado sector privado","Freirina",93,2011,200000
"157","Hombre","Asalariado sector privado","Fresia",94,2010,180000
"158","Hombre","Asalariado sector privado","Fresia",94,2011,137399
"159","Hombre","Asalariado sector privado","Frutillar",95,2010,204108
"160","Hombre","Asalariado sector privado","Frutillar",95,2011,195138
"161","Hombre","Asalariado sector privado","Futrono",97,2010,170883
"162","Hombre","Asalariado sector privado","Futrono",97,2011,181418
"163","Hombre","Asalariado sector privado","Galvarino",98,2010,110000
"164","Hombre","Asalariado sector privado","Gorbea",100,2010,145035
"165","Hombre","Asalariado sector privado","Gorbea",100,2011,49840
"166","Hombre","Asalariado sector privado","Graneros",101,2010,205490
"167","Hombre","Asalariado sector privado","Graneros",101,2011,223228
"168","Hombre","Asalariado sector privado","Hijuelas",103,2010,164887
"169","Hombre","Asalariado sector privado","Hijuelas",103,2011,183438
"170","Hombre","Asalariado sector privado","Hualañé",105,2010,135068
"171","Hombre","Asalariado sector privado","Hualañé",105,2011,162227
"172","Hombre","Asalariado sector privado","Hualpén",106,2010,203157
"173","Hombre","Asalariado sector privado","Hualpén",106,2011,228212
"174","Hombre","Asalariado sector privado","Hualqui",107,2010,159014
"175","Hombre","Asalariado sector privado","Hualqui",107,2011,232447
"176","Hombre","Asalariado sector privado","Huara",108,2010,60059
"177","Hombre","Asalariado sector privado","Huasco",109,2010,249164
"178","Hombre","Asalariado sector privado","Huasco",109,2011,281353
"179","Hombre","Asalariado sector privado","Huechuraba",110,2010,200196
"180","Hombre","Asalariado sector privado","Huechuraba",110,2011,183624
"181","Hombre","Asalariado sector privado","Illapel",111,2010,189915
"182","Hombre","Asalariado sector privado","Illapel",111,2011,258959
"183","Hombre","Asalariado sector privado","Independencia",112,2010,242582
"184","Hombre","Asalariado sector privado","Independencia",112,2011,200000
"185","Hombre","Asalariado sector privado","Iquique",113,2010,307115
"186","Hombre","Asalariado sector privado","Iquique",113,2011,349152
"187","Hombre","Asalariado sector privado","Isla de Maipo",114,2010,171882
"188","Hombre","Asalariado sector privado","Isla de Maipo",114,2011,190000
"189","Hombre","Asalariado sector privado","La Cisterna",117,2010,221081
"190","Hombre","Asalariado sector privado","La Cisterna",117,2011,290189
"191","Hombre","Asalariado sector privado","La Cruz",118,2010,199311
"192","Hombre","Asalariado sector privado","La Cruz",118,2011,199361
"193","Hombre","Asalariado sector privado","La Estrella",119,2010,198105
"194","Hombre","Asalariado sector privado","La Estrella",119,2011,192963
"195","Hombre","Asalariado sector privado","LA FLORIDA",NA,2010,299795
"196","Hombre","Asalariado sector privado","LA FLORIDA",NA,2011,295078
"197","Hombre","Asalariado sector privado","La Granja",121,2010,190000
"198","Hombre","Asalariado sector privado","La Granja",121,2011,200967
"199","Hombre","Asalariado sector privado","La Higuera",122,2010,174880
"200","Hombre","Asalariado sector privado","La Higuera",122,2011,196305
"201","Hombre","Asalariado sector privado","La Ligua",123,2010,177304
"202","Hombre","Asalariado sector privado","La Ligua",123,2011,199361
"203","Hombre","Asalariado sector privado","La Pintana",124,2010,191181
"204","Hombre","Asalariado sector privado","La Pintana",124,2011,201116
"205","Hombre","Asalariado sector privado","La Reina",125,2010,300032
"206","Hombre","Asalariado sector privado","La Reina",125,2011,588264
"207","Hombre","Asalariado sector privado","La Serena",126,2010,243413
"208","Hombre","Asalariado sector privado","La Serena",126,2011,286893
"209","Hombre","Asalariado sector privado","La Unión",127,2010,179877
"210","Hombre","Asalariado sector privado","La Unión",127,2011,180831
"211","Hombre","Asalariado sector privado","Laja",131,2010,190000
"212","Hombre","Asalariado sector privado","Laja",131,2011,180000
"213","Hombre","Asalariado sector privado","Lampa",346,2010,224950
"214","Hombre","Asalariado sector privado","Lampa",346,2011,179428
"215","Hombre","Asalariado sector privado","Lanco",132,2010,63062
"216","Hombre","Asalariado sector privado","Lanco",132,2011,182880
"217","Hombre","Asalariado sector privado","Las Cabras",133,2010,160034
"218","Hombre","Asalariado sector privado","Las Cabras",133,2011,181020
"219","Hombre","Asalariado sector privado","Las Condes",134,2010,738106
"220","Hombre","Asalariado sector privado","Las Condes",134,2011,1081532
"221","Hombre","Asalariado sector privado","Lautaro",135,2010,198154
"222","Hombre","Asalariado sector privado","Lautaro",135,2011,180511
"223","Hombre","Asalariado sector privado","Lebu",136,2010,160742
"224","Hombre","Asalariado sector privado","Lebu",136,2011,126007
"225","Hombre","Asalariado sector privado","Licantén",137,2010,285000
"226","Hombre","Asalariado sector privado","Licantén",137,2011,173731
"227","Hombre","Asalariado sector privado","Limache",138,2010,164887
"228","Hombre","Asalariado sector privado","Limache",138,2011,130628
"229","Hombre","Asalariado sector privado","Linares",139,2010,170833
"230","Hombre","Asalariado sector privado","Linares",139,2011,181418
"231","Hombre","Asalariado sector privado","Litueche",140,2010,143628
"232","Hombre","Asalariado sector privado","Litueche",140,2011,141319
"233","Hombre","Asalariado sector privado","Llaillay",142,2010,182512
"234","Hombre","Asalariado sector privado","Llaillay",142,2011,241516
"235","Hombre","Asalariado sector privado","Llanquihue",141,2010,185238
"236","Hombre","Asalariado sector privado","Llanquihue",141,2011,249201
"237","Hombre","Asalariado sector privado","Lo Barnechea",143,2010,400502
"238","Hombre","Asalariado sector privado","Lo Barnechea",143,2011,299809
"239","Hombre","Asalariado sector privado","Lo Espejo",144,2010,194617
"240","Hombre","Asalariado sector privado","Lo Espejo",144,2011,232330
"241","Hombre","Asalariado sector privado","Lo Prado",145,2010,250599
"242","Hombre","Asalariado sector privado","Lo Prado",145,2011,260184
"243","Hombre","Asalariado sector privado","Lolol",146,2010,136650
"244","Hombre","Asalariado sector privado","Lolol",146,2011,73855
"245","Hombre","Asalariado sector privado","Loncoche",147,2010,148425
"246","Hombre","Asalariado sector privado","Longaví",148,2010,121425
"247","Hombre","Asalariado sector privado","Longaví",148,2011,160773
"248","Hombre","Asalariado sector privado","Lonquimay",149,2010,160157
"249","Hombre","Asalariado sector privado","Lonquimay",149,2011,179425
"250","Hombre","Asalariado sector privado","Los Álamos",150,2010,148362
"251","Hombre","Asalariado sector privado","Los Álamos",150,2011,161931
"252","Hombre","Asalariado sector privado","Los Andes",151,2010,290314
"253","Hombre","Asalariado sector privado","Los Andes",151,2011,302992
"254","Hombre","Asalariado sector privado","Los Ángeles",152,2010,195029
"255","Hombre","Asalariado sector privado","Los Ángeles",152,2011,200967
"256","Hombre","Asalariado sector privado","Los Lagos",153,2010,102173
"257","Hombre","Asalariado sector privado","Los Lagos",153,2011,151321
"258","Hombre","Asalariado sector privado","Los Muermos",154,2010,172044
"259","Hombre","Asalariado sector privado","Los Muermos",154,2011,232594
"260","Hombre","Asalariado sector privado","Los Sauces",155,2010,60059
"261","Hombre","Asalariado sector privado","Los Sauces",155,2011,58967
"262","Hombre","Asalariado sector privado","Los Vilos",156,2010,208811
"263","Hombre","Asalariado sector privado","Los Vilos",156,2011,207048
"264","Hombre","Asalariado sector privado","Lota",157,2010,202861
"265","Hombre","Asalariado sector privado","Lota",157,2011,245146
"266","Hombre","Asalariado sector privado","Lumaco",158,2010,160000
"267","Hombre","Asalariado sector privado","Machalí",159,2010,175000
"268","Hombre","Asalariado sector privado","Machalí",159,2011,199951
"269","Hombre","Asalariado sector privado","Macul",160,2010,160157
"270","Hombre","Asalariado sector privado","Macul",160,2011,233726
"271","Hombre","Asalariado sector privado","Máfil",161,2010,164930
"272","Hombre","Asalariado sector privado","Máfil",161,2011,205519
"273","Hombre","Asalariado sector privado","Maipú",162,2010,250245
"274","Hombre","Asalariado sector privado","Maipú",162,2011,310521
"275","Hombre","Asalariado sector privado","Malloa",163,2010,179425
"276","Hombre","Asalariado sector privado","Malloa",163,2011,220561
"277","Hombre","Asalariado sector privado","Marchihue",164,2010,179912
"278","Hombre","Asalariado sector privado","Marchihue",164,2011,197465
"279","Hombre","Asalariado sector privado","María Elena",165,2010,298988
"280","Hombre","Asalariado sector privado","María Pinto",166,2010,160157
"281","Hombre","Asalariado sector privado","María Pinto",166,2011,200967
"282","Hombre","Asalariado sector privado","Mariquina",167,2010,160157
"283","Hombre","Asalariado sector privado","Mariquina",167,2011,160306
"284","Hombre","Asalariado sector privado","Maule",168,2010,149277
"285","Hombre","Asalariado sector privado","Maule",168,2011,170000
"286","Hombre","Asalariado sector privado","Maullín",169,2010,60059
"287","Hombre","Asalariado sector privado","Maullín",169,2011,182880
"288","Hombre","Asalariado sector privado","Mejillones",170,2010,300005
"289","Hombre","Asalariado sector privado","Mejillones",170,2011,398721
"290","Hombre","Asalariado sector privado","Melipilla",172,2010,172168
"291","Hombre","Asalariado sector privado","Melipilla",172,2011,199361
"292","Hombre","Asalariado sector privado","Molina",173,2010,170000
"293","Hombre","Asalariado sector privado","Molina",173,2011,158413
"294","Hombre","Asalariado sector privado","Monte Patria",174,2010,177000
"295","Hombre","Asalariado sector privado","Monte Patria",174,2011,181418
"296","Hombre","Asalariado sector privado","Mulchén",176,2010,160157
"297","Hombre","Asalariado sector privado","Mulchén",176,2011,189393
"298","Hombre","Asalariado sector privado","Nacimiento",177,2010,137506
"299","Hombre","Asalariado sector privado","Nacimiento",177,2011,298498
"300","Hombre","Asalariado sector privado","Nancagua",178,2010,136650
"301","Hombre","Asalariado sector privado","Nancagua",178,2011,180870
"302","Hombre","Asalariado sector privado","Natales",179,2010,190459
"303","Hombre","Asalariado sector privado","Natales",179,2011,186899
"304","Hombre","Asalariado sector privado","Navidad",180,2010,155023
"305","Hombre","Asalariado sector privado","Navidad",180,2011,159191
"306","Hombre","Asalariado sector privado","Negrete",181,2010,144001
"307","Hombre","Asalariado sector privado","Negrete",181,2011,189000
"308","Hombre","Asalariado sector privado","Ninhue",182,2010,169884
"309","Hombre","Asalariado sector privado","Ninhue",182,2011,129584
"310","Hombre","Asalariado sector privado","Nogales",183,2010,170000
"311","Hombre","Asalariado sector privado","Nogales",183,2011,183000
"312","Hombre","Asalariado sector privado","Nueva Imperial",184,2010,176401
"313","Hombre","Asalariado sector privado","Nueva Imperial",184,2011,211015
"314","Hombre","Asalariado sector privado","ÑUÑOA",NA,2010,339487
"315","Hombre","Asalariado sector privado","ÑUÑOA",NA,2011,249201
"316","Hombre","Asalariado sector privado","Olivar",188,2010,174880
"317","Hombre","Asalariado sector privado","Olivar",188,2011,159489
"318","Hombre","Asalariado sector privado","Olmué",190,2010,165161
"319","Hombre","Asalariado sector privado","Olmué",190,2011,131588
"320","Hombre","Asalariado sector privado","Osorno",191,2010,219850
"321","Hombre","Asalariado sector privado","Osorno",191,2011,212874
"322","Hombre","Asalariado sector privado","Ovalle",192,2010,210206
"323","Hombre","Asalariado sector privado","Ovalle",192,2011,185425
"324","Hombre","Asalariado sector privado","Padre Hurtado",193,2010,200000
"325","Hombre","Asalariado sector privado","Padre Hurtado",193,2011,225083
"326","Hombre","Asalariado sector privado","Padre Las Casas",194,2010,216000
"327","Hombre","Asalariado sector privado","Padre Las Casas",194,2011,249379
"328","Hombre","Asalariado sector privado","Paiguano",195,2010,135800
"329","Hombre","Asalariado sector privado","Paiguano",195,2011,99478
"330","Hombre","Asalariado sector privado","PAILLACO",NA,2010,164251
"331","Hombre","Asalariado sector privado","PAILLACO",NA,2011,203824
"332","Hombre","Asalariado sector privado","Paine",197,2010,201862
"333","Hombre","Asalariado sector privado","Paine",197,2011,249201
"334","Hombre","Asalariado sector privado","Palmilla",199,2010,175171
"335","Hombre","Asalariado sector privado","Palmilla",199,2011,183258
"336","Hombre","Asalariado sector privado","Panguipulli",200,2010,128264
"337","Hombre","Asalariado sector privado","Panguipulli",200,2011,190310
"338","Hombre","Asalariado sector privado","Panquehue",201,2010,120117
"339","Hombre","Asalariado sector privado","Panquehue",201,2011,195942
"340","Hombre","Asalariado sector privado","Papudo",202,2010,11984
"341","Hombre","Asalariado sector privado","Papudo",202,2011,321547
"342","Hombre","Asalariado sector privado","Paredones",203,2010,167000
"343","Hombre","Asalariado sector privado","Paredones",203,2011,176246
"344","Hombre","Asalariado sector privado","Parral",204,2010,152755
"345","Hombre","Asalariado sector privado","Parral",204,2011,99680
"346","Hombre","Asalariado sector privado","Pedro Aguirre Cerda",205,2010,196396
"347","Hombre","Asalariado sector privado","Pedro Aguirre Cerda",205,2011,191320
"348","Hombre","Asalariado sector privado","Pelarco",206,2010,142639
"349","Hombre","Asalariado sector privado","Pelarco",206,2011,164742
"350","Hombre","Asalariado sector privado","Pelluhue",207,2010,142000
"351","Hombre","Asalariado sector privado","Pelluhue",207,2011,147131
"352","Hombre","Asalariado sector privado","Peñaflor",211,2010,197522
"353","Hombre","Asalariado sector privado","Peñaflor",211,2011,200000
"354","Hombre","Asalariado sector privado","Peñalolén",212,2010,163369
"355","Hombre","Asalariado sector privado","Peñalolén",212,2011,247584
"356","Hombre","Asalariado sector privado","Pencahue",209,2010,161196
"357","Hombre","Asalariado sector privado","Pencahue",209,2011,201260
"358","Hombre","Asalariado sector privado","Penco",210,2010,204804
"359","Hombre","Asalariado sector privado","Penco",210,2011,219018
"360","Hombre","Asalariado sector privado","Peralillo",213,2010,180000
"361","Hombre","Asalariado sector privado","Peralillo",213,2011,196020
"362","Hombre","Asalariado sector privado","Petorca",215,2010,171882
"363","Hombre","Asalariado sector privado","Petorca",215,2011,181418
"364","Hombre","Asalariado sector privado","Peumo",216,2010,201883
"365","Hombre","Asalariado sector privado","Peumo",216,2011,185894
"366","Hombre","Asalariado sector privado","Pica",217,2010,101033
"367","Hombre","Asalariado sector privado","Pica",217,2011,143847
"368","Hombre","Asalariado sector privado","Pichidegua",218,2010,175000
"369","Hombre","Asalariado sector privado","Pichidegua",218,2011,179425
"370","Hombre","Asalariado sector privado","Pichilemu",219,2010,177193
"371","Hombre","Asalariado sector privado","Pichilemu",219,2011,181554
"372","Hombre","Asalariado sector privado","Pinto",220,2010,132129
"373","Hombre","Asalariado sector privado","Pirque",221,2010,207122
"374","Hombre","Asalariado sector privado","Pirque",221,2011,221410
"375","Hombre","Asalariado sector privado","Pitrufquén",222,2010,129911
"376","Hombre","Asalariado sector privado","Pitrufquén",222,2011,114632
"377","Hombre","Asalariado sector privado","Placilla",223,2010,169939
"378","Hombre","Asalariado sector privado","Placilla",223,2011,180379
"379","Hombre","Asalariado sector privado","Porvenir",225,2010,280649
"380","Hombre","Asalariado sector privado","Porvenir",225,2011,185000
"381","Hombre","Asalariado sector privado","Pozo Almonte",226,2010,356738
"382","Hombre","Asalariado sector privado","Pozo Almonte",226,2011,330129
"383","Hombre","Asalariado sector privado","Providencia",228,2010,799453
"384","Hombre","Asalariado sector privado","Providencia",228,2011,602900
"385","Hombre","Asalariado sector privado","Puchuncaví",229,2010,216712
"386","Hombre","Asalariado sector privado","Puchuncaví",229,2011,160773
"387","Hombre","Asalariado sector privado","Pucón",230,2010,68000
"388","Hombre","Asalariado sector privado","Pucón",230,2011,180000
"389","Hombre","Asalariado sector privado","Pudahuel",231,2010,241338
"390","Hombre","Asalariado sector privado","Pudahuel",231,2011,238620
"391","Hombre","Asalariado sector privado","Puente Alto",232,2010,254794
"392","Hombre","Asalariado sector privado","Puente Alto",232,2011,251208
"393","Hombre","Asalariado sector privado","Puerto Montt",233,2010,207749
"394","Hombre","Asalariado sector privado","Puerto Montt",233,2011,250000
"395","Hombre","Asalariado sector privado","Puerto Octay",234,2010,197564
"396","Hombre","Asalariado sector privado","Puerto Octay",234,2011,226299
"397","Hombre","Asalariado sector privado","Puerto Varas",235,2010,180000
"398","Hombre","Asalariado sector privado","Puerto Varas",235,2011,200000
"399","Hombre","Asalariado sector privado","Pumanque",236,2010,116964
"400","Hombre","Asalariado sector privado","Pumanque",236,2011,52251
"401","Hombre","Asalariado sector privado","Punitaqui",237,2010,180871
"402","Hombre","Asalariado sector privado","Punitaqui",237,2011,262337
"403","Hombre","Asalariado sector privado","Punta Arenas",238,2010,276280
"404","Hombre","Asalariado sector privado","Punta Arenas",238,2011,300000
"405","Hombre","Asalariado sector privado","Puqueldón",239,2010,140704
"406","Hombre","Asalariado sector privado","Puqueldón",239,2011,149521
"407","Hombre","Asalariado sector privado","Purén",240,2010,130127
"408","Hombre","Asalariado sector privado","Purén",240,2011,91095
"409","Hombre","Asalariado sector privado","Purranque",241,2010,110000
"410","Hombre","Asalariado sector privado","Purranque",241,2011,139553
"411","Hombre","Asalariado sector privado","Putaendo",242,2010,171245
"412","Hombre","Asalariado sector privado","Putaendo",242,2011,180000
"413","Hombre","Asalariado sector privado","Putre",243,2011,147710
"414","Hombre","Asalariado sector privado","Puyehue",244,2010,180176
"415","Hombre","Asalariado sector privado","Puyehue",244,2011,181221
"416","Hombre","Asalariado sector privado","Quellón",246,2010,214257
"417","Hombre","Asalariado sector privado","Quellón",246,2011,195713
"418","Hombre","Asalariado sector privado","Quemchi",247,2010,140704
"419","Hombre","Asalariado sector privado","Quilicura",249,2010,299144
"420","Hombre","Asalariado sector privado","Quilicura",249,2011,297295
"421","Hombre","Asalariado sector privado","Quillón",251,2010,139904
"422","Hombre","Asalariado sector privado","Quillón",251,2011,169353
"423","Hombre","Asalariado sector privado","Quillota",252,2010,171952
"424","Hombre","Asalariado sector privado","Quillota",252,2011,199664
"425","Hombre","Asalariado sector privado","Quilpue",NA,2010,246498
"426","Hombre","Asalariado sector privado","Quilpue",NA,2011,259169
"427","Hombre","Asalariado sector privado","Quinta de Tilcoco",255,2010,120117
"428","Hombre","Asalariado sector privado","Quinta de Tilcoco",255,2011,134648
"429","Hombre","Asalariado sector privado","Quinta Normal",256,2010,149897
"430","Hombre","Asalariado sector privado","Quinta Normal",256,2011,219297
"431","Hombre","Asalariado sector privado","Quirihue",258,2010,170000
"432","Hombre","Asalariado sector privado","Quirihue",258,2011,244000
"433","Hombre","Asalariado sector privado","Rancagua",259,2010,294798
"434","Hombre","Asalariado sector privado","Rancagua",259,2011,270972
"435","Hombre","Asalariado sector privado","Rauco",261,2010,159891
