"","sex","isced","geography_name","geography_id","year","weighted_median"
"162","Hombre","Educación Preescolar","Concepción","p81",2011,102265.544530273
"163","Hombre","Educación Preescolar","Concepción","p81",2012,36932.990589422
"164","Hombre","Educación Preescolar","Concepción","p81",2013,39848.9480309297
"165","Hombre","Educación Preescolar","Concepción","p81",2014,79984.9990624414
"166","Hombre","Educación Preescolar","Concepción","p81",2015,194922.981197105
"167","Hombre","Educación Preescolar","Copiapó","p31",2010,188133.853350067
"168","Hombre","Educación Preescolar","Copiapó","p31",2012,30135.3092783505
"169","Hombre","Educación Preescolar","Copiapó","p31",2013,232523.688677184
"170","Hombre","Educación Preescolar","Copiapó","p31",2014,240136.831851364
"171","Hombre","Educación Preescolar","Copiapó","p31",2015,150000
"172","Hombre","Educación Preescolar","Cordillera","p152",2011,320000
"173","Hombre","Educación Preescolar","Cordillera","p152",2012,265736.792499958
"174","Hombre","Educación Preescolar","Cordillera","p152",2013,298867.110231973
"175","Hombre","Educación Preescolar","Cordillera","p152",2014,58458.5895592834
"176","Hombre","Educación Preescolar","Cordillera","p152",2015,300081.183474654
"177","Hombre","Educación Preescolar","Coyhaique","p111",2011,300000
"178","Hombre","Educación Preescolar","El Loa","p22",2010,110000
"179","Hombre","Educación Preescolar","El Loa","p22",2011,70338.3244882486
"180","Hombre","Educación Preescolar","El Loa","p22",2015,125635.818563456
"181","Hombre","Educación Preescolar","Elqui","p41",2010,119917.928676111
"182","Hombre","Educación Preescolar","Elqui","p41",2011,40261.4014707507
"183","Hombre","Educación Preescolar","Elqui","p41",2012,76790.2420385056
"184","Hombre","Educación Preescolar","Elqui","p41",2013,174896.341087102
"185","Hombre","Educación Preescolar","Elqui","p41",2014,198656.083324099
"186","Hombre","Educación Preescolar","Elqui","p41",2015,236727.424890289
"187","Hombre","Educación Preescolar","Huasco","p33",2010,110000
"188","Hombre","Educación Preescolar","Huasco","p33",2013,30048
"189","Hombre","Educación Preescolar","Iquique","p11",2011,207871.388266358
"190","Hombre","Educación Preescolar","Iquique","p11",2013,280379.575237236
"191","Hombre","Educación Preescolar","Limarí","p43",2010,173000
"192","Hombre","Educación Preescolar","Linares","p74",2010,27718.7697850362
"193","Hombre","Educación Preescolar","Linares","p74",2014,114978.43615226
"194","Hombre","Educación Preescolar","Llanquihue","p101",2010,60058.719906048
"195","Hombre","Educación Preescolar","Llanquihue","p101",2012,163735.180412371
"196","Hombre","Educación Preescolar","Llanquihue","p101",2014,187339.968902834
"197","Hombre","Educación Preescolar","Los Andes","p53",2011,10032
"198","Hombre","Educación Preescolar","Los Andes","p53",2012,196543.5527767
"199","Hombre","Educación Preescolar","Los Andes","p53",2013,209206.977162381
"200","Hombre","Educación Preescolar","Los Andes","p53",2014,279887.057039984
"201","Hombre","Educación Preescolar","Magallanes","p121",2011,299041.083012127
"202","Hombre","Educación Preescolar","Magallanes","p121",2014,180000
"203","Hombre","Educación Preescolar","Magallanes","p121",2015,350000
"204","Hombre","Educación Preescolar","Maipo","p134",2010,182083.498334854
"205","Hombre","Educación Preescolar","Maipo","p134",2011,185939.405705224
"206","Hombre","Educación Preescolar","Maipo","p134",2012,294244.729082196
"207","Hombre","Educación Preescolar","Maipo","p134",2013,136098.927964181
"208","Hombre","Educación Preescolar","Maipo","p134",2014,272302.180592093
"209","Hombre","Educación Preescolar","Malleco","p92",2011,200000
"210","Hombre","Educación Preescolar","Malleco","p92",2014,191388.846383056
"211","Hombre","Educación Preescolar","Malleco","p92",2015,299214.233973199
"212","Hombre","Educación Preescolar","Marga Marga","p58",2010,120293.697416053
"213","Hombre","Educación Preescolar","Marga Marga","p58",2011,233907.639879166
"214","Hombre","Educación Preescolar","Marga Marga","p58",2014,15156.33882888
"215","Hombre","Educación Preescolar","Marga Marga","p58",2015,54524.1849543025
"216","Hombre","Educación Preescolar","Melipilla","p135",2010,500000
"217","Hombre","Educación Preescolar","Melipilla","p135",2012,143962.264150943
"218","Hombre","Educación Preescolar","Melipilla","p135",2014,120271.754803372
"219","Hombre","Educación Preescolar","Melipilla","p135",2015,70018.9428107526
"220","Hombre","Educación Preescolar","Ñuble","p84",2010,32031.3172832256
"221","Hombre","Educación Preescolar","Ñuble","p84",2011,146316.320179268
"222","Hombre","Educación Preescolar","Ñuble","p84",2012,200000
"223","Hombre","Educación Preescolar","Ñuble","p84",2014,181876.06594656
"224","Hombre","Educación Preescolar","Ñuble","p84",2015,162039.343056825
"225","Hombre","Educación Preescolar","Osorno","p103",2010,44264.143980374
"226","Hombre","Educación Preescolar","Osorno","p103",2012,119513.133318537
"227","Hombre","Educación Preescolar","Osorno","p103",2014,180000
"228","Hombre","Educación Preescolar","Parinacota","p152",2013,199244.740154648
"229","Hombre","Educación Preescolar","Parinacota","p152",2014,93982.3738983687
"230","Hombre","Educación Preescolar","Petorca","p54",2013,35864.0532278367
"231","Hombre","Educación Preescolar","Quillota","p55",2013,230000
"232","Hombre","Educación Preescolar","Quillota","p55",2014,159969.998124883
"233","Hombre","Educación Preescolar","Quillota","p55",2015,130419.678168201
"234","Hombre","Educación Preescolar","Ranco","p142",2010,104571.643374104
"235","Hombre","Educación Preescolar","Ranco","p142",2011,65314.1584533737
"236","Hombre","Educación Preescolar","Ranco","p142",2013,207214.529760834
"237","Hombre","Educación Preescolar","San Antonio","p56",2010,185872.789447973
"238","Hombre","Educación Preescolar","San Antonio","p56",2012,20000
"239","Hombre","Educación Preescolar","San Antonio","p56",2013,167200.036841683
"240","Hombre","Educación Preescolar","San Felipe","p57",2011,142969.538956893
"241","Hombre","Educación Preescolar","San Felipe","p57",2012,136086.357096293
"242","Hombre","Educación Preescolar","San Felipe","p57",2013,206279.258924538
"243","Hombre","Educación Preescolar","San Felipe","p57",2014,237449.30831912
"244","Hombre","Educación Preescolar","Santiago","p131",2010,205200.626345664
"245","Hombre","Educación Preescolar","Santiago","p131",2011,180869.977255496
"246","Hombre","Educación Preescolar","Santiago","p131",2012,180878.526485745
"247","Hombre","Educación Preescolar","Santiago","p131",2013,363092.581603091
"248","Hombre","Educación Preescolar","Santiago","p131",2014,124430.580406002
"249","Hombre","Educación Preescolar","Santiago","p131",2015,419902.612889349
"250","Hombre","Educación Preescolar","Talagante","p136",2010,200195.73302016
"251","Hombre","Educación Preescolar","Talagante","p136",2011,180000
"252","Hombre","Educación Preescolar","Talagante","p136",2013,60973.9739285898
"253","Hombre","Educación Preescolar","Talagante","p136",2014,49990.6244140259
"254","Hombre","Educación Preescolar","Talagante","p136",2015,200054.122316436
"255","Hombre","Educación Preescolar","Talca","p71",2012,241082.474226804
"256","Hombre","Educación Preescolar","Talca","p71",2013,111814.927417971
"257","Hombre","Educación Preescolar","Talca","p71",2015,166676.385367621
"258","Hombre","Educación Preescolar","Tocopilla","p23",2013,210284.681427927
"259","Hombre","Educación Preescolar","Tocopilla","p23",2014,246748.791753483
"260","Hombre","Educación Preescolar","Valdivia","p141",2010,5065.32855607225
"261","Hombre","Educación Preescolar","Valdivia","p141",2012,56314.7806855878
"262","Hombre","Educación Preescolar","Valdivia","p141",2013,169628.99425025
"263","Hombre","Educación Preescolar","Valparaíso","p51",2010,170000
"264","Hombre","Educación Preescolar","Valparaíso","p51",2011,30000
"265","Hombre","Educación Preescolar","Valparaíso","p51",2013,48065.070040669
"266","Hombre","Educación Preescolar","Valparaíso","p51",2014,101042.2588592
"267","Hombre","Educación Preescolar","Valparaíso","p51",2015,230764.917524548
"268","Hombre","Educación Preescolar",NA,NA,2010,53127.6801329623
"269","Hombre","Educación Primaria (nivel 1)","Antofagasta","p21",2010,250232.274591052
"270","Hombre","Educación Primaria (nivel 1)","Antofagasta","p21",2011,303864.299950998
"271","Hombre","Educación Primaria (nivel 1)","Antofagasta","p21",2012,322508.828925031
"272","Hombre","Educación Primaria (nivel 1)","Antofagasta","p21",2013,345060.72089468
"273","Hombre","Educación Primaria (nivel 1)","Antofagasta","p21",2014,326204.202391602
"274","Hombre","Educación Primaria (nivel 1)","Antofagasta","p21",2015,300000
"275","Hombre","Educación Primaria (nivel 1)","Arauco","p82",2010,139904.25012213
"276","Hombre","Educación Primaria (nivel 1)","Arauco","p82",2011,145875.724793523
"277","Hombre","Educación Primaria (nivel 1)","Arauco","p82",2012,152617.019003774
"278","Hombre","Educación Primaria (nivel 1)","Arauco","p82",2013,164485.72801858
"279","Hombre","Educación Primaria (nivel 1)","Arauco","p82",2014,176291.826973928
"280","Hombre","Educación Primaria (nivel 1)","Arauco","p82",2015,225801.45131414
"281","Hombre","Educación Primaria (nivel 1)","Arica","p151",2010,171150.828123301
"282","Hombre","Educación Primaria (nivel 1)","Arica","p151",2011,182114.57117822
"283","Hombre","Educación Primaria (nivel 1)","Arica","p151",2012,180846.322280537
"284","Hombre","Educación Primaria (nivel 1)","Arica","p151",2013,200081.03721692
"285","Hombre","Educación Primaria (nivel 1)","Arica","p151",2014,200372.238747462
"286","Hombre","Educación Primaria (nivel 1)","Arica","p151",2015,208213.398845127
"287","Hombre","Educación Primaria (nivel 1)","Aysén","p112",2010,219252.719336871
"288","Hombre","Educación Primaria (nivel 1)","Aysén","p112",2011,251720.046907958
"289","Hombre","Educación Primaria (nivel 1)","Aysén","p112",2012,235410.243421106
"290","Hombre","Educación Primaria (nivel 1)","Aysén","p112",2013,298867.110231973
"291","Hombre","Educación Primaria (nivel 1)","Aysén","p112",2014,301419.612475949
"292","Hombre","Educación Primaria (nivel 1)","Aysén","p112",2015,267696.404384526
"293","Hombre","Educación Primaria (nivel 1)","Bíobío","p83",2010,149980.436871332
"294","Hombre","Educación Primaria (nivel 1)","Bíobío","p83",2011,170230.429474609
"295","Hombre","Educación Primaria (nivel 1)","Bíobío","p83",2012,194914.520549509
"296","Hombre","Educación Primaria (nivel 1)","Bíobío","p83",2013,199748.438245398
"297","Hombre","Educación Primaria (nivel 1)","Bíobío","p83",2014,180416.507129761
"298","Hombre","Educación Primaria (nivel 1)","Bíobío","p83",2015,204604.650368003
"299","Hombre","Educación Primaria (nivel 1)","Cachapoal","p61",2010,195000
"300","Hombre","Educación Primaria (nivel 1)","Cachapoal","p61",2011,217714.758654729
"301","Hombre","Educación Primaria (nivel 1)","Cachapoal","p61",2012,200902.06185567
"302","Hombre","Educación Primaria (nivel 1)","Cachapoal","p61",2013,212184.448034096
"303","Hombre","Educación Primaria (nivel 1)","Cachapoal","p61",2014,252605.647148
"304","Hombre","Educación Primaria (nivel 1)","Cachapoal","p61",2015,300000
"305","Hombre","Educación Primaria (nivel 1)","Capitán Prat","p113",2010,219849.535906204
"306","Hombre","Educación Primaria (nivel 1)","Capitán Prat","p113",2011,133000
"307","Hombre","Educación Primaria (nivel 1)","Cardenal Caro","p62",2010,149897.410845139
"308","Hombre","Educación Primaria (nivel 1)","Cardenal Caro","p62",2011,180372.532977308
"309","Hombre","Educación Primaria (nivel 1)","Cardenal Caro","p62",2012,193000
"310","Hombre","Educación Primaria (nivel 1)","Cardenal Caro","p62",2013,209909.926681407
"311","Hombre","Educación Primaria (nivel 1)","Cardenal Caro","p62",2014,241964.488587746
"312","Hombre","Educación Primaria (nivel 1)","Cardenal Caro","p62",2015,260013.617400423
"313","Hombre","Educación Primaria (nivel 1)","Cauquenes","p72",2010,149899.835833543
"314","Hombre","Educación Primaria (nivel 1)","Cauquenes","p72",2011,165026.027041959
"315","Hombre","Educación Primaria (nivel 1)","Cauquenes","p72",2012,155317.754720879
"316","Hombre","Educación Primaria (nivel 1)","Cauquenes","p72",2013,209452.207455122
"317","Hombre","Educación Primaria (nivel 1)","Cauquenes","p72",2014,180702.813433899
"318","Hombre","Educación Primaria (nivel 1)","Cauquenes","p72",2015,200653.29347461
"319","Hombre","Educación Primaria (nivel 1)","Cautín","p91",2010,91080.2627128513
"320","Hombre","Educación Primaria (nivel 1)","Cautín","p91",2011,88706.1914922362
"321","Hombre","Educación Primaria (nivel 1)","Cautín","p91",2012,102861.133133069
"322","Hombre","Educación Primaria (nivel 1)","Cautín","p91",2013,90061.8321012518
"323","Hombre","Educación Primaria (nivel 1)","Cautín","p91",2014,149812.555366069
"324","Hombre","Educación Primaria (nivel 1)","Cautín","p91",2015,173992.952149393
"325","Hombre","Educación Primaria (nivel 1)","Chacabuco","p133",2010,180381.663282712
"326","Hombre","Educación Primaria (nivel 1)","Chacabuco","p133",2011,240897.29493531
"327","Hombre","Educación Primaria (nivel 1)","Chacabuco","p133",2012,200000
"328","Hombre","Educación Primaria (nivel 1)","Chacabuco","p133",2013,229131.451177846
"329","Hombre","Educación Primaria (nivel 1)","Chacabuco","p133",2014,249953.355704813
"330","Hombre","Educación Primaria (nivel 1)","Chacabuco","p133",2015,241024.212389594
"331","Hombre","Educación Primaria (nivel 1)","Chañaral","p32",2010,210181.328325543
"332","Hombre","Educación Primaria (nivel 1)","Chañaral","p32",2011,119969.378299513
"333","Hombre","Educación Primaria (nivel 1)","Chañaral","p32",2012,257346.300872709
"334","Hombre","Educación Primaria (nivel 1)","Chañaral","p32",2013,340324.320170504
"335","Hombre","Educación Primaria (nivel 1)","Chañaral","p32",2014,182095.443109946
"336","Hombre","Educación Primaria (nivel 1)","Chañaral","p32",2015,347327.183209414
"337","Hombre","Educación Primaria (nivel 1)","Chiloé","p102",2010,105391.410226227
"338","Hombre","Educación Primaria (nivel 1)","Chiloé","p102",2011,149056.065359944
"339","Hombre","Educación Primaria (nivel 1)","Chiloé","p102",2012,118453.690752927
"340","Hombre","Educación Primaria (nivel 1)","Chiloé","p102",2013,166504.939113314
"341","Hombre","Educación Primaria (nivel 1)","Chiloé","p102",2014,199966.299534433
"342","Hombre","Educación Primaria (nivel 1)","Chiloé","p102",2015,248183.562841349
"343","Hombre","Educación Primaria (nivel 1)","Choapa","p42",2010,160000
"344","Hombre","Educación Primaria (nivel 1)","Choapa","p42",2011,150000
"345","Hombre","Educación Primaria (nivel 1)","Choapa","p42",2012,194084.869148544
"346","Hombre","Educación Primaria (nivel 1)","Choapa","p42",2013,205425.008774021
"347","Hombre","Educación Primaria (nivel 1)","Choapa","p42",2014,225000
"348","Hombre","Educación Primaria (nivel 1)","Choapa","p42",2015,240000
"349","Hombre","Educación Primaria (nivel 1)","Colchagua","p63",2010,171899.726979245
"350","Hombre","Educación Primaria (nivel 1)","Colchagua","p63",2011,200966.641394996
"351","Hombre","Educación Primaria (nivel 1)","Colchagua","p63",2012,200000
"352","Hombre","Educación Primaria (nivel 1)","Colchagua","p63",2013,210000
"353","Hombre","Educación Primaria (nivel 1)","Colchagua","p63",2014,224957.809863117
"354","Hombre","Educación Primaria (nivel 1)","Colchagua","p63",2015,240064.946779723
"355","Hombre","Educación Primaria (nivel 1)","Concepción","p81",2010,166683.613151238
"356","Hombre","Educación Primaria (nivel 1)","Concepción","p81",2011,180869.977255496
"357","Hombre","Educación Primaria (nivel 1)","Concepción","p81",2012,185038.03796211
"358","Hombre","Educación Primaria (nivel 1)","Concepción","p81",2013,200864.725997357
"359","Hombre","Educación Primaria (nivel 1)","Concepción","p81",2014,216706.11892464
"360","Hombre","Educación Primaria (nivel 1)","Concepción","p81",2015,200054.122316436
"361","Hombre","Educación Primaria (nivel 1)","Copiapó","p31",2010,199992.738760016
"362","Hombre","Educación Primaria (nivel 1)","Copiapó","p31",2011,230000
"363","Hombre","Educación Primaria (nivel 1)","Copiapó","p31",2012,300183.479606141
"364","Hombre","Educación Primaria (nivel 1)","Copiapó","p31",2013,299996.633332151
"365","Hombre","Educación Primaria (nivel 1)","Copiapó","p31",2014,299943.746484155
"366","Hombre","Educación Primaria (nivel 1)","Copiapó","p31",2015,291574.001080961
"367","Hombre","Educación Primaria (nivel 1)","Cordillera","p152",2010,182050.520745139
"368","Hombre","Educación Primaria (nivel 1)","Cordillera","p152",2011,211226.753500584
"369","Hombre","Educación Primaria (nivel 1)","Cordillera","p152",2012,322313.386997283
"370","Hombre","Educación Primaria (nivel 1)","Cordillera","p152",2013,250338.906461818
"371","Hombre","Educación Primaria (nivel 1)","Cordillera","p152",2014,300000
"372","Hombre","Educación Primaria (nivel 1)","Cordillera","p152",2015,389851.312776626
"373","Hombre","Educación Primaria (nivel 1)","Coyhaique","p111",2010,224619.005746629
"374","Hombre","Educación Primaria (nivel 1)","Coyhaique","p111",2011,200432.546556938
"375","Hombre","Educación Primaria (nivel 1)","Coyhaique","p111",2012,281094.039356622
"376","Hombre","Educación Primaria (nivel 1)","Coyhaique","p111",2013,250338.906461818
"377","Hombre","Educación Primaria (nivel 1)","Coyhaique","p111",2014,278265.710526684
"378","Hombre","Educación Primaria (nivel 1)","Coyhaique","p111",2015,333996.719799488
"379","Hombre","Educación Primaria (nivel 1)","Curicó","p73",2010,164952.746701745
"380","Hombre","Educación Primaria (nivel 1)","Curicó","p73",2011,181418.257027357
"381","Hombre","Educación Primaria (nivel 1)","Curicó","p73",2012,193923.45242846
"382","Hombre","Educación Primaria (nivel 1)","Curicó","p73",2013,232779.904934242
"383","Hombre","Educación Primaria (nivel 1)","Curicó","p73",2014,243073.862502521
"384","Hombre","Educación Primaria (nivel 1)","Curicó","p73",2015,249359.252329859
"385","Hombre","Educación Primaria (nivel 1)","El Loa","p22",2010,342959.136801399
