"","sex","icse","geography_name","geography_id","year","weighted_mean"
"83","Hombre","Asalariado Sector Privado","Cabildo","16",2014,475955.51977574
"84","Hombre","Asalariado Sector Privado","Cabildo","16",2015,479526.237685507
"85","Hombre","Asalariado Sector Privado","Cabrero","18",2010,296463.821721954
"86","Hombre","Asalariado Sector Privado","Cabrero","18",2011,353425.014827151
"87","Hombre","Asalariado Sector Privado","Cabrero","18",2012,322407.307795718
"88","Hombre","Asalariado Sector Privado","Cabrero","18",2013,314910.989555517
"89","Hombre","Asalariado Sector Privado","Cabrero","18",2014,359296.011198074
"90","Hombre","Asalariado Sector Privado","Cabrero","18",2015,348559.915189702
"91","Hombre","Asalariado Sector Privado","Calama","19",2010,629287.689984887
"92","Hombre","Asalariado Sector Privado","Calama","19",2011,631038.041007703
"93","Hombre","Asalariado Sector Privado","Calama","19",2012,739892.523384043
"94","Hombre","Asalariado Sector Privado","Calama","19",2013,816785.077740038
"95","Hombre","Asalariado Sector Privado","Calama","19",2014,786954.485875145
"96","Hombre","Asalariado Sector Privado","Calama","19",2015,835682.278353081
"97","Hombre","Asalariado Sector Privado","Calbuco","20",2010,257903.500901659
"98","Hombre","Asalariado Sector Privado","Calbuco","20",2011,384839.047782397
"99","Hombre","Asalariado Sector Privado","Calbuco","20",2012,287886.181277967
"100","Hombre","Asalariado Sector Privado","Calbuco","20",2013,326470.844442899
"101","Hombre","Asalariado Sector Privado","Calbuco","20",2014,368362.995511618
"102","Hombre","Asalariado Sector Privado","Calbuco","20",2015,488066.279704222
"103","Hombre","Asalariado Sector Privado","Caldera","21",2010,344360.989244472
"104","Hombre","Asalariado Sector Privado","Caldera","21",2011,411039.071706597
"105","Hombre","Asalariado Sector Privado","Caldera","21",2012,427003.903660689
"106","Hombre","Asalariado Sector Privado","Caldera","21",2013,507512.230455461
"107","Hombre","Asalariado Sector Privado","Caldera","21",2014,621978.466681305
"108","Hombre","Asalariado Sector Privado","Caldera","21",2015,557854.854059373
"109","Hombre","Asalariado Sector Privado","Calera","22",2010,436836.674192659
"110","Hombre","Asalariado Sector Privado","Calera","22",2011,290620.771297352
"111","Hombre","Asalariado Sector Privado","Calera","22",2012,365082.684370354
"112","Hombre","Asalariado Sector Privado","Calera","22",2013,561359.786619977
"113","Hombre","Asalariado Sector Privado","Calera","22",2014,590651.612546972
"114","Hombre","Asalariado Sector Privado","Calera","22",2015,470499.681977907
"115","Hombre","Asalariado Sector Privado","Calera de Tango","23",2010,718202.192209824
"116","Hombre","Asalariado Sector Privado","Calera de Tango","23",2011,710919.493934798
"117","Hombre","Asalariado Sector Privado","Calera de Tango","23",2012,852766.678953186
"118","Hombre","Asalariado Sector Privado","Calera de Tango","23",2013,402258.859983218
"119","Hombre","Asalariado Sector Privado","Calera de Tango","23",2014,460247.489103656
"120","Hombre","Asalariado Sector Privado","Calera de Tango","23",2015,525805.185750507
"121","Hombre","Asalariado Sector Privado","Calle Larga","24",2010,233487.808944996
"122","Hombre","Asalariado Sector Privado","Calle Larga","24",2011,264571.513237892
"123","Hombre","Asalariado Sector Privado","Calle Larga","24",2012,340775.843463555
"124","Hombre","Asalariado Sector Privado","Calle Larga","24",2013,328793.267759148
"125","Hombre","Asalariado Sector Privado","Calle Larga","24",2014,351685.389975599
"126","Hombre","Asalariado Sector Privado","Calle Larga","24",2015,411128.064094796
"127","Hombre","Asalariado Sector Privado","Camarones","25",2010,274479.629786803
"128","Hombre","Asalariado Sector Privado","Camarones","25",2011,250563.38028169
"129","Hombre","Asalariado Sector Privado","Camarones","25",2012,184470.105434904
"130","Hombre","Asalariado Sector Privado","Canela","27",2010,388592.89245581
"131","Hombre","Asalariado Sector Privado","Canela","27",2011,384380.093235941
"132","Hombre","Asalariado Sector Privado","Canela","27",2012,408425.635671613
"133","Hombre","Asalariado Sector Privado","Canela","27",2013,510593.766748717
"134","Hombre","Asalariado Sector Privado","Canela","27",2014,510141.469270829
"135","Hombre","Asalariado Sector Privado","Canela","27",2015,544118.671736692
"136","Hombre","Asalariado Sector Privado","Cañete","28",2010,246613.954365861
"137","Hombre","Asalariado Sector Privado","Cañete","28",2011,286490.07340757
"138","Hombre","Asalariado Sector Privado","Cañete","28",2012,225988.494482235
"139","Hombre","Asalariado Sector Privado","Cañete","28",2013,275545.019964176
"140","Hombre","Asalariado Sector Privado","Cañete","28",2014,286667.91075711
"141","Hombre","Asalariado Sector Privado","Cañete","28",2015,302688.18326004
"142","Hombre","Asalariado Sector Privado","Carahue","29",2010,132817.420506234
"143","Hombre","Asalariado Sector Privado","Carahue","29",2011,170538.554670646
"144","Hombre","Asalariado Sector Privado","Carahue","29",2012,176333.164562342
"145","Hombre","Asalariado Sector Privado","Carahue","29",2013,235834.729971339
"146","Hombre","Asalariado Sector Privado","Carahue","29",2014,280782.94636416
"147","Hombre","Asalariado Sector Privado","Carahue","29",2015,320548.199998402
"148","Hombre","Asalariado Sector Privado","Cartagena","30",2010,214542.610312895
"149","Hombre","Asalariado Sector Privado","Cartagena","30",2011,478465.732819404
"150","Hombre","Asalariado Sector Privado","Cartagena","30",2012,449618.814432991
"151","Hombre","Asalariado Sector Privado","Cartagena","30",2013,279241.50332674
"152","Hombre","Asalariado Sector Privado","Cartagena","30",2014,264283.767735484
"153","Hombre","Asalariado Sector Privado","Cartagena","30",2015,404609.462384992
"154","Hombre","Asalariado Sector Privado","Casablanca","31",2010,308428.579449601
"155","Hombre","Asalariado Sector Privado","Casablanca","31",2011,347995.215860779
"156","Hombre","Asalariado Sector Privado","Casablanca","31",2012,291307.989690722
"157","Hombre","Asalariado Sector Privado","Casablanca","31",2014,521756.504901199
"158","Hombre","Asalariado Sector Privado","Casablanca","31",2015,438669.041007688
"159","Hombre","Asalariado Sector Privado","Castro","32",2010,254204.456491103
"160","Hombre","Asalariado Sector Privado","Castro","32",2011,334982.225166328
"161","Hombre","Asalariado Sector Privado","Castro","32",2012,476107.051739697
"162","Hombre","Asalariado Sector Privado","Castro","32",2013,402670.14693599
"163","Hombre","Asalariado Sector Privado","Castro","32",2014,424580.151196032
"164","Hombre","Asalariado Sector Privado","Castro","32",2015,428229.990759125
"165","Hombre","Asalariado Sector Privado","Catemu","33",2010,303107.079408703
"166","Hombre","Asalariado Sector Privado","Catemu","33",2011,316898.077659135
"167","Hombre","Asalariado Sector Privado","Catemu","33",2012,425840.124301011
"168","Hombre","Asalariado Sector Privado","Catemu","33",2013,358397.542201278
"169","Hombre","Asalariado Sector Privado","Catemu","33",2014,459931.903631226
"170","Hombre","Asalariado Sector Privado","Catemu","33",2015,430517.958756741
"171","Hombre","Asalariado Sector Privado","Cauquenes","34",2010,185685.835777499
"172","Hombre","Asalariado Sector Privado","Cauquenes","34",2011,209406.903524231
"173","Hombre","Asalariado Sector Privado","Cauquenes","34",2012,214840.368492323
"174","Hombre","Asalariado Sector Privado","Cauquenes","34",2013,250029.470371435
"175","Hombre","Asalariado Sector Privado","Cauquenes","34",2014,266640.734381318
"176","Hombre","Asalariado Sector Privado","Cauquenes","34",2015,268018.605131135
"177","Hombre","Asalariado Sector Privado","Cerrillos","35",2010,256279.719979927
"178","Hombre","Asalariado Sector Privado","Cerrillos","35",2011,414644.171479422
"179","Hombre","Asalariado Sector Privado","Cerrillos","35",2012,515633.640119368
"180","Hombre","Asalariado Sector Privado","Cerrillos","35",2013,488564.789412951
"181","Hombre","Asalariado Sector Privado","Cerrillos","35",2014,502272.08079679
"182","Hombre","Asalariado Sector Privado","Cerrillos","35",2015,602765.50926686
"183","Hombre","Asalariado Sector Privado","Cerro Navia","36",2010,360029.17448669
"184","Hombre","Asalariado Sector Privado","Cerro Navia","36",2011,331383.54275882
"185","Hombre","Asalariado Sector Privado","Cerro Navia","36",2012,353607.833458902
"186","Hombre","Asalariado Sector Privado","Cerro Navia","36",2013,361300.853420021
"187","Hombre","Asalariado Sector Privado","Cerro Navia","36",2014,418219.125607046
"188","Hombre","Asalariado Sector Privado","Cerro Navia","36",2015,387664.111842943
"189","Hombre","Asalariado Sector Privado","Chañaral","39",2010,350795.385858633
"190","Hombre","Asalariado Sector Privado","Chañaral","39",2011,535613.612096789
"191","Hombre","Asalariado Sector Privado","Chañaral","39",2012,627933.636705682
"192","Hombre","Asalariado Sector Privado","Chañaral","39",2013,466594.380316944
"193","Hombre","Asalariado Sector Privado","Chañaral","39",2014,439780.945531415
"194","Hombre","Asalariado Sector Privado","Chañaral","39",2015,554514.059736494
"195","Hombre","Asalariado Sector Privado","Chanco","38",2010,144619.66243385
"196","Hombre","Asalariado Sector Privado","Chanco","38",2011,239015.76856539
"197","Hombre","Asalariado Sector Privado","Chanco","38",2012,231881.29713806
"198","Hombre","Asalariado Sector Privado","Chanco","38",2013,289471.718354876
"199","Hombre","Asalariado Sector Privado","Chanco","38",2014,305972.39033144
"200","Hombre","Asalariado Sector Privado","Chanco","38",2015,287735.855150536
"201","Hombre","Asalariado Sector Privado","Chépica","40",2010,266990.934751186
"202","Hombre","Asalariado Sector Privado","Chépica","40",2011,212157.029149076
"203","Hombre","Asalariado Sector Privado","Chépica","40",2012,240491.067083597
"204","Hombre","Asalariado Sector Privado","Chépica","40",2013,242711.842641339
"205","Hombre","Asalariado Sector Privado","Chépica","40",2014,334087.138635441
"206","Hombre","Asalariado Sector Privado","Chépica","40",2015,416966.431954802
"207","Hombre","Asalariado Sector Privado","Chiguayante","41",2010,416086.389837995
"208","Hombre","Asalariado Sector Privado","Chiguayante","41",2011,351312.727696531
"209","Hombre","Asalariado Sector Privado","Chiguayante","41",2012,334660.178902095
"210","Hombre","Asalariado Sector Privado","Chiguayante","41",2013,401484.549662178
"211","Hombre","Asalariado Sector Privado","Chiguayante","41",2014,542251.305962304
"212","Hombre","Asalariado Sector Privado","Chiguayante","41",2015,557219.732239636
"213","Hombre","Asalariado Sector Privado","Chile Chico","42",2010,391992.162258965
"214","Hombre","Asalariado Sector Privado","Chile Chico","42",2011,395760.735947146
"215","Hombre","Asalariado Sector Privado","Chile Chico","42",2012,475155.962034647
"216","Hombre","Asalariado Sector Privado","Chile Chico","42",2013,669646.220839846
"217","Hombre","Asalariado Sector Privado","Chile Chico","42",2014,597464.810249353
"218","Hombre","Asalariado Sector Privado","Chile Chico","42",2015,567472.557614367
"219","Hombre","Asalariado Sector Privado","Chillán","43",2010,278743.388083211
"220","Hombre","Asalariado Sector Privado","Chillán","43",2011,352277.405991889
"221","Hombre","Asalariado Sector Privado","Chillán","43",2012,404042.507873087
"222","Hombre","Asalariado Sector Privado","Chillán","43",2013,348327.858535433
"223","Hombre","Asalariado Sector Privado","Chillán","43",2014,444215.248659131
"224","Hombre","Asalariado Sector Privado","Chillán","43",2015,494100.087176375
"225","Hombre","Asalariado Sector Privado","Chillán Viejo","44",2010,310149.269698649
"226","Hombre","Asalariado Sector Privado","Chillán Viejo","44",2011,287616.093824914
"227","Hombre","Asalariado Sector Privado","Chillán Viejo","44",2012,325863.051308045
"228","Hombre","Asalariado Sector Privado","Chillán Viejo","44",2013,346896.189999838
"229","Hombre","Asalariado Sector Privado","Chillán Viejo","44",2014,323664.807187464
"230","Hombre","Asalariado Sector Privado","Chillán Viejo","44",2015,456771.124909017
"231","Hombre","Asalariado Sector Privado","Chimbarongo","45",2010,226157.984027017
"232","Hombre","Asalariado Sector Privado","Chimbarongo","45",2011,266068.313174542
"233","Hombre","Asalariado Sector Privado","Chimbarongo","45",2012,207922.065650127
"234","Hombre","Asalariado Sector Privado","Chimbarongo","45",2013,278485.500290552
"235","Hombre","Asalariado Sector Privado","Chimbarongo","45",2014,289680.81993573
"236","Hombre","Asalariado Sector Privado","Chimbarongo","45",2015,324125.068823592
"237","Hombre","Asalariado Sector Privado","Chonchi","47",2010,189461.657118108
"238","Hombre","Asalariado Sector Privado","Chonchi","47",2011,202731.170092986
"239","Hombre","Asalariado Sector Privado","Chonchi","47",2012,209110.344422398
"240","Hombre","Asalariado Sector Privado","Chonchi","47",2013,287922.753261045
"241","Hombre","Asalariado Sector Privado","Chonchi","47",2014,443917.950764682
"242","Hombre","Asalariado Sector Privado","Chonchi","47",2015,466092.623834391
"243","Hombre","Asalariado Sector Privado","Cisnes","48",2010,327641.630535717
"244","Hombre","Asalariado Sector Privado","Cisnes","48",2011,376866.178637822
"245","Hombre","Asalariado Sector Privado","Cisnes","48",2012,424858.621366129
"246","Hombre","Asalariado Sector Privado","Cisnes","48",2013,332667.868277158
"247","Hombre","Asalariado Sector Privado","Cisnes","48",2014,694852.084959278
"248","Hombre","Asalariado Sector Privado","Cisnes","48",2015,624886.062936059
"249","Hombre","Asalariado Sector Privado","Cochrane","51",2010,284157.538714282
"250","Hombre","Asalariado Sector Privado","Cochrane","51",2011,299015.813547182
"251","Hombre","Asalariado Sector Privado","Cochrane","51",2012,663585.654934382
"252","Hombre","Asalariado Sector Privado","Cochrane","51",2013,115000
"253","Hombre","Asalariado Sector Privado","Cochrane","51",2014,142500
"254","Hombre","Asalariado Sector Privado","Codegua","52",2010,316892.835799111
"255","Hombre","Asalariado Sector Privado","Codegua","52",2011,318410.118687926
"256","Hombre","Asalariado Sector Privado","Codegua","52",2012,339147.314522602
"257","Hombre","Asalariado Sector Privado","Codegua","52",2013,438331.91795554
"258","Hombre","Asalariado Sector Privado","Codegua","52",2014,440891.141595317
"259","Hombre","Asalariado Sector Privado","Codegua","52",2015,303588.743051543
"260","Hombre","Asalariado Sector Privado","Coelemu","53",2010,305822.354514251
"261","Hombre","Asalariado Sector Privado","Coelemu","53",2011,225639.477178209
"262","Hombre","Asalariado Sector Privado","Coelemu","53",2012,181746.332845213
"263","Hombre","Asalariado Sector Privado","Coelemu","53",2013,297691.645900528
"264","Hombre","Asalariado Sector Privado","Coelemu","53",2014,253335.661826547
"265","Hombre","Asalariado Sector Privado","Coelemu","53",2015,396615.483587235
"266","Hombre","Asalariado Sector Privado","Coihueco","55",2010,188019.015957046
"267","Hombre","Asalariado Sector Privado","Coihueco","55",2011,217428.639713118
"268","Hombre","Asalariado Sector Privado","Coihueco","55",2012,234881.830756983
"269","Hombre","Asalariado Sector Privado","Coihueco","55",2013,330748.910925802
"270","Hombre","Asalariado Sector Privado","Coihueco","55",2014,285864.305491746
"271","Hombre","Asalariado Sector Privado","Coihueco","55",2015,369957.205250665
"272","Hombre","Asalariado Sector Privado","Colbún","57",2010,152140.644695697
"273","Hombre","Asalariado Sector Privado","Colbún","57",2011,271185.44409928
"274","Hombre","Asalariado Sector Privado","Colbún","57",2012,237462.189369776
"275","Hombre","Asalariado Sector Privado","Colbún","57",2013,389014.805645401
"276","Hombre","Asalariado Sector Privado","Colbún","57",2014,490067.090776229
"277","Hombre","Asalariado Sector Privado","Colbún","57",2015,556788.62029257
"278","Hombre","Asalariado Sector Privado","Colina","59",2010,370037.630941962
"279","Hombre","Asalariado Sector Privado","Colina","59",2011,624589.749303699
"280","Hombre","Asalariado Sector Privado","Colina","59",2012,1081519.74503418
"281","Hombre","Asalariado Sector Privado","Colina","59",2013,975648.416136208
"282","Hombre","Asalariado Sector Privado","Colina","59",2014,948947.102794034
"283","Hombre","Asalariado Sector Privado","Colina","59",2015,925571.239753604
"284","Hombre","Asalariado Sector Privado","Collipulli","60",2010,194160.805214608
"285","Hombre","Asalariado Sector Privado","Collipulli","60",2011,248778.760335527
"286","Hombre","Asalariado Sector Privado","Collipulli","60",2012,342561.228909182
"287","Hombre","Asalariado Sector Privado","Collipulli","60",2013,278470.298296026
"288","Hombre","Asalariado Sector Privado","Collipulli","60",2014,248374.308572242
"289","Hombre","Asalariado Sector Privado","Collipulli","60",2015,296937.930928937
"290","Hombre","Asalariado Sector Privado","Combarbalá","62",2010,200351.40787024
"291","Hombre","Asalariado Sector Privado","Combarbalá","62",2011,288889.747945454
"292","Hombre","Asalariado Sector Privado","Combarbalá","62",2012,282031.093682413
"293","Hombre","Asalariado Sector Privado","Combarbalá","62",2013,285098.844440334
"294","Hombre","Asalariado Sector Privado","Combarbalá","62",2014,329931.04010896
"295","Hombre","Asalariado Sector Privado","Combarbalá","62",2015,332942.800310452
"296","Hombre","Asalariado Sector Privado","Concepción","64",2010,344243.935901875
"297","Hombre","Asalariado Sector Privado","Concepción","64",2011,438646.475481397
"298","Hombre","Asalariado Sector Privado","Concepción","64",2012,487487.876293559
"299","Hombre","Asalariado Sector Privado","Concepción","64",2013,462854.067626949
"300","Hombre","Asalariado Sector Privado","Concepción","64",2014,459066.841925707
"301","Hombre","Asalariado Sector Privado","Concepción","64",2015,517904.573615996
"302","Hombre","Asalariado Sector Privado","Conchalí","65",2010,292124.622422507
"303","Hombre","Asalariado Sector Privado","Conchalí","65",2011,355533.676034305
"304","Hombre","Asalariado Sector Privado","Conchalí","65",2012,325644.201460447
"305","Hombre","Asalariado Sector Privado","Conchalí","65",2013,447684.817320883
"306","Hombre","Asalariado Sector Privado","Conchalí","65",2014,402301.392259811
"307","Hombre","Asalariado Sector Privado","Conchalí","65",2015,450777.385773833
"308","Hombre","Asalariado Sector Privado","Concón","63",2010,526887.407595537
"309","Hombre","Asalariado Sector Privado","Concón","63",2011,450695.055410486
"310","Hombre","Asalariado Sector Privado","Concón","63",2012,828238.494404848
"311","Hombre","Asalariado Sector Privado","Concón","63",2013,639170.845743217
"312","Hombre","Asalariado Sector Privado","Concón","63",2014,728343.070687018
"313","Hombre","Asalariado Sector Privado","Concón","63",2015,633436.367954098
"314","Hombre","Asalariado Sector Privado","Constitución","66",2010,285816.876000714
"315","Hombre","Asalariado Sector Privado","Constitución","66",2011,308545.290821685
"316","Hombre","Asalariado Sector Privado","Constitución","66",2012,342170.469593456
"317","Hombre","Asalariado Sector Privado","Constitución","66",2013,361751.539994319
"318","Hombre","Asalariado Sector Privado","Constitución","66",2014,293956.556612736
"319","Hombre","Asalariado Sector Privado","Constitución","66",2015,329203.470463364
"320","Hombre","Asalariado Sector Privado","Copiapó","68",2010,495451.937659662
"321","Hombre","Asalariado Sector Privado","Copiapó","68",2011,566591.253952804
"322","Hombre","Asalariado Sector Privado","Copiapó","68",2012,497556.608036716
"323","Hombre","Asalariado Sector Privado","Copiapó","68",2013,645431.807157295
"324","Hombre","Asalariado Sector Privado","Copiapó","68",2014,645642.328320779
"325","Hombre","Asalariado Sector Privado","Copiapó","68",2015,705577.563512163
"326","Hombre","Asalariado Sector Privado","Coquimbo","69",2010,403903.528588154
"327","Hombre","Asalariado Sector Privado","Coquimbo","69",2011,465261.392354093
"328","Hombre","Asalariado Sector Privado","Coquimbo","69",2012,476266.56892946
"329","Hombre","Asalariado Sector Privado","Coquimbo","69",2013,451240.639266238
"330","Hombre","Asalariado Sector Privado","Coquimbo","69",2014,498305.038863143
"331","Hombre","Asalariado Sector Privado","Coquimbo","69",2015,523228.055345947
"332","Hombre","Asalariado Sector Privado","Coronel","70",2010,325009.732629358
"333","Hombre","Asalariado Sector Privado","Coronel","70",2011,322016.936780976
"334","Hombre","Asalariado Sector Privado","Coronel","70",2012,325840.853017919
"335","Hombre","Asalariado Sector Privado","Coronel","70",2013,361196.707246904
"336","Hombre","Asalariado Sector Privado","Coronel","70",2014,374202.237923679
"337","Hombre","Asalariado Sector Privado","Coronel","70",2015,387666.54264323
"338","Hombre","Asalariado Sector Privado","Corral","71",2010,269925.672442576
"339","Hombre","Asalariado Sector Privado","Corral","71",2011,230150.775708184
"340","Hombre","Asalariado Sector Privado","Corral","71",2012,311391.827447397
"341","Hombre","Asalariado Sector Privado","Corral","71",2013,434753.088587167
"342","Hombre","Asalariado Sector Privado","Corral","71",2014,481167.363611816
"343","Hombre","Asalariado Sector Privado","Corral","71",2015,365428.63372961
"344","Hombre","Asalariado Sector Privado","Coyhaique","54",2010,362876.665515288
"345","Hombre","Asalariado Sector Privado","Coyhaique","54",2011,405983.92051494
"346","Hombre","Asalariado Sector Privado","Coyhaique","54",2012,385142.883624479
"347","Hombre","Asalariado Sector Privado","Coyhaique","54",2013,375801.811502758
"348","Hombre","Asalariado Sector Privado","Coyhaique","54",2014,443521.442466367
"349","Hombre","Asalariado Sector Privado","Coyhaique","54",2015,548543.733484511
"350","Hombre","Asalariado Sector Privado","Curacautín","73",2010,268280.507909819
"351","Hombre","Asalariado Sector Privado","Curacautín","73",2011,329158.273659725
"352","Hombre","Asalariado Sector Privado","Curacautín","73",2012,274342.623527646
"353","Hombre","Asalariado Sector Privado","Curacautín","73",2013,271114.703645098
"354","Hombre","Asalariado Sector Privado","Curacautín","73",2014,264249.23600925
"355","Hombre","Asalariado Sector Privado","Curacautín","73",2015,361138.104363318
"356","Hombre","Asalariado Sector Privado","Curacaví","74",2010,244400
"357","Hombre","Asalariado Sector Privado","Curacaví","74",2011,266666.666666667
"358","Hombre","Asalariado Sector Privado","Curacaví","74",2012,305875
"359","Hombre","Asalariado Sector Privado","Curaco de Vélez","75",2010,234058.349086173
"360","Hombre","Asalariado Sector Privado","Curaco de Vélez","75",2011,297915.240734852
"361","Hombre","Asalariado Sector Privado","Curaco de Vélez","75",2012,254279.56602473
"362","Hombre","Asalariado Sector Privado","Curaco de Vélez","75",2013,288519.513318616
"363","Hombre","Asalariado Sector Privado","Curaco de Vélez","75",2014,272095.984949279
"364","Hombre","Asalariado Sector Privado","Curaco de Vélez","75",2015,319944.67264858
"365","Hombre","Asalariado Sector Privado","Curanilahue","76",2010,317987.632226277
"366","Hombre","Asalariado Sector Privado","Curanilahue","76",2011,305686.893157169
"367","Hombre","Asalariado Sector Privado","Curanilahue","76",2012,291035.837551893
"368","Hombre","Asalariado Sector Privado","Curanilahue","76",2013,388899.044467808
