"","sex","isic","geography_name","geography_id","year","weighted_mean"
"90","Hombre","1","Concepción","64",2012,243746.251731099
"91","Hombre","1","Conchalí","65",2010,213060.720253529
"92","Hombre","1","Conchalí","65",2012,44599.8134222017
"93","Hombre","1","Concón","63",2010,395386.572714816
"94","Hombre","1","Concón","63",2012,156861.648682866
"95","Hombre","1","Constitución","66",2010,282876.395710252
"96","Hombre","1","Constitución","66",2012,280342.677296598
"97","Hombre","1","Copiapó","68",2010,343759.511704855
"98","Hombre","1","Copiapó","68",2012,293542.339956057
"99","Hombre","1","Coquimbo","69",2010,315958.081692248
"100","Hombre","1","Coquimbo","69",2012,196710.818571111
"101","Hombre","1","Coronel","70",2010,203301.557433376
"102","Hombre","1","Coronel","70",2012,348781.412296428
"103","Hombre","1","Corral","71",2012,80360.824742268
"104","Hombre","1","Coyhaique","54",2010,353781.159295812
"105","Hombre","1","Coyhaique","54",2012,321739.227315219
"106","Hombre","1","Curacautín","73",2010,153976.093438815
"107","Hombre","1","Curacautín","73",2012,408623.730845399
"108","Hombre","1","Curacaví","74",2010,222800
"109","Hombre","1","Curacaví","74",2012,292333.333333333
"110","Hombre","1","Curaco de Vélez","75",2010,63956.2286272594
"111","Hombre","1","Curaco de Vélez","75",2012,172655.191219506
"112","Hombre","1","Curanilahue","76",2010,270181.923971971
"113","Hombre","1","Curanilahue","76",2012,327829.247213649
"114","Hombre","1","Curarrehue","77",2010,51359.7597295239
"115","Hombre","1","Curarrehue","77",2012,90498.0850515464
"116","Hombre","1","Curicó","79",2010,221435.948474442
"117","Hombre","1","Curicó","79",2012,311156.758523538
"118","Hombre","1","Dalcahue","80",2010,37809.2050878643
"119","Hombre","1","Dalcahue","80",2012,98600
"120","Hombre","1","Doñihue","82",2010,275981.598669729
"121","Hombre","1","Doñihue","82",2012,150843.162550682
"122","Hombre","1","El Bosque","83",2010,230909.996924819
"123","Hombre","1","El Bosque","83",2012,287679.125748322
"124","Hombre","1","El Monte","85",2010,183197.898058311
"125","Hombre","1","El Monte","85",2012,399372.89119817
"126","Hombre","1","El Quisco","86",2012,452529.487652045
"127","Hombre","1","Empedrado","88",2010,175976.195745354
"128","Hombre","1","Empedrado","88",2012,232544.136597939
"129","Hombre","1","Estación Central","90",2010,149463.801176649
"130","Hombre","1","Estación Central","90",2012,200902.06185567
"131","Hombre","1","Florida","91",2010,237725.704661054
"132","Hombre","1","Florida","91",2012,379512.509817979
"133","Hombre","1","Freire","92",2010,129830.071732321
"134","Hombre","1","Freire","92",2012,232165.308185505
"135","Hombre","1","Fresia","94",2010,218459.6947998
"136","Hombre","1","Fresia","94",2012,233459.550421755
"137","Hombre","1","Frutillar","95",2010,259649.536409214
"138","Hombre","1","Frutillar","95",2012,1075644.70529708
"139","Hombre","1","Futrono","97",2010,776078.426631307
"140","Hombre","1","Futrono","97",2012,720736.146907217
"141","Hombre","1","Galvarino","98",2010,128675
"142","Hombre","1","Galvarino","98",2012,60745.75
"143","Hombre","1","General Lagos","99",2010,40039.146604032
"144","Hombre","1","Gorbea","100",2010,94797.6889394959
"145","Hombre","1","Gorbea","100",2012,169065.043815688
"146","Hombre","1","Graneros","101",2010,300792.011585877
"147","Hombre","1","Graneros","101",2012,441668.276905143
"148","Hombre","1","Hijuelas","103",2010,232932.49403601
"149","Hombre","1","Hijuelas","103",2012,285642.387793001
"150","Hombre","1","Hualañé","105",2010,125178.28901025
"151","Hombre","1","Hualañé","105",2012,207230.287576304
"152","Hombre","1","Hualpén","106",2010,1350000
"153","Hombre","1","Hualpén","106",2012,452802.761657638
"154","Hombre","1","Hualqui","107",2010,321501.363784645
"155","Hombre","1","Hualqui","107",2012,259659.978379135
"156","Hombre","1","Huara","108",2010,107024.904082092
"157","Hombre","1","Huara","108",2012,74333.7628865979
"158","Hombre","1","Huasco","109",2010,217910.529576734
"159","Hombre","1","Huasco","109",2012,266697.327810326
"160","Hombre","1","Illapel","111",2010,164289.043131194
"161","Hombre","1","Illapel","111",2012,128536.627590936
"162","Hombre","1","Iquique","113",2010,270735.925472631
"163","Hombre","1","Iquique","113",2012,454217.210767468
"164","Hombre","1","Isla de Maipo","114",2010,157988.805099687
"165","Hombre","1","Isla de Maipo","114",2012,240472.421890339
"166","Hombre","1","La Cruz","118",2010,157827.167154448
"167","Hombre","1","La Cruz","118",2012,125340.166876316
"168","Hombre","1","La Estrella","119",2010,319640.409098339
"169","Hombre","1","La Estrella","119",2012,251778.418075506
"170","Hombre","1","La Florida","120",2010,183209.428400268
"171","Hombre","1","La Florida","120",2012,238069.031597333
"172","Hombre","1","La Higuera","122",2010,113071.393676212
"173","Hombre","1","La Higuera","122",2012,133055.890047849
"174","Hombre","1","La Ligua","123",2010,161218.295790221
"175","Hombre","1","La Ligua","123",2012,234431.335568975
"176","Hombre","1","La Pintana","124",2012,301353.092783505
"177","Hombre","1","La Reina","125",2010,657272.7228833
"178","Hombre","1","La Reina","125",2012,2780542.2963509
"179","Hombre","1","La Serena","126",2010,194594.261214784
"180","Hombre","1","La Serena","126",2012,225999.51874453
"181","Hombre","1","La Unión","127",2010,193586.385642013
"182","Hombre","1","La Unión","127",2012,275506.154531001
"183","Hombre","1","Laja","131",2010,207166.666666667
"184","Hombre","1","Laja","131",2012,181258.888888889
"185","Hombre","1","Lampa","346",2010,143640.435105006
"186","Hombre","1","Lampa","346",2012,135820.655925068
"187","Hombre","1","Lanco","132",2010,114667.667079881
"188","Hombre","1","Lanco","132",2012,119778.989255436
"189","Hombre","1","Las Cabras","133",2010,262248.917063959
"190","Hombre","1","Las Cabras","133",2012,196406.72355259
"191","Hombre","1","Las Condes","134",2010,845051.307493003
"192","Hombre","1","Las Condes","134",2012,1188262.12691597
"193","Hombre","1","Lautaro","135",2010,135026.302190811
"194","Hombre","1","Lautaro","135",2012,91196.2384946803
"195","Hombre","1","Lebu","136",2010,123307.04563254
"196","Hombre","1","Lebu","136",2012,199089.46170126
"197","Hombre","1","Licantén","137",2010,126500
"198","Hombre","1","Licantén","137",2012,138120.333333333
"199","Hombre","1","Limache","138",2010,190137.191238583
"200","Hombre","1","Limache","138",2012,274349.551794013
"201","Hombre","1","Linares","139",2010,156959.244558943
"202","Hombre","1","Linares","139",2012,183607.095325798
"203","Hombre","1","Litueche","140",2010,155608.626694132
"204","Hombre","1","Litueche","140",2012,155525.111683849
"205","Hombre","1","Llaillay","142",2010,190244.555585068
"206","Hombre","1","Llaillay","142",2012,484763.891278704
"207","Hombre","1","Llanquihue","141",2010,880072.143378763
"208","Hombre","1","Llanquihue","141",2012,437571.428571429
"209","Hombre","1","Lo Barnechea","143",2010,465921.349700282
"210","Hombre","1","Lo Barnechea","143",2012,209562.959970155
"211","Hombre","1","Lo Espejo","144",2010,170000
"212","Hombre","1","Lo Espejo","144",2012,197215.489789067
"213","Hombre","1","Lo Prado","145",2010,80000
"214","Hombre","1","Lo Prado","145",2012,336000
"215","Hombre","1","Lolol","146",2010,136649.603444901
"216","Hombre","1","Lolol","146",2012,246377.165499446
"217","Hombre","1","Loncoche","147",2010,87717.0269880056
"218","Hombre","1","Loncoche","147",2012,133360.333333333
"219","Hombre","1","Longaví","148",2010,128196.371715046
"220","Hombre","1","Longaví","148",2012,147624.45826173
"221","Hombre","1","Lonquimay","149",2010,72620.712632386
"222","Hombre","1","Lonquimay","149",2012,85119.8506022516
"223","Hombre","1","Los Álamos","150",2010,283498.504943331
"224","Hombre","1","Los Álamos","150",2012,290015.43758774
"225","Hombre","1","Los Andes","151",2010,219192.10130415
"226","Hombre","1","Los Andes","151",2012,330497.610065705
"227","Hombre","1","Los Ángeles","152",2010,295701.534253088
"228","Hombre","1","Los Ángeles","152",2012,234784.17148339
"229","Hombre","1","Los Lagos","153",2010,115278.292792357
"230","Hombre","1","Los Lagos","153",2012,137895.333333333
"231","Hombre","1","Los Muermos","154",2010,320936.260069735
"232","Hombre","1","Los Muermos","154",2012,218223.873575465
"233","Hombre","1","Los Sauces","155",2010,84399.2000442454
"234","Hombre","1","Los Sauces","155",2012,77479.7341065293
"235","Hombre","1","Los Vilos","156",2010,157656.602216153
"236","Hombre","1","Los Vilos","156",2012,151518.133591065
"237","Hombre","1","Lota","157",2010,234606.638765283
"238","Hombre","1","Lota","157",2012,322225.395569858
"239","Hombre","1","Lumaco","158",2010,125345.693811738
"240","Hombre","1","Machalí","159",2010,215000
"241","Hombre","1","Máfil","161",2010,326704.84013601
"242","Hombre","1","Máfil","161",2012,545549.437891632
"243","Hombre","1","Maipú","162",2010,313090.634965124
"244","Hombre","1","Maipú","162",2012,427868.610423126
"245","Hombre","1","Malloa","163",2010,188704.497944803
"246","Hombre","1","Malloa","163",2012,238332.196830077
"247","Hombre","1","Marchihue","164",2010,191968.085386567
"248","Hombre","1","Marchihue","164",2012,224901.35519144
"249","Hombre","1","María Pinto","166",2010,205738.026443844
"250","Hombre","1","María Pinto","166",2012,220283.26754253
"251","Hombre","1","Mariquina","167",2010,415259.834737794
"252","Hombre","1","Mariquina","167",2012,247928.944662141
"253","Hombre","1","Maule","168",2010,162537.580480165
"254","Hombre","1","Maullín","169",2010,106883.657188603
"255","Hombre","1","Maullín","169",2012,289062.013574329
"256","Hombre","1","Melipilla","172",2010,194305.081680617
"257","Hombre","1","Melipilla","172",2012,229947.900563452
"258","Hombre","1","Molina","173",2010,220028.534908204
"259","Hombre","1","Molina","173",2012,295306.143601422
"260","Hombre","1","Monte Patria","174",2010,185996.555632384
"261","Hombre","1","Monte Patria","174",2012,315888.991334229
"262","Hombre","1","Mulchén","176",2010,204208.714544601
"263","Hombre","1","Mulchén","176",2012,184160.871028993
"264","Hombre","1","Nacimiento","177",2010,199863.214460186
"265","Hombre","1","Nacimiento","177",2012,180811.855670103
"266","Hombre","1","Nancagua","178",2010,226728.339345744
"267","Hombre","1","Nancagua","178",2012,165436.549450182
"268","Hombre","1","Natales","179",2010,399726.428920371
"269","Hombre","1","Natales","179",2012,200000
"270","Hombre","1","Navidad","180",2010,152348.649072961
"271","Hombre","1","Navidad","180",2012,233812.739944596
"272","Hombre","1","Negrete","181",2010,168355.542798186
"273","Hombre","1","Negrete","181",2012,220000
"274","Hombre","1","Ninhue","182",2010,136852.370254173
"275","Hombre","1","Ninhue","182",2012,97807.5515463919
"276","Hombre","1","Nogales","183",2010,260000
"277","Hombre","1","Nogales","183",2012,213000
"278","Hombre","1","Nueva Imperial","184",2010,160051.095186908
"279","Hombre","1","Nueva Imperial","184",2012,184791.962986918
"280","Hombre","1","Ñuñoa","186",2010,711513.043478261
"281","Hombre","1","Ñuñoa","186",2012,2511275.77319588
"282","Hombre","1","Olivar","188",2010,174880.312652662
"283","Hombre","1","Olivar","188",2012,351578.608247422
"284","Hombre","1","Olmué","190",2010,162937.121561333
"285","Hombre","1","Olmué","190",2012,249368.570158427
"286","Hombre","1","Osorno","191",2010,395267.316731311
"287","Hombre","1","Osorno","191",2012,332392.916408576
"288","Hombre","1","Ovalle","192",2010,198225.282468322
"289","Hombre","1","Ovalle","192",2012,197581.909777679
"290","Hombre","1","Padre Hurtado","193",2010,170878.75406718
"291","Hombre","1","Padre Hurtado","193",2012,227763.801690114
"292","Hombre","1","Padre Las Casas","194",2010,69737.8414516573
"293","Hombre","1","Padre Las Casas","194",2012,78050.3111067712
"294","Hombre","1","Paiguano","195",2010,325000
"295","Hombre","1","Paiguano","195",2012,369454.078326575
"296","Hombre","1","Paillaco","196",2010,107854.957366509
"297","Hombre","1","Paillaco","196",2012,204896.380791522
"298","Hombre","1","Paine","197",2010,253434.515084718
"299","Hombre","1","Paine","197",2012,227059.078609403
"300","Hombre","1","Palmilla","199",2010,211969.783093632
"301","Hombre","1","Palmilla","199",2012,315796.401109814
"302","Hombre","1","Panguipulli","200",2010,75238.8902755822
"303","Hombre","1","Panguipulli","200",2012,227000.383116772
"304","Hombre","1","Panquehue","201",2010,218046.519214458
"305","Hombre","1","Panquehue","201",2012,219426.520457058
"306","Hombre","1","Paredones","203",2010,191698.333201925
"307","Hombre","1","Paredones","203",2012,168201.840749296
"308","Hombre","1","Parral","204",2010,167304.764244475
"309","Hombre","1","Parral","204",2012,124476.047418188
"310","Hombre","1","Pelarco","206",2010,120117.439812096
"311","Hombre","1","Pelluhue","207",2012,227885.297538565
"312","Hombre","1","Peñaflor","211",2010,188972.233335906
"313","Hombre","1","Peñaflor","211",2012,310326.941997987
"314","Hombre","1","Peñalolén","212",2010,274000
"315","Hombre","1","Peñalolén","212",2012,125702.635458901
"316","Hombre","1","Pencahue","209",2010,182687.422258378
"317","Hombre","1","Pencahue","209",2012,257677.467313273
"318","Hombre","1","Penco","210",2010,154551.996979157
"319","Hombre","1","Penco","210",2012,265371.671651042
"320","Hombre","1","Peralillo","213",2010,376666.666666667
"321","Hombre","1","Peralillo","213",2012,227982
"322","Hombre","1","Petorca","215",2010,201219.893818519
"323","Hombre","1","Petorca","215",2012,241919.566151203
"324","Hombre","1","Peumo","216",2010,279651.457145029
"325","Hombre","1","Peumo","216",2012,269870.552542174
"326","Hombre","1","Pica","217",2010,184872.063788507
"327","Hombre","1","Pica","217",2012,194924.269265443
"328","Hombre","1","Pichidegua","218",2010,236289.730941836
"329","Hombre","1","Pichidegua","218",2012,267981.028064146
"330","Hombre","1","Pichilemu","219",2010,168458.54320534
"331","Hombre","1","Pichilemu","219",2012,162110.500347433
"332","Hombre","1","Pinto","220",2010,212425.233430031
"333","Hombre","1","Pirque","221",2010,229023.15906811
"334","Hombre","1","Pirque","221",2012,480000
"335","Hombre","1","Pitrufquén","222",2010,181944.538134411
"336","Hombre","1","Pitrufquén","222",2012,188222.450726002
"337","Hombre","1","Placilla","223",2010,177262.880991923
"338","Hombre","1","Placilla","223",2012,141188.198127753
"339","Hombre","1","Porvenir","225",2010,260000
"340","Hombre","1","Pozo Almonte","226",2012,50281.0541835605
"341","Hombre","1","Puchuncaví","229",2012,198308.477699963
"342","Hombre","1","Pudahuel","231",2010,1438110.95505618
"343","Hombre","1","Pudahuel","231",2012,185151.200446243
"344","Hombre","1","Puente Alto","232",2010,286931.988658501
"345","Hombre","1","Puente Alto","232",2012,192259.809782537
"346","Hombre","1","Puerto Montt","233",2010,369445.694801393
"347","Hombre","1","Puerto Montt","233",2012,247157.391775811
"348","Hombre","1","Puerto Octay","234",2010,305095.617051129
"349","Hombre","1","Puerto Octay","234",2012,299535.21806621
"350","Hombre","1","Puerto Varas","235",2012,242581.948558856
"351","Hombre","1","Pumanque","236",2010,136133.098453709
"352","Hombre","1","Pumanque","236",2012,217214.154072981
"353","Hombre","1","Punitaqui","237",2010,133062.451092462
"354","Hombre","1","Punitaqui","237",2012,96666.6666666667
"355","Hombre","1","Punta Arenas","238",2010,1045997.80166122
"356","Hombre","1","Punta Arenas","238",2012,275930.750213179
"357","Hombre","1","Puqueldón","239",2010,139904.25012213
"358","Hombre","1","Puqueldón","239",2012,30135.3092783505
"359","Hombre","1","Purén","240",2010,86560.2260679602
"360","Hombre","1","Purén","240",2012,134786.412142594
"361","Hombre","1","Purranque","241",2010,165149.540188432
"362","Hombre","1","Purranque","241",2012,318593.173313774
"363","Hombre","1","Putaendo","242",2010,184663.741762534
"364","Hombre","1","Putaendo","242",2012,203107.952795761
"365","Hombre","1","Putre","243",2010,155558.844612536
"366","Hombre","1","Putre","243",2012,86690.6358032711
"367","Hombre","1","Puyehue","244",2010,220959.02451761
"368","Hombre","1","Puyehue","244",2012,118052.488584683
"369","Hombre","1","Quellón","246",2010,45531.6952881987
"370","Hombre","1","Quellón","246",2012,97400
"371","Hombre","1","Quemchi","247",2010,57337.7113174477
"372","Hombre","1","Quilicura","249",2010,451034.395576704
"373","Hombre","1","Quilicura","249",2012,301686.325101363
"374","Hombre","1","Quillón","251",2010,147289.555803525
"375","Hombre","1","Quillota","252",2010,216839.938870246
"376","Hombre","1","Quillota","252",2012,335819.884288218
"377","Hombre","1","Quilpué","253",2010,215356.883189226
"378","Hombre","1","Quilpué","253",2012,1004510.30927835
"379","Hombre","1","Quinta de Tilcoco","255",2010,291428.440696575
"380","Hombre","1","Quinta de Tilcoco","255",2012,230888.248924929
"381","Hombre","1","Quirihue","258",2010,85130.6571121445
"382","Hombre","1","Rancagua","259",2010,322410.604961271
"383","Hombre","1","Rancagua","259",2012,273159.035396157
"384","Hombre","1","Rauco","261",2010,194305.803943654
"385","Hombre","1","Rauco","261",2012,267447.447423768
"386","Hombre","1","Recoleta","262",2010,1000978.6651008
"387","Hombre","1","Recoleta","262",2012,124719.000101
"388","Hombre","1","Renaico","263",2010,139000
"389","Hombre","1","Renca","264",2010,300293.59953024
"390","Hombre","1","Rengo","265",2010,204709.099536239
"391","Hombre","1","Rengo","265",2012,210544.004415532
"392","Hombre","1","Requínoa","266",2010,246999.987406672
"393","Hombre","1","Requínoa","266",2012,310123.510362023
"394","Hombre","1","Retiro","267",2010,144847.958491286
"395","Hombre","1","Retiro","267",2012,199989.75102085
"396","Hombre","1","Rinconada","268",2010,218548.223083263
"397","Hombre","1","Rinconada","268",2012,174349.329442808
"398","Hombre","1","Río Bueno","269",2010,317639.688576544
"399","Hombre","1","Río Bueno","269",2012,444829.518212169
"400","Hombre","1","Río Claro","270",2010,197634.957915729
"401","Hombre","1","Río Claro","270",2012,196541.246020986
"402","Hombre","1","Río Hurtado","271",2010,115834.620745643
"403","Hombre","1","Río Hurtado","271",2012,134061.702359012
"404","Hombre","1","Río Ibáñez","272",2010,238170.330565055
"405","Hombre","1","Río Ibáñez","272",2012,112294.354343285
"406","Hombre","1","Río Negro","273",2010,194614.740552111
"407","Hombre","1","Río Negro","273",2012,287128.825770299
"408","Hombre","1","Romeral","275",2010,271873.86658342
"409","Hombre","1","Romeral","275",2012,287069.020348856
"410","Hombre","1","Saavedra","276",2010,73679.7823618063
"411","Hombre","1","Saavedra","276",2012,23496.25
"412","Hombre","1","Sagrada Familia","277",2010,197254.464552827
"413","Hombre","1","Sagrada Familia","277",2012,332107.833544744
"414","Hombre","1","Salamanca","278",2010,145542.494747748
"415","Hombre","1","Salamanca","278",2012,260150.185053106
"416","Hombre","1","San Antonio","279",2010,165292.139299142
"417","Hombre","1","San Antonio","279",2012,274040.030065176
"418","Hombre","1","San Bernardo","280",2010,108707.069078274
"419","Hombre","1","San Bernardo","280",2012,251789.996774434
"420","Hombre","1","San Carlos","281",2010,399221.107618312
"421","Hombre","1","San Carlos","281",2012,862836.114870408
"422","Hombre","1","San Clemente","282",2010,188142.592485525
"423","Hombre","1","San Clemente","282",2012,339283.050947891
"424","Hombre","1","San Esteban","283",2010,261500.781157813
"425","Hombre","1","San Esteban","283",2012,224090.638433647
"426","Hombre","1","San Felipe","285",2010,294601.987616346
"427","Hombre","1","San Felipe","285",2012,285566.589665624
"428","Hombre","1","San Fernando","286",2010,310008.655059638
"429","Hombre","1","San Fernando","286",2012,239701.03570413
"430","Hombre","1","San Ignacio","288",2010,51964.4357596482
"431","Hombre","1","San Javier","289",2010,182989.378058679
"432","Hombre","1","San Javier","289",2012,180253.091829396
"433","Hombre","1","San José de Maipo","291",2012,1037188.49538334
"434","Hombre","1","San Juan de la Costa","292",2010,130665.18345329
"435","Hombre","1","San Juan de la Costa","292",2012,115141.680198873
"436","Hombre","1","San Miguel","293",2010,300000
"437","Hombre","1","San Nicolás","294",2010,91605.8369459764
"438","Hombre","1","San Nicolás","294",2012,239337.817913748
"439","Hombre","1","San Pablo","295",2010,157692.307692308
"440","Hombre","1","San Pablo","295",2012,226206.118584593
"441","Hombre","1","San Pedro","296",2010,252990.406489213
"442","Hombre","1","San Pedro","296",2012,345939.380772938
"443","Hombre","1","San Pedro de Atacama","297",2010,385521.545372359
"444","Hombre","1","San Pedro de la Paz","298",2010,509651.196873473
"445","Hombre","1","San Pedro de la Paz","298",2012,222200.494972003
"446","Hombre","1","San Vicente","302",2010,198247.321030226
"447","Hombre","1","San Vicente","302",2012,197639.264495374
"448","Hombre","1","Santa Bárbara","303",2010,316791.666666667
"449","Hombre","1","Santa Cruz","304",2010,169475.228917179
"450","Hombre","1","Santa Cruz","304",2012,210083.83901908
"451","Hombre","1","Santa Juana","305",2010,244884.652548375
"452","Hombre","1","Santa Juana","305",2012,267862.516181688
"453","Hombre","1","Santa María","306",2010,164494.160631565
"454","Hombre","1","Talagante","310",2010,322610.11864648
"455","Hombre","1","Talagante","310",2012,283647.731942169
"456","Hombre","1","Talca","311",2010,174830.235050699
"457","Hombre","1","Talca","311",2012,182441.712477975
"458","Hombre","1","Talcahuano","312",2010,174813.27560203
"459","Hombre","1","Talcahuano","312",2012,195633.398116811
"460","Hombre","1","Temuco","314",2010,1004991.89096522
"461","Hombre","1","Temuco","314",2012,197673.381637874
"462","Hombre","1","Teno","315",2010,255252.859477731
"463","Hombre","1","Teno","315",2012,246935.769326333
"464","Hombre","1","Teodoro Schmidt","316",2010,103638.828537874
"465","Hombre","1","Teodoro Schmidt","316",2012,95592.9797681943
"466","Hombre","1","Tierra Amarilla","317",2010,255987.840862701
"467","Hombre","1","Tierra Amarilla","317",2012,279942.168144972
"468","Hombre","1","Tiltil","318",2010,169467.601462923
"469","Hombre","1","Tiltil","318",2012,217116.82583187
"470","Hombre","1","Tirúa","320",2010,111123.947239863
"471","Hombre","1","Tomé","323",2010,224419.541549329
"472","Hombre","1","Tomé","323",2012,228553.030748955
"473","Hombre","1","Traigué",NA,2010,170033.055006121
"474","Hombre","1","Traigué",NA,2012,309633.180456706
"475","Hombre","1","Tucapel","328",2010,1157052.59579348
"476","Hombre","1","Tucapel","328",2012,233568.955508893
"477","Hombre","1","Valdivia","329",2010,442551.060527827
"478","Hombre","1","Valdivia","329",2012,254638.100874735
"479","Hombre","1","Vallenar","330",2010,173698.017877369
"480","Hombre","1","Vallenar","330",2012,237590.33654482
"481","Hombre","1","Valparaíso","331",2010,65956.8696029173
"482","Hombre","1","Valparaíso","331",2012,197577.892206819
"483","Hombre","1","Vichuquén","332",2010,67296.2646172643
"484","Hombre","1","Victoria","333",2010,160404.548858558
"485","Hombre","1","Victoria","333",2012,339172.620782271
"486","Hombre","1","Vicuña","334",2010,188397.271453999
"487","Hombre","1","Vicuña","334",2012,233332.327204661
"488","Hombre","1","Villa Alegre","336",2010,157916.363318438
"489","Hombre","1","Villa Alegre","336",2012,172546.618355074
"490","Hombre","1","Villa Alemana","337",2010,211089.162360308
"491","Hombre","1","Villa Alemana","337",2012,202610.345969543
"492","Hombre","1","Villarica",NA,2010,128188.779494278
"493","Hombre","1","Villarica",NA,2012,68664.0153911647
"494","Hombre","1","Viña del Mar","339",2012,30053
"495","Hombre","1","Vitacura","340",2010,983685.82624354
"496","Hombre","1","Vitacura","340",2012,1334051.15172601
"497","Hombre","1","Yerbas Buenas","341",2010,130854.887911849
"498","Hombre","1","Yerbas Buenas","341",2012,189450.644329897
