"","sex","company_size","geography_name","geography_id","year","lb_weighted_median"
"88","Hombre","Menos de 5","Valparaíso","5",2013,224962
"89","Hombre","Menos de 5","Valparaíso","5",2014,250000
"90","Hombre","Menos de 5","Valparaíso","5",2015,250423
"91","Hombre","Menos de 5",NA,NA,2010,61572
"92","Hombre","Menos de 5",NA,NA,2011,113453
"93","Hombre","Menos de 5",NA,NA,2012,60106
"94","Hombre","De 5 a 10 personas","Antofagasta","2",2010,291582
"95","Hombre","De 5 a 10 personas","Antofagasta","2",2011,299380
"96","Hombre","De 5 a 10 personas","Antofagasta","2",2012,300000
"97","Hombre","De 5 a 10 personas","Antofagasta","2",2013,300000
"98","Hombre","De 5 a 10 personas","Antofagasta","2",2014,269128
"99","Hombre","De 5 a 10 personas","Antofagasta","2",2015,327461
"100","Hombre","De 5 a 10 personas","Araucanía","9",2010,172168
"101","Hombre","De 5 a 10 personas","Araucanía","9",2011,182722
"102","Hombre","De 5 a 10 personas","Araucanía","9",2012,203556
"103","Hombre","De 5 a 10 personas","Araucanía","9",2013,210023
"104","Hombre","De 5 a 10 personas","Araucanía","9",2014,267279
"105","Hombre","De 5 a 10 personas","Araucanía","9",2015,300000
"106","Hombre","De 5 a 10 personas","Arica y Parinacota","15",2010,188815
"107","Hombre","De 5 a 10 personas","Arica y Parinacota","15",2011,175082
"108","Hombre","De 5 a 10 personas","Arica y Parinacota","15",2012,201542
"109","Hombre","De 5 a 10 personas","Arica y Parinacota","15",2013,168228
"110","Hombre","De 5 a 10 personas","Arica y Parinacota","15",2014,181876
"111","Hombre","De 5 a 10 personas","Arica y Parinacota","15",2015,277643
"112","Hombre","De 5 a 10 personas","Atacama","3",2010,199989
"113","Hombre","De 5 a 10 personas","Atacama","3",2011,208567
"114","Hombre","De 5 a 10 personas","Atacama","3",2012,200000
"115","Hombre","De 5 a 10 personas","Atacama","3",2013,295658
"116","Hombre","De 5 a 10 personas","Atacama","3",2014,275690
"117","Hombre","De 5 a 10 personas","Atacama","3",2015,330735
"118","Hombre","De 5 a 10 personas","Aysén","11",2010,214212
"119","Hombre","De 5 a 10 personas","Aysén","11",2011,252423
"120","Hombre","De 5 a 10 personas","Aysén","11",2012,278096
"121","Hombre","De 5 a 10 personas","Aysén","11",2013,265646
"122","Hombre","De 5 a 10 personas","Aysén","11",2014,238551
"123","Hombre","De 5 a 10 personas","Aysén","11",2015,400371
"124","Hombre","De 5 a 10 personas","Bíobío","8",2010,176928
"125","Hombre","De 5 a 10 personas","Bíobío","8",2011,199361
"126","Hombre","De 5 a 10 personas","Bíobío","8",2012,215227
"127","Hombre","De 5 a 10 personas","Bíobío","8",2013,209609
"128","Hombre","De 5 a 10 personas","Bíobío","8",2014,241102
"129","Hombre","De 5 a 10 personas","Bíobío","8",2015,258097
"130","Hombre","De 5 a 10 personas","Coquimbo","4",2010,220199
"131","Hombre","De 5 a 10 personas","Coquimbo","4",2011,200384
"132","Hombre","De 5 a 10 personas","Coquimbo","4",2012,250929
"133","Hombre","De 5 a 10 personas","Coquimbo","4",2013,247871
"134","Hombre","De 5 a 10 personas","Coquimbo","4",2014,227345
"135","Hombre","De 5 a 10 personas","Coquimbo","4",2015,250032
"136","Hombre","De 5 a 10 personas","Los Lagos","10",2010,200000
"137","Hombre","De 5 a 10 personas","Los Lagos","10",2011,219511
"138","Hombre","De 5 a 10 personas","Los Lagos","10",2012,196164
"139","Hombre","De 5 a 10 personas","Los Lagos","10",2013,266880
"140","Hombre","De 5 a 10 personas","Los Lagos","10",2014,252606
"141","Hombre","De 5 a 10 personas","Los Lagos","10",2015,342814
"142","Hombre","De 5 a 10 personas","Los Ríos","14",2010,181552
"143","Hombre","De 5 a 10 personas","Los Ríos","14",2011,169731
"144","Hombre","De 5 a 10 personas","Los Ríos","14",2012,200902
"145","Hombre","De 5 a 10 personas","Los Ríos","14",2013,216677
"146","Hombre","De 5 a 10 personas","Los Ríos","14",2014,207784
"147","Hombre","De 5 a 10 personas","Los Ríos","14",2015,241538
"148","Hombre","De 5 a 10 personas","Magallanes","12",2010,275015
"149","Hombre","De 5 a 10 personas","Magallanes","12",2011,212480
"150","Hombre","De 5 a 10 personas","Magallanes","12",2012,230477
"151","Hombre","De 5 a 10 personas","Magallanes","12",2013,399000
"152","Hombre","De 5 a 10 personas","Magallanes","12",2014,349939
"153","Hombre","De 5 a 10 personas","Magallanes","12",2015,431752
"154","Hombre","De 5 a 10 personas","Maule","7",2010,173873
"155","Hombre","De 5 a 10 personas","Maule","7",2011,182000
"156","Hombre","De 5 a 10 personas","Maule","7",2012,200288
"157","Hombre","De 5 a 10 personas","Maule","7",2013,236544
"158","Hombre","De 5 a 10 personas","Maule","7",2014,225000
"159","Hombre","De 5 a 10 personas","Maule","7",2015,248810
"160","Hombre","De 5 a 10 personas","Metropolitana","13",2010,239836
"161","Hombre","De 5 a 10 personas","Metropolitana","13",2011,259574
"162","Hombre","De 5 a 10 personas","Metropolitana","13",2012,301353
"163","Hombre","De 5 a 10 personas","Metropolitana","13",2013,317254
"164","Hombre","De 5 a 10 personas","Metropolitana","13",2014,336101
"165","Hombre","De 5 a 10 personas","Metropolitana","13",2015,337344
"166","Hombre","De 5 a 10 personas","O'Higgins","6",2010,193036
"167","Hombre","De 5 a 10 personas","O'Higgins","6",2011,200967
"168","Hombre","De 5 a 10 personas","O'Higgins","6",2012,200000
"169","Hombre","De 5 a 10 personas","O'Higgins","6",2013,239725
"170","Hombre","De 5 a 10 personas","O'Higgins","6",2014,230000
"171","Hombre","De 5 a 10 personas","O'Higgins","6",2015,280000
"172","Hombre","De 5 a 10 personas","Tarapacá","1",2010,185181
"173","Hombre","De 5 a 10 personas","Tarapacá","1",2011,223933
"174","Hombre","De 5 a 10 personas","Tarapacá","1",2012,253661
"175","Hombre","De 5 a 10 personas","Tarapacá","1",2013,299435
"176","Hombre","De 5 a 10 personas","Tarapacá","1",2014,389522
"177","Hombre","De 5 a 10 personas","Tarapacá","1",2015,400108
"178","Hombre","De 5 a 10 personas","Valparaíso","5",2010,195191
"179","Hombre","De 5 a 10 personas","Valparaíso","5",2011,219609
"180","Hombre","De 5 a 10 personas","Valparaíso","5",2012,231037
"181","Hombre","De 5 a 10 personas","Valparaíso","5",2013,273270
"182","Hombre","De 5 a 10 personas","Valparaíso","5",2014,253720
"183","Hombre","De 5 a 10 personas","Valparaíso","5",2015,320000
"184","Hombre","De 5 a 10 personas",NA,NA,2010,172000
"185","Hombre","De 5 a 10 personas",NA,NA,2011,200000
"186","Hombre","De 5 a 10 personas",NA,NA,2012,70393
"187","Hombre","Entre 11 y 49","Antofagasta","2",2010,265915
"188","Hombre","Entre 11 y 49","Antofagasta","2",2011,334338
"189","Hombre","Entre 11 y 49","Antofagasta","2",2012,368912
"190","Hombre","Entre 11 y 49","Antofagasta","2",2013,377887
"191","Hombre","Entre 11 y 49","Antofagasta","2",2014,400000
"192","Hombre","Entre 11 y 49","Antofagasta","2",2015,500751
"193","Hombre","Entre 11 y 49","Araucanía","9",2010,173506
"194","Hombre","Entre 11 y 49","Araucanía","9",2011,200000
"195","Hombre","Entre 11 y 49","Araucanía","9",2012,215759
"196","Hombre","Entre 11 y 49","Araucanía","9",2013,221272
"197","Hombre","Entre 11 y 49","Araucanía","9",2014,249964
"198","Hombre","Entre 11 y 49","Araucanía","9",2015,265310
"199","Hombre","Entre 11 y 49","Arica y Parinacota","15",2010,199959
"200","Hombre","Entre 11 y 49","Arica y Parinacota","15",2011,179733
"201","Hombre","Entre 11 y 49","Arica y Parinacota","15",2012,190943
"202","Hombre","Entre 11 y 49","Arica y Parinacota","15",2013,250145
"203","Hombre","Entre 11 y 49","Arica y Parinacota","15",2014,273261
"204","Hombre","Entre 11 y 49","Arica y Parinacota","15",2015,253176
"205","Hombre","Entre 11 y 49","Atacama","3",2010,250000
"206","Hombre","Entre 11 y 49","Atacama","3",2011,227645
"207","Hombre","Entre 11 y 49","Atacama","3",2012,295779
"208","Hombre","Entre 11 y 49","Atacama","3",2013,300000
"209","Hombre","Entre 11 y 49","Atacama","3",2014,324229
"210","Hombre","Entre 11 y 49","Atacama","3",2015,311263
"211","Hombre","Entre 11 y 49","Aysén","11",2010,200000
"212","Hombre","Entre 11 y 49","Aysén","11",2011,294897
"213","Hombre","Entre 11 y 49","Aysén","11",2012,295120
"214","Hombre","Entre 11 y 49","Aysén","11",2013,319512
"215","Hombre","Entre 11 y 49","Aysén","11",2014,299944
"216","Hombre","Entre 11 y 49","Aysén","11",2015,340032
"217","Hombre","Entre 11 y 49","Bíobío","8",2010,199863
"218","Hombre","Entre 11 y 49","Bíobío","8",2011,224274
"219","Hombre","Entre 11 y 49","Bíobío","8",2012,220409
"220","Hombre","Entre 11 y 49","Bíobío","8",2013,257090
"221","Hombre","Entre 11 y 49","Bíobío","8",2014,249953
"222","Hombre","Entre 11 y 49","Bíobío","8",2015,315418
"223","Hombre","Entre 11 y 49","Coquimbo","4",2010,199498
"224","Hombre","Entre 11 y 49","Coquimbo","4",2011,199848
"225","Hombre","Entre 11 y 49","Coquimbo","4",2012,251128
"226","Hombre","Entre 11 y 49","Coquimbo","4",2013,273075
"227","Hombre","Entre 11 y 49","Coquimbo","4",2014,296310
"228","Hombre","Entre 11 y 49","Coquimbo","4",2015,300000
"229","Hombre","Entre 11 y 49","Los Lagos","10",2010,194954
"230","Hombre","Entre 11 y 49","Los Lagos","10",2011,227459
"231","Hombre","Entre 11 y 49","Los Lagos","10",2012,241189
"232","Hombre","Entre 11 y 49","Los Lagos","10",2013,278943
"233","Hombre","Entre 11 y 49","Los Lagos","10",2014,299944
"234","Hombre","Entre 11 y 49","Los Lagos","10",2015,300081
"235","Hombre","Entre 11 y 49","Los Ríos","14",2010,172160
"236","Hombre","Entre 11 y 49","Los Ríos","14",2011,200459
"237","Hombre","Entre 11 y 49","Los Ríos","14",2012,213192
"238","Hombre","Entre 11 y 49","Los Ríos","14",2013,220625
"239","Hombre","Entre 11 y 49","Los Ríos","14",2014,247554
"240","Hombre","Entre 11 y 49","Los Ríos","14",2015,319961
"241","Hombre","Entre 11 y 49","Magallanes","12",2010,279809
"242","Hombre","Entre 11 y 49","Magallanes","12",2011,267443
"243","Hombre","Entre 11 y 49","Magallanes","12",2012,209611
"244","Hombre","Entre 11 y 49","Magallanes","12",2013,325948
"245","Hombre","Entre 11 y 49","Magallanes","12",2014,383257
"246","Hombre","Entre 11 y 49","Magallanes","12",2015,351426
"247","Hombre","Entre 11 y 49","Maule","7",2010,174988
"248","Hombre","Entre 11 y 49","Maule","7",2011,182880
"249","Hombre","Entre 11 y 49","Maule","7",2012,200902
"250","Hombre","Entre 11 y 49","Maule","7",2013,232680
"251","Hombre","Entre 11 y 49","Maule","7",2014,243092
"252","Hombre","Entre 11 y 49","Maule","7",2015,252172
"253","Hombre","Entre 11 y 49","Metropolitana","13",2010,239914
"254","Hombre","Entre 11 y 49","Metropolitana","13",2011,273563
"255","Hombre","Entre 11 y 49","Metropolitana","13",2012,300000
"256","Hombre","Entre 11 y 49","Metropolitana","13",2013,349306
"257","Hombre","Entre 11 y 49","Metropolitana","13",2014,353648
"258","Hombre","Entre 11 y 49","Metropolitana","13",2015,400000
"259","Hombre","Entre 11 y 49","O'Higgins","6",2010,199928
"260","Hombre","Entre 11 y 49","O'Higgins","6",2011,220046
"261","Hombre","Entre 11 y 49","O'Higgins","6",2012,209192
"262","Hombre","Entre 11 y 49","O'Higgins","6",2013,229809
"263","Hombre","Entre 11 y 49","O'Higgins","6",2014,250000
"264","Hombre","Entre 11 y 49","O'Higgins","6",2015,272566
"265","Hombre","Entre 11 y 49","Tarapacá","1",2010,250000
"266","Hombre","Entre 11 y 49","Tarapacá","1",2011,265871
"267","Hombre","Entre 11 y 49","Tarapacá","1",2012,301353
"268","Hombre","Entre 11 y 49","Tarapacá","1",2013,300407
"269","Hombre","Entre 11 y 49","Tarapacá","1",2014,449956
"270","Hombre","Entre 11 y 49","Tarapacá","1",2015,340000
"271","Hombre","Entre 11 y 49","Valparaíso","5",2010,187894
"272","Hombre","Entre 11 y 49","Valparaíso","5",2011,222897
"273","Hombre","Entre 11 y 49","Valparaíso","5",2012,253648
"274","Hombre","Entre 11 y 49","Valparaíso","5",2013,274311
"275","Hombre","Entre 11 y 49","Valparaíso","5",2014,301182
"276","Hombre","Entre 11 y 49","Valparaíso","5",2015,317945
"277","Hombre","Entre 11 y 49",NA,NA,2010,171783
"278","Hombre","Entre 11 y 49",NA,NA,2011,150990
"279","Hombre","Entre 11 y 49",NA,NA,2012,195680
"280","Hombre","Entre 50 y 199","Antofagasta","2",2010,378370
"281","Hombre","Entre 50 y 199","Antofagasta","2",2011,348881
"282","Hombre","Entre 50 y 199","Antofagasta","2",2012,371669
"283","Hombre","Entre 50 y 199","Antofagasta","2",2013,462091
"284","Hombre","Entre 50 y 199","Antofagasta","2",2014,450239
"285","Hombre","Entre 50 y 199","Antofagasta","2",2015,422726
"286","Hombre","Entre 50 y 199","Araucanía","9",2010,199925
"287","Hombre","Entre 50 y 199","Araucanía","9",2011,244026
"288","Hombre","Entre 50 y 199","Araucanía","9",2012,250668
"289","Hombre","Entre 50 y 199","Araucanía","9",2013,249504
"290","Hombre","Entre 50 y 199","Araucanía","9",2014,231124
"291","Hombre","Entre 50 y 199","Araucanía","9",2015,296758
"292","Hombre","Entre 50 y 199","Arica y Parinacota","15",2010,270804
"293","Hombre","Entre 50 y 199","Arica y Parinacota","15",2011,205831
"294","Hombre","Entre 50 y 199","Arica y Parinacota","15",2012,262921
"295","Hombre","Entre 50 y 199","Arica y Parinacota","15",2013,309419
"296","Hombre","Entre 50 y 199","Arica y Parinacota","15",2014,349998
"297","Hombre","Entre 50 y 199","Arica y Parinacota","15",2015,400000
"298","Hombre","Entre 50 y 199","Atacama","3",2010,304803
"299","Hombre","Entre 50 y 199","Atacama","3",2011,330758
"300","Hombre","Entre 50 y 199","Atacama","3",2012,322424
"301","Hombre","Entre 50 y 199","Atacama","3",2013,303920
"302","Hombre","Entre 50 y 199","Atacama","3",2014,382056
"303","Hombre","Entre 50 y 199","Atacama","3",2015,400831
"304","Hombre","Entre 50 y 199","Aysén","11",2010,222654
"305","Hombre","Entre 50 y 199","Aysén","11",2011,230358
"306","Hombre","Entre 50 y 199","Aysén","11",2012,281263
"307","Hombre","Entre 50 y 199","Aysén","11",2013,298867
"308","Hombre","Entre 50 y 199","Aysén","11",2014,299954
"309","Hombre","Entre 50 y 199","Aysén","11",2015,400108
"310","Hombre","Entre 50 y 199","Bíobío","8",2010,233681
"311","Hombre","Entre 50 y 199","Bíobío","8",2011,265018
"312","Hombre","Entre 50 y 199","Bíobío","8",2012,251405
"313","Hombre","Entre 50 y 199","Bíobío","8",2013,300407
"314","Hombre","Entre 50 y 199","Bíobío","8",2014,300000
"315","Hombre","Entre 50 y 199","Bíobío","8",2015,320000
"316","Hombre","Entre 50 y 199","Coquimbo","4",2010,203143
"317","Hombre","Entre 50 y 199","Coquimbo","4",2011,209893
"318","Hombre","Entre 50 y 199","Coquimbo","4",2012,283612
"319","Hombre","Entre 50 y 199","Coquimbo","4",2013,281286
"320","Hombre","Entre 50 y 199","Coquimbo","4",2014,349934
"321","Hombre","Entre 50 y 199","Coquimbo","4",2015,389187
"322","Hombre","Entre 50 y 199","Los Lagos","10",2010,219864
"323","Hombre","Entre 50 y 199","Los Lagos","10",2011,259169
"324","Hombre","Entre 50 y 199","Los Lagos","10",2012,264107
"325","Hombre","Entre 50 y 199","Los Lagos","10",2013,325445
"326","Hombre","Entre 50 y 199","Los Lagos","10",2014,300000
"327","Hombre","Entre 50 y 199","Los Lagos","10",2015,347479
"328","Hombre","Entre 50 y 199","Los Ríos","14",2010,172000
"329","Hombre","Entre 50 y 199","Los Ríos","14",2011,190081
"330","Hombre","Entre 50 y 199","Los Ríos","14",2012,262427
"331","Hombre","Entre 50 y 199","Los Ríos","14",2013,300407
"332","Hombre","Entre 50 y 199","Los Ríos","14",2014,303127
"333","Hombre","Entre 50 y 199","Los Ríos","14",2015,317589
"334","Hombre","Entre 50 y 199","Magallanes","12",2010,260882
"335","Hombre","Entre 50 y 199","Magallanes","12",2011,306530
"336","Hombre","Entre 50 y 199","Magallanes","12",2012,350382
"337","Hombre","Entre 50 y 199","Magallanes","12",2013,381125
"338","Hombre","Entre 50 y 199","Magallanes","12",2014,399942
"339","Hombre","Entre 50 y 199","Magallanes","12",2015,389209
"340","Hombre","Entre 50 y 199","Maule","7",2010,187871
"341","Hombre","Entre 50 y 199","Maule","7",2011,199361
"342","Hombre","Entre 50 y 199","Maule","7",2012,220285
"343","Hombre","Entre 50 y 199","Maule","7",2013,260336
"344","Hombre","Entre 50 y 199","Maule","7",2014,251765
"345","Hombre","Entre 50 y 199","Maule","7",2015,300062
"346","Hombre","Entre 50 y 199","Metropolitana","13",2010,272741
"347","Hombre","Entre 50 y 199","Metropolitana","13",2011,300000
"348","Hombre","Entre 50 y 199","Metropolitana","13",2012,325219
"349","Hombre","Entre 50 y 199","Metropolitana","13",2013,380245
"350","Hombre","Entre 50 y 199","Metropolitana","13",2014,375766
"351","Hombre","Entre 50 y 199","Metropolitana","13",2015,411382
"352","Hombre","Entre 50 y 199","O'Higgins","6",2010,182178
"353","Hombre","Entre 50 y 199","O'Higgins","6",2011,243193
"354","Hombre","Entre 50 y 199","O'Higgins","6",2012,220000
"355","Hombre","Entre 50 y 199","O'Higgins","6",2013,259973
"356","Hombre","Entre 50 y 199","O'Higgins","6",2014,310000
"357","Hombre","Entre 50 y 199","O'Higgins","6",2015,314605
"358","Hombre","Entre 50 y 199","Tarapacá","1",2010,262011
"359","Hombre","Entre 50 y 199","Tarapacá","1",2011,289989
"360","Hombre","Entre 50 y 199","Tarapacá","1",2012,301686
"361","Hombre","Entre 50 y 199","Tarapacá","1",2013,380010
"362","Hombre","Entre 50 y 199","Tarapacá","1",2014,399925
"363","Hombre","Entre 50 y 199","Tarapacá","1",2015,400090
"364","Hombre","Entre 50 y 199","Valparaíso","5",2010,230910
"365","Hombre","Entre 50 y 199","Valparaíso","5",2011,259169
"366","Hombre","Entre 50 y 199","Valparaíso","5",2012,276654
"367","Hombre","Entre 50 y 199","Valparaíso","5",2013,350000
"368","Hombre","Entre 50 y 199","Valparaíso","5",2014,399925
"369","Hombre","Entre 50 y 199","Valparaíso","5",2015,343896
"370","Hombre","Entre 50 y 199",NA,NA,2010,44719
"371","Hombre","Entre 50 y 199",NA,NA,2011,140031
"372","Hombre","Entre 50 y 199",NA,NA,2012,156704
"373","Hombre","200 y más personas","Antofagasta","2",2010,500485
"374","Hombre","200 y más personas","Antofagasta","2",2011,512863
"375","Hombre","200 y más personas","Antofagasta","2",2012,562919
"376","Hombre","200 y más personas","Antofagasta","2",2013,616061
"377","Hombre","200 y más personas","Antofagasta","2",2014,607359
"378","Hombre","200 y más personas","Antofagasta","2",2015,655243
"379","Hombre","200 y más personas","Araucanía","9",2010,255000
"380","Hombre","200 y más personas","Araucanía","9",2011,284970
"381","Hombre","200 y más personas","Araucanía","9",2012,350787
"382","Hombre","200 y más personas","Araucanía","9",2013,319674
"383","Hombre","200 y más personas","Araucanía","9",2014,379929
"384","Hombre","200 y más personas","Araucanía","9",2015,359145
"385","Hombre","200 y más personas","Arica y Parinacota","15",2010,354930
"386","Hombre","200 y más personas","Arica y Parinacota","15",2011,350652
"387","Hombre","200 y más personas","Arica y Parinacota","15",2012,409999
"388","Hombre","200 y más personas","Arica y Parinacota","15",2013,414158
"389","Hombre","200 y más personas","Arica y Parinacota","15",2014,425566
"390","Hombre","200 y más personas","Arica y Parinacota","15",2015,500135
"391","Hombre","200 y más personas","Atacama","3",2010,350343
"392","Hombre","200 y más personas","Atacama","3",2011,481558
"393","Hombre","200 y más personas","Atacama","3",2012,422361
"394","Hombre","200 y más personas","Atacama","3",2013,546088
"395","Hombre","200 y más personas","Atacama","3",2014,539926
"396","Hombre","200 y más personas","Atacama","3",2015,609965
"397","Hombre","200 y más personas","Aysén","11",2010,419366
"398","Hombre","200 y más personas","Aysén","11",2011,440985
"399","Hombre","200 y más personas","Aysén","11",2012,493856
"400","Hombre","200 y más personas","Aysén","11",2013,524384
"401","Hombre","200 y más personas","Aysén","11",2014,505211
"402","Hombre","200 y más personas","Aysén","11",2015,598627
"403","Hombre","200 y más personas","Bíobío","8",2010,300294
"404","Hombre","200 y más personas","Bíobío","8",2011,316425
"405","Hombre","200 y más personas","Bíobío","8",2012,351579
"406","Hombre","200 y más personas","Bíobío","8",2013,363151
"407","Hombre","200 y más personas","Bíobío","8",2014,412114
"408","Hombre","200 y más personas","Bíobío","8",2015,440846
"409","Hombre","200 y más personas","Coquimbo","4",2010,400291
"410","Hombre","200 y más personas","Coquimbo","4",2011,384750
"411","Hombre","200 y más personas","Coquimbo","4",2012,454219
"412","Hombre","200 y más personas","Coquimbo","4",2013,448548
"413","Hombre","200 y más personas","Coquimbo","4",2014,500000
"414","Hombre","200 y más personas","Coquimbo","4",2015,500135
"415","Hombre","200 y más personas","Los Lagos","10",2010,255201
"416","Hombre","200 y más personas","Los Lagos","10",2011,302618
"417","Hombre","200 y más personas","Los Lagos","10",2012,387104
"418","Hombre","200 y más personas","Los Lagos","10",2013,351169
"419","Hombre","200 y más personas","Los Lagos","10",2014,407621
"420","Hombre","200 y más personas","Los Lagos","10",2015,423340
"421","Hombre","200 y más personas","Los Ríos","14",2010,223174
"422","Hombre","200 y más personas","Los Ríos","14",2011,303751
"423","Hombre","200 y más personas","Los Ríos","14",2012,350962
"424","Hombre","200 y más personas","Los Ríos","14",2013,391043
"425","Hombre","200 y más personas","Los Ríos","14",2014,398299
"426","Hombre","200 y más personas","Los Ríos","14",2015,451834
"427","Hombre","200 y más personas","Magallanes","12",2010,553245
"428","Hombre","200 y más personas","Magallanes","12",2011,506585
"429","Hombre","200 y más personas","Magallanes","12",2012,508523
"430","Hombre","200 y más personas","Magallanes","12",2013,544254
"431","Hombre","200 y más personas","Magallanes","12",2014,606254
"432","Hombre","200 y más personas","Magallanes","12",2015,652790
"433","Hombre","200 y más personas","Maule","7",2010,249715
"434","Hombre","200 y más personas","Maule","7",2011,250000
"435","Hombre","200 y más personas","Maule","7",2012,285073
"436","Hombre","200 y más personas","Maule","7",2013,350597
"437","Hombre","200 y más personas","Maule","7",2014,361718
"438","Hombre","200 y más personas","Maule","7",2015,383593
"439","Hombre","200 y más personas","Metropolitana","13",2010,334024
"440","Hombre","200 y más personas","Metropolitana","13",2011,386962
"441","Hombre","200 y más personas","Metropolitana","13",2012,422594
