"","sex","work_day","geography_name","geography_id","year","lb_weighted_median"
"163","Hombre","Completa","Castro","32",2013,290304
"164","Hombre","Completa","Castro","32",2014,252606
"165","Hombre","Completa","Castro","32",2015,300081
"166","Hombre","Completa","Catemu","33",2010,174478
"167","Hombre","Completa","Catemu","33",2011,232832
"168","Hombre","Completa","Catemu","33",2012,329355
"169","Hombre","Completa","Catemu","33",2013,310048
"170","Hombre","Completa","Catemu","33",2014,351972
"171","Hombre","Completa","Catemu","33",2015,350095
"172","Hombre","Completa","Cauquenes","34",2010,150147
"173","Hombre","Completa","Cauquenes","34",2011,179688
"174","Hombre","Completa","Cauquenes","34",2012,195676
"175","Hombre","Completa","Cauquenes","34",2013,209207
"176","Hombre","Completa","Cauquenes","34",2014,210575
"177","Hombre","Completa","Cauquenes","34",2015,220386
"178","Hombre","Completa","Cerrillos","35",2010,199976
"179","Hombre","Completa","Cerrillos","35",2011,250000
"180","Hombre","Completa","Cerrillos","35",2012,258132
"181","Hombre","Completa","Cerrillos","35",2013,300293
"182","Hombre","Completa","Cerrillos","35",2014,284514
"183","Hombre","Completa","Cerrillos","35",2015,368962
"184","Hombre","Completa","Cerro Navia","36",2010,199928
"185","Hombre","Completa","Cerro Navia","36",2011,233617
"186","Hombre","Completa","Cerro Navia","36",2012,259423
"187","Hombre","Completa","Cerro Navia","36",2013,274658
"188","Hombre","Completa","Cerro Navia","36",2014,303127
"189","Hombre","Completa","Cerro Navia","36",2015,321284
"190","Hombre","Completa","Chañaral","39",2010,272076
"191","Hombre","Completa","Chañaral","39",2011,265924
"192","Hombre","Completa","Chañaral","39",2012,283591
"193","Hombre","Completa","Chañaral","39",2013,350474
"194","Hombre","Completa","Chañaral","39",2014,294245
"195","Hombre","Completa","Chañaral","39",2015,405322
"196","Hombre","Completa","Chanco","38",2010,127816
"197","Hombre","Completa","Chanco","38",2011,147951
"198","Hombre","Completa","Chanco","38",2012,196096
"199","Hombre","Completa","Chanco","38",2013,210285
"200","Hombre","Completa","Chanco","38",2014,197813
"201","Hombre","Completa","Chanco","38",2015,240978
"202","Hombre","Completa","Chépica","40",2010,172168
"203","Hombre","Completa","Chépica","40",2011,170384
"204","Hombre","Completa","Chépica","40",2012,194085
"205","Hombre","Completa","Chépica","40",2013,200266
"206","Hombre","Completa","Chépica","40",2014,212493
"207","Hombre","Completa","Chépica","40",2015,193437
"208","Hombre","Completa","Chiguayante","41",2010,231176
"209","Hombre","Completa","Chiguayante","41",2011,245537
"210","Hombre","Completa","Chiguayante","41",2012,254605
"211","Hombre","Completa","Chiguayante","41",2013,298867
"212","Hombre","Completa","Chiguayante","41",2014,297744
"213","Hombre","Completa","Chiguayante","41",2015,350095
"214","Hombre","Completa","Chile Chico","42",2010,160157
"215","Hombre","Completa","Chile Chico","42",2011,182880
"216","Hombre","Completa","Chile Chico","42",2012,382136
"217","Hombre","Completa","Chile Chico","42",2013,298867
"218","Hombre","Completa","Chile Chico","42",2014,278999
"219","Hombre","Completa","Chile Chico","42",2015,258488
"220","Hombre","Completa","Chillán","43",2010,210000
"221","Hombre","Completa","Chillán","43",2011,251208
"222","Hombre","Completa","Chillán","43",2012,280000
"223","Hombre","Completa","Chillán","43",2013,293126
"224","Hombre","Completa","Chillán","43",2014,299999
"225","Hombre","Completa","Chillán","43",2015,348238
"226","Hombre","Completa","Chillán Viejo","44",2010,200137
"227","Hombre","Completa","Chillán Viejo","44",2011,202594
"228","Hombre","Completa","Chillán Viejo","44",2012,223348
"229","Hombre","Completa","Chillán Viejo","44",2013,225305
"230","Hombre","Completa","Chillán Viejo","44",2014,250000
"231","Hombre","Completa","Chillán Viejo","44",2015,336091
"232","Hombre","Completa","Chimbarongo","45",2010,180176
"233","Hombre","Completa","Chimbarongo","45",2011,201028
"234","Hombre","Completa","Chimbarongo","45",2012,193870
"235","Hombre","Completa","Chimbarongo","45",2013,239094
"236","Hombre","Completa","Chimbarongo","45",2014,264062
"237","Hombre","Completa","Chimbarongo","45",2015,250042
"238","Hombre","Completa","Chonchi","47",2010,167163
"239","Hombre","Completa","Chonchi","47",2011,180512
"240","Hombre","Completa","Chonchi","47",2012,155849
"241","Hombre","Completa","Chonchi","47",2013,200000
"242","Hombre","Completa","Chonchi","47",2014,227854
"243","Hombre","Completa","Chonchi","47",2015,245041
"244","Hombre","Completa","Cisnes","48",2010,262551
"245","Hombre","Completa","Cisnes","48",2011,296043
"246","Hombre","Completa","Cisnes","48",2012,317195
"247","Hombre","Completa","Cisnes","48",2013,298900
"248","Hombre","Completa","Cisnes","48",2014,363762
"249","Hombre","Completa","Cisnes","48",2015,399633
"250","Hombre","Completa","Cochrane","51",2010,259475
"251","Hombre","Completa","Cochrane","51",2011,242076
"252","Hombre","Completa","Cochrane","51",2012,350000
"253","Hombre","Completa","Cochrane","51",2013,166125
"254","Hombre","Completa","Cochrane","51",2014,225000
"255","Hombre","Completa","Codegua","52",2010,180148
"256","Hombre","Completa","Codegua","52",2011,208207
"257","Hombre","Completa","Codegua","52",2012,200411
"258","Hombre","Completa","Codegua","52",2013,294750
"259","Hombre","Completa","Codegua","52",2014,309751
"260","Hombre","Completa","Codegua","52",2015,284327
"261","Hombre","Completa","Coelemu","53",2010,148701
"262","Hombre","Completa","Coelemu","53",2011,152735
"263","Hombre","Completa","Coelemu","53",2012,166272
"264","Hombre","Completa","Coelemu","53",2013,219245
"265","Hombre","Completa","Coelemu","53",2014,232337
"266","Hombre","Completa","Coelemu","53",2015,299180
"267","Hombre","Completa","Coihueco","55",2010,163460
"268","Hombre","Completa","Coihueco","55",2011,189677
"269","Hombre","Completa","Coihueco","55",2012,201124
"270","Hombre","Completa","Coihueco","55",2013,215392
"271","Hombre","Completa","Coihueco","55",2014,212392
"272","Hombre","Completa","Coihueco","55",2015,245812
"273","Hombre","Completa","Colbún","57",2010,157760
"274","Hombre","Completa","Colbún","57",2011,198092
"275","Hombre","Completa","Colbún","57",2012,211218
"276","Hombre","Completa","Colbún","57",2013,223542
"277","Hombre","Completa","Colbún","57",2014,296580
"278","Hombre","Completa","Colbún","57",2015,283304
"279","Hombre","Completa","Colina","59",2010,229319
"280","Hombre","Completa","Colina","59",2011,263434
"281","Hombre","Completa","Colina","59",2012,281574
"282","Hombre","Completa","Colina","59",2013,300193
"283","Hombre","Completa","Colina","59",2014,349962
"284","Hombre","Completa","Colina","59",2015,376160
"285","Hombre","Completa","Collipulli","60",2010,169722
"286","Hombre","Completa","Collipulli","60",2011,179879
"287","Hombre","Completa","Collipulli","60",2012,191606
"288","Hombre","Completa","Collipulli","60",2013,184473
"289","Hombre","Completa","Collipulli","60",2014,192000
"290","Hombre","Completa","Collipulli","60",2015,247771
"291","Hombre","Completa","Combarbalá","62",2010,149904
"292","Hombre","Completa","Combarbalá","62",2011,181418
"293","Hombre","Completa","Combarbalá","62",2012,197889
"294","Hombre","Completa","Combarbalá","62",2013,211306
"295","Hombre","Completa","Combarbalá","62",2014,212210
"296","Hombre","Completa","Combarbalá","62",2015,244274
"297","Hombre","Completa","Concepción","64",2010,235645
"298","Hombre","Completa","Concepción","64",2011,286880
"299","Hombre","Completa","Concepción","64",2012,300801
"300","Hombre","Completa","Concepción","64",2013,315382
"301","Hombre","Completa","Concepción","64",2014,308953
"302","Hombre","Completa","Concepción","64",2015,342650
"303","Hombre","Completa","Conchalí","65",2010,199928
"304","Hombre","Completa","Conchalí","65",2011,262965
"305","Hombre","Completa","Conchalí","65",2012,280245
"306","Hombre","Completa","Conchalí","65",2013,277031
"307","Hombre","Completa","Conchalí","65",2014,305000
"308","Hombre","Completa","Conchalí","65",2015,380667
"309","Hombre","Completa","Concón","63",2010,207146
"310","Hombre","Completa","Concón","63",2011,305876
"311","Hombre","Completa","Concón","63",2012,365709
"312","Hombre","Completa","Concón","63",2013,405549
"313","Hombre","Completa","Concón","63",2014,435127
"314","Hombre","Completa","Concón","63",2015,472883
"315","Hombre","Completa","Constitución","66",2010,220000
"316","Hombre","Completa","Constitución","66",2011,210563
"317","Hombre","Completa","Constitución","66",2012,229751
"318","Hombre","Completa","Constitución","66",2013,211749
"319","Hombre","Completa","Constitución","66",2014,245533
"320","Hombre","Completa","Constitución","66",2015,254432
"321","Hombre","Completa","Copiapó","68",2010,319405
"322","Hombre","Completa","Copiapó","68",2011,348881
"323","Hombre","Completa","Copiapó","68",2012,388323
"324","Hombre","Completa","Copiapó","68",2013,460811
"325","Hombre","Completa","Copiapó","68",2014,473101
"326","Hombre","Completa","Copiapó","68",2015,500751
"327","Hombre","Completa","Coquimbo","69",2010,239836
"328","Hombre","Completa","Coquimbo","69",2011,249201
"329","Hombre","Completa","Coquimbo","69",2012,339129
"330","Hombre","Completa","Coquimbo","69",2013,310389
"331","Hombre","Completa","Coquimbo","69",2014,371470
"332","Hombre","Completa","Coquimbo","69",2015,400000
"333","Hombre","Completa","Coronel","70",2010,250162
"334","Hombre","Completa","Coronel","70",2011,249201
"335","Hombre","Completa","Coronel","70",2012,250328
"336","Hombre","Completa","Coronel","70",2013,295815
"337","Hombre","Completa","Coronel","70",2014,299944
"338","Hombre","Completa","Coronel","70",2015,315475
"339","Hombre","Completa","Corral","71",2010,160000
"340","Hombre","Completa","Corral","71",2011,193272
"341","Hombre","Completa","Corral","71",2012,210000
"342","Hombre","Completa","Corral","71",2013,270133
"343","Hombre","Completa","Corral","71",2014,241528
"344","Hombre","Completa","Corral","71",2015,250068
"345","Hombre","Completa","Coyhaique","54",2010,279809
"346","Hombre","Completa","Coyhaique","54",2011,299239
"347","Hombre","Completa","Coyhaique","54",2012,300643
"348","Hombre","Completa","Coyhaique","54",2013,319725
"349","Hombre","Completa","Coyhaique","54",2014,352693
"350","Hombre","Completa","Coyhaique","54",2015,450092
"351","Hombre","Completa","Curacautín","73",2010,167125
"352","Hombre","Completa","Curacautín","73",2011,128695
"353","Hombre","Completa","Curacautín","73",2012,197967
"354","Hombre","Completa","Curacautín","73",2013,180540
"355","Hombre","Completa","Curacautín","73",2014,229622
"356","Hombre","Completa","Curacautín","73",2015,279372
"357","Hombre","Completa","Curacaví","74",2010,190000
"358","Hombre","Completa","Curacaví","74",2011,180000
"359","Hombre","Completa","Curacaví","74",2012,202000
"360","Hombre","Completa","Curaco de Vélez","75",2010,200000
"361","Hombre","Completa","Curaco de Vélez","75",2011,187616
"362","Hombre","Completa","Curaco de Vélez","75",2012,180000
"363","Hombre","Completa","Curaco de Vélez","75",2013,262348
"364","Hombre","Completa","Curaco de Vélez","75",2014,217408
"365","Hombre","Completa","Curaco de Vélez","75",2015,240065
"366","Hombre","Completa","Curanilahue","76",2010,217351
"367","Hombre","Completa","Curanilahue","76",2011,221635
"368","Hombre","Completa","Curanilahue","76",2012,204667
"369","Hombre","Completa","Curanilahue","76",2013,214294
"370","Hombre","Completa","Curanilahue","76",2014,299944
"371","Hombre","Completa","Curanilahue","76",2015,300072
"372","Hombre","Completa","Curarrehue","77",2010,45496
"373","Hombre","Completa","Curarrehue","77",2011,41795
"374","Hombre","Completa","Curarrehue","77",2012,50226
"375","Hombre","Completa","Curarrehue","77",2013,100944
"376","Hombre","Completa","Curarrehue","77",2014,19996
"377","Hombre","Completa","Curarrehue","77",2015,27544
"378","Hombre","Completa","Curicó","79",2010,202203
"379","Hombre","Completa","Curicó","79",2011,203000
"380","Hombre","Completa","Curicó","79",2012,242188
"381","Hombre","Completa","Curicó","79",2013,254749
"382","Hombre","Completa","Curicó","79",2014,260710
"383","Hombre","Completa","Curicó","79",2015,334419
"384","Hombre","Completa","Dalcahue","80",2010,140000
"385","Hombre","Completa","Dalcahue","80",2011,178352
"386","Hombre","Completa","Dalcahue","80",2012,88688
"387","Hombre","Completa","Dalcahue","80",2013,150000
"388","Hombre","Completa","Dalcahue","80",2014,130247
"389","Hombre","Completa","Dalcahue","80",2015,212863
"390","Hombre","Completa","Diego de Almagro","81",2010,332407
"391","Hombre","Completa","Diego de Almagro","81",2011,391885
"392","Hombre","Completa","Diego de Almagro","81",2012,342153
"393","Hombre","Completa","Diego de Almagro","81",2013,351464
"394","Hombre","Completa","Diego de Almagro","81",2014,401856
"395","Hombre","Completa","Diego de Almagro","81",2015,372123
"396","Hombre","Completa","Doñihue","82",2010,202203
"397","Hombre","Completa","Doñihue","82",2011,221063
"398","Hombre","Completa","Doñihue","82",2012,186040
"399","Hombre","Completa","Doñihue","82",2013,162595
"400","Hombre","Completa","Doñihue","82",2014,219262
"401","Hombre","Completa","Doñihue","82",2015,215876
"402","Hombre","Completa","El Bosque","83",2010,229843
"403","Hombre","Completa","El Bosque","83",2011,240000
"404","Hombre","Completa","El Bosque","83",2012,281263
"405","Hombre","Completa","El Bosque","83",2013,298867
"406","Hombre","Completa","El Bosque","83",2014,349934
"407","Hombre","Completa","El Bosque","83",2015,300216
"408","Hombre","Completa","El Monte","85",2010,175223
"409","Hombre","Completa","El Monte","85",2011,200447
"410","Hombre","Completa","El Monte","85",2012,213961
"411","Hombre","Completa","El Monte","85",2013,248336
"412","Hombre","Completa","El Monte","85",2014,258584
"413","Hombre","Completa","El Monte","85",2015,300081
"414","Hombre","Completa","El Quisco","86",2010,160157
"415","Hombre","Completa","El Quisco","86",2011,185643
"416","Hombre","Completa","El Quisco","86",2012,140284
"417","Hombre","Completa","El Quisco","86",2013,126171
"418","Hombre","Completa","El Quisco","86",2014,181876
"419","Hombre","Completa","El Quisco","86",2015,200815
"420","Hombre","Completa","El Tabo","87",2010,30000
"421","Hombre","Completa","El Tabo","87",2011,170000
"422","Hombre","Completa","El Tabo","87",2012,190000
"423","Hombre","Completa","El Tabo","87",2013,15000
"424","Hombre","Completa","El Tabo","87",2014,200000
"425","Hombre","Completa","El Tabo","87",2015,260000
"426","Hombre","Completa","Empedrado","88",2010,139904
"427","Hombre","Completa","Empedrado","88",2011,89214
"428","Hombre","Completa","Empedrado","88",2012,177786
"429","Hombre","Completa","Empedrado","88",2013,209207
"430","Hombre","Completa","Empedrado","88",2014,99981
"431","Hombre","Completa","Empedrado","88",2015,215058
"432","Hombre","Completa","Estación Central","90",2010,200982
"433","Hombre","Completa","Estación Central","90",2011,235938
"434","Hombre","Completa","Estación Central","90",2012,281411
"435","Hombre","Completa","Estación Central","90",2013,302065
"436","Hombre","Completa","Estación Central","90",2014,328387
"437","Hombre","Completa","Estación Central","90",2015,346720
"438","Hombre","Completa","Florida","91",2010,188450
"439","Hombre","Completa","Florida","91",2011,183101
"440","Hombre","Completa","Florida","91",2012,194216
"441","Hombre","Completa","Florida","91",2013,233647
"442","Hombre","Completa","Florida","91",2014,227345
"443","Hombre","Completa","Florida","91",2015,241982
"444","Hombre","Completa","Freire","92",2010,133004
"445","Hombre","Completa","Freire","92",2011,153304
"446","Hombre","Completa","Freire","92",2012,191068
"447","Hombre","Completa","Freire","92",2013,200685
"448","Hombre","Completa","Freire","92",2014,191972
"449","Hombre","Completa","Freire","92",2015,233063
"450","Hombre","Completa","Freirina","93",2010,198000
"451","Hombre","Completa","Freirina","93",2011,194750
"452","Hombre","Completa","Freirina","93",2012,200000
"453","Hombre","Completa","Freirina","93",2013,230000
"454","Hombre","Completa","Freirina","93",2014,200987
"455","Hombre","Completa","Freirina","93",2015,125408
"456","Hombre","Completa","Fresia","94",2010,171400
"457","Hombre","Completa","Fresia","94",2011,190474
"458","Hombre","Completa","Fresia","94",2012,143356
"459","Hombre","Completa","Fresia","94",2013,174606
"460","Hombre","Completa","Fresia","94",2014,88286
"461","Hombre","Completa","Fresia","94",2015,180665
"462","Hombre","Completa","Frutillar","95",2010,191067
"463","Hombre","Completa","Frutillar","95",2011,181462
"464","Hombre","Completa","Frutillar","95",2012,250000
"465","Hombre","Completa","Frutillar","95",2013,100136
"466","Hombre","Completa","Frutillar","95",2014,202085
"467","Hombre","Completa","Frutillar","95",2015,300081
"468","Hombre","Completa","Futrono","97",2010,170883
"469","Hombre","Completa","Futrono","97",2011,177431
"470","Hombre","Completa","Futrono","97",2012,190857
"471","Hombre","Completa","Galvarino","98",2010,46650
"472","Hombre","Completa","Galvarino","98",2011,15045
"473","Hombre","Completa","Galvarino","98",2012,11694
"474","Hombre","Completa","Galvarino","98",2013,90000
"475","Hombre","Completa","Galvarino","98",2014,30998
"476","Hombre","Completa","Galvarino","98",2015,120638
"477","Hombre","Completa","General Lagos","99",2010,40039
"478","Hombre","Completa","General Lagos","99",2013,100000
"479","Hombre","Completa","General Lagos","99",2014,60951
"480","Hombre","Completa","General Lagos","99",2015,40000
"481","Hombre","Completa","Gorbea","100",2010,100479
"482","Hombre","Completa","Gorbea","100",2011,87807
"483","Hombre","Completa","Gorbea","100",2012,171835
"484","Hombre","Completa","Gorbea","100",2013,214188
"485","Hombre","Completa","Gorbea","100",2014,149972
"486","Hombre","Completa","Gorbea","100",2015,303190
"487","Hombre","Completa","Graneros","101",2010,200196
"488","Hombre","Completa","Graneros","101",2011,240000
"489","Hombre","Completa","Graneros","101",2012,241370
"490","Hombre","Completa","Graneros","101",2013,213389
"491","Hombre","Completa","Graneros","101",2014,256037
"492","Hombre","Completa","Graneros","101",2015,336250
"493","Hombre","Completa","Hijuelas","103",2010,164887
"494","Hombre","Completa","Hijuelas","103",2011,199361
"495","Hombre","Completa","Hijuelas","103",2012,239073
"496","Hombre","Completa","Hijuelas","103",2013,199644
"497","Hombre","Completa","Hijuelas","103",2014,249957
"498","Hombre","Completa","Hijuelas","103",2015,140400
"499","Hombre","Completa","Hualañé","105",2010,140137
"500","Hombre","Completa","Hualañé","105",2011,163084
"501","Hombre","Completa","Hualañé","105",2012,179074
"502","Hombre","Completa","Hualañé","105",2013,232315
"503","Hombre","Completa","Hualañé","105",2014,224156
"504","Hombre","Completa","Hualañé","105",2015,182993
"505","Hombre","Completa","Hualpén","106",2010,249173
"506","Hombre","Completa","Hualpén","106",2011,211935
"507","Hombre","Completa","Hualpén","106",2012,301353
"508","Hombre","Completa","Hualpén","106",2013,298867
"509","Hombre","Completa","Hualpén","106",2014,289946
"510","Hombre","Completa","Hualpén","106",2015,281578
"511","Hombre","Completa","Hualqui","107",2010,179843
"512","Hombre","Completa","Hualqui","107",2011,219546
"513","Hombre","Completa","Hualqui","107",2012,164000
"514","Hombre","Completa","Hualqui","107",2013,136530
"515","Hombre","Completa","Hualqui","107",2014,256401
"516","Hombre","Completa","Hualqui","107",2015,285732
"517","Hombre","Completa","Huara","108",2010,85218
"518","Hombre","Completa","Huara","108",2011,150725
"519","Hombre","Completa","Huara","108",2012,70316
"520","Hombre","Completa","Huara","108",2013,229131
"521","Hombre","Completa","Huara","108",2014,202085
"522","Hombre","Completa","Huara","108",2015,331345
"523","Hombre","Completa","Huasco","109",2010,229592
"524","Hombre","Completa","Huasco","109",2011,249201
"525","Hombre","Completa","Huasco","109",2012,270708
"526","Hombre","Completa","Huasco","109",2013,278970
"527","Hombre","Completa","Huasco","109",2014,299946
"528","Hombre","Completa","Huasco","109",2015,400108
"529","Hombre","Completa","Huechuraba","110",2010,210188
"530","Hombre","Completa","Huechuraba","110",2011,199361
"531","Hombre","Completa","Huechuraba","110",2012,281263
"532","Hombre","Completa","Huechuraba","110",2013,301679
"533","Hombre","Completa","Huechuraba","110",2014,299944
"534","Hombre","Completa","Huechuraba","110",2015,359497
"535","Hombre","Completa","Illapel","111",2010,191869
"536","Hombre","Completa","Illapel","111",2011,200268
"537","Hombre","Completa","Illapel","111",2012,203860
"538","Hombre","Completa","Illapel","111",2013,298867
"539","Hombre","Completa","Illapel","111",2014,349934
