"","sex","geography_name","geography_id","year","lb_weighted_median"
"89","Hombre","Valparaíso",5,2014,353648
"90","Hombre","Valparaíso",5,2015,353811
"91","Hombre",NA,NA,2010,100098
"92","Hombre",NA,NA,2011,180642
"93","Hombre",NA,NA,2012,150829
"94","Mujer","Antofagasta",2,2010,217137
"95","Mujer","Antofagasta",2,2011,239233
"96","Mujer","Antofagasta",2,2012,261173
"97","Mujer","Antofagasta",2,2013,298867
"98","Mujer","Antofagasta",2,2014,301393
"99","Mujer","Antofagasta",2,2015,342488
"100","Mujer","Araucanía",9,2010,120000
"101","Mujer","Araucanía",9,2011,140321
"102","Mujer","Araucanía",9,2012,150000
"103","Mujer","Araucanía",9,2013,179286
"104","Mujer","Araucanía",9,2014,212042
"105","Mujer","Araucanía",9,2015,210096
"106","Mujer","Arica y Parinacota",15,2010,154184
"107","Mujer","Arica y Parinacota",15,2011,150344
"108","Mujer","Arica y Parinacota",15,2012,174827
"109","Mujer","Arica y Parinacota",15,2013,199245
"110","Mujer","Arica y Parinacota",15,2014,212934
"111","Mujer","Arica y Parinacota",15,2015,222470
"112","Mujer","Atacama",3,2010,179907
"113","Mujer","Atacama",3,2011,199361
"114","Mujer","Atacama",3,2012,227253
"115","Mujer","Atacama",3,2013,249056
"116","Mujer","Atacama",3,2014,252606
"117","Mujer","Atacama",3,2015,300000
"118","Mujer","Aysén",11,2010,196785
"119","Mujer","Aysén",11,2011,219297
"120","Mujer","Aysén",11,2012,201008
"121","Mujer","Aysén",11,2013,238180
"122","Mujer","Aysén",11,2014,250000
"123","Mujer","Aysén",11,2015,300230
"124","Mujer","Bíobío",8,2010,157467
"125","Mujer","Bíobío",8,2011,169137
"126","Mujer","Bíobío",8,2012,189905
"127","Mujer","Bíobío",8,2013,209207
"128","Mujer","Bíobío",8,2014,224958
"129","Mujer","Bíobío",8,2015,241627
"130","Mujer","Coquimbo",4,2010,172970
"131","Mujer","Coquimbo",4,2011,182880
"132","Mujer","Coquimbo",4,2012,196782
"133","Mujer","Coquimbo",4,2013,210135
"134","Mujer","Coquimbo",4,2014,234271
"135","Mujer","Coquimbo",4,2015,250052
"136","Mujer","Los Lagos",10,2010,155775
"137","Mujer","Los Lagos",10,2011,199049
"138","Mujer","Los Lagos",10,2012,200902
"139","Mujer","Los Lagos",10,2013,219169
"140","Mujer","Los Lagos",10,2014,232397
"141","Mujer","Los Lagos",10,2015,277036
"142","Mujer","Los Ríos",14,2010,135132
"143","Mujer","Los Ríos",14,2011,147000
"144","Mujer","Los Ríos",14,2012,160806
"145","Mujer","Los Ríos",14,2013,199977
"146","Mujer","Los Ríos",14,2014,183893
"147","Mujer","Los Ríos",14,2015,240000
"148","Mujer","Magallanes",12,2010,195800
"149","Mujer","Magallanes",12,2011,220505
"150","Mujer","Magallanes",12,2012,282480
"151","Mujer","Magallanes",12,2013,354708
"152","Mujer","Magallanes",12,2014,323335
"153","Mujer","Magallanes",12,2015,345522
"154","Mujer","Maule",7,2010,149897
"155","Mujer","Maule",7,2011,168689
"156","Mujer","Maule",7,2012,180907
"157","Mujer","Maule",7,2013,209207
"158","Mujer","Maule",7,2014,216043
"159","Mujer","Maule",7,2015,241065
"160","Mujer","Metropolitana",13,2010,200196
"161","Mujer","Metropolitana",13,2011,229265
"162","Mujer","Metropolitana",13,2012,251405
"163","Mujer","Metropolitana",13,2013,276116
"164","Mujer","Metropolitana",13,2014,300000
"165","Mujer","Metropolitana",13,2015,301222
"166","Mujer","O'Higgins",6,2010,175039
"167","Mujer","O'Higgins",6,2011,190252
"168","Mujer","O'Higgins",6,2012,200428
"169","Mujer","O'Higgins",6,2013,210000
"170","Mujer","O'Higgins",6,2014,241607
"171","Mujer","O'Higgins",6,2015,241065
"172","Mujer","Tarapacá",1,2010,175000
"173","Mujer","Tarapacá",1,2011,214726
"174","Mujer","Tarapacá",1,2012,230000
"175","Mujer","Tarapacá",1,2013,262366
"176","Mujer","Tarapacá",1,2014,282918
"177","Mujer","Tarapacá",1,2015,297784
"178","Mujer","Valparaíso",5,2010,165000
"179","Mujer","Valparaíso",5,2011,182880
"180","Mujer","Valparaíso",5,2012,200902
"181","Mujer","Valparaíso",5,2013,220000
"182","Mujer","Valparaíso",5,2014,252606
"183","Mujer","Valparaíso",5,2015,261536
"184","Mujer",NA,NA,2010,44426
"185","Mujer",NA,NA,2011,41917
"186","Mujer",NA,NA,2012,62083
