"","sex","isic","geography_name","geography_id","year","weighted_mean"
"121","Hombre","12","Tarapacá","1",2010,570084.533079715
"122","Hombre","12","Tarapacá","1",2012,763441.589179522
"123","Hombre","12","Valparaíso","5",2010,529025.243578134
"124","Hombre","12","Valparaíso","5",2012,837611.480920641
"125","Hombre","12",NA,NA,2010,493212.095965305
"126","Hombre","12",NA,NA,2012,833414.7588685
"127","Hombre","13","Antofagasta","2",2010,596007.181017355
"128","Hombre","13","Antofagasta","2",2012,811153.744946036
"129","Hombre","13","Araucanía","9",2010,542386.927044653
"130","Hombre","13","Araucanía","9",2012,576883.799954324
"131","Hombre","13","Arica y Parinacota","15",2010,458358.221114981
"132","Hombre","13","Arica y Parinacota","15",2012,1014683.38291947
"133","Hombre","13","Atacama","3",2010,480743.005406846
"134","Hombre","13","Atacama","3",2012,583963.160974735
"135","Hombre","13","Aysén","11",2010,717347.203551909
"136","Hombre","13","Aysén","11",2012,770493.036067072
"137","Hombre","13","Bíobío","8",2010,522586.353803784
"138","Hombre","13","Bíobío","8",2012,520655.581210467
"139","Hombre","13","Coquimbo","4",2010,451406.944849721
"140","Hombre","13","Coquimbo","4",2012,594374.499714013
"141","Hombre","13","Los Lagos","10",2010,455338.366145847
"142","Hombre","13","Los Lagos","10",2012,623934.685030374
"143","Hombre","13","Los Ríos","14",2010,353543.544703491
"144","Hombre","13","Los Ríos","14",2012,447972.373896855
"145","Hombre","13","Magallanes","12",2010,640792.512584031
"146","Hombre","13","Magallanes","12",2012,540661.210877462
"147","Hombre","13","Maule","7",2010,451604.756086356
"148","Hombre","13","Maule","7",2012,518888.794266801
"149","Hombre","13","Metropolitana","13",2010,552644.340154881
"150","Hombre","13","Metropolitana","13",2012,570657.014333267
"151","Hombre","13","O'Higgins","6",2010,550073.330407272
"152","Hombre","13","O'Higgins","6",2012,459940.432159236
"153","Hombre","13","Tarapacá","1",2010,503018.594129743
"154","Hombre","13","Tarapacá","1",2012,536129.51945444
"155","Hombre","13","Valparaíso","5",2010,601890.86099266
"156","Hombre","13","Valparaíso","5",2012,540589.999024805
"157","Hombre","13",NA,NA,2010,438827.629227866
"158","Hombre","13",NA,NA,2012,372203.215843691
"159","Hombre","14","Antofagasta","2",2010,1416958.81663546
"160","Hombre","14","Antofagasta","2",2012,922784.855276969
"161","Hombre","14","Araucanía","9",2010,562922.442441056
"162","Hombre","14","Araucanía","9",2012,577815.970300308
"163","Hombre","14","Arica y Parinacota","15",2010,831833.097791561
"164","Hombre","14","Arica y Parinacota","15",2012,342566.33356454
"165","Hombre","14","Atacama","3",2010,1041161.74249966
"166","Hombre","14","Atacama","3",2012,548856.723054528
"167","Hombre","14","Aysén","11",2010,828791.925486525
"168","Hombre","14","Aysén","11",2012,685295.688182231
"169","Hombre","14","Bíobío","8",2010,433127.477122587
"170","Hombre","14","Bíobío","8",2012,789861.528317509
"171","Hombre","14","Coquimbo","4",2010,483963.884226796
"172","Hombre","14","Coquimbo","4",2012,1046543.86141375
"173","Hombre","14","Los Lagos","10",2010,588990.153941088
"174","Hombre","14","Los Lagos","10",2012,521521.445985313
"175","Hombre","14","Los Ríos","14",2010,338709.946121478
"176","Hombre","14","Los Ríos","14",2012,782727.876554136
"177","Hombre","14","Magallanes","12",2010,2783787.18270753
"178","Hombre","14","Magallanes","12",2012,1658591.76858289
"179","Hombre","14","Maule","7",2010,451917.052105109
"180","Hombre","14","Maule","7",2012,491962.730742985
"181","Hombre","14","Metropolitana","13",2010,884532.496252886
"182","Hombre","14","Metropolitana","13",2012,956642.358605605
"183","Hombre","14","O'Higgins","6",2010,793321.324875849
"184","Hombre","14","O'Higgins","6",2012,1152953.9273043
"185","Hombre","14","Tarapacá","1",2010,725172.628227788
"186","Hombre","14","Tarapacá","1",2012,805530.680753445
"187","Hombre","14","Valparaíso","5",2010,635981.97448471
"188","Hombre","14","Valparaíso","5",2012,757889.379077798
"189","Hombre","14",NA,NA,2012,1550076.15706275
"190","Hombre","15","Antofagasta","2",2010,376381.794035558
"191","Hombre","15","Antofagasta","2",2012,470516.015237371
"192","Hombre","15","Araucanía","9",2010,354539.702592414
"193","Hombre","15","Araucanía","9",2012,324527.456382276
"194","Hombre","15","Arica y Parinacota","15",2010,205710.674565708
"195","Hombre","15","Arica y Parinacota","15",2012,165295.035674589
"196","Hombre","15","Atacama","3",2010,280480.216070064
"197","Hombre","15","Atacama","3",2012,413015.060552113
"198","Hombre","15","Aysén","11",2010,284234.59622177
"199","Hombre","15","Aysén","11",2012,600000
"200","Hombre","15","Bíobío","8",2010,204715.004315366
"201","Hombre","15","Bíobío","8",2012,262314.094094447
"202","Hombre","15","Coquimbo","4",2010,195074.209936126
"203","Hombre","15","Coquimbo","4",2012,240767.836274023
"204","Hombre","15","Los Lagos","10",2010,230198.940385841
"205","Hombre","15","Los Lagos","10",2012,235652.07248675
"206","Hombre","15","Los Ríos","14",2010,293708.48892008
"207","Hombre","15","Los Ríos","14",2012,351841.605020084
"208","Hombre","15","Magallanes","12",2010,325060.118492826
"209","Hombre","15","Magallanes","12",2012,526153.306028925
"210","Hombre","15","Maule","7",2010,254435.609016793
"211","Hombre","15","Maule","7",2012,312589.70662168
"212","Hombre","15","Metropolitana","13",2010,352048.664444958
"213","Hombre","15","Metropolitana","13",2012,379706.398046522
"214","Hombre","15","O'Higgins","6",2010,416588.348903772
"215","Hombre","15","O'Higgins","6",2012,245787.329223195
"216","Hombre","15","Tarapacá","1",2010,120878.96490424
"217","Hombre","15","Tarapacá","1",2012,477262.314178798
"218","Hombre","15","Valparaíso","5",2010,181474.817051545
"219","Hombre","15","Valparaíso","5",2012,269538.69110776
"220","Hombre","15",NA,NA,2010,265000
"221","Hombre","15",NA,NA,2012,296156.894171854
"222","Hombre","16","Antofagasta","2",2010,112013.978556231
"223","Hombre","16","Antofagasta","2",2012,243350.78438511
"224","Hombre","16","Araucanía","9",2010,91704.3177595024
"225","Hombre","16","Araucanía","9",2012,149680.105707098
"226","Hombre","16","Arica y Parinacota","15",2010,98350.5175567918
"227","Hombre","16","Arica y Parinacota","15",2012,188086.619294465
"228","Hombre","16","Atacama","3",2010,130223.739288571
"229","Hombre","16","Atacama","3",2012,184038.030393086
"230","Hombre","16","Aysén","11",2010,179563.506513396
"231","Hombre","16","Aysén","11",2012,239124.37378819
"232","Hombre","16","Bíobío","8",2010,121085.538346692
"233","Hombre","16","Bíobío","8",2012,199433.474043978
"234","Hombre","16","Coquimbo","4",2010,107115.320241367
"235","Hombre","16","Coquimbo","4",2012,213826.57688384
"236","Hombre","16","Los Lagos","10",2010,69358.4902498839
"237","Hombre","16","Los Lagos","10",2012,112919.053671199
"238","Hombre","16","Los Ríos","14",2010,138021.757994834
"239","Hombre","16","Los Ríos","14",2012,152925.327611981
"240","Hombre","16","Magallanes","12",2010,198000
"241","Hombre","16","Magallanes","12",2012,261948.651339335
"242","Hombre","16","Maule","7",2010,168960.128606209
"243","Hombre","16","Maule","7",2012,149309.864618378
"244","Hombre","16","Metropolitana","13",2010,199442.786248306
"245","Hombre","16","Metropolitana","13",2012,241717.110962038
"246","Hombre","16","O'Higgins","6",2010,181762.731674224
"247","Hombre","16","O'Higgins","6",2012,201265.875870442
"248","Hombre","16","Tarapacá","1",2010,177526.203098783
"249","Hombre","16","Tarapacá","1",2012,375459.698371347
"250","Hombre","16","Valparaíso","5",2010,155511.996213933
"251","Hombre","16","Valparaíso","5",2012,217875.590191039
"252","Hombre","16",NA,NA,2010,122838.062510735
"253","Hombre","16",NA,NA,2012,21000
"254","Hombre","17","Bíobío","8",2010,799452.857840742
"255","Hombre","17","Metropolitana","13",2010,816988.913678165
"256","Hombre","17","Metropolitana","13",2012,538520.040174458
"257","Hombre","17","Tarapacá","1",2010,160000
"258","Hombre","17","Tarapacá","1",2012,1150000
"259","Hombre","2","Antofagasta","2",2010,225217.573994159
"260","Hombre","2","Antofagasta","2",2012,323759.701608568
"261","Hombre","2","Araucanía","9",2010,241059.878490405
"262","Hombre","2","Arica y Parinacota","15",2010,208744.919943007
"263","Hombre","2","Arica y Parinacota","15",2012,297755.866365889
"264","Hombre","2","Atacama","3",2010,237335.882729535
"265","Hombre","2","Atacama","3",2012,284546.651485759
"266","Hombre","2","Aysén","11",2010,339855.86389335
"267","Hombre","2","Aysén","11",2012,535915.951230965
"268","Hombre","2","Bíobío","8",2010,432314.50168543
"269","Hombre","2","Bíobío","8",2012,317240.981084351
"270","Hombre","2","Coquimbo","4",2010,155365.584263519
"271","Hombre","2","Coquimbo","4",2012,192488.520426474
"272","Hombre","2","Los Lagos","10",2010,255110.710640422
"273","Hombre","2","Los Lagos","10",2012,370287.361407274
"274","Hombre","2","Los Ríos","14",2010,254394.206018316
"275","Hombre","2","Los Ríos","14",2012,269982.031653463
"276","Hombre","2","Magallanes","12",2010,395405.410581179
"277","Hombre","2","Magallanes","12",2012,618686.261882967
"278","Hombre","2","Maule","7",2010,107280.077817511
"279","Hombre","2","Maule","7",2012,168960.442850338
"280","Hombre","2","O'Higgins","6",2010,62674.4099109268
"281","Hombre","2","O'Higgins","6",2012,189964.893753881
"282","Hombre","2","Tarapacá","1",2010,532779.950035396
"283","Hombre","2","Tarapacá","1",2012,429325.806946511
"284","Hombre","2","Valparaíso","5",2010,194247.753747637
"285","Hombre","2","Valparaíso","5",2012,218644.730643276
"286","Hombre","3","Antofagasta","2",2010,792875.451445402
"287","Hombre","3","Antofagasta","2",2012,884454.071890037
"288","Hombre","3","Araucanía","9",2010,713595.38355251
"289","Hombre","3","Araucanía","9",2012,451345.141092088
"290","Hombre","3","Arica y Parinacota","15",2010,581977.762477847
"291","Hombre","3","Arica y Parinacota","15",2012,643255.219068709
"292","Hombre","3","Atacama","3",2010,584760.019855616
"293","Hombre","3","Atacama","3",2012,685817.137286047
"294","Hombre","3","Aysén","11",2010,678453.705445999
"295","Hombre","3","Aysén","11",2012,573682.199058459
"296","Hombre","3","Bíobío","8",2010,516761.16664472
"297","Hombre","3","Bíobío","8",2012,523339.321340897
"298","Hombre","3","Coquimbo","4",2010,707832.797252453
"299","Hombre","3","Coquimbo","4",2012,671284.841987244
"300","Hombre","3","Los Lagos","10",2010,951977.355447517
"301","Hombre","3","Los Lagos","10",2012,625013.198393433
"302","Hombre","3","Los Ríos","14",2010,75457.2998925057
"303","Hombre","3","Los Ríos","14",2012,156467.902500351
"304","Hombre","3","Magallanes","12",2010,840489.879243228
"305","Hombre","3","Magallanes","12",2012,807622.623652492
"306","Hombre","3","Maule","7",2010,513080.347331982
"307","Hombre","3","Maule","7",2012,601266.334649448
"308","Hombre","3","Metropolitana","13",2010,1013277.51299994
"309","Hombre","3","Metropolitana","13",2012,1049081.31032062
"310","Hombre","3","O'Higgins","6",2010,598134.941018179
"311","Hombre","3","O'Higgins","6",2012,714263.095264055
"312","Hombre","3","Tarapacá","1",2010,867471.737334497
"313","Hombre","3","Tarapacá","1",2012,877187.524346366
"314","Hombre","3","Valparaíso","5",2010,611228.448428005
"315","Hombre","3","Valparaíso","5",2012,674792.804664677
"316","Hombre","3",NA,NA,2010,1165000
"317","Hombre","4","Antofagasta","2",2010,555963.975280374
"318","Hombre","4","Antofagasta","2",2012,603860.3891664
"319","Hombre","4","Araucanía","9",2010,259371.209959665
"320","Hombre","4","Araucanía","9",2012,331812.480888782
"321","Hombre","4","Arica y Parinacota","15",2010,272284.560165138
"322","Hombre","4","Arica y Parinacota","15",2012,381083.555134899
"323","Hombre","4","Atacama","3",2010,496635.155504958
"324","Hombre","4","Atacama","3",2012,481536.23138496
"325","Hombre","4","Aysén","11",2010,278394.731722458
"326","Hombre","4","Aysén","11",2012,351217.847465974
"327","Hombre","4","Bíobío","8",2010,349879.197934902
"328","Hombre","4","Bíobío","8",2012,424227.169362406
"329","Hombre","4","Coquimbo","4",2010,325555.992363356
"330","Hombre","4","Coquimbo","4",2012,424552.594416174
"331","Hombre","4","Los Lagos","10",2010,262895.552588408
"332","Hombre","4","Los Lagos","10",2012,376806.663143199
"333","Hombre","4","Los Ríos","14",2010,294427.571967264
"334","Hombre","4","Los Ríos","14",2012,600308.436562719
"335","Hombre","4","Magallanes","12",2010,600144.75019799
"336","Hombre","4","Magallanes","12",2012,749784.602100091
"337","Hombre","4","Maule","7",2010,296106.23922098
"338","Hombre","4","Maule","7",2012,286279.000456123
"339","Hombre","4","Metropolitana","13",2010,433125.374133342
"340","Hombre","4","Metropolitana","13",2012,471348.609216894
"341","Hombre","4","O'Higgins","6",2010,396580.772339828
"342","Hombre","4","O'Higgins","6",2012,333981.0271136
"343","Hombre","4","Tarapacá","1",2010,338741.713397998
"344","Hombre","4","Tarapacá","1",2012,518599.950407258
"345","Hombre","4","Valparaíso","5",2010,424583.12384213
"346","Hombre","4","Valparaíso","5",2012,428868.79295142
"347","Hombre","4",NA,NA,2010,115291.550994745
"348","Hombre","4",NA,NA,2012,300889.324912177
"349","Hombre","5","Antofagasta","2",2010,510658.127859546
"350","Hombre","5","Antofagasta","2",2012,678695.006318316
"351","Hombre","5","Araucanía","9",2010,340963.814796565
"352","Hombre","5","Araucanía","9",2012,499804.770370907
"353","Hombre","5","Arica y Parinacota","15",2010,398032.260049991
"354","Hombre","5","Arica y Parinacota","15",2012,426603.033676465
"355","Hombre","5","Atacama","3",2010,404097.696710861
"356","Hombre","5","Atacama","3",2012,349947.586887969
"357","Hombre","5","Aysén","11",2010,396568.110824473
"358","Hombre","5","Aysén","11",2012,449302.018410656
"359","Hombre","5","Bíobío","8",2010,434403.861768522
"360","Hombre","5","Bíobío","8",2012,393575.986875274
"361","Hombre","5","Coquimbo","4",2010,279800.150409572
"362","Hombre","5","Coquimbo","4",2012,373741.906363572
"363","Hombre","5","Los Lagos","10",2010,384445.692987452
"364","Hombre","5","Los Lagos","10",2012,682375.004372364
"365","Hombre","5","Los Ríos","14",2010,275702.215228252
"366","Hombre","5","Los Ríos","14",2012,262136.746187268
"367","Hombre","5","Magallanes","12",2010,432890.612619829
"368","Hombre","5","Magallanes","12",2012,502810.541835605
"369","Hombre","5","Maule","7",2010,280461.258353572
"370","Hombre","5","Maule","7",2012,348077.55904401
"371","Hombre","5","Metropolitana","13",2010,399967.358104889
"372","Hombre","5","Metropolitana","13",2012,694352.919716137
"373","Hombre","5","O'Higgins","6",2010,415918.705551102
"374","Hombre","5","O'Higgins","6",2012,569027.969441557
"375","Hombre","5","Tarapacá","1",2010,406184.315983336
"376","Hombre","5","Tarapacá","1",2012,478624.70067124
"377","Hombre","5","Valparaíso","5",2010,531314.95288492
"378","Hombre","5","Valparaíso","5",2012,839620.257019519
"379","Hombre","5",NA,NA,2010,200195.73302016
"380","Hombre","6","Antofagasta","2",2010,340527.849059825
"381","Hombre","6","Antofagasta","2",2012,412625.515831889
"382","Hombre","6","Araucanía","9",2010,257295.683716081
"383","Hombre","6","Araucanía","9",2012,295359.227205887
"384","Hombre","6","Arica y Parinacota","15",2010,222980.725467196
"385","Hombre","6","Arica y Parinacota","15",2012,355373.859445937
"386","Hombre","6","Atacama","3",2010,300811.599177286
"387","Hombre","6","Atacama","3",2012,365720.941256705
"388","Hombre","6","Aysén","11",2010,319151.307364642
"389","Hombre","6","Aysén","11",2012,485231.615569321
"390","Hombre","6","Bíobío","8",2010,363344.932767689
"391","Hombre","6","Bíobío","8",2012,315336.235182748
"392","Hombre","6","Coquimbo","4",2010,327932.028019427
"393","Hombre","6","Coquimbo","4",2012,412192.283199204
"394","Hombre","6","Los Lagos","10",2010,290686.189473564
"395","Hombre","6","Los Lagos","10",2012,375083.462981635
"396","Hombre","6","Los Ríos","14",2010,262312.289685187
"397","Hombre","6","Los Ríos","14",2012,302939.098623912
"398","Hombre","6","Magallanes","12",2010,419126.208738337
"399","Hombre","6","Magallanes","12",2012,636940.760383085
"400","Hombre","6","Maule","7",2010,282757.641484128
"401","Hombre","6","Maule","7",2012,293778.963684233
"402","Hombre","6","Metropolitana","13",2010,410013.617477635
"403","Hombre","6","Metropolitana","13",2012,489106.695322895
"404","Hombre","6","O'Higgins","6",2010,357254.901020487
"405","Hombre","6","O'Higgins","6",2012,441008.772944269
"406","Hombre","6","Tarapacá","1",2010,444586.940747772
"407","Hombre","6","Tarapacá","1",2012,424344.135704008
"408","Hombre","6","Valparaíso","5",2010,252751.984869908
"409","Hombre","6","Valparaíso","5",2012,447327.089237253
"410","Hombre","6",NA,NA,2010,288736.749150349
"411","Hombre","6",NA,NA,2012,262357.921647949
"412","Hombre","8","Antofagasta","2",2010,315587.063832618
"413","Hombre","8","Antofagasta","2",2012,1082420.35500432
"414","Hombre","8","Araucanía","9",2010,290782.76828772
"415","Hombre","8","Araucanía","9",2012,293805.636330544
"416","Hombre","8","Arica y Parinacota","15",2010,221663.583645675
"417","Hombre","8","Arica y Parinacota","15",2012,231326.538508439
"418","Hombre","8","Atacama","3",2010,241813.245139932
"419","Hombre","8","Atacama","3",2012,403622.15632248
"420","Hombre","8","Aysén","11",2010,343318.602898143
"421","Hombre","8","Aysén","11",2012,294943.490390497
"422","Hombre","8","Bíobío","8",2010,374272.75974325
"423","Hombre","8","Bíobío","8",2012,312592.342527169
"424","Hombre","8","Coquimbo","4",2010,326295.172337741
"425","Hombre","8","Coquimbo","4",2012,339937.281824025
"426","Hombre","8","Los Lagos","10",2010,203649.941132469
"427","Hombre","8","Los Lagos","10",2012,742472.85801979
"428","Hombre","8","Los Ríos","14",2010,154384.97753511
"429","Hombre","8","Los Ríos","14",2012,550452.368140098
"430","Hombre","8","Magallanes","12",2010,528863.470185913
"431","Hombre","8","Magallanes","12",2012,473455.356067368
"432","Hombre","8","Maule","7",2010,284986.168985828
"433","Hombre","8","Maule","7",2012,356456.799267084
"434","Hombre","8","Metropolitana","13",2010,537207.380814218
"435","Hombre","8","Metropolitana","13",2012,566161.193090328
"436","Hombre","8","O'Higgins","6",2010,428762.959038757
"437","Hombre","8","O'Higgins","6",2012,335007.938808118
"438","Hombre","8","Tarapacá","1",2010,408625.791677541
"439","Hombre","8","Tarapacá","1",2012,417088.908085939
"440","Hombre","8","Valparaíso","5",2010,251169.761540612
"441","Hombre","8","Valparaíso","5",2012,467351.978881269
"442","Hombre","8",NA,NA,2010,402724.377137274
"443","Hombre","8",NA,NA,2012,201079.688373462
"444","Hombre","9","Antofagasta","2",2010,374368.837267078
"445","Hombre","9","Antofagasta","2",2012,572373.622030209
"446","Hombre","9","Araucanía","9",2010,338082.225495493
"447","Hombre","9","Araucanía","9",2012,339875.317719254
"448","Hombre","9","Arica y Parinacota","15",2010,280662.11934577
"449","Hombre","9","Arica y Parinacota","15",2012,384347.431953559
"450","Hombre","9","Atacama","3",2010,650829.557404351
"451","Hombre","9","Atacama","3",2012,385155.329902016
"452","Hombre","9","Aysén","11",2010,461072.65678566
"453","Hombre","9","Aysén","11",2012,446548.051860005
"454","Hombre","9","Bíobío","8",2010,287373.530102806
"455","Hombre","9","Bíobío","8",2012,331285.020039393
"456","Hombre","9","Coquimbo","4",2010,319329.381828757
"457","Hombre","9","Coquimbo","4",2012,356954.834368259
"458","Hombre","9","Los Lagos","10",2010,359771.205232366
"459","Hombre","9","Los Lagos","10",2012,673330.513749323
"460","Hombre","9","Los Ríos","14",2010,335048.158932341
"461","Hombre","9","Los Ríos","14",2012,348320.558384873
"462","Hombre","9","Magallanes","12",2010,465828.04451476
"463","Hombre","9","Magallanes","12",2012,340116.032173102
"464","Hombre","9","Maule","7",2010,320277.815715293
"465","Hombre","9","Maule","7",2012,305579.144792656
"466","Hombre","9","Metropolitana","13",2010,415662.322078893
"467","Hombre","9","Metropolitana","13",2012,613880.566632011
"468","Hombre","9","O'Higgins","6",2010,339914.21769705
"469","Hombre","9","O'Higgins","6",2012,354841.365303675
"470","Hombre","9","Tarapacá","1",2010,410724.183017396
"471","Hombre","9","Tarapacá","1",2012,352270.748838503
"472","Hombre","9","Valparaíso","5",2010,368002.125898399
"473","Hombre","9","Valparaíso","5",2012,453332.085087431
"474","Hombre","9",NA,NA,2010,205150.549500352
"475","Hombre","9",NA,NA,2012,236512.15018883
"476","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Antofagasta","2",2010,387725.036784498
"477","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Antofagasta","2",2011,450674.575391683
"478","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Antofagasta","2",2012,468089.304816718
"479","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Antofagasta","2",2015,570563.800442424
"480","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Araucanía","9",2010,234475.081210598
"481","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Araucanía","9",2011,278768.068969062
