"","sex","icse","geography_name","geography_id","year","lb_weighted_median"
"32","Hombre","Asalariado Sector Privado","Angol","8",2011,200000
"33","Hombre","Asalariado Sector Privado","Angol","8",2012,242036
"34","Hombre","Asalariado Sector Privado","Angol","8",2013,240379
"35","Hombre","Asalariado Sector Privado","Angol","8",2014,280493
"36","Hombre","Asalariado Sector Privado","Angol","8",2015,271829
"37","Hombre","Asalariado Sector Privado","Antofagasta","9",2010,399726
"38","Hombre","Asalariado Sector Privado","Antofagasta","9",2011,400000
"39","Hombre","Asalariado Sector Privado","Antofagasta","9",2012,472635
"40","Hombre","Asalariado Sector Privado","Antofagasta","9",2013,479719
"41","Hombre","Asalariado Sector Privado","Antofagasta","9",2014,499518
"42","Hombre","Asalariado Sector Privado","Antofagasta","9",2015,550000
"43","Hombre","Asalariado Sector Privado","Antuco","10",2010,279809
"44","Hombre","Asalariado Sector Privado","Antuco","10",2011,99680
"45","Hombre","Asalariado Sector Privado","Antuco","10",2012,83479
"46","Hombre","Asalariado Sector Privado","Antuco","10",2013,241607
"47","Hombre","Asalariado Sector Privado","Antuco","10",2014,192532
"48","Hombre","Asalariado Sector Privado","Antuco","10",2015,110030
"49","Hombre","Asalariado Sector Privado","Arauco","11",2010,230993
"50","Hombre","Asalariado Sector Privado","Arauco","11",2011,223689
"51","Hombre","Asalariado Sector Privado","Arauco","11",2012,244215
"52","Hombre","Asalariado Sector Privado","Arauco","11",2013,265261
"53","Hombre","Asalariado Sector Privado","Arauco","11",2014,275000
"54","Hombre","Asalariado Sector Privado","Arauco","11",2015,260899
"55","Hombre","Asalariado Sector Privado","Arica","12",2010,249910
"56","Hombre","Asalariado Sector Privado","Arica","12",2011,239581
"57","Hombre","Asalariado Sector Privado","Arica","12",2012,261362
"58","Hombre","Asalariado Sector Privado","Arica","12",2013,299868
"59","Hombre","Asalariado Sector Privado","Arica","12",2014,300000
"60","Hombre","Asalariado Sector Privado","Arica","12",2015,361314
"61","Hombre","Asalariado Sector Privado","Aysén","13",2010,232981
"62","Hombre","Asalariado Sector Privado","Aysén","13",2011,299475
"63","Hombre","Asalariado Sector Privado","Aysén","13",2012,296514
"64","Hombre","Asalariado Sector Privado","Aysén","13",2013,300407
"65","Hombre","Asalariado Sector Privado","Aysén","13",2014,338425
"66","Hombre","Asalariado Sector Privado","Aysén","13",2015,349954
"67","Hombre","Asalariado Sector Privado","Buin","14",2010,200000
"68","Hombre","Asalariado Sector Privado","Buin","14",2011,219776
"69","Hombre","Asalariado Sector Privado","Buin","14",2012,230507
"70","Hombre","Asalariado Sector Privado","Buin","14",2013,276925
"71","Hombre","Asalariado Sector Privado","Buin","14",2014,272080
"72","Hombre","Asalariado Sector Privado","Buin","14",2015,294629
"73","Hombre","Asalariado Sector Privado","Bulnes","15",2010,156946
"74","Hombre","Asalariado Sector Privado","Bulnes","15",2011,149172
"75","Hombre","Asalariado Sector Privado","Bulnes","15",2012,184238
"76","Hombre","Asalariado Sector Privado","Bulnes","15",2013,196000
"77","Hombre","Asalariado Sector Privado","Bulnes","15",2014,203672
"78","Hombre","Asalariado Sector Privado","Bulnes","15",2015,248000
"79","Hombre","Asalariado Sector Privado","Cabildo","16",2010,182843
"80","Hombre","Asalariado Sector Privado","Cabildo","16",2011,230783
"81","Hombre","Asalariado Sector Privado","Cabildo","16",2012,262032
"82","Hombre","Asalariado Sector Privado","Cabildo","16",2013,209265
"83","Hombre","Asalariado Sector Privado","Cabildo","16",2014,259951
"84","Hombre","Asalariado Sector Privado","Cabildo","16",2015,381854
"85","Hombre","Asalariado Sector Privado","Cabrero","18",2010,176332
"86","Hombre","Asalariado Sector Privado","Cabrero","18",2011,206574
"87","Hombre","Asalariado Sector Privado","Cabrero","18",2012,197024
"88","Hombre","Asalariado Sector Privado","Cabrero","18",2013,209207
"89","Hombre","Asalariado Sector Privado","Cabrero","18",2014,229500
"90","Hombre","Asalariado Sector Privado","Cabrero","18",2015,300081
"91","Hombre","Asalariado Sector Privado","Calama","19",2010,380000
"92","Hombre","Asalariado Sector Privado","Calama","19",2011,416946
"93","Hombre","Asalariado Sector Privado","Calama","19",2012,540000
"94","Hombre","Asalariado Sector Privado","Calama","19",2013,599999
"95","Hombre","Asalariado Sector Privado","Calama","19",2014,500215
"96","Hombre","Asalariado Sector Privado","Calama","19",2015,524820
"97","Hombre","Asalariado Sector Privado","Calbuco","20",2010,201420
"98","Hombre","Asalariado Sector Privado","Calbuco","20",2011,216306
"99","Hombre","Asalariado Sector Privado","Calbuco","20",2012,193870
"100","Hombre","Asalariado Sector Privado","Calbuco","20",2013,288643
"101","Hombre","Asalariado Sector Privado","Calbuco","20",2014,300000
"102","Hombre","Asalariado Sector Privado","Calbuco","20",2015,365454
"103","Hombre","Asalariado Sector Privado","Caldera","21",2010,249517
"104","Hombre","Asalariado Sector Privado","Caldera","21",2011,260000
"105","Hombre","Asalariado Sector Privado","Caldera","21",2012,201124
"106","Hombre","Asalariado Sector Privado","Caldera","21",2013,352918
"107","Hombre","Asalariado Sector Privado","Caldera","21",2014,354053
"108","Hombre","Asalariado Sector Privado","Caldera","21",2015,360993
"109","Hombre","Asalariado Sector Privado","Calera","22",2010,202626
"110","Hombre","Asalariado Sector Privado","Calera","22",2011,189684
"111","Hombre","Asalariado Sector Privado","Calera","22",2012,201477
"112","Hombre","Asalariado Sector Privado","Calera","22",2013,275122
"113","Hombre","Asalariado Sector Privado","Calera","22",2014,376145
"114","Hombre","Asalariado Sector Privado","Calera","22",2015,295080
"115","Hombre","Asalariado Sector Privado","Calera de Tango","23",2010,140137
"116","Hombre","Asalariado Sector Privado","Calera de Tango","23",2011,200967
"117","Hombre","Asalariado Sector Privado","Calera de Tango","23",2012,241349
"118","Hombre","Asalariado Sector Privado","Calera de Tango","23",2013,192260
"119","Hombre","Asalariado Sector Privado","Calera de Tango","23",2014,227345
"120","Hombre","Asalariado Sector Privado","Calera de Tango","23",2015,360864
"121","Hombre","Asalariado Sector Privado","Calle Larga","24",2010,170049
"122","Hombre","Asalariado Sector Privado","Calle Larga","24",2011,185900
"123","Hombre","Asalariado Sector Privado","Calle Larga","24",2012,231293
"124","Hombre","Asalariado Sector Privado","Calle Larga","24",2013,222032
"125","Hombre","Asalariado Sector Privado","Calle Larga","24",2014,254057
"126","Hombre","Asalariado Sector Privado","Calle Larga","24",2015,287489
"127","Hombre","Asalariado Sector Privado","Camarones","25",2010,140602
"128","Hombre","Asalariado Sector Privado","Camarones","25",2011,162500
"129","Hombre","Asalariado Sector Privado","Camarones","25",2012,80450
"130","Hombre","Asalariado Sector Privado","Canela","27",2010,275409
"131","Hombre","Asalariado Sector Privado","Canela","27",2011,279105
"132","Hombre","Asalariado Sector Privado","Canela","27",2012,222695
"133","Hombre","Asalariado Sector Privado","Canela","27",2013,383334
"134","Hombre","Asalariado Sector Privado","Canela","27",2014,260455
"135","Hombre","Asalariado Sector Privado","Canela","27",2015,270507
"136","Hombre","Asalariado Sector Privado","Cañete","28",2010,163580
"137","Hombre","Asalariado Sector Privado","Cañete","28",2011,175902
"138","Hombre","Asalariado Sector Privado","Cañete","28",2012,154484
"139","Hombre","Asalariado Sector Privado","Cañete","28",2013,200976
"140","Hombre","Asalariado Sector Privado","Cañete","28",2014,221920
"141","Hombre","Asalariado Sector Privado","Cañete","28",2015,233913
"142","Hombre","Asalariado Sector Privado","Carahue","29",2010,117000
"143","Hombre","Asalariado Sector Privado","Carahue","29",2011,77950
"144","Hombre","Asalariado Sector Privado","Carahue","29",2012,100451
"145","Hombre","Asalariado Sector Privado","Carahue","29",2013,175051
"146","Hombre","Asalariado Sector Privado","Carahue","29",2014,200846
"147","Hombre","Asalariado Sector Privado","Carahue","29",2015,153280
"148","Hombre","Asalariado Sector Privado","Cartagena","30",2010,147916
"149","Hombre","Asalariado Sector Privado","Cartagena","30",2011,219297
"150","Hombre","Asalariado Sector Privado","Cartagena","30",2012,195880
"151","Hombre","Asalariado Sector Privado","Cartagena","30",2013,79698
"152","Hombre","Asalariado Sector Privado","Cartagena","30",2014,157970
"153","Hombre","Asalariado Sector Privado","Cartagena","30",2015,240065
"154","Hombre","Asalariado Sector Privado","Casablanca","31",2010,210275
"155","Hombre","Asalariado Sector Privado","Casablanca","31",2011,179425
"156","Hombre","Asalariado Sector Privado","Casablanca","31",2012,100451
"157","Hombre","Asalariado Sector Privado","Casablanca","31",2014,191980
"158","Hombre","Asalariado Sector Privado","Casablanca","31",2015,321304
"159","Hombre","Asalariado Sector Privado","Castro","32",2010,162558
"160","Hombre","Asalariado Sector Privado","Castro","32",2011,219297
"161","Hombre","Asalariado Sector Privado","Castro","32",2012,235069
"162","Hombre","Asalariado Sector Privado","Castro","32",2013,250339
"163","Hombre","Asalariado Sector Privado","Castro","32",2014,252606
"164","Hombre","Asalariado Sector Privado","Castro","32",2015,270999
"165","Hombre","Asalariado Sector Privado","Catemu","33",2010,194191
"166","Hombre","Asalariado Sector Privado","Catemu","33",2011,223231
"167","Hombre","Asalariado Sector Privado","Catemu","33",2012,271218
"168","Hombre","Asalariado Sector Privado","Catemu","33",2013,316276
"169","Hombre","Asalariado Sector Privado","Catemu","33",2014,301485
"170","Hombre","Asalariado Sector Privado","Catemu","33",2015,300501
"171","Hombre","Asalariado Sector Privado","Cauquenes","34",2010,150147
"172","Hombre","Asalariado Sector Privado","Cauquenes","34",2011,172618
"173","Hombre","Asalariado Sector Privado","Cauquenes","34",2012,191368
"174","Hombre","Asalariado Sector Privado","Cauquenes","34",2013,210000
"175","Hombre","Asalariado Sector Privado","Cauquenes","34",2014,219959
"176","Hombre","Asalariado Sector Privado","Cauquenes","34",2015,210057
"177","Hombre","Asalariado Sector Privado","Cerrillos","35",2010,199863
"178","Hombre","Asalariado Sector Privado","Cerrillos","35",2011,243715
"179","Hombre","Asalariado Sector Privado","Cerrillos","35",2012,257085
"180","Hombre","Asalariado Sector Privado","Cerrillos","35",2013,287638
"181","Hombre","Asalariado Sector Privado","Cerrillos","35",2014,383000
"182","Hombre","Asalariado Sector Privado","Cerrillos","35",2015,305508
"183","Hombre","Asalariado Sector Privado","Cerro Navia","36",2010,191324
"184","Hombre","Asalariado Sector Privado","Cerro Navia","36",2011,249201
"185","Hombre","Asalariado Sector Privado","Cerro Navia","36",2012,281574
"186","Hombre","Asalariado Sector Privado","Cerro Navia","36",2013,274542
"187","Hombre","Asalariado Sector Privado","Cerro Navia","36",2014,343318
"188","Hombre","Asalariado Sector Privado","Cerro Navia","36",2015,307353
"189","Hombre","Asalariado Sector Privado","Chañaral","39",2010,249592
"190","Hombre","Asalariado Sector Privado","Chañaral","39",2011,299041
"191","Hombre","Asalariado Sector Privado","Chañaral","39",2012,342364
"192","Hombre","Asalariado Sector Privado","Chañaral","39",2013,341882
"193","Hombre","Asalariado Sector Privado","Chañaral","39",2014,211969
"194","Hombre","Asalariado Sector Privado","Chañaral","39",2015,347410
"195","Hombre","Asalariado Sector Privado","Chanco","38",2010,132129
"196","Hombre","Asalariado Sector Privado","Chanco","38",2011,160677
"197","Hombre","Asalariado Sector Privado","Chanco","38",2012,196096
"198","Hombre","Asalariado Sector Privado","Chanco","38",2013,213627
"199","Hombre","Asalariado Sector Privado","Chanco","38",2014,197032
"200","Hombre","Asalariado Sector Privado","Chanco","38",2015,208937
"201","Hombre","Asalariado Sector Privado","Chépica","40",2010,172168
"202","Hombre","Asalariado Sector Privado","Chépica","40",2011,167736
"203","Hombre","Asalariado Sector Privado","Chépica","40",2012,200577
"204","Hombre","Asalariado Sector Privado","Chépica","40",2013,200000
"205","Hombre","Asalariado Sector Privado","Chépica","40",2014,215000
"206","Hombre","Asalariado Sector Privado","Chépica","40",2015,196000
"207","Hombre","Asalariado Sector Privado","Chiguayante","41",2010,220000
"208","Hombre","Asalariado Sector Privado","Chiguayante","41",2011,223697
"209","Hombre","Asalariado Sector Privado","Chiguayante","41",2012,238000
"210","Hombre","Asalariado Sector Privado","Chiguayante","41",2013,268189
"211","Hombre","Asalariado Sector Privado","Chiguayante","41",2014,274768
"212","Hombre","Asalariado Sector Privado","Chiguayante","41",2015,320087
"213","Hombre","Asalariado Sector Privado","Chile Chico","42",2010,165161
"214","Hombre","Asalariado Sector Privado","Chile Chico","42",2011,251208
"215","Hombre","Asalariado Sector Privado","Chile Chico","42",2012,382136
"216","Hombre","Asalariado Sector Privado","Chile Chico","42",2013,359446
"217","Hombre","Asalariado Sector Privado","Chile Chico","42",2014,331558
"218","Hombre","Asalariado Sector Privado","Chile Chico","42",2015,265415
"219","Hombre","Asalariado Sector Privado","Chillán","43",2010,199863
"220","Hombre","Asalariado Sector Privado","Chillán","43",2011,219070
"221","Hombre","Asalariado Sector Privado","Chillán","43",2012,209503
"222","Hombre","Asalariado Sector Privado","Chillán","43",2013,248804
"223","Hombre","Asalariado Sector Privado","Chillán","43",2014,243413
"224","Hombre","Asalariado Sector Privado","Chillán","43",2015,300081
"225","Hombre","Asalariado Sector Privado","Chillán Viejo","44",2010,197389
"226","Hombre","Asalariado Sector Privado","Chillán Viejo","44",2011,179694
"227","Hombre","Asalariado Sector Privado","Chillán Viejo","44",2012,216121
"228","Hombre","Asalariado Sector Privado","Chillán Viejo","44",2013,219846
"229","Hombre","Asalariado Sector Privado","Chillán Viejo","44",2014,244401
"230","Hombre","Asalariado Sector Privado","Chillán Viejo","44",2015,289652
"231","Hombre","Asalariado Sector Privado","Chimbarongo","45",2010,177929
"232","Hombre","Asalariado Sector Privado","Chimbarongo","45",2011,187569
"233","Hombre","Asalariado Sector Privado","Chimbarongo","45",2012,193870
"234","Hombre","Asalariado Sector Privado","Chimbarongo","45",2013,229131
"235","Hombre","Asalariado Sector Privado","Chimbarongo","45",2014,246361
"236","Hombre","Asalariado Sector Privado","Chimbarongo","45",2015,250032
"237","Hombre","Asalariado Sector Privado","Chonchi","47",2010,155945
"238","Hombre","Asalariado Sector Privado","Chonchi","47",2011,170010
"239","Hombre","Asalariado Sector Privado","Chonchi","47",2012,176842
"240","Hombre","Asalariado Sector Privado","Chonchi","47",2013,200000
"241","Hombre","Asalariado Sector Privado","Chonchi","47",2014,279429
"242","Hombre","Asalariado Sector Privado","Chonchi","47",2015,240000
"243","Hombre","Asalariado Sector Privado","Cisnes","48",2010,241875
"244","Hombre","Asalariado Sector Privado","Cisnes","48",2011,240164
"245","Hombre","Asalariado Sector Privado","Cisnes","48",2012,296173
"246","Hombre","Asalariado Sector Privado","Cisnes","48",2013,298867
"247","Hombre","Asalariado Sector Privado","Cisnes","48",2014,338687
"248","Hombre","Asalariado Sector Privado","Cisnes","48",2015,370336
"249","Hombre","Asalariado Sector Privado","Cochrane","51",2010,159891
"250","Hombre","Asalariado Sector Privado","Cochrane","51",2011,49840
"251","Hombre","Asalariado Sector Privado","Cochrane","51",2012,652932
"252","Hombre","Asalariado Sector Privado","Cochrane","51",2013,90000
"253","Hombre","Asalariado Sector Privado","Cochrane","51",2014,60000
"254","Hombre","Asalariado Sector Privado","Codegua","52",2010,180039
"255","Hombre","Asalariado Sector Privado","Codegua","52",2011,200967
"256","Hombre","Asalariado Sector Privado","Codegua","52",2012,200902
"257","Hombre","Asalariado Sector Privado","Codegua","52",2013,268201
"258","Hombre","Asalariado Sector Privado","Codegua","52",2014,271000
"259","Hombre","Asalariado Sector Privado","Codegua","52",2015,241065
"260","Hombre","Asalariado Sector Privado","Coelemu","53",2010,131910
"261","Hombre","Asalariado Sector Privado","Coelemu","53",2011,151019
"262","Hombre","Asalariado Sector Privado","Coelemu","53",2012,155096
"263","Hombre","Asalariado Sector Privado","Coelemu","53",2013,221412
"264","Hombre","Asalariado Sector Privado","Coelemu","53",2014,181876
"265","Hombre","Asalariado Sector Privado","Coelemu","53",2015,183245
"266","Hombre","Asalariado Sector Privado","Coihueco","55",2010,150147
"267","Hombre","Asalariado Sector Privado","Coihueco","55",2011,182319
"268","Hombre","Asalariado Sector Privado","Coihueco","55",2012,188621
"269","Hombre","Asalariado Sector Privado","Coihueco","55",2013,210385
"270","Hombre","Asalariado Sector Privado","Coihueco","55",2014,207482
"271","Hombre","Asalariado Sector Privado","Coihueco","55",2015,235098
"272","Hombre","Asalariado Sector Privado","Colbún","57",2010,149897
"273","Hombre","Asalariado Sector Privado","Colbún","57",2011,181416
"274","Hombre","Asalariado Sector Privado","Colbún","57",2012,185359
"275","Hombre","Asalariado Sector Privado","Colbún","57",2013,209552
"276","Hombre","Asalariado Sector Privado","Colbún","57",2014,267762
"277","Hombre","Asalariado Sector Privado","Colbún","57",2015,283800
"278","Hombre","Asalariado Sector Privado","Colina","59",2010,215855
"279","Hombre","Asalariado Sector Privado","Colina","59",2011,249580
"280","Hombre","Asalariado Sector Privado","Colina","59",2012,291379
"281","Hombre","Asalariado Sector Privado","Colina","59",2013,300000
"282","Hombre","Asalariado Sector Privado","Colina","59",2014,329938
"283","Hombre","Asalariado Sector Privado","Colina","59",2015,350054
"284","Hombre","Asalariado Sector Privado","Collipulli","60",2010,153229
"285","Hombre","Asalariado Sector Privado","Collipulli","60",2011,179425
"286","Hombre","Asalariado Sector Privado","Collipulli","60",2012,219079
"287","Hombre","Asalariado Sector Privado","Collipulli","60",2013,200353
"288","Hombre","Asalariado Sector Privado","Collipulli","60",2014,205035
"289","Hombre","Asalariado Sector Privado","Collipulli","60",2015,248087
"290","Hombre","Asalariado Sector Privado","Combarbalá","62",2010,160423
"291","Hombre","Asalariado Sector Privado","Combarbalá","62",2011,194098
"292","Hombre","Asalariado Sector Privado","Combarbalá","62",2012,196640
"293","Hombre","Asalariado Sector Privado","Combarbalá","62",2013,213807
"294","Hombre","Asalariado Sector Privado","Combarbalá","62",2014,255000
"295","Hombre","Asalariado Sector Privado","Combarbalá","62",2015,248393
"296","Hombre","Asalariado Sector Privado","Concepción","64",2010,210355
"297","Hombre","Asalariado Sector Privado","Concepción","64",2011,250236
"298","Hombre","Asalariado Sector Privado","Concepción","64",2012,251939
"299","Hombre","Asalariado Sector Privado","Concepción","64",2013,280000
"300","Hombre","Asalariado Sector Privado","Concepción","64",2014,299944
"301","Hombre","Asalariado Sector Privado","Concepción","64",2015,320000
"302","Hombre","Asalariado Sector Privado","Conchalí","65",2010,199863
"303","Hombre","Asalariado Sector Privado","Conchalí","65",2011,242171
"304","Hombre","Asalariado Sector Privado","Conchalí","65",2012,260440
"305","Hombre","Asalariado Sector Privado","Conchalí","65",2013,273867
"306","Hombre","Asalariado Sector Privado","Conchalí","65",2014,302478
"307","Hombre","Asalariado Sector Privado","Conchalí","65",2015,380048
"308","Hombre","Asalariado Sector Privado","Concón","63",2010,195191
"309","Hombre","Asalariado Sector Privado","Concón","63",2011,288269
"310","Hombre","Asalariado Sector Privado","Concón","63",2012,372633
"311","Hombre","Asalariado Sector Privado","Concón","63",2013,354480
"312","Hombre","Asalariado Sector Privado","Concón","63",2014,310970
"313","Hombre","Asalariado Sector Privado","Concón","63",2015,350000
"314","Hombre","Asalariado Sector Privado","Constitución","66",2010,201411
"315","Hombre","Asalariado Sector Privado","Constitución","66",2011,199785
"316","Hombre","Asalariado Sector Privado","Constitución","66",2012,210225
"317","Hombre","Asalariado Sector Privado","Constitución","66",2013,250000
"318","Hombre","Asalariado Sector Privado","Constitución","66",2014,243097
"319","Hombre","Asalariado Sector Privado","Constitución","66",2015,240065
"320","Hombre","Asalariado Sector Privado","Copiapó","68",2010,316750
"321","Hombre","Asalariado Sector Privado","Copiapó","68",2011,341643
"322","Hombre","Asalariado Sector Privado","Copiapó","68",2012,361757
"323","Hombre","Asalariado Sector Privado","Copiapó","68",2013,443658
"324","Hombre","Asalariado Sector Privado","Copiapó","68",2014,451995
"325","Hombre","Asalariado Sector Privado","Copiapó","68",2015,460426
"326","Hombre","Asalariado Sector Privado","Coquimbo","69",2010,222223
"327","Hombre","Asalariado Sector Privado","Coquimbo","69",2011,225842
"328","Hombre","Asalariado Sector Privado","Coquimbo","69",2012,300000
"329","Hombre","Asalariado Sector Privado","Coquimbo","69",2013,329624
"330","Hombre","Asalariado Sector Privado","Coquimbo","69",2014,348977
"331","Hombre","Asalariado Sector Privado","Coquimbo","69",2015,400000
"332","Hombre","Asalariado Sector Privado","Coronel","70",2010,240694
"333","Hombre","Asalariado Sector Privado","Coronel","70",2011,219297
"334","Hombre","Asalariado Sector Privado","Coronel","70",2012,250668
"335","Hombre","Asalariado Sector Privado","Coronel","70",2013,273217
"336","Hombre","Asalariado Sector Privado","Coronel","70",2014,278770
"337","Hombre","Asalariado Sector Privado","Coronel","70",2015,315088
"338","Hombre","Asalariado Sector Privado","Corral","71",2010,189009
"339","Hombre","Asalariado Sector Privado","Corral","71",2011,188170
"340","Hombre","Asalariado Sector Privado","Corral","71",2012,197257
"341","Hombre","Asalariado Sector Privado","Corral","71",2013,287789
"342","Hombre","Asalariado Sector Privado","Corral","71",2014,228326
"343","Hombre","Asalariado Sector Privado","Corral","71",2015,188849
"344","Hombre","Asalariado Sector Privado","Coyhaique","54",2010,221301
"345","Hombre","Asalariado Sector Privado","Coyhaique","54",2011,259649
"346","Hombre","Asalariado Sector Privado","Coyhaique","54",2012,251405
"347","Hombre","Asalariado Sector Privado","Coyhaique","54",2013,287226
"348","Hombre","Asalariado Sector Privado","Coyhaique","54",2014,299944
"349","Hombre","Asalariado Sector Privado","Coyhaique","54",2015,356972
"350","Hombre","Asalariado Sector Privado","Curacautín","73",2010,160000
"351","Hombre","Asalariado Sector Privado","Curacautín","73",2011,118000
"352","Hombre","Asalariado Sector Privado","Curacautín","73",2012,180000
"353","Hombre","Asalariado Sector Privado","Curacautín","73",2013,156692
"354","Hombre","Asalariado Sector Privado","Curacautín","73",2014,191863
"355","Hombre","Asalariado Sector Privado","Curacautín","73",2015,241982
"356","Hombre","Asalariado Sector Privado","Curacaví","74",2010,190000
"357","Hombre","Asalariado Sector Privado","Curacaví","74",2011,180000
"358","Hombre","Asalariado Sector Privado","Curacaví","74",2012,202000
"359","Hombre","Asalariado Sector Privado","Curaco de Vélez","75",2010,140800
"360","Hombre","Asalariado Sector Privado","Curaco de Vélez","75",2011,153057
"361","Hombre","Asalariado Sector Privado","Curaco de Vélez","75",2012,157035
"362","Hombre","Asalariado Sector Privado","Curaco de Vélez","75",2013,209207
"363","Hombre","Asalariado Sector Privado","Curaco de Vélez","75",2014,182555
"364","Hombre","Asalariado Sector Privado","Curaco de Vélez","75",2015,240065
"365","Hombre","Asalariado Sector Privado","Curanilahue","76",2010,226207
"366","Hombre","Asalariado Sector Privado","Curanilahue","76",2011,243513
"367","Hombre","Asalariado Sector Privado","Curanilahue","76",2012,242312
"368","Hombre","Asalariado Sector Privado","Curanilahue","76",2013,290529
"369","Hombre","Asalariado Sector Privado","Curanilahue","76",2014,317601
"370","Hombre","Asalariado Sector Privado","Curanilahue","76",2015,318018
"371","Hombre","Asalariado Sector Privado","Curarrehue","77",2010,89938
"372","Hombre","Asalariado Sector Privado","Curarrehue","77",2012,160722
"373","Hombre","Asalariado Sector Privado","Curarrehue","77",2013,209207
"374","Hombre","Asalariado Sector Privado","Curarrehue","77",2014,19996
"375","Hombre","Asalariado Sector Privado","Curarrehue","77",2015,600162
"376","Hombre","Asalariado Sector Privado","Curicó","79",2010,192000
"377","Hombre","Asalariado Sector Privado","Curicó","79",2011,198621
"378","Hombre","Asalariado Sector Privado","Curicó","79",2012,221714
"379","Hombre","Asalariado Sector Privado","Curicó","79",2013,249354
"380","Hombre","Asalariado Sector Privado","Curicó","79",2014,249953
"381","Hombre","Asalariado Sector Privado","Curicó","79",2015,310617
"382","Hombre","Asalariado Sector Privado","Dalcahue","80",2010,140000
"383","Hombre","Asalariado Sector Privado","Dalcahue","80",2011,170318
"384","Hombre","Asalariado Sector Privado","Dalcahue","80",2012,156330
"385","Hombre","Asalariado Sector Privado","Dalcahue","80",2013,190000
"386","Hombre","Asalariado Sector Privado","Dalcahue","80",2014,245000
"387","Hombre","Asalariado Sector Privado","Dalcahue","80",2015,240000
"388","Hombre","Asalariado Sector Privado","Diego de Almagro","81",2010,300671
"389","Hombre","Asalariado Sector Privado","Diego de Almagro","81",2011,394576
"390","Hombre","Asalariado Sector Privado","Diego de Almagro","81",2012,295741
"391","Hombre","Asalariado Sector Privado","Diego de Almagro","81",2013,356970
"392","Hombre","Asalariado Sector Privado","Diego de Almagro","81",2014,441420
"393","Hombre","Asalariado Sector Privado","Diego de Almagro","81",2015,356415
"394","Hombre","Asalariado Sector Privado","Doñihue","82",2010,159891
"395","Hombre","Asalariado Sector Privado","Doñihue","82",2011,100483
"396","Hombre","Asalariado Sector Privado","Doñihue","82",2012,150843
"397","Hombre","Asalariado Sector Privado","Doñihue","82",2013,210285
"398","Hombre","Asalariado Sector Privado","Doñihue","82",2014,202085
"399","Hombre","Asalariado Sector Privado","Doñihue","82",2015,215876
"400","Hombre","Asalariado Sector Privado","El Bosque","83",2010,200050
"401","Hombre","Asalariado Sector Privado","El Bosque","83",2011,247992
"402","Hombre","Asalariado Sector Privado","El Bosque","83",2012,283152
"403","Hombre","Asalariado Sector Privado","El Bosque","83",2013,276343
"404","Hombre","Asalariado Sector Privado","El Bosque","83",2014,333509
"405","Hombre","Asalariado Sector Privado","El Bosque","83",2015,301222
"406","Hombre","Asalariado Sector Privado","El Monte","85",2010,155571
"407","Hombre","Asalariado Sector Privado","El Monte","85",2011,178064
"408","Hombre","Asalariado Sector Privado","El Monte","85",2012,200902
"409","Hombre","Asalariado Sector Privado","El Monte","85",2013,213997
"410","Hombre","Asalariado Sector Privado","El Monte","85",2014,284803
