"","sex","isced","geography_name","geography_id","year","weighted_median"
"106","Hombre","Doctorado","Providencia",228,2013,1031670.3576966
"107","Hombre","Doctorado","Providencia",228,2014,1776841.78550384
"108","Hombre","Doctorado","Providencia",228,2015,1214653.44070335
"109","Hombre","Doctorado","Pudahuel",231,2014,1184777.79861242
"110","Hombre","Doctorado","Pudahuel",231,2015,600162.366949308
"111","Hombre","Doctorado","Puente Alto",232,2011,854605.14855897
"112","Hombre","Doctorado","Puente Alto",232,2012,1154818.10897515
"113","Hombre","Doctorado","Puente Alto",232,2013,1138890.30311372
"114","Hombre","Doctorado","Puente Alto",232,2014,980000
"115","Hombre","Doctorado","Puerto Montt",233,2015,1151472.22975169
"116","Hombre","Doctorado","Punta Arenas",238,2010,1283260.68737405
"117","Hombre","Doctorado","Punta Arenas",238,2011,6069192.57012888
"118","Hombre","Doctorado","Punta Arenas",238,2012,1077966.97395147
"119","Hombre","Doctorado","Punta Arenas",238,2013,2744143.46667538
"120","Hombre","Doctorado","Punta Arenas",238,2014,1452082.78327414
"121","Hombre","Doctorado","Punta Arenas",238,2015,1800000
"122","Hombre","Doctorado","Quilicura",249,2015,1700460.03968971
"123","Hombre","Doctorado","Quillota",252,2012,700000
"124","Hombre","Doctorado","Quillota",252,2013,800000
"125","Hombre","Doctorado","Quillota",252,2014,2000000
"126","Hombre","Doctorado","Quillota",252,2015,720000
"127","Hombre","Doctorado","Quilpué",253,2012,892490.932672438
"128","Hombre","Doctorado","Quilpué",253,2013,971909.952534097
"129","Hombre","Doctorado","Quilpué",253,2014,1474859.91135349
"130","Hombre","Doctorado","Quilpué",253,2015,2000000
"131","Hombre","Doctorado","Rancagua",259,2010,1331301.62458406
"132","Hombre","Doctorado","Rancagua",259,2013,996223.700773242
"133","Hombre","Doctorado","Recoleta",262,2015,2850771.24300921
"134","Hombre","Doctorado","Rinconada",268,2012,1104961.34020619
"135","Hombre","Doctorado","Rinconada",268,2013,996223.700773242
"136","Hombre","Doctorado","Río Negro",273,2012,1746763.82233689
"137","Hombre","Doctorado","Río Negro",273,2013,1191613.19475825
"138","Hombre","Doctorado","Río Negro",273,2014,1456018.95016107
"139","Hombre","Doctorado","San Bernardo",280,2014,1583808.88453966
"140","Hombre","Doctorado","San Bernardo",280,2015,1516752.36033436
"141","Hombre","Doctorado","San Felipe",285,2013,1444524.3661212
"142","Hombre","Doctorado","San Felipe",285,2014,559894.99343709
"143","Hombre","Doctorado","San Felipe",285,2015,2000541.22316436
"144","Hombre","Doctorado","San Pedro de la Paz",298,2011,1256041.50871873
"145","Hombre","Doctorado","San Pedro de la Paz",298,2012,1707667.5257732
"146","Hombre","Doctorado","San Pedro de la Paz",298,2013,199244.740154648
"147","Hombre","Doctorado","San Pedro de la Paz",298,2014,1798552.20769376
"148","Hombre","Doctorado","San Pedro de la Paz",298,2015,1000270.61158218
"149","Hombre","Doctorado","Santiago",307,2010,807590
"150","Hombre","Doctorado","Santiago",307,2013,800000
"151","Hombre","Doctorado","Santiago",307,2014,1600000
"152","Hombre","Doctorado","Santiago",307,2015,725314.522258214
"153","Hombre","Doctorado","Talca",311,2010,1498974.10845139
"154","Hombre","Doctorado","Talca",311,2011,1061066.99195248
"155","Hombre","Doctorado","Talca",311,2012,1714877.76641418
"156","Hombre","Doctorado","Talca",311,2014,1649690.60566285
"157","Hombre","Doctorado","Talca",311,2015,2500000
"158","Hombre","Doctorado","Talcahuano",312,2010,361952.281387396
"159","Hombre","Doctorado","Temuco",314,2010,3297192.46689577
"160","Hombre","Doctorado","Temuco",314,2012,1387757.09546627
"161","Hombre","Doctorado","Temuco",314,2013,2365702.66606417
"162","Hombre","Doctorado","Temuco",314,2014,1756361.11059758
"163","Hombre","Doctorado","Temuco",314,2015,1672796.53655733
"164","Hombre","Doctorado","Valdivia",329,2010,1301272.26463104
"165","Hombre","Doctorado","Valdivia",329,2011,1448191.88220104
"166","Hombre","Doctorado","Valdivia",329,2012,1232641.35706126
"167","Hombre","Doctorado","Valdivia",329,2013,1460489.86007952
"168","Hombre","Doctorado","Valdivia",329,2014,1619847.48617056
"169","Hombre","Doctorado","Valdivia",329,2015,1005036.6613073
"170","Hombre","Doctorado","Valparaíso",331,2010,1400000
"171","Hombre","Doctorado","Valparaíso",331,2011,318977.155212936
"172","Hombre","Doctorado","Valparaíso",331,2012,1106183.19203833
"173","Hombre","Doctorado","Valparaíso",331,2014,110000
"174","Hombre","Doctorado","Villa Alemana",337,2014,1499718.73242078
"175","Hombre","Doctorado","Viña del Mar",339,2010,1055063.09200407
"176","Hombre","Doctorado","Viña del Mar",339,2011,1598438.42399545
"177","Hombre","Doctorado","Viña del Mar",339,2012,2028492.2035288
"178","Hombre","Doctorado","Viña del Mar",339,2013,1756338.58709361
"179","Hombre","Doctorado","Viña del Mar",339,2014,1428264.95945047
"180","Hombre","Doctorado","Viña del Mar",339,2015,4584985.38601335
"181","Hombre","Doctorado","Vitacura",340,2012,2255223.49678948
"182","Hombre","Doctorado","Vitacura",340,2013,2120799.13768479
"183","Hombre","Doctorado","Vitacura",340,2014,3418662.37320843
"184","Hombre","Doctorado","Vitacura",340,2015,2751084.64381292
"185","Hombre","Educación preescolar","Angol",8,2011,200000
"186","Hombre","Educación preescolar","Antofagasta",9,2011,250000
"187","Hombre","Educación preescolar","Arica",12,2010,404395.380700723
"188","Hombre","Educación preescolar","Arica",12,2011,398918.783169067
"189","Hombre","Educación preescolar","Aysén",13,2011,166036.663752301
"190","Hombre","Educación preescolar","Bulnes",15,2011,120000
"191","Hombre","Educación preescolar","Calama",19,2010,110000
"192","Hombre","Educación preescolar","Calama",19,2011,70338.3244882486
"193","Hombre","Educación preescolar","Calera de Tango",23,2011,185894.143290371
"194","Hombre","Educación preescolar","Camarones",25,2011,120579.984836998
"195","Hombre","Educación preescolar","Catemu",33,2011,199360.722008085
"196","Hombre","Educación preescolar","Chillán",43,2011,182879.643669446
"197","Hombre","Educación preescolar","Chillán Viejo",44,2010,32031.3172832256
"198","Hombre","Educación preescolar","Concepción",64,2011,100483.320697498
"199","Hombre","Educación preescolar","Copiapó",68,2010,188133.853350067
"200","Hombre","Educación preescolar","Coquimbo",69,2010,119917.928676111
"201","Hombre","Educación preescolar","Coquimbo",69,2011,40261.4014707507
"202","Hombre","Educación preescolar","Coronel",70,2011,153275.946794846
"203","Hombre","Educación preescolar","Coyhaique",54,2011,300000
"204","Hombre","Educación preescolar","El Bosque",83,2011,149520.541506064
"205","Hombre","Educación preescolar","Estación Central",90,2011,180869.977255496
"206","Hombre","Educación preescolar","Gorbea",100,2010,489664.875427455
"207","Hombre","Educación preescolar","Illapel",111,2010,59958.9643380557
"208","Hombre","Educación preescolar","Illapel",111,2011,100483.320697498
"209","Hombre","Educación preescolar","Iquique",113,2011,207871.388266358
"210","Hombre","Educación preescolar","La Cisterna",117,2010,205200.626345664
"211","Hombre","Educación preescolar","La Cisterna",117,2011,180869.977255496
"212","Hombre","Educación preescolar","La Florida",120,2011,109156.439490815
"213","Hombre","Educación preescolar","La Unión",127,2010,104571.643374104
"214","Hombre","Educación preescolar","La Unión",127,2011,65314.1584533737
"215","Hombre","Educación preescolar","Linares",139,2010,20019.573302016
"216","Hombre","Educación preescolar","Lo Espejo",144,2011,30144.9962092494
"217","Hombre","Educación preescolar","Longaví",148,2010,40825.6489312134
"218","Hombre","Educación preescolar","Los Andes",151,2011,10032
"219","Hombre","Educación preescolar","Lota",157,2011,27577.8984688142
"220","Hombre","Educación preescolar","Machalí",159,2010,120000
"221","Hombre","Educación preescolar","Melipilla",172,2010,500000
"222","Hombre","Educación preescolar","Olmué",190,2011,250000
"223","Hombre","Educación preescolar","Osorno",191,2010,26957.6582959639
"224","Hombre","Educación preescolar","Ovalle",192,2010,173000
"225","Hombre","Educación preescolar","Padre Las Casas",194,2010,200000
"226","Hombre","Educación preescolar","Palmilla",199,2010,175171.26639264
"227","Hombre","Educación preescolar","Pedro Aguirre Cerda",205,2011,214312.776158691
"228","Hombre","Educación preescolar","Peñaflor",211,2010,200195.73302016
"229","Hombre","Educación preescolar","Peñaflor",211,2011,180000
"230","Hombre","Educación preescolar","Peumo",216,2010,174880.312652662
"231","Hombre","Educación preescolar","Pichilemu",219,2011,200000
"232","Hombre","Educación preescolar","Puente Alto",232,2011,320000
"233","Hombre","Educación preescolar","Puerto Montt",233,2010,60058.719906048
"234","Hombre","Educación preescolar","Punta Arenas",238,2011,299041.083012127
"235","Hombre","Educación preescolar","Quellón",246,2010,62761.3623018202
"236","Hombre","Educación preescolar","Quellón",246,2011,182879.643669446
"237","Hombre","Educación preescolar","Quilicura",249,2011,219296.794208893
"238","Hombre","Educación preescolar","Quilpué",253,2010,39972.6428920371
"239","Hombre","Educación preescolar","Quilpué",253,2011,220000
"240","Hombre","Educación preescolar","Quinta de Tilcoco",255,2011,211014.973464746
"241","Hombre","Educación preescolar","San Antonio",279,2010,185872.789447973
"242","Hombre","Educación preescolar","San Bernardo",280,2010,182083.498334854
"243","Hombre","Educación preescolar","San Bernardo",280,2011,186000
"244","Hombre","Educación preescolar","San Felipe",285,2011,87476.7154631657
"245","Hombre","Educación preescolar","San Juan de la Costa",292,2010,139904.25012213
"246","Hombre","Educación preescolar","San Pablo",295,2010,180000
"247","Hombre","Educación preescolar","Talcahuano",312,2010,12011.7439812096
"248","Hombre","Educación preescolar","Tiltil",318,2010,370000
"249","Hombre","Educación preescolar","Tomé",323,2010,31978.1143136297
"250","Hombre","Educación preescolar","Valdivia",329,2010,5065.32855607225
"251","Hombre","Educación preescolar","Vallenar",330,2010,110000
"252","Hombre","Educación preescolar","Valparaíso",331,2010,170000
"253","Hombre","Educación preescolar","Valparaíso",331,2011,30000
"254","Hombre","Educación preescolar","Villa Alemana",337,2010,220215.306322176
"255","Hombre","Educación preescolar","Villarica",NA,2010,53127.6801329623
"256","Hombre","Educación Preescolar","Alto Hospicio",5,2013,280379.575237236
"257","Hombre","Educación Preescolar","Angol",8,2014,56247.6405221503
"258","Hombre","Educación Preescolar","Antofagasta",9,2012,353461.538461538
"259","Hombre","Educación Preescolar","Antofagasta",9,2013,300000
"260","Hombre","Educación Preescolar","Antofagasta",9,2014,80833.80708736
"261","Hombre","Educación Preescolar","Arica",12,2013,60000
"262","Hombre","Educación Preescolar","Arica",12,2015,78476.4938218314
"263","Hombre","Educación Preescolar","Calama",19,2015,125635.818563456
"264","Hombre","Educación Preescolar","Calera",22,2015,130419.678168201
"265","Hombre","Educación Preescolar","Camarones",25,2012,80449.6866936968
"266","Hombre","Educación Preescolar","Cauquenes",34,2014,199962.497656104
"267","Hombre","Educación Preescolar","Cerro Navia",36,2013,35000
"268","Hombre","Educación Preescolar","Cerro Navia",36,2015,416250
"269","Hombre","Educación Preescolar","Chiguayante",41,2015,30000
"270","Hombre","Educación Preescolar","Chillán",43,2012,200000
"271","Hombre","Educación Preescolar","Chillán",43,2014,181876.06594656
"272","Hombre","Educación Preescolar","Chillán",43,2015,96309.9161857488
"273","Hombre","Educación Preescolar","Chimbarongo",45,2014,219958.747421714
"274","Hombre","Educación Preescolar","Chimbarongo",45,2015,380343.462513584
"275","Hombre","Educación Preescolar","Codegua",52,2015,80021.6489265744
"276","Hombre","Educación Preescolar","Coihueco",55,2015,200054.122316436
"277","Hombre","Educación Preescolar","Colina",59,2014,199962.497656104
"278","Hombre","Educación Preescolar","Colina",59,2015,115882.801653476
"279","Hombre","Educación Preescolar","Concepción",64,2012,30135.3092783505
"280","Hombre","Educación Preescolar","Constitución",66,2015,166676.385367621
"281","Hombre","Educación Preescolar","Copiapó",68,2012,30135.3092783505
"282","Hombre","Educación Preescolar","Copiapó",68,2013,232523.688677184
"283","Hombre","Educación Preescolar","Copiapó",68,2014,240136.831851364
"284","Hombre","Educación Preescolar","Copiapó",68,2015,150000
"285","Hombre","Educación Preescolar","Coquimbo",69,2012,76790.2420385056
"286","Hombre","Educación Preescolar","Coquimbo",69,2013,174896.341087102
"287","Hombre","Educación Preescolar","Coquimbo",69,2014,198656.083324099
"288","Hombre","Educación Preescolar","Coquimbo",69,2015,220896.41434263
"289","Hombre","Educación Preescolar","Coronel",70,2013,39848.9480309297
"290","Hombre","Educación Preescolar","Curanilahue",76,2012,193870.489690722
"291","Hombre","Educación Preescolar","Curanilahue",76,2014,101042.2588592
"292","Hombre","Educación Preescolar","Dalcahue",80,2015,20000
"293","Hombre","Educación Preescolar","Diego de Almagro",81,2012,200000
"294","Hombre","Educación Preescolar","El Bosque",83,2013,372587.664089193
"295","Hombre","Educación Preescolar","El Monte",85,2013,23909.3688185578
"296","Hombre","Educación Preescolar","Illapel",111,2012,60337.2650202726
"297","Hombre","Educación Preescolar","Illapel",111,2013,60081.3375508362
"298","Hombre","Educación Preescolar","Isla de Maipo",114,2014,49990.6244140259
"299","Hombre","Educación Preescolar","Isla de Maipo",114,2015,200054.122316436
"300","Hombre","Educación Preescolar","La Ligua",123,2013,35864.0532278367
"301","Hombre","Educación Preescolar","La Pintana",124,2015,300000
"302","Hombre","Educación Preescolar","La Serena",126,2015,241065.217391305
"303","Hombre","Educación Preescolar","La Unión",127,2013,207214.529760834
"304","Hombre","Educación Preescolar","Las Condes",134,2015,443119.880930906
"305","Hombre","Educación Preescolar","Lebu",136,2013,44560.3253502035
"306","Hombre","Educación Preescolar","Llanquihue",141,2012,163735.180412371
"307","Hombre","Educación Preescolar","Lo Prado",145,2014,349934.370898181
"308","Hombre","Educación Preescolar","Los Andes",151,2012,196543.5527767
"309","Hombre","Educación Preescolar","Los Andes",151,2013,209206.977162381
"310","Hombre","Educación Preescolar","Los Andes",151,2014,279887.057039984
"311","Hombre","Educación Preescolar","Los Ángeles",152,2012,48269.8120162181
"312","Hombre","Educación Preescolar","Los Vilos",156,2012,180811.855670103
"313","Hombre","Educación Preescolar","Los Vilos",156,2013,205000
"314","Hombre","Educación Preescolar","Los Vilos",156,2015,30008.1183474654
"315","Hombre","Educación Preescolar","Maipú",162,2014,107979.748734296
"316","Hombre","Educación Preescolar","Melipilla",172,2012,143962.264150943
"317","Hombre","Educación Preescolar","Melipilla",172,2014,120271.754803372
"318","Hombre","Educación Preescolar","Melipilla",172,2015,70018.9428107526
"319","Hombre","Educación Preescolar","Olmué",190,2015,60195.988042383
"320","Hombre","Educación Preescolar","Osorno",191,2012,87489.0342793953
"321","Hombre","Educación Preescolar","Padre Hurtado",193,2013,199244.740154648
"322","Hombre","Educación Preescolar","Paillaco",196,2013,115155.896972436
"323","Hombre","Educación Preescolar","Pedro Aguirre Cerda",205,2012,190000
"324","Hombre","Educación Preescolar","Peñalolén",212,2012,36202.3590121636
"325","Hombre","Educación Preescolar","Peñalolén",212,2013,240325.350203345
"326","Hombre","Educación Preescolar","Penco",210,2014,79984.9990624414
"327","Hombre","Educación Preescolar","Pudahuel",231,2013,483168.494875022
"328","Hombre","Educación Preescolar","Pudahuel",231,2015,320299.800796814
"329","Hombre","Educación Preescolar","Puente Alto",232,2012,290000
"330","Hombre","Educación Preescolar","Puente Alto",232,2013,298867.110231973
"331","Hombre","Educación Preescolar","Puente Alto",232,2014,58458.5895592834
"332","Hombre","Educación Preescolar","Puente Alto",232,2015,300081.183474654
"333","Hombre","Educación Preescolar","Puerto Montt",233,2014,187339.968902834
"334","Hombre","Educación Preescolar","Punta Arenas",238,2014,180000
"335","Hombre","Educación Preescolar","Punta Arenas",238,2015,350000
"336","Hombre","Educación Preescolar","Putre",243,2013,199244.740154648
"337","Hombre","Educación Preescolar","Putre",243,2014,93982.3738983687
"338","Hombre","Educación Preescolar","Quillota",252,2013,230000
"339","Hombre","Educación Preescolar","Quillota",252,2014,159969.998124883
"340","Hombre","Educación Preescolar","Quilpué",253,2014,15156.33882888
"341","Hombre","Educación Preescolar","Quilpué",253,2015,50189.7732767515
"342","Hombre","Educación Preescolar","Quinta de Tilcoco",255,2012,100562.108367121
"343","Hombre","Educación Preescolar","Quinta de Tilcoco",255,2013,80108.4500677816
"344","Hombre","Educación Preescolar","Rancagua",259,2013,250000
"345","Hombre","Educación Preescolar","Recoleta",262,2013,360000
"346","Hombre","Educación Preescolar","Requínoa",266,2012,120000
"347","Hombre","Educación Preescolar","Requínoa",266,2013,110000
"348","Hombre","Educación Preescolar","Río Negro",273,2012,140786.951713969
"349","Hombre","Educación Preescolar","Salamanca",278,2013,215000
"350","Hombre","Educación Preescolar","Salamanca",278,2014,264000
"351","Hombre","Educación Preescolar","San Antonio",279,2012,20000
"352","Hombre","Educación Preescolar","San Antonio",279,2013,167200.036841683
"353","Hombre","Educación Preescolar","San Bernardo",280,2012,294244.729082196
"354","Hombre","Educación Preescolar","San Bernardo",280,2013,136098.927964181
"355","Hombre","Educación Preescolar","San Bernardo",280,2014,272302.180592093
"356","Hombre","Educación Preescolar","San Felipe",285,2012,136086.357096293
"357","Hombre","Educación Preescolar","San Felipe",285,2013,206279.258924538
"358","Hombre","Educación Preescolar","San Felipe",285,2014,237449.30831912
"359","Hombre","Educación Preescolar","San Fernando",286,2014,249953.12207013
"360","Hombre","Educación Preescolar","San Javier",289,2014,114978.43615226
"361","Hombre","Educación Preescolar","San José de Maipo",291,2012,10000
"362","Hombre","Educación Preescolar","San Pablo",295,2014,180000
"363","Hombre","Educación Preescolar","Santiago",307,2012,191068.00589753
"364","Hombre","Educación Preescolar","Talca",311,2012,241082.474226804
"365","Hombre","Educación Preescolar","Talca",311,2013,111814.927417971
"366","Hombre","Educación Preescolar","Talcahuano",312,2012,36979.1549149816
"367","Hombre","Educación Preescolar","Temuco",314,2015,71250.6150446097
"368","Hombre","Educación Preescolar","Tiltil",318,2015,240000
"369","Hombre","Educación Preescolar","Tocopilla",321,2013,210284.681427927
"370","Hombre","Educación Preescolar","Tocopilla",321,2014,246748.791753483
"371","Hombre","Educación Preescolar","Tomé",323,2015,256000
"372","Hombre","Educación Preescolar","Valdivia",329,2012,56314.7806855878
"373","Hombre","Educación Preescolar","Valdivia",329,2013,200271.125169454
"374","Hombre","Educación Preescolar","Vallenar",330,2013,30048
"375","Hombre","Educación Preescolar","Valparaíso",331,2013,48065.070040669
"376","Hombre","Educación Preescolar","Valparaíso",331,2014,101042.2588592
"377","Hombre","Educación Preescolar","Victoria",333,2014,348595.79306424
"378","Hombre","Educación Preescolar","Victoria",333,2015,299214.233973199
"379","Hombre","Educación Preescolar","Viña del Mar",339,2015,230764.917524548
"380","Hombre","Educación primaria (nivel 1)","Algarrobo",1,2010,152209.869076695
"381","Hombre","Educación primaria (nivel 1)","Algarrobo",1,2011,518092.0015163
"382","Hombre","Educación primaria (nivel 1)","Alhué",2,2011,256232.46777862
"383","Hombre","Educación primaria (nivel 1)","Alto del Carmen",4,2010,150407.288993345
"384","Hombre","Educación primaria (nivel 1)","Alto del Carmen",4,2011,200966.641394996
"385","Hombre","Educación primaria (nivel 1)","Alto Hospicio",5,2010,199915.979701688
"386","Hombre","Educación primaria (nivel 1)","Alto Hospicio",5,2011,200000
"387","Hombre","Educación primaria (nivel 1)","Ancud",6,2010,123707.610107587
"388","Hombre","Educación primaria (nivel 1)","Ancud",6,2011,137080.173933109
"389","Hombre","Educación primaria (nivel 1)","Andacollo",7,2010,160412.157587086
"390","Hombre","Educación primaria (nivel 1)","Andacollo",7,2011,244312.24743578
"391","Hombre","Educación primaria (nivel 1)","Angol",8,2010,139974.788377172
"392","Hombre","Educación primaria (nivel 1)","Angol",8,2011,187118.172195379
"393","Hombre","Educación primaria (nivel 1)","Antofagasta",9,2010,250232.274591052
"394","Hombre","Educación primaria (nivel 1)","Antofagasta",9,2011,300000
"395","Hombre","Educación primaria (nivel 1)","Antuco",10,2010,49133.3733268197
"396","Hombre","Educación primaria (nivel 1)","Antuco",10,2011,86619.0264738019
"397","Hombre","Educación primaria (nivel 1)","Arauco",11,2010,198340.439434548
"398","Hombre","Educación primaria (nivel 1)","Arauco",11,2011,216506.801642545
"399","Hombre","Educación primaria (nivel 1)","Arica",12,2010,171907.923606599
"400","Hombre","Educación primaria (nivel 1)","Arica",12,2011,185821.960663956
"401","Hombre","Educación primaria (nivel 1)","Aysén",13,2010,200134.15306956
"402","Hombre","Educación primaria (nivel 1)","Aysén",13,2011,257125.833059467
"403","Hombre","Educación primaria (nivel 1)","Buin",14,2010,175150.936305488
"404","Hombre","Educación primaria (nivel 1)","Buin",14,2011,199902.038483724
"405","Hombre","Educación primaria (nivel 1)","Bulnes",15,2010,156659.011079351
"406","Hombre","Educación primaria (nivel 1)","Bulnes",15,2011,148830
"407","Hombre","Educación primaria (nivel 1)","Cabildo",16,2010,200797.38100796
"408","Hombre","Educación primaria (nivel 1)","Cabildo",16,2011,181781.578233537
"409","Hombre","Educación primaria (nivel 1)","Cabrero",18,2010,209856.375183195
"410","Hombre","Educación primaria (nivel 1)","Cabrero",18,2011,199166.635597727
"411","Hombre","Educación primaria (nivel 1)","Calama",19,2010,332513.272775421
"412","Hombre","Educación primaria (nivel 1)","Calama",19,2011,294893.936355825
"413","Hombre","Educación primaria (nivel 1)","Calbuco",20,2010,206086.765911716
"414","Hombre","Educación primaria (nivel 1)","Calbuco",20,2011,175202.384042103
"415","Hombre","Educación primaria (nivel 1)","Caldera",21,2010,183565.863819347
"416","Hombre","Educación primaria (nivel 1)","Caldera",21,2011,230000
