"","sex","isic","geography_name","geography_id","year","ub_weighted_median"
"45","Hombre","Agricultura, ganadería, caza y silvicultura","Los Lagos",10,2012,200000
"46","Hombre","Agricultura, ganadería, caza y silvicultura","Los Lagos",10,2013,220298
"47","Hombre","Agricultura, ganadería, caza y silvicultura","Los Lagos",10,2014,220000
"48","Hombre","Agricultura, ganadería, caza y silvicultura","Los Lagos",10,2015,276544
"49","Hombre","Agricultura, ganadería, caza y silvicultura","Los Ríos",14,2010,182481
"50","Hombre","Agricultura, ganadería, caza y silvicultura","Los Ríos",14,2011,199361
"51","Hombre","Agricultura, ganadería, caza y silvicultura","Los Ríos",14,2012,223827
"52","Hombre","Agricultura, ganadería, caza y silvicultura","Los Ríos",14,2013,220776
"53","Hombre","Agricultura, ganadería, caza y silvicultura","Los Ríos",14,2014,240458
"54","Hombre","Agricultura, ganadería, caza y silvicultura","Los Ríos",14,2015,301153
"55","Hombre","Agricultura, ganadería, caza y silvicultura","Magallanes",12,2010,472857
"56","Hombre","Agricultura, ganadería, caza y silvicultura","Magallanes",12,2011,360546
"57","Hombre","Agricultura, ganadería, caza y silvicultura","Magallanes",12,2012,334502
"58","Hombre","Agricultura, ganadería, caza y silvicultura","Magallanes",12,2013,509869
"59","Hombre","Agricultura, ganadería, caza y silvicultura","Magallanes",12,2014,588682
"60","Hombre","Agricultura, ganadería, caza y silvicultura","Magallanes",12,2015,500000
"61","Hombre","Agricultura, ganadería, caza y silvicultura","Maule",7,2010,170604
"62","Hombre","Agricultura, ganadería, caza y silvicultura","Maule",7,2011,181418
"63","Hombre","Agricultura, ganadería, caza y silvicultura","Maule",7,2012,196382
"64","Hombre","Agricultura, ganadería, caza y silvicultura","Maule",7,2013,210774
"65","Hombre","Agricultura, ganadería, caza y silvicultura","Maule",7,2014,239955
"66","Hombre","Agricultura, ganadería, caza y silvicultura","Maule",7,2015,250533
"67","Hombre","Agricultura, ganadería, caza y silvicultura","Metropolitana",13,2010,200196
"68","Hombre","Agricultura, ganadería, caza y silvicultura","Metropolitana",13,2011,238629
"69","Hombre","Agricultura, ganadería, caza y silvicultura","Metropolitana",13,2012,224922
"70","Hombre","Agricultura, ganadería, caza y silvicultura","Metropolitana",13,2013,296150
"71","Hombre","Agricultura, ganadería, caza y silvicultura","Metropolitana",13,2014,299973
"72","Hombre","Agricultura, ganadería, caza y silvicultura","Metropolitana",13,2015,320027
"73","Hombre","Agricultura, ganadería, caza y silvicultura","O'Higgins",6,2010,193412
"74","Hombre","Agricultura, ganadería, caza y silvicultura","O'Higgins",6,2011,210755
"75","Hombre","Agricultura, ganadería, caza y silvicultura","O'Higgins",6,2012,210274
"76","Hombre","Agricultura, ganadería, caza y silvicultura","O'Higgins",6,2013,239094
"77","Hombre","Agricultura, ganadería, caza y silvicultura","O'Higgins",6,2014,261277
"78","Hombre","Agricultura, ganadería, caza y silvicultura","O'Higgins",6,2015,275945
"79","Hombre","Agricultura, ganadería, caza y silvicultura","Tarapacá",1,2010,130796
"80","Hombre","Agricultura, ganadería, caza y silvicultura","Tarapacá",1,2011,150725
"81","Hombre","Agricultura, ganadería, caza y silvicultura","Tarapacá",1,2012,168670
"82","Hombre","Agricultura, ganadería, caza y silvicultura","Tarapacá",1,2013,239656
"83","Hombre","Agricultura, ganadería, caza y silvicultura","Tarapacá",1,2014,262710
"84","Hombre","Agricultura, ganadería, caza y silvicultura","Tarapacá",1,2015,155581
"85","Hombre","Agricultura, ganadería, caza y silvicultura","Valparaíso",5,2010,172088
"86","Hombre","Agricultura, ganadería, caza y silvicultura","Valparaíso",5,2011,199696
"87","Hombre","Agricultura, ganadería, caza y silvicultura","Valparaíso",5,2012,241349
"88","Hombre","Agricultura, ganadería, caza y silvicultura","Valparaíso",5,2013,249056
"89","Hombre","Agricultura, ganadería, caza y silvicultura","Valparaíso",5,2014,299944
"90","Hombre","Agricultura, ganadería, caza y silvicultura","Valparaíso",5,2015,300566
"91","Hombre","Agricultura, ganadería, caza y silvicultura",NA,NA,2010,172000
"92","Hombre","Agricultura, ganadería, caza y silvicultura",NA,NA,2011,344770
"93","Hombre","Agricultura, ganadería, caza y silvicultura",NA,NA,2012,184469
"94","Hombre","Pesca","Antofagasta",2,2010,350343
"95","Hombre","Pesca","Antofagasta",2,2011,139553
"96","Hombre","Pesca","Antofagasta",2,2012,408038
"97","Hombre","Pesca","Antofagasta",2,2013,400000
"98","Hombre","Pesca","Antofagasta",2,2014,373482
"99","Hombre","Pesca","Antofagasta",2,2015,499110
"100","Hombre","Pesca","Araucanía",9,2010,314785
"101","Hombre","Pesca","Araucanía",9,2011,317000
"102","Hombre","Pesca","Araucanía",9,2013,518036
"103","Hombre","Pesca","Araucanía",9,2015,220835
"104","Hombre","Pesca","Arica y Parinacota",15,2010,301097
"105","Hombre","Pesca","Arica y Parinacota",15,2011,398721
"106","Hombre","Pesca","Arica y Parinacota",15,2012,401804
"107","Hombre","Pesca","Arica y Parinacota",15,2013,796979
"108","Hombre","Pesca","Arica y Parinacota",15,2014,433793
"109","Hombre","Pesca","Arica y Parinacota",15,2015,632567
"110","Hombre","Pesca","Atacama",3,2010,299795
"111","Hombre","Pesca","Atacama",3,2011,229206
"112","Hombre","Pesca","Atacama",3,2012,302572
"113","Hombre","Pesca","Atacama",3,2013,270939
"114","Hombre","Pesca","Atacama",3,2014,399946
"115","Hombre","Pesca","Atacama",3,2015,300081
"116","Hombre","Pesca","Aysén",11,2010,339767
"117","Hombre","Pesca","Aysén",11,2011,371444
"118","Hombre","Pesca","Aysén",11,2012,600127
"119","Hombre","Pesca","Aysén",11,2013,498112
"120","Hombre","Pesca","Aysén",11,2014,709867
"121","Hombre","Pesca","Aysén",11,2015,493581
"122","Hombre","Pesca","Bíobío",8,2010,435092
"123","Hombre","Pesca","Bíobío",8,2011,412114
"124","Hombre","Pesca","Bíobío",8,2012,401804
"125","Hombre","Pesca","Bíobío",8,2013,298867
"126","Hombre","Pesca","Bíobío",8,2014,383961
"127","Hombre","Pesca","Bíobío",8,2015,578872
"128","Hombre","Pesca","Coquimbo",4,2010,199863
"129","Hombre","Pesca","Coquimbo",4,2011,246774
"130","Hombre","Pesca","Coquimbo",4,2012,258875
"131","Hombre","Pesca","Coquimbo",4,2013,333606
"132","Hombre","Pesca","Coquimbo",4,2014,366302
"133","Hombre","Pesca","Coquimbo",4,2015,270513
"134","Hombre","Pesca","Los Lagos",10,2010,187873
"135","Hombre","Pesca","Los Lagos",10,2011,260806
"136","Hombre","Pesca","Los Lagos",10,2012,250263
"137","Hombre","Pesca","Los Lagos",10,2013,263347
"138","Hombre","Pesca","Los Lagos",10,2014,303127
"139","Hombre","Pesca","Los Lagos",10,2015,337383
"140","Hombre","Pesca","Los Ríos",14,2010,290831
"141","Hombre","Pesca","Los Ríos",14,2011,306270
"142","Hombre","Pesca","Los Ríos",14,2012,266994
"143","Hombre","Pesca","Los Ríos",14,2013,250000
"144","Hombre","Pesca","Los Ríos",14,2014,278008
"145","Hombre","Pesca","Los Ríos",14,2015,414229
"146","Hombre","Pesca","Magallanes",12,2010,593796
"147","Hombre","Pesca","Magallanes",12,2011,356716
"148","Hombre","Pesca","Magallanes",12,2012,976557
"149","Hombre","Pesca","Magallanes",12,2013,561761
"150","Hombre","Pesca","Magallanes",12,2014,687087
"151","Hombre","Pesca","Magallanes",12,2015,587384
"152","Hombre","Pesca","Maule",7,2010,172000
"153","Hombre","Pesca","Maule",7,2011,200000
"154","Hombre","Pesca","Maule",7,2012,198933
"155","Hombre","Pesca","Maule",7,2013,303048
"156","Hombre","Pesca","Maule",7,2014,315288
"157","Hombre","Pesca","Maule",7,2015,390000
"158","Hombre","Pesca","Metropolitana",13,2014,2647307
"159","Hombre","Pesca","Metropolitana",13,2015,4255469
"160","Hombre","Pesca","O'Higgins",6,2010,100000
"161","Hombre","Pesca","O'Higgins",6,2011,150000
"162","Hombre","Pesca","O'Higgins",6,2012,301694
"163","Hombre","Pesca","O'Higgins",6,2013,261239
"164","Hombre","Pesca","O'Higgins",6,2014,805000
"165","Hombre","Pesca","O'Higgins",6,2015,390363
"166","Hombre","Pesca","Tarapacá",1,2010,523636
"167","Hombre","Pesca","Tarapacá",1,2011,398983
"168","Hombre","Pesca","Tarapacá",1,2012,462710
"169","Hombre","Pesca","Tarapacá",1,2013,500000
"170","Hombre","Pesca","Tarapacá",1,2014,916153
"171","Hombre","Pesca","Tarapacá",1,2015,353137
"172","Hombre","Pesca","Valparaíso",5,2010,212579
"173","Hombre","Pesca","Valparaíso",5,2011,254046
"174","Hombre","Pesca","Valparaíso",5,2012,182082
"175","Hombre","Pesca","Valparaíso",5,2013,350000
"176","Hombre","Pesca","Valparaíso",5,2014,248997
"177","Hombre","Pesca","Valparaíso",5,2015,401630
"178","Hombre","Explotación de minas y canteras","Antofagasta",2,2010,719508
"179","Hombre","Explotación de minas y canteras","Antofagasta",2,2011,713106
"180","Hombre","Explotación de minas y canteras","Antofagasta",2,2012,778374
"181","Hombre","Explotación de minas y canteras","Antofagasta",2,2013,1000913
"182","Hombre","Explotación de minas y canteras","Antofagasta",2,2014,999812
"183","Hombre","Explotación de minas y canteras","Antofagasta",2,2015,968227
"184","Hombre","Explotación de minas y canteras","Araucanía",9,2010,1101026
"185","Hombre","Explotación de minas y canteras","Araucanía",9,2011,2013905
"186","Hombre","Explotación de minas y canteras","Araucanía",9,2012,946419
"187","Hombre","Explotación de minas y canteras","Araucanía",9,2013,600000
"188","Hombre","Explotación de minas y canteras","Araucanía",9,2014,596052
"189","Hombre","Explotación de minas y canteras","Araucanía",9,2015,1010000
"190","Hombre","Explotación de minas y canteras","Arica y Parinacota",15,2010,572535
"191","Hombre","Explotación de minas y canteras","Arica y Parinacota",15,2011,535544
"192","Hombre","Explotación de minas y canteras","Arica y Parinacota",15,2012,658732
"193","Hombre","Explotación de minas y canteras","Arica y Parinacota",15,2013,556401
"194","Hombre","Explotación de minas y canteras","Arica y Parinacota",15,2014,652108
"195","Hombre","Explotación de minas y canteras","Arica y Parinacota",15,2015,640173
"196","Hombre","Explotación de minas y canteras","Atacama",3,2010,500000
"197","Hombre","Explotación de minas y canteras","Atacama",3,2011,591009
"198","Hombre","Explotación de minas y canteras","Atacama",3,2012,653654
"199","Hombre","Explotación de minas y canteras","Atacama",3,2013,717104
"200","Hombre","Explotación de minas y canteras","Atacama",3,2014,697869
"201","Hombre","Explotación de minas y canteras","Atacama",3,2015,812848
"202","Hombre","Explotación de minas y canteras","Aysén",11,2010,744772
"203","Hombre","Explotación de minas y canteras","Aysén",11,2011,620000
"204","Hombre","Explotación de minas y canteras","Aysén",11,2012,600000
"205","Hombre","Explotación de minas y canteras","Aysén",11,2013,779155
"206","Hombre","Explotación de minas y canteras","Aysén",11,2014,748916
"207","Hombre","Explotación de minas y canteras","Aysén",11,2015,1000271
"208","Hombre","Explotación de minas y canteras","Bíobío",8,2010,554620
"209","Hombre","Explotación de minas y canteras","Bíobío",8,2011,440446
"210","Hombre","Explotación de minas y canteras","Bíobío",8,2012,534313
"211","Hombre","Explotación de minas y canteras","Bíobío",8,2013,647545
"212","Hombre","Explotación de minas y canteras","Bíobío",8,2014,700000
"213","Hombre","Explotación de minas y canteras","Bíobío",8,2015,761078
"214","Hombre","Explotación de minas y canteras","Coquimbo",4,2010,569638
"215","Hombre","Explotación de minas y canteras","Coquimbo",4,2011,538274
"216","Hombre","Explotación de minas y canteras","Coquimbo",4,2012,577159
"217","Hombre","Explotación de minas y canteras","Coquimbo",4,2013,597734
"218","Hombre","Explotación de minas y canteras","Coquimbo",4,2014,551827
"219","Hombre","Explotación de minas y canteras","Coquimbo",4,2015,744856
"220","Hombre","Explotación de minas y canteras","Los Lagos",10,2010,2492437
"221","Hombre","Explotación de minas y canteras","Los Lagos",10,2011,348881
"222","Hombre","Explotación de minas y canteras","Los Lagos",10,2012,716357
"223","Hombre","Explotación de minas y canteras","Los Lagos",10,2013,3260414
"224","Hombre","Explotación de minas y canteras","Los Lagos",10,2014,899831
"225","Hombre","Explotación de minas y canteras","Los Lagos",10,2015,750203
"226","Hombre","Explotación de minas y canteras","Los Ríos",14,2010,80000
"227","Hombre","Explotación de minas y canteras","Los Ríos",14,2011,500000
"228","Hombre","Explotación de minas y canteras","Los Ríos",14,2012,401804
"229","Hombre","Explotación de minas y canteras","Los Ríos",14,2013,542050
"230","Hombre","Explotación de minas y canteras","Los Ríos",14,2014,617402
"231","Hombre","Explotación de minas y canteras","Los Ríos",14,2015,502037
"232","Hombre","Explotación de minas y canteras","Magallanes",12,2010,999316
"233","Hombre","Explotación de minas y canteras","Magallanes",12,2011,1038142
"234","Hombre","Explotación de minas y canteras","Magallanes",12,2012,1164221
"235","Hombre","Explotación de minas y canteras","Magallanes",12,2013,898368
"236","Hombre","Explotación de minas y canteras","Magallanes",12,2014,886815
"237","Hombre","Explotación de minas y canteras","Magallanes",12,2015,934521
"238","Hombre","Explotación de minas y canteras","Maule",7,2010,666461
"239","Hombre","Explotación de minas y canteras","Maule",7,2011,623135
"240","Hombre","Explotación de minas y canteras","Maule",7,2012,753997
"241","Hombre","Explotación de minas y canteras","Maule",7,2013,747168
"242","Hombre","Explotación de minas y canteras","Maule",7,2014,815847
"243","Hombre","Explotación de minas y canteras","Maule",7,2015,803197
"244","Hombre","Explotación de minas y canteras","Metropolitana",13,2010,1600000
"245","Hombre","Explotación de minas y canteras","Metropolitana",13,2011,755786
"246","Hombre","Explotación de minas y canteras","Metropolitana",13,2012,812265
"247","Hombre","Explotación de minas y canteras","Metropolitana",13,2013,1200000
"248","Hombre","Explotación de minas y canteras","Metropolitana",13,2014,1099752
"249","Hombre","Explotación de minas y canteras","Metropolitana",13,2015,1154686
"250","Hombre","Explotación de minas y canteras","O'Higgins",6,2010,599805
"251","Hombre","Explotación de minas y canteras","O'Higgins",6,2011,647922
"252","Hombre","Explotación de minas y canteras","O'Higgins",6,2012,698704
"253","Hombre","Explotación de minas y canteras","O'Higgins",6,2013,796979
"254","Hombre","Explotación de minas y canteras","O'Higgins",6,2014,664551
"255","Hombre","Explotación de minas y canteras","O'Higgins",6,2015,817665
"256","Hombre","Explotación de minas y canteras","Tarapacá",1,2010,728320
"257","Hombre","Explotación de minas y canteras","Tarapacá",1,2011,614118
"258","Hombre","Explotación de minas y canteras","Tarapacá",1,2012,704236
"259","Hombre","Explotación de minas y canteras","Tarapacá",1,2013,844221
"260","Hombre","Explotación de minas y canteras","Tarapacá",1,2014,729961
"261","Hombre","Explotación de minas y canteras","Tarapacá",1,2015,756702
"262","Hombre","Explotación de minas y canteras","Valparaíso",5,2010,523907
"263","Hombre","Explotación de minas y canteras","Valparaíso",5,2011,560886
"264","Hombre","Explotación de minas y canteras","Valparaíso",5,2012,697581
"265","Hombre","Explotación de minas y canteras","Valparaíso",5,2013,659470
"266","Hombre","Explotación de minas y canteras","Valparaíso",5,2014,749203
"267","Hombre","Explotación de minas y canteras","Valparaíso",5,2015,660000
"268","Hombre","Explotación de minas y canteras",NA,NA,2010,1165000
"269","Hombre","Explotación de minas y canteras",NA,NA,2011,1295845
"270","Hombre","Industrias manufactureras","Antofagasta",2,2010,577523
"271","Hombre","Industrias manufactureras","Antofagasta",2,2011,510542
"272","Hombre","Industrias manufactureras","Antofagasta",2,2012,582920
"273","Hombre","Industrias manufactureras","Antofagasta",2,2013,597734
"274","Hombre","Industrias manufactureras","Antofagasta",2,2014,517280
"275","Hombre","Industrias manufactureras","Antofagasta",2,2015,607897
"276","Hombre","Industrias manufactureras","Araucanía",9,2010,207858
"277","Hombre","Industrias manufactureras","Araucanía",9,2011,295181
"278","Hombre","Industrias manufactureras","Araucanía",9,2012,300000
"279","Hombre","Industrias manufactureras","Araucanía",9,2013,280797
"280","Hombre","Industrias manufactureras","Araucanía",9,2014,340000
"281","Hombre","Industrias manufactureras","Araucanía",9,2015,350683
"282","Hombre","Industrias manufactureras","Arica y Parinacota",15,2010,300000
"283","Hombre","Industrias manufactureras","Arica y Parinacota",15,2011,259785
"284","Hombre","Industrias manufactureras","Arica y Parinacota",15,2012,416579
"285","Hombre","Industrias manufactureras","Arica y Parinacota",15,2013,399228
"286","Hombre","Industrias manufactureras","Arica y Parinacota",15,2014,400000
"287","Hombre","Industrias manufactureras","Arica y Parinacota",15,2015,439701
"288","Hombre","Industrias manufactureras","Atacama",3,2010,415223
"289","Hombre","Industrias manufactureras","Atacama",3,2011,402254
"290","Hombre","Industrias manufactureras","Atacama",3,2012,497282
"291","Hombre","Industrias manufactureras","Atacama",3,2013,509767
"292","Hombre","Industrias manufactureras","Atacama",3,2014,535524
"293","Hombre","Industrias manufactureras","Atacama",3,2015,667718
"294","Hombre","Industrias manufactureras","Aysén",11,2010,311604
"295","Hombre","Industrias manufactureras","Aysén",11,2011,370145
"296","Hombre","Industrias manufactureras","Aysén",11,2012,354602
"297","Hombre","Industrias manufactureras","Aysén",11,2013,398489
"298","Hombre","Industrias manufactureras","Aysén",11,2014,339509
"299","Hombre","Industrias manufactureras","Aysén",11,2015,501738
"300","Hombre","Industrias manufactureras","Bíobío",8,2010,280961
"301","Hombre","Industrias manufactureras","Bíobío",8,2011,311938
"302","Hombre","Industrias manufactureras","Bíobío",8,2012,302830
"303","Hombre","Industrias manufactureras","Bíobío",8,2013,357433
"304","Hombre","Industrias manufactureras","Bíobío",8,2014,359827
"305","Hombre","Industrias manufactureras","Bíobío",8,2015,400108
"306","Hombre","Industrias manufactureras","Coquimbo",4,2010,306753
"307","Hombre","Industrias manufactureras","Coquimbo",4,2011,305909
"308","Hombre","Industrias manufactureras","Coquimbo",4,2012,361624
"309","Hombre","Industrias manufactureras","Coquimbo",4,2013,400212
"310","Hombre","Industrias manufactureras","Coquimbo",4,2014,303127
"311","Hombre","Industrias manufactureras","Coquimbo",4,2015,368312
"312","Hombre","Industrias manufactureras","Los Lagos",10,2010,249829
"313","Hombre","Industrias manufactureras","Los Lagos",10,2011,277100
"314","Hombre","Industrias manufactureras","Los Lagos",10,2012,312027
"315","Hombre","Industrias manufactureras","Los Lagos",10,2013,351169
"316","Hombre","Industrias manufactureras","Los Lagos",10,2014,360901
"317","Hombre","Industrias manufactureras","Los Lagos",10,2015,393956
"318","Hombre","Industrias manufactureras","Los Ríos",14,2010,262604
"319","Hombre","Industrias manufactureras","Los Ríos",14,2011,300000
"320","Hombre","Industrias manufactureras","Los Ríos",14,2012,452664
"321","Hombre","Industrias manufactureras","Los Ríos",14,2013,350000
"322","Hombre","Industrias manufactureras","Los Ríos",14,2014,393499
"323","Hombre","Industrias manufactureras","Los Ríos",14,2015,403662
"324","Hombre","Industrias manufactureras","Magallanes",12,2010,655540
"325","Hombre","Industrias manufactureras","Magallanes",12,2011,468065
"326","Hombre","Industrias manufactureras","Magallanes",12,2012,525330
"327","Hombre","Industrias manufactureras","Magallanes",12,2013,737678
"328","Hombre","Industrias manufactureras","Magallanes",12,2014,429430
"329","Hombre","Industrias manufactureras","Magallanes",12,2015,635194
"330","Hombre","Industrias manufactureras","Maule",7,2010,262911
"331","Hombre","Industrias manufactureras","Maule",7,2011,239233
"332","Hombre","Industrias manufactureras","Maule",7,2012,241412
"333","Hombre","Industrias manufactureras","Maule",7,2013,318792
"334","Hombre","Industrias manufactureras","Maule",7,2014,301989
"335","Hombre","Industrias manufactureras","Maule",7,2015,340092
"336","Hombre","Industrias manufactureras","Metropolitana",13,2010,299795
"337","Hombre","Industrias manufactureras","Metropolitana",13,2011,310428
"338","Hombre","Industrias manufactureras","Metropolitana",13,2012,345934
"339","Hombre","Industrias manufactureras","Metropolitana",13,2013,400000
"340","Hombre","Industrias manufactureras","Metropolitana",13,2014,399927
"341","Hombre","Industrias manufactureras","Metropolitana",13,2015,451020
"342","Hombre","Industrias manufactureras","O'Higgins",6,2010,339197
"343","Hombre","Industrias manufactureras","O'Higgins",6,2011,355713
"344","Hombre","Industrias manufactureras","O'Higgins",6,2012,321058
"345","Hombre","Industrias manufactureras","O'Higgins",6,2013,385061
"346","Hombre","Industrias manufactureras","O'Higgins",6,2014,394000
"347","Hombre","Industrias manufactureras","O'Higgins",6,2015,500022
"348","Hombre","Industrias manufactureras","Tarapacá",1,2010,420411
"349","Hombre","Industrias manufactureras","Tarapacá",1,2011,582208
"350","Hombre","Industrias manufactureras","Tarapacá",1,2012,602714
"351","Hombre","Industrias manufactureras","Tarapacá",1,2013,541508
"352","Hombre","Industrias manufactureras","Tarapacá",1,2014,600000
"353","Hombre","Industrias manufactureras","Tarapacá",1,2015,527390
"354","Hombre","Industrias manufactureras","Valparaíso",5,2010,279062
"355","Hombre","Industrias manufactureras","Valparaíso",5,2011,348881
"356","Hombre","Industrias manufactureras","Valparaíso",5,2012,304412
"357","Hombre","Industrias manufactureras","Valparaíso",5,2013,378565
"358","Hombre","Industrias manufactureras","Valparaíso",5,2014,451273
"359","Hombre","Industrias manufactureras","Valparaíso",5,2015,401593
"360","Hombre","Industrias manufactureras",NA,NA,2010,166545
"361","Hombre","Industrias manufactureras",NA,NA,2011,320000
"362","Hombre","Industrias manufactureras",NA,NA,2012,437966
"363","Hombre","Suministro de electricidad, gas y agua","Antofagasta",2,2010,569610
"364","Hombre","Suministro de electricidad, gas y agua","Antofagasta",2,2011,612962
"365","Hombre","Suministro de electricidad, gas y agua","Antofagasta",2,2012,954954
"366","Hombre","Suministro de electricidad, gas y agua","Antofagasta",2,2013,625106
"367","Hombre","Suministro de electricidad, gas y agua","Antofagasta",2,2014,933857
"368","Hombre","Suministro de electricidad, gas y agua","Antofagasta",2,2015,1321362
"369","Hombre","Suministro de electricidad, gas y agua","Araucanía",9,2010,606540
"370","Hombre","Suministro de electricidad, gas y agua","Araucanía",9,2011,728504
"371","Hombre","Suministro de electricidad, gas y agua","Araucanía",9,2012,703935
"372","Hombre","Suministro de electricidad, gas y agua","Araucanía",9,2013,473557
"373","Hombre","Suministro de electricidad, gas y agua","Araucanía",9,2014,909000
"374","Hombre","Suministro de electricidad, gas y agua","Araucanía",9,2015,2000541
"375","Hombre","Suministro de electricidad, gas y agua","Arica y Parinacota",15,2010,620607
"376","Hombre","Suministro de electricidad, gas y agua","Arica y Parinacota",15,2011,332208
"377","Hombre","Suministro de electricidad, gas y agua","Arica y Parinacota",15,2012,1051472
"378","Hombre","Suministro de electricidad, gas y agua","Arica y Parinacota",15,2013,284721
"379","Hombre","Suministro de electricidad, gas y agua","Arica y Parinacota",15,2014,373628
"380","Hombre","Suministro de electricidad, gas y agua","Arica y Parinacota",15,2015,854990
"381","Hombre","Suministro de electricidad, gas y agua","Atacama",3,2010,477765
"382","Hombre","Suministro de electricidad, gas y agua","Atacama",3,2011,1535078
"383","Hombre","Suministro de electricidad, gas y agua","Atacama",3,2012,482165
"384","Hombre","Suministro de electricidad, gas y agua","Atacama",3,2013,1559342
"385","Hombre","Suministro de electricidad, gas y agua","Atacama",3,2014,1411303
"386","Hombre","Suministro de electricidad, gas y agua","Atacama",3,2015,1400000
"387","Hombre","Suministro de electricidad, gas y agua","Aysén",11,2010,549064
"388","Hombre","Suministro de electricidad, gas y agua","Aysén",11,2011,1626783
"389","Hombre","Suministro de electricidad, gas y agua","Aysén",11,2012,558000
"390","Hombre","Suministro de electricidad, gas y agua","Aysén",11,2013,798080
"391","Hombre","Suministro de electricidad, gas y agua","Aysén",11,2014,827317
"392","Hombre","Suministro de electricidad, gas y agua","Aysén",11,2015,1310000
"393","Hombre","Suministro de electricidad, gas y agua","Bíobío",8,2010,431575
"394","Hombre","Suministro de electricidad, gas y agua","Bíobío",8,2011,513111
"395","Hombre","Suministro de electricidad, gas y agua","Bíobío",8,2012,453329
"396","Hombre","Suministro de electricidad, gas y agua","Bíobío",8,2013,409976
"397","Hombre","Suministro de electricidad, gas y agua","Bíobío",8,2014,599887
"398","Hombre","Suministro de electricidad, gas y agua","Bíobío",8,2015,463125
"399","Hombre","Suministro de electricidad, gas y agua","Coquimbo",4,2010,276831
