"","sex","isco","geography_name","geography_id","year","weighted_median"
"73","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","O'Higgins",6,2010,184889.538341153
"74","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","O'Higgins",6,2011,239128.510898966
"75","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","O'Higgins",6,2012,200977.940170511
"76","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","O'Higgins",6,2013,219944.352161501
"77","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","O'Higgins",6,2014,278656.540081162
"78","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","O'Higgins",6,2015,280075.77124301
"79","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Tarapacá",1,2010,110107.653161088
"80","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Tarapacá",1,2011,150724.981046247
"81","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Tarapacá",1,2012,161981.096100124
"82","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Tarapacá",1,2013,250338.906461818
"83","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Tarapacá",1,2014,251228.832562129
"84","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Tarapacá",1,2015,235823.818263357
"85","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Valparaíso",5,2010,162882.850401528
"86","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Valparaíso",5,2011,160773.313115997
"87","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Valparaíso",5,2012,191024.390760406
"88","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Valparaíso",5,2013,200271.125169454
"89","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Valparaíso",5,2014,210413.041404421
"90","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros","Valparaíso",5,2015,250067.652895545
"91","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros",NA,NA,2010,63129.3624083193
"92","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros",NA,NA,2011,137904.683440215
"93","Hombre","Agricultores y trabajadores calificados agropecuarios y pesqueros",NA,NA,2012,46227.4593928111
"94","Hombre","Empleados de oficina","Antofagasta",2,2010,403312.059388657
"95","Hombre","Empleados de oficina","Antofagasta",2,2011,412252.296552421
"96","Hombre","Empleados de oficina","Antofagasta",2,2012,556267.931446818
"97","Hombre","Empleados de oficina","Antofagasta",2,2013,542337.828602723
"98","Hombre","Empleados de oficina","Antofagasta",2,2014,500000
"99","Hombre","Empleados de oficina","Antofagasta",2,2015,502037.30532416
"100","Hombre","Empleados de oficina","Araucanía",9,2010,230992.581563494
"101","Hombre","Empleados de oficina","Araucanía",9,2011,300000
"102","Hombre","Empleados de oficina","Araucanía",9,2012,363572.781205051
"103","Hombre","Empleados de oficina","Araucanía",9,2013,292042.267905353
"104","Hombre","Empleados de oficina","Araucanía",9,2014,351336.044574659
"105","Hombre","Empleados de oficina","Araucanía",9,2015,316371.457259108
"106","Hombre","Empleados de oficina","Arica y Parinacota",15,2010,353266.16379945
"107","Hombre","Empleados de oficina","Arica y Parinacota",15,2011,342849.571690231
"108","Hombre","Empleados de oficina","Arica y Parinacota",15,2012,301686.325101363
"109","Hombre","Empleados de oficina","Arica y Parinacota",15,2013,420271.056150665
"110","Hombre","Empleados de oficina","Arica y Parinacota",15,2014,346908.924690077
"111","Hombre","Empleados de oficina","Arica y Parinacota",15,2015,400857.778837424
"112","Hombre","Empleados de oficina","Atacama",3,2010,334903.301708479
"113","Hombre","Empleados de oficina","Atacama",3,2011,335519.969129896
"114","Hombre","Empleados de oficina","Atacama",3,2012,468108.759472841
"115","Hombre","Empleados de oficina","Atacama",3,2013,431848.517916998
"116","Hombre","Empleados de oficina","Atacama",3,2014,381844.69243008
"117","Hombre","Empleados de oficina","Atacama",3,2015,424763.241049746
"118","Hombre","Empleados de oficina","Aysén",11,2010,361326.096959389
"119","Hombre","Empleados de oficina","Aysén",11,2011,421905.387235408
"120","Hombre","Empleados de oficina","Aysén",11,2012,500000
"121","Hombre","Empleados de oficina","Aysén",11,2013,446119.368684762
"122","Hombre","Empleados de oficina","Aysén",11,2014,568749.647692215
"123","Hombre","Empleados de oficina","Aysén",11,2015,500000
"124","Hombre","Empleados de oficina","Bíobío",8,2010,301029.550281039
"125","Hombre","Empleados de oficina","Bíobío",8,2011,291401.630022744
"126","Hombre","Empleados de oficina","Bíobío",8,2012,350000
"127","Hombre","Empleados de oficina","Bíobío",8,2013,305413.465883417
"128","Hombre","Empleados de oficina","Bíobío",8,2014,349839.682114163
"129","Hombre","Empleados de oficina","Bíobío",8,2015,382055.249951233
"130","Hombre","Empleados de oficina","Coquimbo",4,2010,250026.951097455
"131","Hombre","Empleados de oficina","Coquimbo",4,2011,259168.93861051
"132","Hombre","Empleados de oficina","Coquimbo",4,2012,360940.167507856
"133","Hombre","Empleados de oficina","Coquimbo",4,2013,299847.095111432
"134","Hombre","Empleados de oficina","Coquimbo",4,2014,400000
"135","Hombre","Empleados de oficina","Coquimbo",4,2015,370408.168878067
"136","Hombre","Empleados de oficina","Los Lagos",10,2010,223355.017819197
"137","Hombre","Empleados de oficina","Los Lagos",10,2011,262721.709292026
"138","Hombre","Empleados de oficina","Los Lagos",10,2012,300000
"139","Hombre","Empleados de oficina","Los Lagos",10,2013,350000
"140","Hombre","Empleados de oficina","Los Lagos",10,2014,479842.51866147
"141","Hombre","Empleados de oficina","Los Lagos",10,2015,398596.650447398
"142","Hombre","Empleados de oficina","Los Ríos",14,2010,251328.071248378
"143","Hombre","Empleados de oficina","Los Ríos",14,2011,414702.595402051
"144","Hombre","Empleados de oficina","Los Ríos",14,2012,399124.736254105
"145","Hombre","Empleados de oficina","Los Ríos",14,2013,300423.436142929
"146","Hombre","Empleados de oficina","Los Ríos",14,2014,417376.765634397
"147","Hombre","Empleados de oficina","Los Ríos",14,2015,398928.492336276
"148","Hombre","Empleados de oficina","Magallanes",12,2010,349859.534448492
"149","Hombre","Empleados de oficina","Magallanes",12,2011,584818.330727922
"150","Hombre","Empleados de oficina","Magallanes",12,2012,398901.972462539
"151","Hombre","Empleados de oficina","Magallanes",12,2013,485024.908736411
"152","Hombre","Empleados de oficina","Magallanes",12,2014,484427.988750455
"153","Hombre","Empleados de oficina","Magallanes",12,2015,503067.183729528
"154","Hombre","Empleados de oficina","Maule",7,2010,242466.821415508
"155","Hombre","Empleados de oficina","Maule",7,2011,249696.674602854
"156","Hombre","Empleados de oficina","Maule",7,2012,264000
"157","Hombre","Empleados de oficina","Maule",7,2013,279676.062376477
"158","Hombre","Empleados de oficina","Maule",7,2014,297585.135137414
"159","Hombre","Empleados de oficina","Maule",7,2015,400363.137221767
"160","Hombre","Empleados de oficina","Metropolitana",13,2010,300293.59953024
"161","Hombre","Empleados de oficina","Metropolitana",13,2011,331064.56128374
"162","Hombre","Empleados de oficina","Metropolitana",13,2012,350000
"163","Hombre","Empleados de oficina","Metropolitana",13,2013,389950.454977354
"164","Hombre","Empleados de oficina","Metropolitana",13,2014,400000
"165","Hombre","Empleados de oficina","Metropolitana",13,2015,400000
"166","Hombre","Empleados de oficina","O'Higgins",6,2010,369499.627141468
"167","Hombre","Empleados de oficina","O'Higgins",6,2011,306114.059171281
"168","Hombre","Empleados de oficina","O'Higgins",6,2012,349574.715476224
"169","Hombre","Empleados de oficina","O'Higgins",6,2013,374885.365525991
"170","Hombre","Empleados de oficina","O'Higgins",6,2014,399924.995312207
"171","Hombre","Empleados de oficina","O'Higgins",6,2015,420809.744241669
"172","Hombre","Empleados de oficina","Tarapacá",1,2010,263877.687425419
"173","Hombre","Empleados de oficina","Tarapacá",1,2011,300000
"174","Hombre","Empleados de oficina","Tarapacá",1,2012,338104.285142684
"175","Hombre","Empleados de oficina","Tarapacá",1,2013,399371.975153522
"176","Hombre","Empleados de oficina","Tarapacá",1,2014,406962.209556944
"177","Hombre","Empleados de oficina","Tarapacá",1,2015,400015.224976797
"178","Hombre","Empleados de oficina","Valparaíso",5,2010,299794.821690278
"179","Hombre","Empleados de oficina","Valparaíso",5,2011,299041.083012127
"180","Hombre","Empleados de oficina","Valparaíso",5,2012,327526.421150952
"181","Hombre","Empleados de oficina","Valparaíso",5,2013,398489.480309297
"182","Hombre","Empleados de oficina","Valparaíso",5,2014,419921.245077818
"183","Hombre","Empleados de oficina","Valparaíso",5,2015,400108.244632872
"184","Hombre","Empleados de oficina",NA,NA,2010,285000
"185","Hombre","Empleados de oficina",NA,NA,2012,560472.489647496
"186","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Antofagasta",2,2011,2249915.44671758
"187","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Araucanía",9,2011,905231.516726746
"188","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Arica y Parinacota",15,2011,919482.868264135
"189","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Atacama",3,2011,2326475.91993275
"190","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Aysén",11,2011,1458284.4016493
"191","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Bíobío",8,2011,1002334.7024692
"192","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Coquimbo",4,2011,660566.189032122
"193","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Los Lagos",10,2011,1045920.30213627
"194","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Los Ríos",14,2011,731390.689889442
"195","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Magallanes",12,2011,1727139.45987646
"196","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Maule",7,2011,1128801.87427337
"197","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Metropolitana",13,2011,1319808.44810034
"198","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","O'Higgins",6,2011,851449.868385559
"199","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Tarapacá",1,2011,673734.593139508
"200","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Valparaíso",5,2011,797552.997072165
"201","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Antofagasta",2,2012,1444756.27056011
"202","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Antofagasta",2,2013,1664321.94217739
"203","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Antofagasta",2,2014,1174173.71042939
"204","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Antofagasta",2,2015,1303157.47644428
"205","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Araucanía",9,2012,675612.000773312
"206","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Araucanía",9,2013,682654.293085654
"207","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Araucanía",9,2014,1003100.60980536
"208","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Araucanía",9,2015,802088.455402151
"209","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Arica y Parinacota",15,2012,1420369.27986071
"210","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Arica y Parinacota",15,2013,668564.966159389
"211","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Arica y Parinacota",15,2014,817709.446405426
"212","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Arica y Parinacota",15,2015,1152621.398513
"213","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Atacama",3,2012,732459.104474479
"214","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Atacama",3,2013,764704.795895077
"215","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Atacama",3,2014,1278928.84887634
"216","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Atacama",3,2015,2050513.66510201
"217","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Aysén",11,2012,603286.24970889
"218","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Aysén",11,2013,799509.723432291
"219","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Aysén",11,2014,619040.950648182
"220","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Aysén",11,2015,1491630.75981178
"221","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Bíobío",8,2012,1105728.4069207
"222","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Bíobío",8,2013,1237815.1614838
"223","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Bíobío",8,2014,814794.561955399
"224","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Bíobío",8,2015,1000839.16537404
"225","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Coquimbo",4,2012,610291.54429388
"226","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Coquimbo",4,2013,797316.993607928
"227","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Coquimbo",4,2014,1099020.16987248
"228","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Coquimbo",4,2015,801373.065817497
"229","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Los Lagos",10,2012,1201288.25996165
"230","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Los Lagos",10,2013,1396665.96979015
"231","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Los Lagos",10,2014,1817071.99824641
"232","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Los Lagos",10,2015,1069300.21625668
"233","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Los Ríos",14,2012,1300365.49692008
"234","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Los Ríos",14,2013,1000000
"235","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Los Ríos",14,2014,1209854.88746854
"236","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Los Ríos",14,2015,1526195.08741323
"237","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Magallanes",12,2012,1822424.36628729
"238","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Magallanes",12,2013,1526941.53149199
"239","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Magallanes",12,2014,1409411.12468213
"240","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Magallanes",12,2015,1803925.35011577
"241","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Maule",7,2012,639489.912114105
"242","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Maule",7,2013,1345014.46579553
"243","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Maule",7,2014,808338.0708736
"244","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Maule",7,2015,1500405.91737327
"245","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Metropolitana",13,2012,1500000
"246","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Metropolitana",13,2013,1395458.4387568
"247","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Metropolitana",13,2014,1560920.68470845
"248","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Metropolitana",13,2015,2000499.2493325
"249","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","O'Higgins",6,2012,473246.729532222
"250","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","O'Higgins",6,2013,797776.466884743
"251","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","O'Higgins",6,2014,785258.316051404
"252","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","O'Higgins",6,2015,1262986.02678157
"253","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Tarapacá",1,2012,804135.715865746
"254","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Tarapacá",1,2013,1971331.84340465
"255","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Tarapacá",1,2014,1212507.1063104
"256","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Tarapacá",1,2015,1500000
"257","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Valparaíso",5,2012,1200119.4168544
"258","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Valparaíso",5,2013,1217645.11844219
"259","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Valparaíso",5,2014,999812.488280518
"260","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Valparaíso",5,2015,966307.313489933
"261","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr",NA,NA,2012,716675
"262","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración publica y de empres","Antofagasta",2,2010,999829.261875308
"263","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración publica y de empres","Araucanía",9,2010,454789.094725228
"264","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración publica y de empres","Arica y Parinacota",15,2010,400387.033113325
"265","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración publica y de empres","Atacama",3,2010,802097.114543013
"266","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración publica y de empres","Aysén",11,2010,765691.02541279
"267","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración publica y de empres","Bíobío",8,2010,977632.460144224
"268","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración publica y de empres","Coquimbo",4,2010,700000
