"","sex","isic","geography_name","geography_id","year","lb_weighted_median"
"70","Hombre","Agricultura, ganadería, caza y silvicultura","Choapa","p42",2010,126113
"71","Hombre","Agricultura, ganadería, caza y silvicultura","Choapa","p42",2011,120487
"72","Hombre","Agricultura, ganadería, caza y silvicultura","Choapa","p42",2012,82908
"73","Hombre","Agricultura, ganadería, caza y silvicultura","Choapa","p42",2013,131295
"74","Hombre","Agricultura, ganadería, caza y silvicultura","Choapa","p42",2014,154105
"75","Hombre","Agricultura, ganadería, caza y silvicultura","Choapa","p42",2015,136712
"76","Hombre","Agricultura, ganadería, caza y silvicultura","Colchagua","p63",2010,171978
"77","Hombre","Agricultura, ganadería, caza y silvicultura","Colchagua","p63",2011,189512
"78","Hombre","Agricultura, ganadería, caza y silvicultura","Colchagua","p63",2012,193003
"79","Hombre","Agricultura, ganadería, caza y silvicultura","Colchagua","p63",2013,210285
"80","Hombre","Agricultura, ganadería, caza y silvicultura","Colchagua","p63",2014,224958
"81","Hombre","Agricultura, ganadería, caza y silvicultura","Colchagua","p63",2015,241009
"82","Hombre","Agricultura, ganadería, caza y silvicultura","Concepción","p81",2010,140921
"83","Hombre","Agricultura, ganadería, caza y silvicultura","Concepción","p81",2011,199959
"84","Hombre","Agricultura, ganadería, caza y silvicultura","Concepción","p81",2012,198901
"85","Hombre","Agricultura, ganadería, caza y silvicultura","Concepción","p81",2013,174631
"86","Hombre","Agricultura, ganadería, caza y silvicultura","Concepción","p81",2014,159024
"87","Hombre","Agricultura, ganadería, caza y silvicultura","Concepción","p81",2015,175526
"88","Hombre","Agricultura, ganadería, caza y silvicultura","Copiapó","p31",2010,177980
"89","Hombre","Agricultura, ganadería, caza y silvicultura","Copiapó","p31",2011,196274
"90","Hombre","Agricultura, ganadería, caza y silvicultura","Copiapó","p31",2012,209291
"91","Hombre","Agricultura, ganadería, caza y silvicultura","Copiapó","p31",2013,269674
"92","Hombre","Agricultura, ganadería, caza y silvicultura","Copiapó","p31",2014,199962
"93","Hombre","Agricultura, ganadería, caza y silvicultura","Copiapó","p31",2015,301222
"94","Hombre","Agricultura, ganadería, caza y silvicultura","Cordillera","p152",2010,159131
"95","Hombre","Agricultura, ganadería, caza y silvicultura","Cordillera","p152",2011,181418
"96","Hombre","Agricultura, ganadería, caza y silvicultura","Cordillera","p152",2012,30169
"97","Hombre","Agricultura, ganadería, caza y silvicultura","Cordillera","p152",2013,298831
"98","Hombre","Agricultura, ganadería, caza y silvicultura","Cordillera","p152",2014,200000
"99","Hombre","Agricultura, ganadería, caza y silvicultura","Cordillera","p152",2015,299713
"100","Hombre","Agricultura, ganadería, caza y silvicultura","Coyhaique","p111",2010,210752
"101","Hombre","Agricultura, ganadería, caza y silvicultura","Coyhaique","p111",2011,177819
"102","Hombre","Agricultura, ganadería, caza y silvicultura","Coyhaique","p111",2012,150843
"103","Hombre","Agricultura, ganadería, caza y silvicultura","Coyhaique","p111",2013,197881
"104","Hombre","Agricultura, ganadería, caza y silvicultura","Coyhaique","p111",2014,225412
"105","Hombre","Agricultura, ganadería, caza y silvicultura","Coyhaique","p111",2015,277487
"106","Hombre","Agricultura, ganadería, caza y silvicultura","Curicó","p73",2010,169899
"107","Hombre","Agricultura, ganadería, caza y silvicultura","Curicó","p73",2011,181418
"108","Hombre","Agricultura, ganadería, caza y silvicultura","Curicó","p73",2012,194063
"109","Hombre","Agricultura, ganadería, caza y silvicultura","Curicó","p73",2013,210064
"110","Hombre","Agricultura, ganadería, caza y silvicultura","Curicó","p73",2014,240080
"111","Hombre","Agricultura, ganadería, caza y silvicultura","Curicó","p73",2015,250406
"112","Hombre","Agricultura, ganadería, caza y silvicultura","El Loa","p22",2010,304059
"113","Hombre","Agricultura, ganadería, caza y silvicultura","El Loa","p22",2011,55000
"114","Hombre","Agricultura, ganadería, caza y silvicultura","El Loa","p22",2012,220000
"115","Hombre","Agricultura, ganadería, caza y silvicultura","El Loa","p22",2013,220000
"116","Hombre","Agricultura, ganadería, caza y silvicultura","El Loa","p22",2014,170712
"117","Hombre","Agricultura, ganadería, caza y silvicultura","El Loa","p22",2015,200815
"118","Hombre","Agricultura, ganadería, caza y silvicultura","Elqui","p41",2010,160157
"119","Hombre","Agricultura, ganadería, caza y silvicultura","Elqui","p41",2011,181991
"120","Hombre","Agricultura, ganadería, caza y silvicultura","Elqui","p41",2012,180208
"121","Hombre","Agricultura, ganadería, caza y silvicultura","Elqui","p41",2013,199572
"122","Hombre","Agricultura, ganadería, caza y silvicultura","Elqui","p41",2014,217117
"123","Hombre","Agricultura, ganadería, caza y silvicultura","Elqui","p41",2015,232134
"124","Hombre","Agricultura, ganadería, caza y silvicultura","General Carrera","p114",2010,140330
"125","Hombre","Agricultura, ganadería, caza y silvicultura","General Carrera","p114",2011,20097
"126","Hombre","Agricultura, ganadería, caza y silvicultura","General Carrera","p114",2012,45253
"127","Hombre","Agricultura, ganadería, caza y silvicultura","General Carrera","p114",2013,100136
"128","Hombre","Agricultura, ganadería, caza y silvicultura","General Carrera","p114",2014,138939
"129","Hombre","Agricultura, ganadería, caza y silvicultura","General Carrera","p114",2015,185539
"130","Hombre","Agricultura, ganadería, caza y silvicultura","Huasco","p33",2010,150557
"131","Hombre","Agricultura, ganadería, caza y silvicultura","Huasco","p33",2011,180000
"132","Hombre","Agricultura, ganadería, caza y silvicultura","Huasco","p33",2012,190000
"133","Hombre","Agricultura, ganadería, caza y silvicultura","Huasco","p33",2013,200271
"134","Hombre","Agricultura, ganadería, caza y silvicultura","Huasco","p33",2014,180000
"135","Hombre","Agricultura, ganadería, caza y silvicultura","Huasco","p33",2015,209575
"136","Hombre","Agricultura, ganadería, caza y silvicultura","Iquique","p11",2010,40589
"137","Hombre","Agricultura, ganadería, caza y silvicultura","Iquique","p11",2011,100000
"138","Hombre","Agricultura, ganadería, caza y silvicultura","Iquique","p11",2012,181012
"139","Hombre","Agricultura, ganadería, caza y silvicultura","Iquique","p11",2014,180000
"140","Hombre","Agricultura, ganadería, caza y silvicultura","Iquique","p11",2015,186050
"141","Hombre","Agricultura, ganadería, caza y silvicultura","Limarí","p43",2010,170313
"142","Hombre","Agricultura, ganadería, caza y silvicultura","Limarí","p43",2011,179425
"143","Hombre","Agricultura, ganadería, caza y silvicultura","Limarí","p43",2012,184394
"144","Hombre","Agricultura, ganadería, caza y silvicultura","Limarí","p43",2013,210000
"145","Hombre","Agricultura, ganadería, caza y silvicultura","Limarí","p43",2014,208259
"146","Hombre","Agricultura, ganadería, caza y silvicultura","Limarí","p43",2015,236149
"147","Hombre","Agricultura, ganadería, caza y silvicultura","Linares","p74",2010,139907
"148","Hombre","Agricultura, ganadería, caza y silvicultura","Linares","p74",2011,143115
"149","Hombre","Agricultura, ganadería, caza y silvicultura","Linares","p74",2012,158416
"150","Hombre","Agricultura, ganadería, caza y silvicultura","Linares","p74",2013,180476
"151","Hombre","Agricultura, ganadería, caza y silvicultura","Linares","p74",2014,183024
"152","Hombre","Agricultura, ganadería, caza y silvicultura","Linares","p74",2015,200649
"153","Hombre","Agricultura, ganadería, caza y silvicultura","Llanquihue","p101",2010,180016
"154","Hombre","Agricultura, ganadería, caza y silvicultura","Llanquihue","p101",2011,180485
"155","Hombre","Agricultura, ganadería, caza y silvicultura","Llanquihue","p101",2012,180000
"156","Hombre","Agricultura, ganadería, caza y silvicultura","Llanquihue","p101",2013,181407
"157","Hombre","Agricultura, ganadería, caza y silvicultura","Llanquihue","p101",2014,170620
"158","Hombre","Agricultura, ganadería, caza y silvicultura","Llanquihue","p101",2015,150578
"159","Hombre","Agricultura, ganadería, caza y silvicultura","Los Andes","p53",2010,166604
"160","Hombre","Agricultura, ganadería, caza y silvicultura","Los Andes","p53",2011,170000
"161","Hombre","Agricultura, ganadería, caza y silvicultura","Los Andes","p53",2012,193069
"162","Hombre","Agricultura, ganadería, caza y silvicultura","Los Andes","p53",2013,202952
"163","Hombre","Agricultura, ganadería, caza y silvicultura","Los Andes","p53",2014,203419
"164","Hombre","Agricultura, ganadería, caza y silvicultura","Los Andes","p53",2015,250068
"165","Hombre","Agricultura, ganadería, caza y silvicultura","Magallanes","p121",2010,169416
"166","Hombre","Agricultura, ganadería, caza y silvicultura","Magallanes","p121",2011,168893
"167","Hombre","Agricultura, ganadería, caza y silvicultura","Magallanes","p121",2012,195000
"168","Hombre","Agricultura, ganadería, caza y silvicultura","Magallanes","p121",2013,270000
"169","Hombre","Agricultura, ganadería, caza y silvicultura","Magallanes","p121",2014,190639
"170","Hombre","Agricultura, ganadería, caza y silvicultura","Magallanes","p121",2015,208480
"171","Hombre","Agricultura, ganadería, caza y silvicultura","Maipo","p134",2010,171674
"172","Hombre","Agricultura, ganadería, caza y silvicultura","Maipo","p134",2011,185277
"173","Hombre","Agricultura, ganadería, caza y silvicultura","Maipo","p134",2012,200902
"174","Hombre","Agricultura, ganadería, caza y silvicultura","Maipo","p134",2013,225305
"175","Hombre","Agricultura, ganadería, caza y silvicultura","Maipo","p134",2014,252797
"176","Hombre","Agricultura, ganadería, caza y silvicultura","Maipo","p134",2015,226848
"177","Hombre","Agricultura, ganadería, caza y silvicultura","Malleco","p92",2010,122375
"178","Hombre","Agricultura, ganadería, caza y silvicultura","Malleco","p92",2011,145094
"179","Hombre","Agricultura, ganadería, caza y silvicultura","Malleco","p92",2012,130586
"180","Hombre","Agricultura, ganadería, caza y silvicultura","Malleco","p92",2013,169791
"181","Hombre","Agricultura, ganadería, caza y silvicultura","Malleco","p92",2014,187340
"182","Hombre","Agricultura, ganadería, caza y silvicultura","Malleco","p92",2015,137752
"183","Hombre","Agricultura, ganadería, caza y silvicultura","Marga Marga","p58",2010,161469
"184","Hombre","Agricultura, ganadería, caza y silvicultura","Marga Marga","p58",2011,179425
"185","Hombre","Agricultura, ganadería, caza y silvicultura","Marga Marga","p58",2012,192743
"186","Hombre","Agricultura, ganadería, caza y silvicultura","Marga Marga","p58",2013,210017
"187","Hombre","Agricultura, ganadería, caza y silvicultura","Marga Marga","p58",2014,223585
"188","Hombre","Agricultura, ganadería, caza y silvicultura","Marga Marga","p58",2015,200815
"189","Hombre","Agricultura, ganadería, caza y silvicultura","Melipilla","p135",2010,169933
"190","Hombre","Agricultura, ganadería, caza y silvicultura","Melipilla","p135",2011,181703
"191","Hombre","Agricultura, ganadería, caza y silvicultura","Melipilla","p135",2012,193946
"192","Hombre","Agricultura, ganadería, caza y silvicultura","Melipilla","p135",2013,210000
"193","Hombre","Agricultura, ganadería, caza y silvicultura","Melipilla","p135",2014,257658
"194","Hombre","Agricultura, ganadería, caza y silvicultura","Melipilla","p135",2015,250044
"195","Hombre","Agricultura, ganadería, caza y silvicultura","Ñuble","p84",2010,137796
"196","Hombre","Agricultura, ganadería, caza y silvicultura","Ñuble","p84",2011,168539
"197","Hombre","Agricultura, ganadería, caza y silvicultura","Ñuble","p84",2012,162006
"198","Hombre","Agricultura, ganadería, caza y silvicultura","Ñuble","p84",2013,160217
"199","Hombre","Agricultura, ganadería, caza y silvicultura","Ñuble","p84",2014,206948
"200","Hombre","Agricultura, ganadería, caza y silvicultura","Ñuble","p84",2015,217486
"201","Hombre","Agricultura, ganadería, caza y silvicultura","Osorno","p103",2010,179877
"202","Hombre","Agricultura, ganadería, caza y silvicultura","Osorno","p103",2011,193162
"203","Hombre","Agricultura, ganadería, caza y silvicultura","Osorno","p103",2012,182000
"204","Hombre","Agricultura, ganadería, caza y silvicultura","Osorno","p103",2013,199603
"205","Hombre","Agricultura, ganadería, caza y silvicultura","Osorno","p103",2014,235174
"206","Hombre","Agricultura, ganadería, caza y silvicultura","Osorno","p103",2015,291343
"207","Hombre","Agricultura, ganadería, caza y silvicultura","Parinacota","p152",2010,60362
"208","Hombre","Agricultura, ganadería, caza y silvicultura","Parinacota","p152",2011,45622
"209","Hombre","Agricultura, ganadería, caza y silvicultura","Parinacota","p152",2012,52795
"210","Hombre","Agricultura, ganadería, caza y silvicultura","Parinacota","p152",2013,83179
"211","Hombre","Agricultura, ganadería, caza y silvicultura","Parinacota","p152",2014,77921
"212","Hombre","Agricultura, ganadería, caza y silvicultura","Parinacota","p152",2015,40000
"213","Hombre","Agricultura, ganadería, caza y silvicultura","Petorca","p54",2010,171882
"214","Hombre","Agricultura, ganadería, caza y silvicultura","Petorca","p54",2011,128924
"215","Hombre","Agricultura, ganadería, caza y silvicultura","Petorca","p54",2012,194357
"216","Hombre","Agricultura, ganadería, caza y silvicultura","Petorca","p54",2013,179320
"217","Hombre","Agricultura, ganadería, caza y silvicultura","Petorca","p54",2014,199962
"218","Hombre","Agricultura, ganadería, caza y silvicultura","Petorca","p54",2015,241982
"219","Hombre","Agricultura, ganadería, caza y silvicultura","Quillota","p55",2010,164887
"220","Hombre","Agricultura, ganadería, caza y silvicultura","Quillota","p55",2011,149521
"221","Hombre","Agricultura, ganadería, caza y silvicultura","Quillota","p55",2012,199142
"222","Hombre","Agricultura, ganadería, caza y silvicultura","Quillota","p55",2013,199406
"223","Hombre","Agricultura, ganadería, caza y silvicultura","Quillota","p55",2014,204962
"224","Hombre","Agricultura, ganadería, caza y silvicultura","Quillota","p55",2015,162026
"225","Hombre","Agricultura, ganadería, caza y silvicultura","Ranco","p142",2010,171882
"226","Hombre","Agricultura, ganadería, caza y silvicultura","Ranco","p142",2011,150080
"227","Hombre","Agricultura, ganadería, caza y silvicultura","Ranco","p142",2012,200984
"228","Hombre","Agricultura, ganadería, caza y silvicultura","Ranco","p142",2013,210223
"229","Hombre","Agricultura, ganadería, caza y silvicultura","Ranco","p142",2014,219262
"230","Hombre","Agricultura, ganadería, caza y silvicultura","Ranco","p142",2015,235437
"231","Hombre","Agricultura, ganadería, caza y silvicultura","San Antonio","p56",2010,58653
"232","Hombre","Agricultura, ganadería, caza y silvicultura","San Antonio","p56",2011,179425
"233","Hombre","Agricultura, ganadería, caza y silvicultura","San Antonio","p56",2012,200169
"234","Hombre","Agricultura, ganadería, caza y silvicultura","San Antonio","p56",2013,15000
"235","Hombre","Agricultura, ganadería, caza y silvicultura","San Antonio","p56",2014,100000
"236","Hombre","Agricultura, ganadería, caza y silvicultura","San Antonio","p56",2015,20000
"237","Hombre","Agricultura, ganadería, caza y silvicultura","San Felipe","p57",2010,179877
"238","Hombre","Agricultura, ganadería, caza y silvicultura","San Felipe","p57",2011,199361
"239","Hombre","Agricultura, ganadería, caza y silvicultura","San Felipe","p57",2012,193052
"240","Hombre","Agricultura, ganadería, caza y silvicultura","San Felipe","p57",2013,210271
"241","Hombre","Agricultura, ganadería, caza y silvicultura","San Felipe","p57",2014,278074
"242","Hombre","Agricultura, ganadería, caza y silvicultura","San Felipe","p57",2015,250035
"243","Hombre","Agricultura, ganadería, caza y silvicultura","Santiago","p131",2010,209565
"244","Hombre","Agricultura, ganadería, caza y silvicultura","Santiago","p131",2011,200000
"245","Hombre","Agricultura, ganadería, caza y silvicultura","Santiago","p131",2012,200000
"246","Hombre","Agricultura, ganadería, caza y silvicultura","Santiago","p131",2013,230569
"247","Hombre","Agricultura, ganadería, caza y silvicultura","Santiago","p131",2014,146274
"248","Hombre","Agricultura, ganadería, caza y silvicultura","Santiago","p131",2015,260070
"249","Hombre","Agricultura, ganadería, caza y silvicultura","Talagante","p136",2010,165620
"250","Hombre","Agricultura, ganadería, caza y silvicultura","Talagante","p136",2011,181418
"251","Hombre","Agricultura, ganadería, caza y silvicultura","Talagante","p136",2012,212567
"252","Hombre","Agricultura, ganadería, caza y silvicultura","Talagante","p136",2013,220298
"253","Hombre","Agricultura, ganadería, caza y silvicultura","Talagante","p136",2014,215952
"254","Hombre","Agricultura, ganadería, caza y silvicultura","Talagante","p136",2015,230007
"255","Hombre","Agricultura, ganadería, caza y silvicultura","Talca","p71",2010,170125
"256","Hombre","Agricultura, ganadería, caza y silvicultura","Talca","p71",2011,168735
"257","Hombre","Agricultura, ganadería, caza y silvicultura","Talca","p71",2012,186605
"258","Hombre","Agricultura, ganadería, caza y silvicultura","Talca","p71",2013,204076
"259","Hombre","Agricultura, ganadería, caza y silvicultura","Talca","p71",2014,220419
"260","Hombre","Agricultura, ganadería, caza y silvicultura","Talca","p71",2015,214035
"261","Hombre","Agricultura, ganadería, caza y silvicultura","Tamarugal","p12",2010,100338
"262","Hombre","Agricultura, ganadería, caza y silvicultura","Tamarugal","p12",2011,80387
"263","Hombre","Agricultura, ganadería, caza y silvicultura","Tamarugal","p12",2012,50281
"264","Hombre","Agricultura, ganadería, caza y silvicultura","Tamarugal","p12",2013,100149
"265","Hombre","Agricultura, ganadería, caza y silvicultura","Tamarugal","p12",2014,148673
"266","Hombre","Agricultura, ganadería, caza y silvicultura","Tamarugal","p12",2015,93605
"267","Hombre","Agricultura, ganadería, caza y silvicultura","Tierra del Fuego","p123",2010,200000
"268","Hombre","Agricultura, ganadería, caza y silvicultura","Tierra del Fuego","p123",2011,150000
"269","Hombre","Agricultura, ganadería, caza y silvicultura","Tierra del Fuego","p123",2014,340000
"270","Hombre","Agricultura, ganadería, caza y silvicultura","Tierra del Fuego","p123",2015,300000
"271","Hombre","Agricultura, ganadería, caza y silvicultura","Última Esperanza","p124",2010,399726
"272","Hombre","Agricultura, ganadería, caza y silvicultura","Última Esperanza","p124",2012,200000
"273","Hombre","Agricultura, ganadería, caza y silvicultura","Última Esperanza","p124",2013,190000
"274","Hombre","Agricultura, ganadería, caza y silvicultura","Última Esperanza","p124",2014,67487
"275","Hombre","Agricultura, ganadería, caza y silvicultura","Última Esperanza","p124",2015,265072
"276","Hombre","Agricultura, ganadería, caza y silvicultura","Valdivia","p141",2010,80363
"277","Hombre","Agricultura, ganadería, caza y silvicultura","Valdivia","p141",2011,141182
"278","Hombre","Agricultura, ganadería, caza y silvicultura","Valdivia","p141",2012,176299
"279","Hombre","Agricultura, ganadería, caza y silvicultura","Valdivia","p141",2013,130933
"280","Hombre","Agricultura, ganadería, caza y silvicultura","Valdivia","p141",2014,117346
"281","Hombre","Agricultura, ganadería, caza y silvicultura","Valdivia","p141",2015,208999
"282","Hombre","Agricultura, ganadería, caza y silvicultura","Valparaíso","p51",2010,20000
"283","Hombre","Agricultura, ganadería, caza y silvicultura","Valparaíso","p51",2011,102904
"284","Hombre","Agricultura, ganadería, caza y silvicultura","Valparaíso","p51",2012,108509
"285","Hombre","Agricultura, ganadería, caza y silvicultura","Valparaíso","p51",2013,150000
"286","Hombre","Agricultura, ganadería, caza y silvicultura","Valparaíso","p51",2014,191910
"287","Hombre","Agricultura, ganadería, caza y silvicultura","Valparaíso","p51",2015,185754
"288","Hombre","Agricultura, ganadería, caza y silvicultura",NA,NA,2010,66199
"289","Hombre","Agricultura, ganadería, caza y silvicultura",NA,NA,2011,91581
"290","Hombre","Agricultura, ganadería, caza y silvicultura",NA,NA,2012,41643
"291","Hombre","Pesca","Antofagasta","p21",2010,100000
"292","Hombre","Pesca","Antofagasta","p21",2011,50000
"293","Hombre","Pesca","Antofagasta","p21",2012,128064
"294","Hombre","Pesca","Antofagasta","p21",2013,159740
"295","Hombre","Pesca","Antofagasta","p21",2014,200000
"296","Hombre","Pesca","Antofagasta","p21",2015,319901
"297","Hombre","Pesca","Arauco","p82",2010,90855
"298","Hombre","Pesca","Arauco","p82",2011,30145
"299","Hombre","Pesca","Arauco","p82",2012,107708
"300","Hombre","Pesca","Arauco","p82",2013,50000
"301","Hombre","Pesca","Arauco","p82",2014,80834
"302","Hombre","Pesca","Arauco","p82",2015,177194
"303","Hombre","Pesca","Arica","p151",2010,136353
"304","Hombre","Pesca","Arica","p151",2011,188420
"305","Hombre","Pesca","Arica","p151",2012,218514
"306","Hombre","Pesca","Arica","p151",2013,80000
"307","Hombre","Pesca","Arica","p151",2014,179966
"308","Hombre","Pesca","Arica","p151",2015,239337
"309","Hombre","Pesca","Aysén","p112",2010,240707
"310","Hombre","Pesca","Aysén","p112",2011,221063
"311","Hombre","Pesca","Aysén","p112",2012,362024
"312","Hombre","Pesca","Aysén","p112",2013,299088
"313","Hombre","Pesca","Aysén","p112",2014,432509
"314","Hombre","Pesca","Aysén","p112",2015,307789
"315","Hombre","Pesca","Bíobío","p83",2010,404800
"316","Hombre","Pesca","Bíobío","p83",2011,149047
"317","Hombre","Pesca","Bíobío","p83",2012,231293
"318","Hombre","Pesca","Bíobío","p83",2013,557885
"319","Hombre","Pesca","Cardenal Caro","p62",2010,20000
"320","Hombre","Pesca","Cardenal Caro","p62",2011,70000
"321","Hombre","Pesca","Cardenal Caro","p62",2012,46646
"322","Hombre","Pesca","Cardenal Caro","p62",2013,70841
"323","Hombre","Pesca","Cardenal Caro","p62",2014,805000
"324","Hombre","Pesca","Cardenal Caro","p62",2015,172840
"325","Hombre","Pesca","Cauquenes","p72",2010,59959
"326","Hombre","Pesca","Cauquenes","p72",2011,120580
"327","Hombre","Pesca","Cauquenes","p72",2012,98204
"328","Hombre","Pesca","Cauquenes","p72",2013,103455
"329","Hombre","Pesca","Cauquenes","p72",2014,101042
"330","Hombre","Pesca","Cauquenes","p72",2015,100027
"331","Hombre","Pesca","Cautín","p91",2010,132129
"332","Hombre","Pesca","Cautín","p91",2011,180870
"333","Hombre","Pesca","Cautín","p91",2013,518036
"334","Hombre","Pesca","Cautín","p91",2015,220835
"335","Hombre","Pesca","Chañaral","p32",2010,299795
"336","Hombre","Pesca","Chañaral","p32",2011,200967
"337","Hombre","Pesca","Chañaral","p32",2012,90243
"338","Hombre","Pesca","Chañaral","p32",2014,101042
"339","Hombre","Pesca","Chiloé","p102",2010,85879
"340","Hombre","Pesca","Chiloé","p102",2011,160000
"341","Hombre","Pesca","Chiloé","p102",2012,150310
"342","Hombre","Pesca","Chiloé","p102",2013,116751
"343","Hombre","Pesca","Chiloé","p102",2014,169042
"344","Hombre","Pesca","Chiloé","p102",2015,200646
