"","sex","isic","geography_name","geography_id","year","ub_weighted_median"
"139","Hombre","1","Futrono","97",2010,686530
"140","Hombre","1","Futrono","97",2012,489071
"141","Hombre","1","Galvarino","98",2010,250000
"142","Hombre","1","Galvarino","98",2012,150000
"143","Hombre","1","General Lagos","99",2010,40039
"144","Hombre","1","Gorbea","100",2010,153105
"145","Hombre","1","Gorbea","100",2012,246236
"146","Hombre","1","Graneros","101",2010,365000
"147","Hombre","1","Graneros","101",2012,747401
"148","Hombre","1","Hijuelas","103",2010,170201
"149","Hombre","1","Hijuelas","103",2012,301353
"150","Hombre","1","Hualañé","105",2010,165161
"151","Hombre","1","Hualañé","105",2012,210120
"152","Hombre","1","Hualpén","106",2010,1350000
"153","Hombre","1","Hualpén","106",2012,502811
"154","Hombre","1","Hualqui","107",2010,535524
"155","Hombre","1","Hualqui","107",2012,321799
"156","Hombre","1","Huara","108",2010,150147
"157","Hombre","1","Huara","108",2012,100451
"158","Hombre","1","Huasco","109",2010,302719
"159","Hombre","1","Huasco","109",2012,428748
"160","Hombre","1","Illapel","111",2010,167714
"161","Hombre","1","Illapel","111",2012,127108
"162","Hombre","1","Iquique","113",2010,840453
"163","Hombre","1","Iquique","113",2012,567677
"164","Hombre","1","Isla de Maipo","114",2010,194160
"165","Hombre","1","Isla de Maipo","114",2012,301353
"166","Hombre","1","La Cruz","118",2010,187473
"167","Hombre","1","La Cruz","118",2012,193000
"168","Hombre","1","La Estrella","119",2010,256836
"169","Hombre","1","La Estrella","119",2012,231090
"170","Hombre","1","La Florida","120",2010,197162
"171","Hombre","1","La Florida","120",2012,311512
"172","Hombre","1","La Higuera","122",2010,244230
"173","Hombre","1","La Higuera","122",2012,250000
"174","Hombre","1","La Ligua","123",2010,176000
"175","Hombre","1","La Ligua","123",2012,269115
"176","Hombre","1","La Pintana","124",2012,301353
"177","Hombre","1","La Reina","125",2010,1422801
"178","Hombre","1","La Reina","125",2012,2780542
"179","Hombre","1","La Serena","126",2010,187618
"180","Hombre","1","La Serena","126",2012,196096
"181","Hombre","1","La Unión","127",2010,200196
"182","Hombre","1","La Unión","127",2012,256036
"183","Hombre","1","Laja","131",2010,314587
"184","Hombre","1","Laja","131",2012,240000
"185","Hombre","1","Lampa","346",2010,170883
"186","Hombre","1","Lampa","346",2012,194002
"187","Hombre","1","Lanco","132",2010,213208
"188","Hombre","1","Lanco","132",2012,181263
"189","Hombre","1","Las Cabras","133",2010,195989
"190","Hombre","1","Las Cabras","133",2012,210000
"191","Hombre","1","Las Condes","134",2010,1000000
"192","Hombre","1","Las Condes","134",2012,2341385
"193","Hombre","1","Lautaro","135",2010,322031
"194","Hombre","1","Lautaro","135",2012,156537
"195","Hombre","1","Lebu","136",2010,186100
"196","Hombre","1","Lebu","136",2012,319899
"197","Hombre","1","Licantén","137",2010,150000
"198","Hombre","1","Licantén","137",2012,180361
"199","Hombre","1","Limache","138",2010,170546
"200","Hombre","1","Limache","138",2012,244462
"201","Hombre","1","Linares","139",2010,174880
"202","Hombre","1","Linares","139",2012,193870
"203","Hombre","1","Litueche","140",2010,210000
"204","Hombre","1","Litueche","140",2012,190857
"205","Hombre","1","Llaillay","142",2010,217359
"206","Hombre","1","Llaillay","142",2012,476421
"207","Hombre","1","Llanquihue","141",2010,1004800
"208","Hombre","1","Llanquihue","141",2012,338125
"209","Hombre","1","Lo Barnechea","143",2010,628921
"210","Hombre","1","Lo Barnechea","143",2012,226265
"211","Hombre","1","Lo Espejo","144",2010,170000
"212","Hombre","1","Lo Espejo","144",2012,301353
"213","Hombre","1","Lo Prado","145",2010,80000
"214","Hombre","1","Lo Prado","145",2012,336000
"215","Hombre","1","Lolol","146",2010,136650
"216","Hombre","1","Lolol","146",2012,301686
"217","Hombre","1","Loncoche","147",2010,150000
"218","Hombre","1","Loncoche","147",2012,119401
"219","Hombre","1","Longaví","148",2010,123318
"220","Hombre","1","Longaví","148",2012,183786
"221","Hombre","1","Lonquimay","149",2010,160157
"222","Hombre","1","Lonquimay","149",2012,109980
"223","Hombre","1","Los Álamos","150",2010,406397
"224","Hombre","1","Los Álamos","150",2012,336310
"225","Hombre","1","Los Andes","151",2010,256912
"226","Hombre","1","Los Andes","151",2012,326547
"227","Hombre","1","Los Ángeles","152",2010,214568
"228","Hombre","1","Los Ángeles","152",2012,215387
"229","Hombre","1","Los Lagos","153",2010,161011
"230","Hombre","1","Los Lagos","153",2012,200000
"231","Hombre","1","Los Muermos","154",2010,435508
"232","Hombre","1","Los Muermos","154",2012,201000
"233","Hombre","1","Los Sauces","155",2010,119258
"234","Hombre","1","Los Sauces","155",2012,116272
"235","Hombre","1","Los Vilos","156",2010,218736
"236","Hombre","1","Los Vilos","156",2012,200902
"237","Hombre","1","Lota","157",2010,272314
"238","Hombre","1","Lota","157",2012,458057
"239","Hombre","1","Lumaco","158",2010,180000
"240","Hombre","1","Machalí","159",2010,250000
"241","Hombre","1","Máfil","161",2010,544532
"242","Hombre","1","Máfil","161",2012,703935
"243","Hombre","1","Maipú","162",2010,400000
"244","Hombre","1","Maipú","162",2012,804497
"245","Hombre","1","Malloa","163",2010,350343
"246","Hombre","1","Malloa","163",2012,452529
"247","Hombre","1","Marchihue","164",2010,201139
"248","Hombre","1","Marchihue","164",2012,223009
"249","Hombre","1","María Pinto","166",2010,202292
"250","Hombre","1","María Pinto","166",2012,245724
"251","Hombre","1","Mariquina","167",2010,510599
"252","Hombre","1","Mariquina","167",2012,233304
"253","Hombre","1","Maule","168",2010,190186
"254","Hombre","1","Maullín","169",2010,120117
"255","Hombre","1","Maullín","169",2012,254968
"256","Hombre","1","Melipilla","172",2010,197503
"257","Hombre","1","Melipilla","172",2012,212614
"258","Hombre","1","Molina","173",2010,219350
"259","Hombre","1","Molina","173",2012,247557
"260","Hombre","1","Monte Patria","174",2010,180846
"261","Hombre","1","Monte Patria","174",2012,229260
"262","Hombre","1","Mulchén","176",2010,219850
"263","Hombre","1","Mulchén","176",2012,291383
"264","Hombre","1","Nacimiento","177",2010,199863
"265","Hombre","1","Nacimiento","177",2012,180812
"266","Hombre","1","Nancagua","178",2010,257252
"267","Hombre","1","Nancagua","178",2012,239412
"268","Hombre","1","Natales","179",2010,399726
"269","Hombre","1","Natales","179",2012,200000
"270","Hombre","1","Navidad","180",2010,206875
"271","Hombre","1","Navidad","180",2012,321885
"272","Hombre","1","Negrete","181",2010,176623
"273","Hombre","1","Negrete","181",2012,220000
"274","Hombre","1","Ninhue","182",2010,199863
"275","Hombre","1","Ninhue","182",2012,150677
"276","Hombre","1","Nogales","183",2010,350000
"277","Hombre","1","Nogales","183",2012,213000
"278","Hombre","1","Nueva Imperial","184",2010,238000
"279","Hombre","1","Nueva Imperial","184",2012,400937
"280","Hombre","1","Ñuñoa","186",2010,711513
"281","Hombre","1","Ñuñoa","186",2012,2511276
"282","Hombre","1","Olivar","188",2010,174880
"283","Hombre","1","Olivar","188",2012,351579
"284","Hombre","1","Olmué","190",2010,178843
"285","Hombre","1","Olmué","190",2012,263987
"286","Hombre","1","Osorno","191",2010,255173
"287","Hombre","1","Osorno","191",2012,246752
"288","Hombre","1","Ovalle","192",2010,186203
"289","Hombre","1","Ovalle","192",2012,200415
"290","Hombre","1","Padre Hurtado","193",2010,220215
"291","Hombre","1","Padre Hurtado","193",2012,294197
"292","Hombre","1","Padre Las Casas","194",2010,97250
"293","Hombre","1","Padre Las Casas","194",2012,140787
"294","Hombre","1","Paiguano","195",2010,500000
"295","Hombre","1","Paiguano","195",2012,772986
"296","Hombre","1","Paillaco","196",2010,191807
"297","Hombre","1","Paillaco","196",2012,294758
"298","Hombre","1","Paine","197",2010,228921
"299","Hombre","1","Paine","197",2012,234310
"300","Hombre","1","Palmilla","199",2010,219793
"301","Hombre","1","Palmilla","199",2012,221049
"302","Hombre","1","Panguipulli","200",2010,138785
"303","Hombre","1","Panguipulli","200",2012,268635
"304","Hombre","1","Panquehue","201",2010,325819
"305","Hombre","1","Panquehue","201",2012,278356
"306","Hombre","1","Paredones","203",2010,189534
"307","Hombre","1","Paredones","203",2012,220940
"308","Hombre","1","Parral","204",2010,175000
"309","Hombre","1","Parral","204",2012,185550
"310","Hombre","1","Pelarco","206",2010,220215
"311","Hombre","1","Pelluhue","207",2012,200356
"312","Hombre","1","Peñaflor","211",2010,222761
"313","Hombre","1","Peñaflor","211",2012,476682
"314","Hombre","1","Peñalolén","212",2010,448000
"315","Hombre","1","Peñalolén","212",2012,201124
"316","Hombre","1","Pencahue","209",2010,219310
"317","Hombre","1","Pencahue","209",2012,412334
"318","Hombre","1","Penco","210",2010,202899
"319","Hombre","1","Penco","210",2012,331855
"320","Hombre","1","Peralillo","213",2010,500000
"321","Hombre","1","Peralillo","213",2012,289000
"322","Hombre","1","Petorca","215",2010,227555
"323","Hombre","1","Petorca","215",2012,326717
"324","Hombre","1","Peumo","216",2010,368660
"325","Hombre","1","Peumo","216",2012,276240
"326","Hombre","1","Pica","217",2010,167509
"327","Hombre","1","Pica","217",2012,225624
"328","Hombre","1","Pichidegua","218",2010,199873
"329","Hombre","1","Pichidegua","218",2012,268204
"330","Hombre","1","Pichilemu","219",2010,250245
"331","Hombre","1","Pichilemu","219",2012,200000
"332","Hombre","1","Pinto","220",2010,507366
"333","Hombre","1","Pirque","221",2010,249836
"334","Hombre","1","Pirque","221",2012,480000
"335","Hombre","1","Pitrufquén","222",2010,261949
"336","Hombre","1","Pitrufquén","222",2012,263684
"337","Hombre","1","Placilla","223",2010,214409
"338","Hombre","1","Placilla","223",2012,193870
"339","Hombre","1","Porvenir","225",2010,320000
"340","Hombre","1","Pozo Almonte","226",2012,50281
"341","Hombre","1","Puchuncaví","229",2012,306714
"342","Hombre","1","Pudahuel","231",2010,3000000
"343","Hombre","1","Pudahuel","231",2012,200000
"344","Hombre","1","Puente Alto","232",2010,427834
"345","Hombre","1","Puente Alto","232",2012,301467
"346","Hombre","1","Puerto Montt","233",2010,289610
"347","Hombre","1","Puerto Montt","233",2012,351967
"348","Hombre","1","Puerto Octay","234",2010,258000
"349","Hombre","1","Puerto Octay","234",2012,338282
"350","Hombre","1","Puerto Varas","235",2012,251405
"351","Hombre","1","Pumanque","236",2010,161158
"352","Hombre","1","Pumanque","236",2012,269506
"353","Hombre","1","Punitaqui","237",2010,190480
"354","Hombre","1","Punitaqui","237",2012,140000
"355","Hombre","1","Punta Arenas","238",2010,582040
"356","Hombre","1","Punta Arenas","238",2012,353079
"357","Hombre","1","Puqueldón","239",2010,139904
"358","Hombre","1","Puqueldón","239",2012,30135
"359","Hombre","1","Purén","240",2010,99630
"360","Hombre","1","Purén","240",2012,120675
"361","Hombre","1","Purranque","241",2010,224600
"362","Hombre","1","Purranque","241",2012,241082
"363","Hombre","1","Putaendo","242",2010,232000
"364","Hombre","1","Putaendo","242",2012,326466
"365","Hombre","1","Putre","243",2010,198236
"366","Hombre","1","Putre","243",2012,110618
"367","Hombre","1","Puyehue","244",2010,229843
"368","Hombre","1","Puyehue","244",2012,160722
"369","Hombre","1","Quellón","246",2010,70069
"370","Hombre","1","Quellón","246",2012,222000
"371","Hombre","1","Quemchi","247",2010,69952
"372","Hombre","1","Quilicura","249",2010,794702
"373","Hombre","1","Quilicura","249",2012,301686
"374","Hombre","1","Quillón","251",2010,167885
"375","Hombre","1","Quillota","252",2010,200196
"376","Hombre","1","Quillota","252",2012,250003
"377","Hombre","1","Quilpué","253",2010,260254
"378","Hombre","1","Quilpué","253",2012,1004510
"379","Hombre","1","Quinta de Tilcoco","255",2010,347840
"380","Hombre","1","Quinta de Tilcoco","255",2012,370866
"381","Hombre","1","Quirihue","258",2010,100000
"382","Hombre","1","Rancagua","259",2010,393027
"383","Hombre","1","Rancagua","259",2012,240000
"384","Hombre","1","Rauco","261",2010,249829
"385","Hombre","1","Rauco","261",2012,352684
"386","Hombre","1","Recoleta","262",2010,1000979
"387","Hombre","1","Recoleta","262",2012,394000
"388","Hombre","1","Renaico","263",2010,178000
"389","Hombre","1","Renca","264",2010,300294
"390","Hombre","1","Rengo","265",2010,215915
"391","Hombre","1","Rengo","265",2012,209943
"392","Hombre","1","Requínoa","266",2010,238798
"393","Hombre","1","Requínoa","266",2012,248682
"394","Hombre","1","Retiro","267",2010,163148
"395","Hombre","1","Retiro","267",2012,220992
"396","Hombre","1","Rinconada","268",2010,256024
"397","Hombre","1","Rinconada","268",2012,231790
"398","Hombre","1","Río Bueno","269",2010,302461
"399","Hombre","1","Río Bueno","269",2012,288119
"400","Hombre","1","Río Claro","270",2010,216348
"401","Hombre","1","Río Claro","270",2012,237605
"402","Hombre","1","Río Hurtado","271",2010,202946
"403","Hombre","1","Río Hurtado","271",2012,235315
"404","Hombre","1","Río Ibáñez","272",2010,282931
"405","Hombre","1","Río Ibáñez","272",2012,221237
"406","Hombre","1","Río Negro","273",2010,200046
"407","Hombre","1","Río Negro","273",2012,278378
"408","Hombre","1","Romeral","275",2010,300000
"409","Hombre","1","Romeral","275",2012,368000
"410","Hombre","1","Saavedra","276",2010,68840
"411","Hombre","1","Saavedra","276",2012,43437
"412","Hombre","1","Sagrada Familia","277",2010,188751
"413","Hombre","1","Sagrada Familia","277",2012,222145
"414","Hombre","1","Salamanca","278",2010,187807
"415","Hombre","1","Salamanca","278",2012,400679
"416","Hombre","1","San Antonio","279",2010,181982
"417","Hombre","1","San Antonio","279",2012,668278
"418","Hombre","1","San Bernardo","280",2010,299795
"419","Hombre","1","San Bernardo","280",2012,430172
"420","Hombre","1","San Carlos","281",2010,754603
"421","Hombre","1","San Carlos","281",2012,1708520
"422","Hombre","1","San Clemente","282",2010,200000
"423","Hombre","1","San Clemente","282",2012,340040
"424","Hombre","1","San Esteban","283",2010,202580
"425","Hombre","1","San Esteban","283",2012,210331
"426","Hombre","1","San Felipe","285",2010,274532
"427","Hombre","1","San Felipe","285",2012,291979
"428","Hombre","1","San Fernando","286",2010,193428
"429","Hombre","1","San Fernando","286",2012,238126
"430","Hombre","1","San Ignacio","288",2010,64956
"431","Hombre","1","San Javier","289",2010,194867
"432","Hombre","1","San Javier","289",2012,235834
"433","Hombre","1","San José de Maipo","291",2012,2009021
"434","Hombre","1","San Juan de la Costa","292",2010,129911
"435","Hombre","1","San Juan de la Costa","292",2012,113047
"436","Hombre","1","San Miguel","293",2010,300000
"437","Hombre","1","San Nicolás","294",2010,143869
"438","Hombre","1","San Nicolás","294",2012,239338
"439","Hombre","1","San Pablo","295",2010,200000
"440","Hombre","1","San Pablo","295",2012,231031
"441","Hombre","1","San Pedro","296",2010,290482
"442","Hombre","1","San Pedro","296",2012,408102
"443","Hombre","1","San Pedro de Atacama","297",2010,531073
"444","Hombre","1","San Pedro de la Paz","298",2010,509651
"445","Hombre","1","San Pedro de la Paz","298",2012,502255
"446","Hombre","1","San Vicente","302",2010,201406
"447","Hombre","1","San Vicente","302",2012,231037
"448","Hombre","1","Santa Bárbara","303",2010,503725
"449","Hombre","1","Santa Cruz","304",2010,179877
"450","Hombre","1","Santa Cruz","304",2012,243276
"451","Hombre","1","Santa Juana","305",2010,357773
"452","Hombre","1","Santa Juana","305",2012,317789
"453","Hombre","1","Santa María","306",2010,207203
"454","Hombre","1","Talagante","310",2010,491110
"455","Hombre","1","Talagante","310",2012,430324
"456","Hombre","1","Talca","311",2010,180153
"457","Hombre","1","Talca","311",2012,201395
"458","Hombre","1","Talcahuano","312",2010,390932
"459","Hombre","1","Talcahuano","312",2012,300000
"460","Hombre","1","Temuco","314",2010,260254
"461","Hombre","1","Temuco","314",2012,310216
"462","Hombre","1","Teno","315",2010,172334
"463","Hombre","1","Teno","315",2012,227919
"464","Hombre","1","Teodoro Schmidt","316",2010,75474
"465","Hombre","1","Teodoro Schmidt","316",2012,115268
"466","Hombre","1","Tierra Amarilla","317",2010,302989
"467","Hombre","1","Tierra Amarilla","317",2012,298248
"468","Hombre","1","Tiltil","318",2010,199359
"469","Hombre","1","Tiltil","318",2012,290000
"470","Hombre","1","Tirúa","320",2010,162764
"471","Hombre","1","Tomé","323",2010,300258
"472","Hombre","1","Tomé","323",2012,351579
"473","Hombre","1","Traigué",NA,2010,249829
"474","Hombre","1","Traigué",NA,2012,532390
"475","Hombre","1","Tucapel","328",2010,1887402
"476","Hombre","1","Tucapel","328",2012,252293
"477","Hombre","1","Valdivia","329",2010,311326
"478","Hombre","1","Valdivia","329",2012,278218
"479","Hombre","1","Vallenar","330",2010,199863
"480","Hombre","1","Vallenar","330",2012,340519
"481","Hombre","1","Valparaíso","331",2010,101473
"482","Hombre","1","Valparaíso","331",2012,284798
"483","Hombre","1","Vichuquén","332",2010,109925
"484","Hombre","1","Victoria","333",2010,179946
"485","Hombre","1","Victoria","333",2012,192964
"486","Hombre","1","Vicuña","334",2010,208892
"487","Hombre","1","Vicuña","334",2012,200090
"488","Hombre","1","Villa Alegre","336",2010,190000
"489","Hombre","1","Villa Alegre","336",2012,216001
"490","Hombre","1","Villa Alemana","337",2010,233375
"491","Hombre","1","Villa Alemana","337",2012,295462
"492","Hombre","1","Villarica",NA,2010,162218
"493","Hombre","1","Villarica",NA,2012,67232
"494","Hombre","1","Viña del Mar","339",2012,30053
"495","Hombre","1","Vitacura","340",2010,2997948
"496","Hombre","1","Vitacura","340",2012,2708661
"497","Hombre","1","Yerbas Buenas","341",2010,189870
"498","Hombre","1","Yerbas Buenas","341",2012,321443
"499","Hombre","1","Yumbel","342",2010,277500
"500","Hombre","1","Yumbel","342",2012,254775
"501","Hombre","1","Yungay","343",2010,190000
"502","Hombre","1","Camiña","26",2012,160899
"503","Hombre","1","Cunco","72",2012,324000
"504","Hombre","1","Lago Verde","129",2012,303698
"505","Hombre","1","Mostazal","175",2012,441985
"506","Hombre","10","Alto Hospicio","5",2010,515000
"507","Hombre","10","Alto Hospicio","5",2012,450000
"508","Hombre","10","Ancud","6",2010,599590
"509","Hombre","10","Ancud","6",2012,1707668
"510","Hombre","10","Angol","8",2010,420411
"511","Hombre","10","Angol","8",2012,500000
"512","Hombre","10","Antofagasta","9",2010,1793754
"513","Hombre","10","Antofagasta","9",2012,500000
"514","Hombre","10","Arica","12",2010,970000
"515","Hombre","10","Arica","12",2012,1500000
"516","Hombre","10","Aysén","13",2010,800783
"517","Hombre","10","Buin","14",2012,532979
"518","Hombre","10","Cabildo","16",2012,1106183
"519","Hombre","10","Calama","19",2012,343922
"520","Hombre","10","Caldera","21",2012,1545000
"521","Hombre","10","Calera","22",2010,335770
"522","Hombre","10","Calera","22",2012,351967
"523","Hombre","10","Cañete","28",2012,1707668
"524","Hombre","10","Casablanca","31",2012,703157
"525","Hombre","10","Castro","32",2012,1607216
"526","Hombre","10","Chanco","38",2012,603373
"527","Hombre","10","Chiguayante","41",2010,172000
"528","Hombre","10","Chiguayante","41",2012,502811
"529","Hombre","10","Chillán","43",2010,818522
"530","Hombre","10","Chillán","43",2012,1213785
"531","Hombre","10","Colina","59",2010,4304208
"532","Hombre","10","Colina","59",2012,5028105
"533","Hombre","10","Concepción","64",2010,6000000
"534","Hombre","10","Concepción","64",2012,1004510
"535","Hombre","10","Conchalí","65",2010,850832
"536","Hombre","10","Conchalí","65",2012,1003000
"537","Hombre","10","Copiapó","68",2010,700000
"538","Hombre","10","Copiapó","68",2012,2099901
"539","Hombre","10","Coquimbo","69",2012,905059
"540","Hombre","10","Coronel","70",2010,250245
"541","Hombre","10","Coyhaique","54",2010,977331
"542","Hombre","10","Coyhaique","54",2012,1014801
"543","Hombre","10","Curicó","79",2010,290284
"544","Hombre","10","Curicó","79",2012,754216
"545","Hombre","10","El Bosque","83",2010,450000
"546","Hombre","10","El Bosque","83",2012,522345
"547","Hombre","10","El Monte","85",2010,800783
"548","Hombre","10","Estación Central","90",2010,966366
"549","Hombre","10","Estación Central","90",2012,360752
"550","Hombre","10","Hualpén","106",2010,359754
"551","Hombre","10","Hualpén","106",2012,382136
"552","Hombre","10","Huasco","109",2010,599590
"553","Hombre","10","Independencia","112",2010,450440
"554","Hombre","10","Independencia","112",2012,870868
"555","Hombre","10","Iquique","113",2010,2000000
"556","Hombre","10","Iquique","113",2012,1344863
"557","Hombre","10","Isla de Maipo","114",2012,361624
"558","Hombre","10","La Cisterna","117",2010,1680000
"559","Hombre","10","La Cruz","118",2010,2052006
"560","Hombre","10","La Cruz","118",2012,2009021
"561","Hombre","10","La Florida","120",2010,499658
"562","Hombre","10","La Florida","120",2012,1047278
"563","Hombre","10","La Ligua","123",2010,1084060
"564","Hombre","10","La Reina","125",2010,4601428
"565","Hombre","10","La Reina","125",2012,3230000
"566","Hombre","10","La Serena","126",2010,482005
"567","Hombre","10","La Serena","126",2012,1005621
"568","Hombre","10","Las Condes","134",2010,2097287
"569","Hombre","10","Las Condes","134",2012,5028105
"570","Hombre","10","Lautaro","135",2010,1201174
"571","Hombre","10","Lebu","136",2010,391783
"572","Hombre","10","Linares","139",2010,999316
"573","Hombre","10","Linares","139",2012,1810118
"574","Hombre","10","Lo Barnechea","143",2010,1601566
"575","Hombre","10","Lo Barnechea","143",2012,2514053
"576","Hombre","10","Lo Espejo","144",2010,449692
"577","Hombre","10","Los Andes","151",2010,1883711
"578","Hombre","10","Los Andes","151",2012,763428
