"","sex","isced","geography_name","geography_id","year","lb_weighted_median"
"216","Hombre","Educación Primaria (nivel 1)","O'Higgins","6",2011,200000
"217","Hombre","Educación Primaria (nivel 1)","O'Higgins","6",2012,197873
"218","Hombre","Educación Primaria (nivel 1)","O'Higgins","6",2013,210000
"219","Hombre","Educación Primaria (nivel 1)","O'Higgins","6",2014,224958
"220","Hombre","Educación Primaria (nivel 1)","O'Higgins","6",2015,241065
"221","Hombre","Educación Primaria (nivel 1)","Tarapacá","1",2010,110108
"222","Hombre","Educación Primaria (nivel 1)","Tarapacá","1",2011,134759
"223","Hombre","Educación Primaria (nivel 1)","Tarapacá","1",2012,134250
"224","Hombre","Educación Primaria (nivel 1)","Tarapacá","1",2013,194002
"225","Hombre","Educación Primaria (nivel 1)","Tarapacá","1",2014,204969
"226","Hombre","Educación Primaria (nivel 1)","Tarapacá","1",2015,129101
"227","Hombre","Educación Primaria (nivel 1)","Valparaíso","5",2010,156879
"228","Hombre","Educación Primaria (nivel 1)","Valparaíso","5",2011,180000
"229","Hombre","Educación Primaria (nivel 1)","Valparaíso","5",2012,190044
"230","Hombre","Educación Primaria (nivel 1)","Valparaíso","5",2013,199245
"231","Hombre","Educación Primaria (nivel 1)","Valparaíso","5",2014,211019
"232","Hombre","Educación Primaria (nivel 1)","Valparaíso","5",2015,240028
"233","Hombre","Educación Primaria (nivel 1)",NA,NA,2010,59048
"234","Hombre","Educación Primaria (nivel 1)",NA,NA,2011,24920
"235","Hombre","Educación Primaria (nivel 1)",NA,NA,2012,30420
"236","Hombre","Educación Primaria (nivel 2)","Antofagasta","2",2010,230884
"237","Hombre","Educación Primaria (nivel 2)","Antofagasta","2",2011,238067
"238","Hombre","Educación Primaria (nivel 2)","Antofagasta","2",2012,300958
"239","Hombre","Educación Primaria (nivel 2)","Antofagasta","2",2013,360260
"240","Hombre","Educación Primaria (nivel 2)","Antofagasta","2",2014,350000
"241","Hombre","Educación Primaria (nivel 2)","Antofagasta","2",2015,186614
"242","Hombre","Educación Primaria (nivel 2)","Araucanía","9",2010,109944
"243","Hombre","Educación Primaria (nivel 2)","Araucanía","9",2011,164600
"244","Hombre","Educación Primaria (nivel 2)","Araucanía","9",2012,180370
"245","Hombre","Educación Primaria (nivel 2)","Araucanía","9",2013,177136
"246","Hombre","Educación Primaria (nivel 2)","Araucanía","9",2014,174959
"247","Hombre","Educación Primaria (nivel 2)","Araucanía","9",2015,200815
"248","Hombre","Educación Primaria (nivel 2)","Arica y Parinacota","15",2010,150563
"249","Hombre","Educación Primaria (nivel 2)","Arica y Parinacota","15",2011,180000
"250","Hombre","Educación Primaria (nivel 2)","Arica y Parinacota","15",2012,217081
"251","Hombre","Educación Primaria (nivel 2)","Arica y Parinacota","15",2013,249056
"252","Hombre","Educación Primaria (nivel 2)","Arica y Parinacota","15",2014,200000
"253","Hombre","Educación Primaria (nivel 2)","Arica y Parinacota","15",2015,259004
"254","Hombre","Educación Primaria (nivel 2)","Atacama","3",2010,206108
"255","Hombre","Educación Primaria (nivel 2)","Atacama","3",2011,206857
"256","Hombre","Educación Primaria (nivel 2)","Atacama","3",2012,247479
"257","Hombre","Educación Primaria (nivel 2)","Atacama","3",2013,249056
"258","Hombre","Educación Primaria (nivel 2)","Atacama","3",2014,301485
"259","Hombre","Educación Primaria (nivel 2)","Atacama","3",2015,300697
"260","Hombre","Educación Primaria (nivel 2)","Aysén","11",2010,200155
"261","Hombre","Educación Primaria (nivel 2)","Aysén","11",2011,279440
"262","Hombre","Educación Primaria (nivel 2)","Aysén","11",2012,251259
"263","Hombre","Educación Primaria (nivel 2)","Aysén","11",2013,250000
"264","Hombre","Educación Primaria (nivel 2)","Aysén","11",2014,249960
"265","Hombre","Educación Primaria (nivel 2)","Aysén","11",2015,313623
"266","Hombre","Educación Primaria (nivel 2)","Bíobío","8",2010,161408
"267","Hombre","Educación Primaria (nivel 2)","Bíobío","8",2011,199358
"268","Hombre","Educación Primaria (nivel 2)","Bíobío","8",2012,193079
"269","Hombre","Educación Primaria (nivel 2)","Bíobío","8",2013,209545
"270","Hombre","Educación Primaria (nivel 2)","Bíobío","8",2014,224958
"271","Hombre","Educación Primaria (nivel 2)","Bíobío","8",2015,252354
"272","Hombre","Educación Primaria (nivel 2)","Coquimbo","4",2010,179877
"273","Hombre","Educación Primaria (nivel 2)","Coquimbo","4",2011,200000
"274","Hombre","Educación Primaria (nivel 2)","Coquimbo","4",2012,201008
"275","Hombre","Educación Primaria (nivel 2)","Coquimbo","4",2013,228871
"276","Hombre","Educación Primaria (nivel 2)","Coquimbo","4",2014,240000
"277","Hombre","Educación Primaria (nivel 2)","Coquimbo","4",2015,258072
"278","Hombre","Educación Primaria (nivel 2)","Los Lagos","10",2010,170166
"279","Hombre","Educación Primaria (nivel 2)","Los Lagos","10",2011,190288
"280","Hombre","Educación Primaria (nivel 2)","Los Lagos","10",2012,192866
"281","Hombre","Educación Primaria (nivel 2)","Los Lagos","10",2013,213535
"282","Hombre","Educación Primaria (nivel 2)","Los Lagos","10",2014,219978
"283","Hombre","Educación Primaria (nivel 2)","Los Lagos","10",2015,250876
"284","Hombre","Educación Primaria (nivel 2)","Los Ríos","14",2010,155000
"285","Hombre","Educación Primaria (nivel 2)","Los Ríos","14",2011,160773
"286","Hombre","Educación Primaria (nivel 2)","Los Ríos","14",2012,201124
"287","Hombre","Educación Primaria (nivel 2)","Los Ríos","14",2013,201442
"288","Hombre","Educación Primaria (nivel 2)","Los Ríos","14",2014,202152
"289","Hombre","Educación Primaria (nivel 2)","Los Ríos","14",2015,200815
"290","Hombre","Educación Primaria (nivel 2)","Magallanes","12",2010,197941
"291","Hombre","Educación Primaria (nivel 2)","Magallanes","12",2011,180648
"292","Hombre","Educación Primaria (nivel 2)","Magallanes","12",2012,299277
"293","Hombre","Educación Primaria (nivel 2)","Magallanes","12",2013,300000
"294","Hombre","Educación Primaria (nivel 2)","Magallanes","12",2014,299952
"295","Hombre","Educación Primaria (nivel 2)","Magallanes","12",2015,350000
"296","Hombre","Educación Primaria (nivel 2)","Maule","7",2010,171938
"297","Hombre","Educación Primaria (nivel 2)","Maule","7",2011,180870
"298","Hombre","Educación Primaria (nivel 2)","Maule","7",2012,200168
"299","Hombre","Educación Primaria (nivel 2)","Maule","7",2013,219898
"300","Hombre","Educación Primaria (nivel 2)","Maule","7",2014,228606
"301","Hombre","Educación Primaria (nivel 2)","Maule","7",2015,220896
"302","Hombre","Educación Primaria (nivel 2)","Metropolitana","13",2010,193615
"303","Hombre","Educación Primaria (nivel 2)","Metropolitana","13",2011,200967
"304","Hombre","Educación Primaria (nivel 2)","Metropolitana","13",2012,231235
"305","Hombre","Educación Primaria (nivel 2)","Metropolitana","13",2013,250000
"306","Hombre","Educación Primaria (nivel 2)","Metropolitana","13",2014,299944
"307","Hombre","Educación Primaria (nivel 2)","Metropolitana","13",2015,300000
"308","Hombre","Educación Primaria (nivel 2)","O'Higgins","6",2010,176862
"309","Hombre","Educación Primaria (nivel 2)","O'Higgins","6",2011,199361
"310","Hombre","Educación Primaria (nivel 2)","O'Higgins","6",2012,201124
"311","Hombre","Educación Primaria (nivel 2)","O'Higgins","6",2013,221481
"312","Hombre","Educación Primaria (nivel 2)","O'Higgins","6",2014,240604
"313","Hombre","Educación Primaria (nivel 2)","O'Higgins","6",2015,241065
"314","Hombre","Educación Primaria (nivel 2)","Tarapacá","1",2010,153633
"315","Hombre","Educación Primaria (nivel 2)","Tarapacá","1",2011,173785
"316","Hombre","Educación Primaria (nivel 2)","Tarapacá","1",2012,190950
"317","Hombre","Educación Primaria (nivel 2)","Tarapacá","1",2013,200000
"318","Hombre","Educación Primaria (nivel 2)","Tarapacá","1",2014,275519
"319","Hombre","Educación Primaria (nivel 2)","Tarapacá","1",2015,299284
"320","Hombre","Educación Primaria (nivel 2)","Valparaíso","5",2010,170000
"321","Hombre","Educación Primaria (nivel 2)","Valparaíso","5",2011,199361
"322","Hombre","Educación Primaria (nivel 2)","Valparaíso","5",2012,200000
"323","Hombre","Educación Primaria (nivel 2)","Valparaíso","5",2013,220226
"324","Hombre","Educación Primaria (nivel 2)","Valparaíso","5",2014,249953
"325","Hombre","Educación Primaria (nivel 2)","Valparaíso","5",2015,253952
"326","Hombre","Educación Primaria (nivel 2)",NA,NA,2010,109543
"327","Hombre","Educación Primaria (nivel 2)",NA,NA,2011,198780
"328","Hombre","Educación Primaria (nivel 2)",NA,NA,2012,87679
"329","Hombre","Educación Secundaria","Antofagasta","2",2010,349761
"330","Hombre","Educación Secundaria","Antofagasta","2",2011,398636
"331","Hombre","Educación Secundaria","Antofagasta","2",2012,452030
"332","Hombre","Educación Secundaria","Antofagasta","2",2013,413291
"333","Hombre","Educación Secundaria","Antofagasta","2",2014,410181
"334","Hombre","Educación Secundaria","Antofagasta","2",2015,500000
"335","Hombre","Educación Secundaria","Araucanía","9",2010,172656
"336","Hombre","Educación Secundaria","Araucanía","9",2011,219297
"337","Hombre","Educación Secundaria","Araucanía","9",2012,239055
"338","Hombre","Educación Secundaria","Araucanía","9",2013,235166
"339","Hombre","Educación Secundaria","Araucanía","9",2014,272788
"340","Hombre","Educación Secundaria","Araucanía","9",2015,300000
"341","Hombre","Educación Secundaria","Arica y Parinacota","15",2010,217000
"342","Hombre","Educación Secundaria","Arica y Parinacota","15",2011,215097
"343","Hombre","Educación Secundaria","Arica y Parinacota","15",2012,251259
"344","Hombre","Educación Secundaria","Arica y Parinacota","15",2013,298867
"345","Hombre","Educación Secundaria","Arica y Parinacota","15",2014,299944
"346","Hombre","Educación Secundaria","Arica y Parinacota","15",2015,344761
"347","Hombre","Educación Secundaria","Atacama","3",2010,299823
"348","Hombre","Educación Secundaria","Atacama","3",2011,302673
"349","Hombre","Educación Secundaria","Atacama","3",2012,321604
"350","Hombre","Educación Secundaria","Atacama","3",2013,354020
"351","Hombre","Educación Secundaria","Atacama","3",2014,399942
"352","Hombre","Educación Secundaria","Atacama","3",2015,400026
"353","Hombre","Educación Secundaria","Aysén","11",2010,279809
"354","Hombre","Educación Secundaria","Aysén","11",2011,300000
"355","Hombre","Educación Secundaria","Aysén","11",2012,350000
"356","Hombre","Educación Secundaria","Aysén","11",2013,346005
"357","Hombre","Educación Secundaria","Aysén","11",2014,351698
"358","Hombre","Educación Secundaria","Aysén","11",2015,400108
"359","Hombre","Educación Secundaria","Bíobío","8",2010,220215
"360","Hombre","Educación Secundaria","Bíobío","8",2011,239049
"361","Hombre","Educación Secundaria","Bíobío","8",2012,252000
"362","Hombre","Educación Secundaria","Bíobío","8",2013,282858
"363","Hombre","Educación Secundaria","Bíobío","8",2014,300000
"364","Hombre","Educación Secundaria","Bíobío","8",2015,322087
"365","Hombre","Educación Secundaria","Coquimbo","4",2010,230000
"366","Hombre","Educación Secundaria","Coquimbo","4",2011,250000
"367","Hombre","Educación Secundaria","Coquimbo","4",2012,305822
"368","Hombre","Educación Secundaria","Coquimbo","4",2013,303147
"369","Hombre","Educación Secundaria","Coquimbo","4",2014,320000
"370","Hombre","Educación Secundaria","Coquimbo","4",2015,341310
"371","Hombre","Educación Secundaria","Los Lagos","10",2010,217520
"372","Hombre","Educación Secundaria","Los Lagos","10",2011,249201
"373","Hombre","Educación Secundaria","Los Lagos","10",2012,251405
"374","Hombre","Educación Secundaria","Los Lagos","10",2013,288425
"375","Hombre","Educación Secundaria","Los Lagos","10",2014,299970
"376","Hombre","Educación Secundaria","Los Lagos","10",2015,315085
"377","Hombre","Educación Secundaria","Los Ríos","14",2010,180176
"378","Hombre","Educación Secundaria","Los Ríos","14",2011,200888
"379","Hombre","Educación Secundaria","Los Ríos","14",2012,249682
"380","Hombre","Educación Secundaria","Los Ríos","14",2013,254541
"381","Hombre","Educación Secundaria","Los Ríos","14",2014,276399
"382","Hombre","Educación Secundaria","Los Ríos","14",2015,301407
"383","Hombre","Educación Secundaria","Magallanes","12",2010,299795
"384","Hombre","Educación Secundaria","Magallanes","12",2011,300000
"385","Hombre","Educación Secundaria","Magallanes","12",2012,301353
"386","Hombre","Educación Secundaria","Magallanes","12",2013,368839
"387","Hombre","Educación Secundaria","Magallanes","12",2014,399925
"388","Hombre","Educación Secundaria","Magallanes","12",2015,400101
"389","Hombre","Educación Secundaria","Maule","7",2010,200196
"390","Hombre","Educación Secundaria","Maule","7",2011,200000
"391","Hombre","Educación Secundaria","Maule","7",2012,223024
"392","Hombre","Educación Secundaria","Maule","7",2013,252001
"393","Hombre","Educación Secundaria","Maule","7",2014,268537
"394","Hombre","Educación Secundaria","Maule","7",2015,300980
"395","Hombre","Educación Secundaria","Metropolitana","13",2010,249829
"396","Hombre","Educación Secundaria","Metropolitana","13",2011,261257
"397","Hombre","Educación Secundaria","Metropolitana","13",2012,301353
"398","Hombre","Educación Secundaria","Metropolitana","13",2013,340000
"399","Hombre","Educación Secundaria","Metropolitana","13",2014,343544
"400","Hombre","Educación Secundaria","Metropolitana","13",2015,377428
"401","Hombre","Educación Secundaria","O'Higgins","6",2010,249979
"402","Hombre","Educación Secundaria","O'Higgins","6",2011,234512
"403","Hombre","Educación Secundaria","O'Higgins","6",2012,251128
"404","Hombre","Educación Secundaria","O'Higgins","6",2013,287837
"405","Hombre","Educación Secundaria","O'Higgins","6",2014,299959
"406","Hombre","Educación Secundaria","O'Higgins","6",2015,301222
"407","Hombre","Educación Secundaria","Tarapacá","1",2010,274765
"408","Hombre","Educación Secundaria","Tarapacá","1",2011,300000
"409","Hombre","Educación Secundaria","Tarapacá","1",2012,301686
"410","Hombre","Educación Secundaria","Tarapacá","1",2013,350000
"411","Hombre","Educación Secundaria","Tarapacá","1",2014,404169
"412","Hombre","Educación Secundaria","Tarapacá","1",2015,350095
