"","sex","isic","geography_name","geography_id","year","weighted_median"
"62","Hombre","1","Chile Chico","42",2012,110618.319203833
"63","Hombre","1","Chillán","43",2010,140453.70491359
"64","Hombre","1","Chillán","43",2012,215054.127822934
"65","Hombre","1","Chillán Viejo","44",2010,177514.333050563
"66","Hombre","1","Chillán Viejo","44",2012,301274.526991449
"67","Hombre","1","Chimbarongo","45",2010,199557.602509254
"68","Hombre","1","Chimbarongo","45",2012,193870.489690722
"69","Hombre","1","Chonchi","47",2010,53503.6646730674
"70","Hombre","1","Chonchi","47",2012,68544.3786982248
"71","Hombre","1","Cisnes","48",2010,412671.378238403
"72","Hombre","1","Cisnes","48",2012,270000
"73","Hombre","1","Cochrane","51",2010,178633.848072615
"74","Hombre","1","Cochrane","51",2012,266697.487113402
"75","Hombre","1","Codegua","52",2010,182101.404610737
"76","Hombre","1","Codegua","52",2012,210929.921142687
"77","Hombre","1","Coelemu","53",2010,83725.8235758108
"78","Hombre","1","Coelemu","53",2012,156693.441581941
"79","Hombre","1","Coihueco","55",2010,168901.908492201
"80","Hombre","1","Coihueco","55",2012,204937.936756526
"81","Hombre","1","Colbún","57",2010,163525.03171483
"82","Hombre","1","Colbún","57",2012,160721.649484536
"83","Hombre","1","Colina","59",2010,185539.533784554
"84","Hombre","1","Colina","59",2012,200902.06185567
"85","Hombre","1","Collipulli","60",2010,194704.343802408
"86","Hombre","1","Collipulli","60",2012,165597.127461572
"87","Hombre","1","Combarbalá","62",2010,134397.891018696
"88","Hombre","1","Combarbalá","62",2012,40059.2698839659
"89","Hombre","1","Concepción","64",2010,285698.91837744
"90","Hombre","1","Concepción","64",2012,200206.941600965
"91","Hombre","1","Conchalí","65",2010,213060.720253529
"92","Hombre","1","Conchalí","65",2012,44599.8134222017
"93","Hombre","1","Concón","63",2010,395386.572714816
"94","Hombre","1","Concón","63",2012,156861.648682866
"95","Hombre","1","Constitución","66",2010,251367.488306217
"96","Hombre","1","Constitución","66",2012,233425.173413175
"97","Hombre","1","Copiapó","68",2010,344266.620582314
"98","Hombre","1","Copiapó","68",2012,305881.031376663
"99","Hombre","1","Coquimbo","69",2010,178465.362714379
"100","Hombre","1","Coquimbo","69",2012,193870.489690722
"101","Hombre","1","Coronel","70",2010,123045.826109108
"102","Hombre","1","Coronel","70",2012,329623.334194215
"103","Hombre","1","Corral","71",2012,80360.824742268
"104","Hombre","1","Coyhaique","54",2010,279089.345058214
"105","Hombre","1","Coyhaique","54",2012,207696.908474792
"106","Hombre","1","Curacautín","73",2010,119917.928676111
"107","Hombre","1","Curacautín","73",2012,154995.229657898
"108","Hombre","1","Curacaví","74",2010,180000
"109","Hombre","1","Curacaví","74",2012,202000
"110","Hombre","1","Curaco de Vélez","75",2010,63956.2286272594
"111","Hombre","1","Curaco de Vélez","75",2012,189429.860824742
"112","Hombre","1","Curanilahue","76",2010,300293.59953024
"113","Hombre","1","Curanilahue","76",2012,305432.288254312
"114","Hombre","1","Curarrehue","77",2010,48023.1108581064
"115","Hombre","1","Curarrehue","77",2012,72695.7577319588
"116","Hombre","1","Curicó","79",2010,172181.513304474
"117","Hombre","1","Curicó","79",2012,201124.216734242
"118","Hombre","1","Dalcahue","80",2010,34975.5329008341
"119","Hombre","1","Dalcahue","80",2012,90000
"120","Hombre","1","Doñihue","82",2010,275981.598669728
"121","Hombre","1","Doñihue","82",2012,150843.162550682
"122","Hombre","1","El Bosque","83",2010,230909.996924819
"123","Hombre","1","El Bosque","83",2012,287679.125748322
"124","Hombre","1","El Monte","85",2010,173451.217371767
"125","Hombre","1","El Monte","85",2012,221236.638407666
"126","Hombre","1","El Quisco","86",2012,452529.487652045
"127","Hombre","1","Empedrado","88",2010,174826.917243087
"128","Hombre","1","Empedrado","88",2012,232544.136597938
"129","Hombre","1","Estación Central","90",2010,160645.025443721
"130","Hombre","1","Estación Central","90",2012,200902.06185567
"131","Hombre","1","Florida","91",2010,209456.165361945
"132","Hombre","1","Florida","91",2012,192045.770376532
"133","Hombre","1","Freire","92",2010,132317.117416421
"134","Hombre","1","Freire","92",2012,196062.331168659
"135","Hombre","1","Fresia","94",2010,180703.898586845
"136","Hombre","1","Fresia","94",2012,162993.824117289
"137","Hombre","1","Frutillar","95",2010,213528.762350509
"138","Hombre","1","Frutillar","95",2012,290850.433439888
"139","Hombre","1","Futrono","97",2010,185473.063019052
"140","Hombre","1","Futrono","97",2012,195879.510309278
"141","Hombre","1","Galvarino","98",2010,89375
"142","Hombre","1","Galvarino","98",2012,40644.5
"143","Hombre","1","General Lagos","99",2010,40039.146604032
"144","Hombre","1","Gorbea","100",2010,70798.7655596684
"145","Hombre","1","Gorbea","100",2012,181652.403093585
"146","Hombre","1","Graneros","101",2010,193384.507365847
"147","Hombre","1","Graneros","101",2012,288216.405404935
"148","Hombre","1","Hijuelas","103",2010,164887.151929653
"149","Hombre","1","Hijuelas","103",2012,256040.879686646
"150","Hombre","1","Hualañé","105",2010,121767.895261356
"151","Hombre","1","Hualañé","105",2012,184475.959833844
"152","Hombre","1","Hualpén","106",2010,1350000
"153","Hombre","1","Hualpén","106",2012,502038.708552753
"154","Hombre","1","Hualqui","107",2010,309937.767915385
"155","Hombre","1","Hualqui","107",2012,280000
"156","Hombre","1","Huara","108",2010,110107.653161088
"157","Hombre","1","Huara","108",2012,70315.7216494845
"158","Hombre","1","Huasco","109",2010,191866.56673079
"159","Hombre","1","Huasco","109",2012,192178.06779569
"160","Hombre","1","Illapel","111",2010,149962.384882762
"161","Hombre","1","Illapel","111",2012,103980.072920302
"162","Hombre","1","Iquique","113",2010,270735.925472631
"163","Hombre","1","Iquique","113",2012,454217.210767468
"164","Hombre","1","Isla de Maipo","114",2010,172000
"165","Hombre","1","Isla de Maipo","114",2012,221033.033077753
"166","Hombre","1","La Cruz","118",2010,166480.449139572
"167","Hombre","1","La Cruz","118",2012,126149.818087318
"168","Hombre","1","La Estrella","119",2010,221687.526678816
"169","Hombre","1","La Estrella","119",2012,212702.012943151
"170","Hombre","1","La Florida","120",2010,183209.428400268
"171","Hombre","1","La Florida","120",2012,213329.599225166
"172","Hombre","1","La Higuera","122",2010,19156.2302340291
"173","Hombre","1","La Higuera","122",2012,79820.8040200276
"174","Hombre","1","La Ligua","123",2010,171882.36443576
"175","Hombre","1","La Ligua","123",2012,244056.80861175
"176","Hombre","1","La Pintana","124",2012,301353.092783505
"177","Hombre","1","La Reina","125",2010,537536.109875648
"178","Hombre","1","La Reina","125",2012,2780542.2963509
"179","Hombre","1","La Serena","126",2010,159833.465770296
"180","Hombre","1","La Serena","126",2012,192723.174573168
"181","Hombre","1","La Unión","127",2010,180768.365888128
"182","Hombre","1","La Unión","127",2012,213811.916649517
"183","Hombre","1","Laja","131",2010,170000
"184","Hombre","1","Laja","131",2012,200000
"185","Hombre","1","Lampa","346",2010,146418.035109307
"186","Hombre","1","Lampa","346",2012,156109.185864939
"187","Hombre","1","Lanco","132",2010,86084.1651986688
"188","Hombre","1","Lanco","132",2012,112227.312937707
"189","Hombre","1","Las Cabras","133",2010,180000
"190","Hombre","1","Las Cabras","133",2012,194276.27186628
"191","Hombre","1","Las Condes","134",2010,865235.263962358
"192","Hombre","1","Las Condes","134",2012,765762.70896121
"193","Hombre","1","Lautaro","135",2010,59959.2120092608
"194","Hombre","1","Lautaro","135",2012,47477.9637101816
"195","Hombre","1","Lebu","136",2010,87119.2819706099
"196","Hombre","1","Lebu","136",2012,164089.572850514
"197","Hombre","1","Licantén","137",2010,126500
"198","Hombre","1","Licantén","137",2012,170000
"199","Hombre","1","Limache","138",2010,164887.151929653
"200","Hombre","1","Limache","138",2012,192909.909989167
"201","Hombre","1","Linares","139",2010,159890.571568148
"202","Hombre","1","Linares","139",2012,193823.051827608
"203","Hombre","1","Litueche","140",2010,179894.610827732
"204","Hombre","1","Litueche","140",2012,190335
"205","Hombre","1","Llaillay","142",2010,181433.400110482
"206","Hombre","1","Llaillay","142",2012,200000
"207","Hombre","1","Llanquihue","141",2010,542239.825952725
"208","Hombre","1","Llanquihue","141",2012,245000
"209","Hombre","1","Lo Barnechea","143",2010,448944.622262168
"210","Hombre","1","Lo Barnechea","143",2012,214904.138880507
"211","Hombre","1","Lo Espejo","144",2010,170000
"212","Hombre","1","Lo Espejo","144",2012,186437.33219655
"213","Hombre","1","Lo Prado","145",2010,80000
"214","Hombre","1","Lo Prado","145",2012,336000
"215","Hombre","1","Lolol","146",2010,136649.603444901
"216","Hombre","1","Lolol","146",2012,246377.165499447
"217","Hombre","1","Loncoche","147",2010,65722.0729515733
"218","Hombre","1","Loncoche","147",2012,60084
"219","Hombre","1","Longaví","148",2010,98879.5386382979
"220","Hombre","1","Longaví","148",2012,150387.789318869
"221","Hombre","1","Lonquimay","149",2010,53062.2458557384
"222","Hombre","1","Lonquimay","149",2012,90674.3996569469
"223","Hombre","1","Los Álamos","150",2010,288725.954907268
"224","Hombre","1","Los Álamos","150",2012,294306.128538366
"225","Hombre","1","Los Andes","151",2010,187848.428747983
"226","Hombre","1","Los Andes","151",2012,228702.984471776
"227","Hombre","1","Los Ángeles","152",2010,189750.696296668
"228","Hombre","1","Los Ángeles","152",2012,197301.062207077
"229","Hombre","1","Los Lagos","153",2010,89179.4336759438
"230","Hombre","1","Los Lagos","153",2012,172000
"231","Hombre","1","Los Muermos","154",2010,216968.731425381
"232","Hombre","1","Los Muermos","154",2012,126204.837857092
"233","Hombre","1","Los Sauces","155",2010,92275.5208853896
"234","Hombre","1","Los Sauces","155",2012,75132
"235","Hombre","1","Los Vilos","156",2010,152123.137923808
"236","Hombre","1","Los Vilos","156",2012,173552.427835051
"237","Hombre","1","Lota","157",2010,193527.3165706
"238","Hombre","1","Lota","157",2012,360561.517558091
"239","Hombre","1","Lumaco","158",2010,151959.856682168
"240","Hombre","1","Machalí","159",2010,215000
"241","Hombre","1","Máfil","161",2010,231112.851822344
"242","Hombre","1","Máfil","161",2012,545549.437891632
"243","Hombre","1","Maipú","162",2010,232963.576361719
"244","Hombre","1","Maipú","162",2012,347804.107998525
"245","Hombre","1","Malloa","163",2010,167764.024270894
"246","Hombre","1","Malloa","163",2012,241349.06008109
"247","Hombre","1","Marchihue","164",2010,179876.893014167
"248","Hombre","1","Marchihue","164",2012,194042.258419859
"249","Hombre","1","María Pinto","166",2010,179474.539158494
"250","Hombre","1","María Pinto","166",2012,205721.670473305
"251","Hombre","1","Mariquina","167",2010,175847.600850545
"252","Hombre","1","Mariquina","167",2012,215745.501762493
"253","Hombre","1","Maule","168",2010,138369.2032195
"254","Hombre","1","Maullín","169",2010,90504.4539061942
"255","Hombre","1","Maullín","169",2012,170766.75257732
"256","Hombre","1","Melipilla","172",2010,179876.893014167
"257","Hombre","1","Melipilla","172",2012,200902.06185567
"258","Hombre","1","Molina","173",2010,194524.932224577
"259","Hombre","1","Molina","173",2012,231194.384576853
"260","Hombre","1","Monte Patria","174",2010,175029.397033683
"261","Hombre","1","Monte Patria","174",2012,206923.454321246
"262","Hombre","1","Mulchén","176",2010,209863.999451531
"263","Hombre","1","Mulchén","176",2012,160721.649484536
"264","Hombre","1","Nacimiento","177",2010,199863.214460186
"265","Hombre","1","Nacimiento","177",2012,180811.855670103
"266","Hombre","1","Nancagua","178",2010,194450.684377425
"267","Hombre","1","Nancagua","178",2012,155534.625452798
"268","Hombre","1","Natales","179",2010,399726.428920371
"269","Hombre","1","Natales","179",2012,200000
"270","Hombre","1","Navidad","180",2010,130375.428058519
"271","Hombre","1","Navidad","180",2012,196096.111315886
"272","Hombre","1","Negrete","181",2010,161257.540824421
"273","Hombre","1","Negrete","181",2012,220000
"274","Hombre","1","Ninhue","182",2010,151651.929025599
"275","Hombre","1","Ninhue","182",2012,83480
"276","Hombre","1","Nogales","183",2010,260000
"277","Hombre","1","Nogales","183",2012,213000
"278","Hombre","1","Nueva Imperial","184",2010,132500
"279","Hombre","1","Nueva Imperial","184",2012,172879.6720181
"280","Hombre","1","Ñuñoa","186",2010,711513.043478261
"281","Hombre","1","Ñuñoa","186",2012,2511275.77319588
"282","Hombre","1","Olivar","188",2010,174880.312652662
"283","Hombre","1","Olivar","188",2012,351578.608247422
"284","Hombre","1","Olmué","190",2010,170166.373067136
"285","Hombre","1","Olmué","190",2012,261461.481754515
"286","Hombre","1","Osorno","191",2010,215563.141131408
"287","Hombre","1","Osorno","191",2012,221588.417170981
"288","Hombre","1","Ovalle","192",2010,175216.36153723
"289","Hombre","1","Ovalle","192",2012,193106.229551299
"290","Hombre","1","Padre Hurtado","193",2010,179925.369702131
"291","Hombre","1","Padre Hurtado","193",2012,186183.553071964
"292","Hombre","1","Padre Las Casas","194",2010,42632.1111503195
"293","Hombre","1","Padre Las Casas","194",2012,79558.6922101498
"294","Hombre","1","Paiguano","195",2010,325000
"295","Hombre","1","Paiguano","195",2012,204809.818005897
"296","Hombre","1","Paillaco","196",2010,75925.7613019677
"297","Hombre","1","Paillaco","196",2012,206693.394777414
"298","Hombre","1","Paine","197",2010,174880.312652662
"299","Hombre","1","Paine","197",2012,200902.06185567
"300","Hombre","1","Palmilla","199",2010,199863.214460186
"301","Hombre","1","Palmilla","199",2012,210947.164948454
"302","Hombre","1","Panguipulli","200",2010,56856.8677792041
"303","Hombre","1","Panguipulli","200",2012,117120.886990826
"304","Hombre","1","Panquehue","201",2010,208203.562340967
"305","Hombre","1","Panquehue","201",2012,203135.458901584
"306","Hombre","1","Paredones","203",2010,173573.438719617
"307","Hombre","1","Paredones","203",2012,170955.584224106
"308","Hombre","1","Parral","204",2010,129925.186048722
"309","Hombre","1","Parral","204",2012,128161.602798443
"310","Hombre","1","Pelarco","206",2010,120117.439812096
"311","Hombre","1","Pelluhue","207",2012,198452.570217276
"312","Hombre","1","Peñaflor","211",2010,177629.045161188
"313","Hombre","1","Peñaflor","211",2012,241528.085191663
"314","Hombre","1","Peñalolén","212",2010,274000
"315","Hombre","1","Peñalolén","212",2012,125702.635458901
"316","Hombre","1","Pencahue","209",2010,179149.346728138
"317","Hombre","1","Pencahue","209",2012,214697.720377785
"318","Hombre","1","Penco","210",2010,54699.0193322619
"319","Hombre","1","Penco","210",2012,275486.170994547
"320","Hombre","1","Peralillo","213",2010,380000
"321","Hombre","1","Peralillo","213",2012,278000
"322","Hombre","1","Petorca","215",2010,176180.614452245
"323","Hombre","1","Petorca","215",2012,226014.819587629
"324","Hombre","1","Peumo","216",2010,318475.550420917
"325","Hombre","1","Peumo","216",2012,241082.474226804
"326","Hombre","1","Pica","217",2010,127007.241782117
"327","Hombre","1","Pica","217",2012,183549.07582952
"328","Hombre","1","Pichidegua","218",2010,187001.428776689
"329","Hombre","1","Pichidegua","218",2012,193870.489690722
"330","Hombre","1","Pichilemu","219",2010,145376.113944175
"331","Hombre","1","Pichilemu","219",2012,156284.07252442
"332","Hombre","1","Pinto","220",2010,146142.885104717
"333","Hombre","1","Pirque","221",2010,177998.500563119
"334","Hombre","1","Pirque","221",2012,480000
"335","Hombre","1","Pitrufquén","222",2010,152693.065561635
"336","Hombre","1","Pitrufquén","222",2012,186671.164304124
"337","Hombre","1","Placilla","223",2010,172260.406744109
"338","Hombre","1","Placilla","223",2012,174803.053232992
"339","Hombre","1","Porvenir","225",2010,260000
"340","Hombre","1","Pozo Almonte","226",2012,50281.0541835605
"341","Hombre","1","Puchuncaví","229",2012,244365.923332104
"342","Hombre","1","Pudahuel","231",2010,857864.0776699
"343","Hombre","1","Pudahuel","231",2012,180630.064422412
"344","Hombre","1","Puente Alto","232",2010,172226.277284812
"345","Hombre","1","Puente Alto","232",2012,198184.939185738
"346","Hombre","1","Puerto Montt","233",2010,200046.261873246
"347","Hombre","1","Puerto Montt","233",2012,196074.863565173
"348","Hombre","1","Puerto Octay","234",2010,227668.972104763
"349","Hombre","1","Puerto Octay","234",2012,294095.747804933
"350","Hombre","1","Puerto Varas","235",2012,242581.948558856
"351","Hombre","1","Pumanque","236",2010,140137.013114112
"352","Hombre","1","Pumanque","236",2012,201124.216734242
"353","Hombre","1","Punitaqui","237",2010,162926.892953557
"354","Hombre","1","Punitaqui","237",2012,120000
"355","Hombre","1","Punta Arenas","238",2010,288956.052003618
"356","Hombre","1","Punta Arenas","238",2012,271984.975180117
"357","Hombre","1","Puqueldón","239",2010,139904.25012213
"358","Hombre","1","Puqueldón","239",2012,30135.3092783505
"359","Hombre","1","Purén","240",2010,71031.272235791
"360","Hombre","1","Purén","240",2012,60140
"361","Hombre","1","Purranque","241",2010,198202.310760503
"362","Hombre","1","Purranque","241",2012,193041.859811305
"363","Hombre","1","Putaendo","242",2010,200733.171183106
"364","Hombre","1","Putaendo","242",2012,184579.475332252
"365","Hombre","1","Putre","243",2010,106596.574696937
"366","Hombre","1","Putre","243",2012,85383.3762886598
"367","Hombre","1","Puyehue","244",2010,179898.879986431
"368","Hombre","1","Puyehue","244",2012,113146.404004691
"369","Hombre","1","Quellón","246",2010,40258.272108451
"370","Hombre","1","Quellón","246",2012,60000
"371","Hombre","1","Quemchi","247",2010,60660.7716102396
"372","Hombre","1","Quilicura","249",2010,342271.125894535
"373","Hombre","1","Quilicura","249",2012,301686.325101363
"374","Hombre","1","Quillón","251",2010,150052.422993952
"375","Hombre","1","Quillota","252",2010,171882.36443576
"376","Hombre","1","Quillota","252",2012,224665.581340805
"377","Hombre","1","Quilpué","253",2010,215356.883189226
"378","Hombre","1","Quilpué","253",2012,1004510.30927835
"379","Hombre","1","Quinta de Tilcoco","255",2010,217212.370326874
"380","Hombre","1","Quinta de Tilcoco","255",2012,221236.638407666
"381","Hombre","1","Quirihue","258",2010,85130.6571121445
"382","Hombre","1","Rancagua","259",2010,198207.811487379
"383","Hombre","1","Rancagua","259",2012,203373.405161115
"384","Hombre","1","Rauco","261",2010,202202.572034132
"385","Hombre","1","Rauco","261",2012,205926.656286112
"386","Hombre","1","Recoleta","262",2010,1000978.6651008
"387","Hombre","1","Recoleta","262",2012,124719.000101
"388","Hombre","1","Renaico","263",2010,139000
"389","Hombre","1","Renca","264",2010,300293.59953024
"390","Hombre","1","Rengo","265",2010,199754.22701475
"391","Hombre","1","Rengo","265",2012,196112.511168532
"392","Hombre","1","Requínoa","266",2010,220112.738581147
"393","Hombre","1","Requínoa","266",2012,200968.808115234
"394","Hombre","1","Retiro","267",2010,155551.798523089
"395","Hombre","1","Retiro","267",2012,200913.148441991
"396","Hombre","1","Rinconada","268",2010,220165.916633975
"397","Hombre","1","Rinconada","268",2012,194200.612249567
"398","Hombre","1","Río Bueno","269",2010,178719.604240695
"399","Hombre","1","Río Bueno","269",2012,231114.182735147
"400","Hombre","1","Río Claro","270",2010,190037.230146584
"401","Hombre","1","Río Claro","270",2012,178448.927559147
"402","Hombre","1","Río Hurtado","271",2010,120117.439812096
"403","Hombre","1","Río Hurtado","271",2012,115269
"404","Hombre","1","Río Ibáñez","272",2010,229842.696629213
"405","Hombre","1","Río Ibáñez","272",2012,70393.4758569847
"406","Hombre","1","Río Negro","273",2010,182696.625634868
"407","Hombre","1","Río Negro","273",2012,227015.87761911
"408","Hombre","1","Romeral","275",2010,200000
"409","Hombre","1","Romeral","275",2012,275000
"410","Hombre","1","Saavedra","276",2010,40000
"411","Hombre","1","Saavedra","276",2012,20274
"412","Hombre","1","Sagrada Familia","277",2010,172168.330397338
"413","Hombre","1","Sagrada Familia","277",2012,208329.120230581
"414","Hombre","1","Salamanca","278",2010,129594.558632713
"415","Hombre","1","Salamanca","278",2012,216709.647620445
"416","Hombre","1","San Antonio","279",2010,169965.436433498
"417","Hombre","1","San Antonio","279",2012,236122.866401986
"418","Hombre","1","San Bernardo","280",2010,16709.5793635206
"419","Hombre","1","San Bernardo","280",2012,247631.939502336
"420","Hombre","1","San Carlos","281",2010,149398.613204442
"421","Hombre","1","San Carlos","281",2012,508775.005903095
"422","Hombre","1","San Clemente","282",2010,170000
"423","Hombre","1","San Clemente","282",2012,222378.177927879
"424","Hombre","1","San Esteban","283",2010,179999.258931285
"425","Hombre","1","San Esteban","283",2012,197646.833171279
"426","Hombre","1","San Felipe","285",2010,179876.893014167
"427","Hombre","1","San Felipe","285",2012,200925.820057694
"428","Hombre","1","San Fernando","286",2010,179932.152021965
"429","Hombre","1","San Fernando","286",2012,210624.162774345
"430","Hombre","1","San Ignacio","288",2010,51964.4357596482
"431","Hombre","1","San Javier","289",2010,161964.967871
"432","Hombre","1","San Javier","289",2012,205241.844528067
"433","Hombre","1","San José de Maipo","291",2012,1037188.49538334
"434","Hombre","1","San Juan de la Costa","292",2010,95674.9513491266
"435","Hombre","1","San Juan de la Costa","292",2012,89580.80444086
"436","Hombre","1","San Miguel","293",2010,300000
"437","Hombre","1","San Nicolás","294",2010,90122.186138587
"438","Hombre","1","San Nicolás","294",2012,239337.817913748
"439","Hombre","1","San Pablo","295",2010,168000
"440","Hombre","1","San Pablo","295",2012,208374.451046241
"441","Hombre","1","San Pedro","296",2010,234442.967543157
"442","Hombre","1","San Pedro","296",2012,241082.474226804
"443","Hombre","1","San Pedro de Atacama","297",2010,420019.040264055
"444","Hombre","1","San Pedro de la Paz","298",2010,509651.196873473
"445","Hombre","1","San Pedro de la Paz","298",2012,183269.464414692
"446","Hombre","1","San Vicente","302",2010,175486.488978238
"447","Hombre","1","San Vicente","302",2012,196102.557216469
"448","Hombre","1","Santa Bárbara","303",2010,276000
"449","Hombre","1","Santa Cruz","304",2010,171882.36443576
"450","Hombre","1","Santa Cruz","304",2012,192898.005736657
"451","Hombre","1","Santa Juana","305",2010,270915.77279476
"452","Hombre","1","Santa Juana","305",2012,218146.63542308
"453","Hombre","1","Santa María","306",2010,172168.330397338
"454","Hombre","1","Talagante","310",2010,320040.43603842
"455","Hombre","1","Talagante","310",2012,278744.209869365
"456","Hombre","1","Talca","311",2010,172168.330397338
"457","Hombre","1","Talca","311",2012,190785.096523503
"458","Hombre","1","Talcahuano","312",2010,166215.337753746
"459","Hombre","1","Talcahuano","312",2012,195633.398116811
"460","Hombre","1","Temuco","314",2010,110180.705714593
"461","Hombre","1","Temuco","314",2012,197766.570734858
"462","Hombre","1","Teno","315",2010,160131.614483506
"463","Hombre","1","Teno","315",2012,207743.434355243
"464","Hombre","1","Teodoro Schmidt","316",2010,57556.273243296
"465","Hombre","1","Teodoro Schmidt","316",2012,81020
"466","Hombre","1","Tierra Amarilla","317",2010,247020.5058091
"467","Hombre","1","Tierra Amarilla","317",2012,229260.223098886
"468","Hombre","1","Tiltil","318",2010,176000
"469","Hombre","1","Tiltil","318",2012,223000
"470","Hombre","1","Tirúa","320",2010,98682.4621397168
"471","Hombre","1","Tomé","323",2010,221433.441683257
"472","Hombre","1","Tomé","323",2012,188540.16064257
"473","Hombre","1","Traigué",NA,2010,171882.36443576
"474","Hombre","1","Traigué",NA,2012,206720.830224329
"475","Hombre","1","Tucapel","328",2010,207757.365479296
"476","Hombre","1","Tucapel","328",2012,203240.821848074
"477","Hombre","1","Valdivia","329",2010,219918.531365172
"478","Hombre","1","Valdivia","329",2012,223246.86502386
"479","Hombre","1","Vallenar","330",2010,184037.051998787
"480","Hombre","1","Vallenar","330",2012,213254.726192165
"481","Hombre","1","Valparaíso","331",2010,80078.293208064
"482","Hombre","1","Valparaíso","331",2012,197577.892206819
"483","Hombre","1","Vichuquén","332",2010,70303.0286971569
"484","Hombre","1","Victoria","333",2010,157461.221277281
"485","Hombre","1","Victoria","333",2012,169457.407363069
"486","Hombre","1","Vicuña","334",2010,179925.491369355
"487","Hombre","1","Vicuña","334",2012,196096.111315886
"488","Hombre","1","Villa Alegre","336",2010,176955.890623057
"489","Hombre","1","Villa Alegre","336",2012,193000
"490","Hombre","1","Villa Alemana","337",2010,203860.478749389
"491","Hombre","1","Villa Alemana","337",2012,192298.420152495
"492","Hombre","1","Villarica",NA,2010,136573.832125171
"493","Hombre","1","Villarica",NA,2012,26575.3606676343
"494","Hombre","1","Viña del Mar","339",2012,30053
"495","Hombre","1","Vitacura","340",2010,719999.263195728
"496","Hombre","1","Vitacura","340",2012,1265773.18962142
"497","Hombre","1","Yerbas Buenas","341",2010,154394.333170493
"498","Hombre","1","Yerbas Buenas","341",2012,193870.489690722
"499","Hombre","1","Yumbel","342",2010,97500
"500","Hombre","1","Yumbel","342",2012,167500
"501","Hombre","1","Yungay","343",2010,145000
"502","Hombre","1","Camiña","26",2012,45170.4216734242
"503","Hombre","1","Cunco","72",2012,217500
