"","sex","company_size","geography_name","geography_id","year","lb_weighted_median"
"79","Hombre","Menos de 5","Cabildo","16",2011,180670
"80","Hombre","Menos de 5","Cabildo","16",2012,197539
"81","Hombre","Menos de 5","Cabildo","16",2013,198347
"82","Hombre","Menos de 5","Cabildo","16",2014,199962
"83","Hombre","Menos de 5","Cabildo","16",2015,250807
"84","Hombre","Menos de 5","Cabrero","18",2010,108810
"85","Hombre","Menos de 5","Cabrero","18",2011,79744
"86","Hombre","Menos de 5","Cabrero","18",2012,140787
"87","Hombre","Menos de 5","Cabrero","18",2013,149434
"88","Hombre","Menos de 5","Cabrero","18",2014,51877
"89","Hombre","Menos de 5","Cabrero","18",2015,186583
"90","Hombre","Menos de 5","Calama","19",2010,200000
"91","Hombre","Menos de 5","Calama","19",2011,219297
"92","Hombre","Menos de 5","Calama","19",2012,253237
"93","Hombre","Menos de 5","Calama","19",2013,236245
"94","Hombre","Menos de 5","Calama","19",2014,289946
"95","Hombre","Menos de 5","Calama","19",2015,300980
"96","Hombre","Menos de 5","Calbuco","20",2010,114643
"97","Hombre","Menos de 5","Calbuco","20",2011,129584
"98","Hombre","Menos de 5","Calbuco","20",2012,120541
"99","Hombre","Menos de 5","Calbuco","20",2013,100612
"100","Hombre","Menos de 5","Calbuco","20",2014,151792
"101","Hombre","Menos de 5","Calbuco","20",2015,172727
"102","Hombre","Menos de 5","Caldera","21",2010,109235
"103","Hombre","Menos de 5","Caldera","21",2011,163603
"104","Hombre","Menos de 5","Caldera","21",2012,195572
"105","Hombre","Menos de 5","Caldera","21",2013,224959
"106","Hombre","Menos de 5","Caldera","21",2014,299969
"107","Hombre","Menos de 5","Caldera","21",2015,138412
"108","Hombre","Menos de 5","Calera","22",2010,109925
"109","Hombre","Menos de 5","Calera","22",2011,100483
"110","Hombre","Menos de 5","Calera","22",2012,191606
"111","Hombre","Menos de 5","Calera","22",2013,150000
"112","Hombre","Menos de 5","Calera","22",2014,201404
"113","Hombre","Menos de 5","Calera","22",2015,193588
"114","Hombre","Menos de 5","Calera de Tango","23",2010,600587
"115","Hombre","Menos de 5","Calera de Tango","23",2011,803867
"116","Hombre","Menos de 5","Calera de Tango","23",2012,60337
"117","Hombre","Menos de 5","Calera de Tango","23",2013,176113
"118","Hombre","Menos de 5","Calera de Tango","23",2014,202085
"119","Hombre","Menos de 5","Calera de Tango","23",2015,451834
"120","Hombre","Menos de 5","Calle Larga","24",2010,61668
"121","Hombre","Menos de 5","Calle Larga","24",2011,156828
"122","Hombre","Menos de 5","Calle Larga","24",2012,150843
"123","Hombre","Menos de 5","Calle Larga","24",2013,145997
"124","Hombre","Menos de 5","Calle Larga","24",2014,202085
"125","Hombre","Menos de 5","Calle Larga","24",2015,233063
"126","Hombre","Menos de 5","Camarones","25",2010,79959
"127","Hombre","Menos de 5","Camarones","25",2011,80096
"128","Hombre","Menos de 5","Camarones","25",2012,64360
"129","Hombre","Menos de 5","Camarones","25",2013,26035
"130","Hombre","Menos de 5","Canela","27",2010,119918
"131","Hombre","Menos de 5","Canela","27",2011,52306
"132","Hombre","Menos de 5","Canela","27",2012,69727
"133","Hombre","Menos de 5","Canela","27",2013,93390
"134","Hombre","Menos de 5","Canela","27",2014,100866
"135","Hombre","Menos de 5","Canela","27",2015,122950
"136","Hombre","Menos de 5","Cañete","28",2010,74677
"137","Hombre","Menos de 5","Cañete","28",2011,70000
"138","Hombre","Menos de 5","Cañete","28",2012,86594
"139","Hombre","Menos de 5","Cañete","28",2013,81280
"140","Hombre","Menos de 5","Cañete","28",2014,61251
"141","Hombre","Menos de 5","Cañete","28",2015,100181
"142","Hombre","Menos de 5","Carahue","29",2010,59659
"143","Hombre","Menos de 5","Carahue","29",2011,43908
"144","Hombre","Menos de 5","Carahue","29",2012,64051
"145","Hombre","Menos de 5","Carahue","29",2013,46976
"146","Hombre","Menos de 5","Carahue","29",2014,88447
"147","Hombre","Menos de 5","Carahue","29",2015,83601
"148","Hombre","Menos de 5","Cartagena","30",2010,59959
"149","Hombre","Menos de 5","Cartagena","30",2011,159489
"150","Hombre","Menos de 5","Cartagena","30",2012,100451
"151","Hombre","Menos de 5","Cartagena","30",2013,79698
"152","Hombre","Menos de 5","Cartagena","30",2014,9998
"153","Hombre","Menos de 5","Cartagena","30",2015,300081
"154","Hombre","Menos de 5","Casablanca","31",2010,179877
"155","Hombre","Menos de 5","Casablanca","31",2011,139553
"156","Hombre","Menos de 5","Casablanca","31",2012,100451
"157","Hombre","Menos de 5","Casablanca","31",2014,262710
"158","Hombre","Menos de 5","Casablanca","31",2015,100407
"159","Hombre","Menos de 5","Castro","32",2010,93273
"160","Hombre","Menos de 5","Castro","32",2011,149975
"161","Hombre","Menos de 5","Castro","32",2012,170540
"162","Hombre","Menos de 5","Castro","32",2013,150131
"163","Hombre","Menos de 5","Castro","32",2014,199962
"164","Hombre","Menos de 5","Castro","32",2015,200815
"165","Hombre","Menos de 5","Catemu","33",2010,137905
"166","Hombre","Menos de 5","Catemu","33",2011,162501
"167","Hombre","Menos de 5","Catemu","33",2012,58431
"168","Hombre","Menos de 5","Catemu","33",2013,125861
"169","Hombre","Menos de 5","Catemu","33",2014,227345
"170","Hombre","Menos de 5","Catemu","33",2015,259144
"171","Hombre","Menos de 5","Cauquenes","34",2010,112820
"172","Hombre","Menos de 5","Cauquenes","34",2011,122185
"173","Hombre","Menos de 5","Cauquenes","34",2012,129824
"174","Hombre","Menos de 5","Cauquenes","34",2013,180000
"175","Hombre","Menos de 5","Cauquenes","34",2014,199389
"176","Hombre","Menos de 5","Cauquenes","34",2015,140327
"177","Hombre","Menos de 5","Cerrillos","35",2010,102853
"178","Hombre","Menos de 5","Cerrillos","35",2011,142446
"179","Hombre","Menos de 5","Cerrillos","35",2012,78480
"180","Hombre","Menos de 5","Cerrillos","35",2013,199245
"181","Hombre","Menos de 5","Cerrillos","35",2014,80000
"182","Hombre","Menos de 5","Cerrillos","35",2015,200030
"183","Hombre","Menos de 5","Cerro Navia","36",2010,75704
"184","Hombre","Menos de 5","Cerro Navia","36",2011,104632
"185","Hombre","Menos de 5","Cerro Navia","36",2012,90506
"186","Hombre","Menos de 5","Cerro Navia","36",2013,150203
"187","Hombre","Menos de 5","Cerro Navia","36",2014,247120
"188","Hombre","Menos de 5","Cerro Navia","36",2015,221348
"189","Hombre","Menos de 5","Chañaral","39",2010,189531
"190","Hombre","Menos de 5","Chañaral","39",2011,199361
"191","Hombre","Menos de 5","Chañaral","39",2012,156036
"192","Hombre","Menos de 5","Chañaral","39",2013,300407
"193","Hombre","Menos de 5","Chañaral","39",2014,151563
"194","Hombre","Menos de 5","Chañaral","39",2015,177428
"195","Hombre","Menos de 5","Chanco","38",2010,33366
"196","Hombre","Menos de 5","Chanco","38",2011,103304
"197","Hombre","Menos de 5","Chanco","38",2012,100451
"198","Hombre","Menos de 5","Chanco","38",2013,120165
"199","Hombre","Menos de 5","Chanco","38",2014,110141
"200","Hombre","Menos de 5","Chanco","38",2015,153667
"201","Hombre","Menos de 5","Chépica","40",2010,171869
"202","Hombre","Menos de 5","Chépica","40",2011,150725
"203","Hombre","Menos de 5","Chépica","40",2012,99498
"204","Hombre","Menos de 5","Chépica","40",2013,92282
"205","Hombre","Menos de 5","Chépica","40",2014,63657
"206","Hombre","Menos de 5","Chépica","40",2015,50000
"207","Hombre","Menos de 5","Chiguayante","41",2010,148302
"208","Hombre","Menos de 5","Chiguayante","41",2011,100111
"209","Hombre","Menos de 5","Chiguayante","41",2012,150677
"210","Hombre","Menos de 5","Chiguayante","41",2013,199245
"211","Hombre","Menos de 5","Chiguayante","41",2014,145083
"212","Hombre","Menos de 5","Chiguayante","41",2015,150406
"213","Hombre","Menos de 5","Chile Chico","42",2010,80078
"214","Hombre","Menos de 5","Chile Chico","42",2011,281353
"215","Hombre","Menos de 5","Chile Chico","42",2012,110618
"216","Hombre","Menos de 5","Chile Chico","42",2013,100136
"217","Hombre","Menos de 5","Chile Chico","42",2014,151449
"218","Hombre","Menos de 5","Chile Chico","42",2015,180733
"219","Hombre","Menos de 5","Chillán","43",2010,120000
"220","Hombre","Menos de 5","Chillán","43",2011,160522
"221","Hombre","Menos de 5","Chillán","43",2012,193384
"222","Hombre","Menos de 5","Chillán","43",2013,102493
"223","Hombre","Menos de 5","Chillán","43",2014,205214
"224","Hombre","Menos de 5","Chillán","43",2015,216297
"225","Hombre","Menos de 5","Chillán Viejo","44",2010,151907
"226","Hombre","Menos de 5","Chillán Viejo","44",2011,103359
"227","Hombre","Menos de 5","Chillán Viejo","44",2012,112976
"228","Hombre","Menos de 5","Chillán Viejo","44",2013,195628
"229","Hombre","Menos de 5","Chillán Viejo","44",2014,198481
"230","Hombre","Menos de 5","Chillán Viejo","44",2015,107715
"231","Hombre","Menos de 5","Chimbarongo","45",2010,155336
"232","Hombre","Menos de 5","Chimbarongo","45",2011,93581
"233","Hombre","Menos de 5","Chimbarongo","45",2012,125220
"234","Hombre","Menos de 5","Chimbarongo","45",2013,147681
"235","Hombre","Menos de 5","Chimbarongo","45",2014,189033
"236","Hombre","Menos de 5","Chimbarongo","45",2015,100027
"237","Hombre","Menos de 5","Chonchi","47",2010,49966
"238","Hombre","Menos de 5","Chonchi","47",2011,100000
"239","Hombre","Menos de 5","Chonchi","47",2012,64004
"240","Hombre","Menos de 5","Chonchi","47",2013,121074
"241","Hombre","Menos de 5","Chonchi","47",2014,93270
"242","Hombre","Menos de 5","Chonchi","47",2015,131965
"243","Hombre","Menos de 5","Cisnes","48",2010,196641
"244","Hombre","Menos de 5","Cisnes","48",2011,190302
"245","Hombre","Menos de 5","Cisnes","48",2012,216195
"246","Hombre","Menos de 5","Cisnes","48",2013,247760
"247","Hombre","Menos de 5","Cisnes","48",2014,199962
"248","Hombre","Menos de 5","Cisnes","48",2015,180056
"249","Hombre","Menos de 5","Cochrane","51",2010,100792
"250","Hombre","Menos de 5","Cochrane","51",2011,90435
"251","Hombre","Menos de 5","Cochrane","51",2012,150000
"252","Hombre","Menos de 5","Cochrane","51",2013,250000
"253","Hombre","Menos de 5","Cochrane","51",2014,100000
"254","Hombre","Menos de 5","Codegua","52",2010,120000
"255","Hombre","Menos de 5","Codegua","52",2011,35684
"256","Hombre","Menos de 5","Codegua","52",2012,139127
"257","Hombre","Menos de 5","Codegua","52",2013,79698
"258","Hombre","Menos de 5","Codegua","52",2014,179295
"259","Hombre","Menos de 5","Codegua","52",2015,234204
"260","Hombre","Menos de 5","Coelemu","53",2010,42160
"261","Hombre","Menos de 5","Coelemu","53",2011,129584
"262","Hombre","Menos de 5","Coelemu","53",2012,169230
"263","Hombre","Menos de 5","Coelemu","53",2013,123951
"264","Hombre","Menos de 5","Coelemu","53",2014,37485
"265","Hombre","Menos de 5","Coelemu","53",2015,100027
"266","Hombre","Menos de 5","Coihueco","55",2010,25714
"267","Hombre","Menos de 5","Coihueco","55",2011,90953
"268","Hombre","Menos de 5","Coihueco","55",2012,161748
"269","Hombre","Menos de 5","Coihueco","55",2013,123995
"270","Hombre","Menos de 5","Coihueco","55",2014,57692
"271","Hombre","Menos de 5","Coihueco","55",2015,29973
"272","Hombre","Menos de 5","Colbún","57",2010,19986
"273","Hombre","Menos de 5","Colbún","57",2011,90000
"274","Hombre","Menos de 5","Colbún","57",2012,79000
"275","Hombre","Menos de 5","Colbún","57",2013,146625
"276","Hombre","Menos de 5","Colbún","57",2014,98854
"277","Hombre","Menos de 5","Colbún","57",2015,64352
"278","Hombre","Menos de 5","Colina","59",2010,180165
"279","Hombre","Menos de 5","Colina","59",2011,240394
"280","Hombre","Menos de 5","Colina","59",2012,200458
"281","Hombre","Menos de 5","Colina","59",2013,200271
"282","Hombre","Menos de 5","Colina","59",2014,252408
"283","Hombre","Menos de 5","Colina","59",2015,200000
"284","Hombre","Menos de 5","Collipulli","60",2010,25358
"285","Hombre","Menos de 5","Collipulli","60",2011,64184
"286","Hombre","Menos de 5","Collipulli","60",2012,51009
"287","Hombre","Menos de 5","Collipulli","60",2013,52125
"288","Hombre","Menos de 5","Collipulli","60",2014,96059
"289","Hombre","Menos de 5","Collipulli","60",2015,50128
"290","Hombre","Menos de 5","Combarbalá","62",2010,120000
"291","Hombre","Menos de 5","Combarbalá","62",2011,120000
"292","Hombre","Menos de 5","Combarbalá","62",2012,30335
"293","Hombre","Menos de 5","Combarbalá","62",2013,139143
"294","Hombre","Menos de 5","Combarbalá","62",2014,120913
"295","Hombre","Menos de 5","Combarbalá","62",2015,109856
"296","Hombre","Menos de 5","Concepción","64",2010,172168
"297","Hombre","Menos de 5","Concepción","64",2011,180000
"298","Hombre","Menos de 5","Concepción","64",2012,150713
"299","Hombre","Menos de 5","Concepción","64",2013,199609
"300","Hombre","Menos de 5","Concepción","64",2014,202085
"301","Hombre","Menos de 5","Concepción","64",2015,200054
"302","Hombre","Menos de 5","Conchalí","65",2010,147729
"303","Hombre","Menos de 5","Conchalí","65",2011,179375
"304","Hombre","Menos de 5","Conchalí","65",2012,110496
"305","Hombre","Menos de 5","Conchalí","65",2013,184277
"306","Hombre","Menos de 5","Conchalí","65",2014,134375
"307","Hombre","Menos de 5","Conchalí","65",2015,207754
"308","Hombre","Menos de 5","Concón","63",2010,149643
"309","Hombre","Menos de 5","Concón","63",2011,176530
"310","Hombre","Menos de 5","Concón","63",2012,193740
"311","Hombre","Menos de 5","Concón","63",2013,289500
"312","Hombre","Menos de 5","Concón","63",2014,401800
"313","Hombre","Menos de 5","Concón","63",2015,300081
"314","Hombre","Menos de 5","Constitución","66",2010,100000
"315","Hombre","Menos de 5","Constitución","66",2011,99680
"316","Hombre","Menos de 5","Constitución","66",2012,64075
"317","Hombre","Menos de 5","Constitución","66",2013,131126
"318","Hombre","Menos de 5","Constitución","66",2014,219959
"319","Hombre","Menos de 5","Constitución","66",2015,213683
"320","Hombre","Menos de 5","Copiapó","68",2010,193075
"321","Hombre","Menos de 5","Copiapó","68",2011,200643
"322","Hombre","Menos de 5","Copiapó","68",2012,196513
"323","Hombre","Menos de 5","Copiapó","68",2013,213274
"324","Hombre","Menos de 5","Copiapó","68",2014,181876
"325","Hombre","Menos de 5","Copiapó","68",2015,291930
"326","Hombre","Menos de 5","Coquimbo","69",2010,159891
"327","Hombre","Menos de 5","Coquimbo","69",2011,156420
"328","Hombre","Menos de 5","Coquimbo","69",2012,196683
"329","Hombre","Menos de 5","Coquimbo","69",2013,199245
"330","Hombre","Menos de 5","Coquimbo","69",2014,204714
"331","Hombre","Menos de 5","Coquimbo","69",2015,241065
"332","Hombre","Menos de 5","Coronel","70",2010,104077
"333","Hombre","Menos de 5","Coronel","70",2011,137663
"334","Hombre","Menos de 5","Coronel","70",2012,100451
"335","Hombre","Menos de 5","Coronel","70",2013,99802
"336","Hombre","Menos de 5","Coronel","70",2014,140883
"337","Hombre","Menos de 5","Coronel","70",2015,96042
"338","Hombre","Menos de 5","Corral","71",2010,50000
"339","Hombre","Menos de 5","Corral","71",2011,80240
"340","Hombre","Menos de 5","Corral","71",2012,69099
"341","Hombre","Menos de 5","Corral","71",2013,70000
"342","Hombre","Menos de 5","Corral","71",2014,180000
"343","Hombre","Menos de 5","Corral","71",2015,104958
"344","Hombre","Menos de 5","Coyhaique","54",2010,246119
"345","Hombre","Menos de 5","Coyhaique","54",2011,250000
"346","Hombre","Menos de 5","Coyhaique","54",2012,202872
"347","Hombre","Menos de 5","Coyhaique","54",2013,240046
"348","Hombre","Menos de 5","Coyhaique","54",2014,251238
"349","Hombre","Menos de 5","Coyhaique","54",2015,341385
"350","Hombre","Menos de 5","Curacautín","73",2010,60784
"351","Hombre","Menos de 5","Curacautín","73",2011,59397
"352","Hombre","Menos de 5","Curacautín","73",2012,100623
"353","Hombre","Menos de 5","Curacautín","73",2013,133464
"354","Hombre","Menos de 5","Curacautín","73",2014,100419
"355","Hombre","Menos de 5","Curacautín","73",2015,106960
"356","Hombre","Menos de 5","Curacaví","74",2010,200000
"357","Hombre","Menos de 5","Curacaví","74",2011,60000
"358","Hombre","Menos de 5","Curacaví","74",2012,250000
"359","Hombre","Menos de 5","Curaco de Vélez","75",2010,45303
"360","Hombre","Menos de 5","Curaco de Vélez","75",2011,99845
"361","Hombre","Menos de 5","Curaco de Vélez","75",2012,97177
"362","Hombre","Menos de 5","Curaco de Vélez","75",2013,149434
"363","Hombre","Menos de 5","Curaco de Vélez","75",2014,79985
"364","Hombre","Menos de 5","Curaco de Vélez","75",2015,100323
"365","Hombre","Menos de 5","Curanilahue","76",2010,118858
"366","Hombre","Menos de 5","Curanilahue","76",2011,108029
"367","Hombre","Menos de 5","Curanilahue","76",2012,114165
"368","Hombre","Menos de 5","Curanilahue","76",2013,106338
"369","Hombre","Menos de 5","Curanilahue","76",2014,151563
"370","Hombre","Menos de 5","Curanilahue","76",2015,158641
"371","Hombre","Menos de 5","Curarrehue","77",2010,15165
"372","Hombre","Menos de 5","Curarrehue","77",2011,41795
"373","Hombre","Menos de 5","Curarrehue","77",2012,50226
"374","Hombre","Menos de 5","Curarrehue","77",2013,80156
"375","Hombre","Menos de 5","Curarrehue","77",2014,32651
"376","Hombre","Menos de 5","Curarrehue","77",2015,25081
"377","Hombre","Menos de 5","Curicó","79",2010,150974
"378","Hombre","Menos de 5","Curicó","79",2011,181418
"379","Hombre","Menos de 5","Curicó","79",2012,200353
"380","Hombre","Menos de 5","Curicó","79",2013,250000
"381","Hombre","Menos de 5","Curicó","79",2014,212022
"382","Hombre","Menos de 5","Curicó","79",2015,256580
"383","Hombre","Menos de 5","Dalcahue","80",2010,27769
"384","Hombre","Menos de 5","Dalcahue","80",2011,50000
"385","Hombre","Menos de 5","Dalcahue","80",2012,45000
"386","Hombre","Menos de 5","Dalcahue","80",2013,90000
"387","Hombre","Menos de 5","Dalcahue","80",2014,100000
"388","Hombre","Menos de 5","Dalcahue","80",2015,159137
"389","Hombre","Menos de 5","Diego de Almagro","81",2010,53983
"390","Hombre","Menos de 5","Diego de Almagro","81",2011,24000
"391","Hombre","Menos de 5","Diego de Almagro","81",2012,25000
"392","Hombre","Menos de 5","Diego de Almagro","81",2013,99622
"393","Hombre","Menos de 5","Diego de Almagro","81",2014,300000
"394","Hombre","Menos de 5","Diego de Almagro","81",2015,164000
"395","Hombre","Menos de 5","Doñihue","82",2010,60661
"396","Hombre","Menos de 5","Doñihue","82",2011,100483
"397","Hombre","Menos de 5","Doñihue","82",2012,40225
"398","Hombre","Menos de 5","Doñihue","82",2013,36049
"399","Hombre","Menos de 5","Doñihue","82",2014,181876
"400","Hombre","Menos de 5","Doñihue","82",2015,200815
"401","Hombre","Menos de 5","El Bosque","83",2010,200000
"402","Hombre","Menos de 5","El Bosque","83",2011,80497
"403","Hombre","Menos de 5","El Bosque","83",2012,168944
"404","Hombre","Menos de 5","El Bosque","83",2013,218666
"405","Hombre","Menos de 5","El Bosque","83",2014,179994
"406","Hombre","Menos de 5","El Bosque","83",2015,237760
"407","Hombre","Menos de 5","El Monte","85",2010,136845
"408","Hombre","Menos de 5","El Monte","85",2011,120580
"409","Hombre","Menos de 5","El Monte","85",2012,100562
"410","Hombre","Menos de 5","El Monte","85",2013,93928
"411","Hombre","Menos de 5","El Monte","85",2014,151563
"412","Hombre","Menos de 5","El Monte","85",2015,100407
"413","Hombre","Menos de 5","El Quisco","86",2010,50049
"414","Hombre","Menos de 5","El Quisco","86",2011,188029
"415","Hombre","Menos de 5","El Quisco","86",2012,80450
"416","Hombre","Menos de 5","El Quisco","86",2013,150203
"417","Hombre","Menos de 5","El Quisco","86",2014,90938
"418","Hombre","Menos de 5","El Quisco","86",2015,200815
"419","Hombre","Menos de 5","El Tabo","87",2010,30000
"420","Hombre","Menos de 5","El Tabo","87",2011,170000
"421","Hombre","Menos de 5","El Tabo","87",2012,190000
"422","Hombre","Menos de 5","El Tabo","87",2013,15000
"423","Hombre","Menos de 5","El Tabo","87",2014,100000
"424","Hombre","Menos de 5","El Tabo","87",2015,20000
"425","Hombre","Menos de 5","Empedrado","88",2010,129911
"426","Hombre","Menos de 5","Empedrado","88",2011,79744
"427","Hombre","Menos de 5","Empedrado","88",2012,40180
"428","Hombre","Menos de 5","Empedrado","88",2013,159396
"429","Hombre","Menos de 5","Empedrado","88",2014,209961
"430","Hombre","Menos de 5","Empedrado","88",2015,1000271
"431","Hombre","Menos de 5","Estación Central","90",2010,140137
"432","Hombre","Menos de 5","Estación Central","90",2011,178916
"433","Hombre","Menos de 5","Estación Central","90",2012,150677
"434","Hombre","Menos de 5","Estación Central","90",2013,91399
"435","Hombre","Menos de 5","Estación Central","90",2014,248520
"436","Hombre","Menos de 5","Estación Central","90",2015,150041
"437","Hombre","Menos de 5","Florida","91",2010,86760
"438","Hombre","Menos de 5","Florida","91",2011,88896
"439","Hombre","Menos de 5","Florida","91",2012,138973
"440","Hombre","Menos de 5","Florida","91",2013,49204
"441","Hombre","Menos de 5","Florida","91",2014,118318
"442","Hombre","Menos de 5","Florida","91",2015,119256
"443","Hombre","Menos de 5","Freire","92",2010,67931
"444","Hombre","Menos de 5","Freire","92",2011,90213
"445","Hombre","Menos de 5","Freire","92",2012,52734
"446","Hombre","Menos de 5","Freire","92",2013,34000
"447","Hombre","Menos de 5","Freire","92",2014,98223
"448","Hombre","Menos de 5","Freire","92",2015,125404
"449","Hombre","Menos de 5","Freirina","93",2010,60000
"450","Hombre","Menos de 5","Freirina","93",2011,110000
"451","Hombre","Menos de 5","Freirina","93",2012,100000
"452","Hombre","Menos de 5","Freirina","93",2013,360000
"453","Hombre","Menos de 5","Freirina","93",2014,180888
"454","Hombre","Menos de 5","Freirina","93",2015,50163
"455","Hombre","Menos de 5","Fresia","94",2010,100098
"456","Hombre","Menos de 5","Fresia","94",2011,138329
"457","Hombre","Menos de 5","Fresia","94",2012,78780
"458","Hombre","Menos de 5","Fresia","94",2013,166154
"459","Hombre","Menos de 5","Fresia","94",2014,95990
"460","Hombre","Menos de 5","Fresia","94",2015,120489
"461","Hombre","Menos de 5","Frutillar","95",2010,177411
"462","Hombre","Menos de 5","Frutillar","95",2011,120000
"463","Hombre","Menos de 5","Frutillar","95",2012,198152
"464","Hombre","Menos de 5","Frutillar","95",2013,30873
"465","Hombre","Menos de 5","Frutillar","95",2014,134664
"466","Hombre","Menos de 5","Frutillar","95",2015,178267
"467","Hombre","Menos de 5","Futrono","97",2010,29979
"468","Hombre","Menos de 5","Futrono","97",2011,12038
"469","Hombre","Menos de 5","Futrono","97",2012,90406
"470","Hombre","Menos de 5","Galvarino","98",2010,46650
"471","Hombre","Menos de 5","Galvarino","98",2011,15045
"472","Hombre","Menos de 5","Galvarino","98",2012,11694
"473","Hombre","Menos de 5","Galvarino","98",2013,50063
"474","Hombre","Menos de 5","Galvarino","98",2014,46162
"475","Hombre","Menos de 5","Galvarino","98",2015,57792
"476","Hombre","Menos de 5","General Lagos","99",2010,40039
"477","Hombre","Menos de 5","General Lagos","99",2013,100000
"478","Hombre","Menos de 5","General Lagos","99",2014,60951
"479","Hombre","Menos de 5","General Lagos","99",2015,37375
"480","Hombre","Menos de 5","Gorbea","100",2010,29979
"481","Hombre","Menos de 5","Gorbea","100",2011,14952
"482","Hombre","Menos de 5","Gorbea","100",2012,50226
