"","sex","icse","geography_name","geography_id","year","weighted_median"
"84","Hombre","Asalariado Sector Privado","Cabildo","16",2015,446472.404772295
"85","Hombre","Asalariado Sector Privado","Cabrero","18",2010,221172.718666549
"86","Hombre","Asalariado Sector Privado","Cabrero","18",2011,246700.520940358
"87","Hombre","Asalariado Sector Privado","Cabrero","18",2012,224125.859098852
"88","Hombre","Asalariado Sector Privado","Cabrero","18",2013,273440.460639139
"89","Hombre","Asalariado Sector Privado","Cabrero","18",2014,342416.355810455
"90","Hombre","Asalariado Sector Privado","Cabrero","18",2015,348072.068624111
"91","Hombre","Asalariado Sector Privado","Calama","19",2010,449692.232535418
"92","Hombre","Asalariado Sector Privado","Calama","19",2011,480000
"93","Hombre","Asalariado Sector Privado","Calama","19",2012,602706.18556701
"94","Hombre","Asalariado Sector Privado","Calama","19",2013,687408.91053405
"95","Hombre","Asalariado Sector Privado","Calama","19",2014,599887.492968311
"96","Hombre","Asalariado Sector Privado","Calama","19",2015,600067.672451417
"97","Hombre","Asalariado Sector Privado","Calbuco","20",2010,227056.318062197
"98","Hombre","Asalariado Sector Privado","Calbuco","20",2011,303640.296450433
"99","Hombre","Asalariado Sector Privado","Calbuco","20",2012,331488.402061856
"100","Hombre","Asalariado Sector Privado","Calbuco","20",2013,347929.850876927
"101","Hombre","Asalariado Sector Privado","Calbuco","20",2014,342313.175905327
"102","Hombre","Asalariado Sector Privado","Calbuco","20",2015,393753.42087548
"103","Hombre","Asalariado Sector Privado","Caldera","21",2010,320079.614089427
"104","Hombre","Asalariado Sector Privado","Caldera","21",2011,319096.712124223
"105","Hombre","Asalariado Sector Privado","Caldera","21",2012,377479.594284822
"106","Hombre","Asalariado Sector Privado","Caldera","21",2013,402420.744137593
"107","Hombre","Asalariado Sector Privado","Caldera","21",2014,533811.67297119
"108","Hombre","Asalariado Sector Privado","Caldera","21",2015,485296.44960441
"109","Hombre","Asalariado Sector Privado","Calera","22",2010,300269.064957341
"110","Hombre","Asalariado Sector Privado","Calera","22",2011,210916.039213709
"111","Hombre","Asalariado Sector Privado","Calera","22",2012,244096.005154639
"112","Hombre","Asalariado Sector Privado","Calera","22",2013,355224.923351655
"113","Hombre","Asalariado Sector Privado","Calera","22",2014,449915.619726233
"114","Hombre","Asalariado Sector Privado","Calera","22",2015,345754.928612807
"115","Hombre","Asalariado Sector Privado","Calera de Tango","23",2010,215210.412996672
"116","Hombre","Asalariado Sector Privado","Calera de Tango","23",2011,246184.13570887
"117","Hombre","Asalariado Sector Privado","Calera de Tango","23",2012,301686.325101363
"118","Hombre","Asalariado Sector Privado","Calera de Tango","23",2013,210284.681427927
"119","Hombre","Asalariado Sector Privado","Calera de Tango","23",2014,325861.28482092
"120","Hombre","Asalariado Sector Privado","Calera de Tango","23",2015,489486.372691056
"121","Hombre","Asalariado Sector Privado","Calle Larga","24",2010,210516.734016559
"122","Hombre","Asalariado Sector Privado","Calle Larga","24",2011,204548.052476039
"123","Hombre","Asalariado Sector Privado","Calle Larga","24",2012,293272.048134312
"124","Hombre","Asalariado Sector Privado","Calle Larga","24",2013,255417.705521055
"125","Hombre","Asalariado Sector Privado","Calle Larga","24",2014,287119.3118171
"126","Hombre","Asalariado Sector Privado","Calle Larga","24",2015,324642.592110338
"127","Hombre","Asalariado Sector Privado","Camarones","25",2010,281795.10191513
"128","Hombre","Asalariado Sector Privado","Camarones","25",2011,199079.545454545
"129","Hombre","Asalariado Sector Privado","Camarones","25",2012,152288.939227841
"130","Hombre","Asalariado Sector Privado","Canela","27",2010,353176.787023551
"131","Hombre","Asalariado Sector Privado","Canela","27",2011,366671.932459757
"132","Hombre","Asalariado Sector Privado","Canela","27",2012,367151.418753371
"133","Hombre","Asalariado Sector Privado","Canela","27",2013,526595.682051403
"134","Hombre","Asalariado Sector Privado","Canela","27",2014,412877.766347218
"135","Hombre","Asalariado Sector Privado","Canela","27",2015,436989.44905284
"136","Hombre","Asalariado Sector Privado","Cañete","28",2010,195379.000632866
"137","Hombre","Asalariado Sector Privado","Cañete","28",2011,200000
"138","Hombre","Asalariado Sector Privado","Cañete","28",2012,192471.912602932
"139","Hombre","Asalariado Sector Privado","Cañete","28",2013,242522.998117427
"140","Hombre","Asalariado Sector Privado","Cañete","28",2014,232014.492869375
"141","Hombre","Asalariado Sector Privado","Cañete","28",2015,281070.666443951
"142","Hombre","Asalariado Sector Privado","Carahue","29",2010,134893.289910127
"143","Hombre","Asalariado Sector Privado","Carahue","29",2011,155693.311786871
"144","Hombre","Asalariado Sector Privado","Carahue","29",2012,176088.917675707
"145","Hombre","Asalariado Sector Privado","Carahue","29",2013,209476.835430606
"146","Hombre","Asalariado Sector Privado","Carahue","29",2014,303384.113884664
"147","Hombre","Asalariado Sector Privado","Carahue","29",2015,230967.364918655
"148","Hombre","Asalariado Sector Privado","Cartagena","30",2010,218941.052425736
"149","Hombre","Asalariado Sector Privado","Cartagena","30",2011,448561.624518191
"150","Hombre","Asalariado Sector Privado","Cartagena","30",2012,251127.577319588
"151","Hombre","Asalariado Sector Privado","Cartagena","30",2013,319389.318467901
"152","Hombre","Asalariado Sector Privado","Cartagena","30",2014,314940.933808363
"153","Hombre","Asalariado Sector Privado","Cartagena","30",2015,434117.445426666
"154","Hombre","Asalariado Sector Privado","Casablanca","31",2010,290800.97703957
"155","Hombre","Asalariado Sector Privado","Casablanca","31",2011,249200.902510106
"156","Hombre","Asalariado Sector Privado","Casablanca","31",2012,210947.164948454
"157","Hombre","Asalariado Sector Privado","Casablanca","31",2014,358700.01895016
"158","Hombre","Asalariado Sector Privado","Casablanca","31",2015,393597.247374141
"159","Hombre","Asalariado Sector Privado","Castro","32",2010,200000
"160","Hombre","Asalariado Sector Privado","Castro","32",2011,256453.290274377
"161","Hombre","Asalariado Sector Privado","Castro","32",2012,283278.33116836
"162","Hombre","Asalariado Sector Privado","Castro","32",2013,291606.916806413
"163","Hombre","Asalariado Sector Privado","Castro","32",2014,292167.90986254
"164","Hombre","Asalariado Sector Privado","Castro","32",2015,300081.183474654
"165","Hombre","Asalariado Sector Privado","Catemu","33",2010,210908.023302625
"166","Hombre","Asalariado Sector Privado","Catemu","33",2011,251208.301743745
"167","Hombre","Asalariado Sector Privado","Catemu","33",2012,393010.365137576
"168","Hombre","Asalariado Sector Privado","Catemu","33",2013,350760.632015753
"169","Hombre","Asalariado Sector Privado","Catemu","33",2014,476454.984892716
"170","Hombre","Asalariado Sector Privado","Catemu","33",2015,380032.876173122
"171","Hombre","Asalariado Sector Privado","Cauquenes","34",2010,171882.36443576
"172","Hombre","Asalariado Sector Privado","Cauquenes","34",2011,181425.539224843
"173","Hombre","Asalariado Sector Privado","Cauquenes","34",2012,200902.06185567
"174","Hombre","Asalariado Sector Privado","Cauquenes","34",2013,210484.721752329
"175","Hombre","Asalariado Sector Privado","Cauquenes","34",2014,224957.809863117
"176","Hombre","Asalariado Sector Privado","Cauquenes","34",2015,240000
"177","Hombre","Asalariado Sector Privado","Cerrillos","35",2010,213885.513539568
"178","Hombre","Asalariado Sector Privado","Cerrillos","35",2011,328820.732308258
"179","Hombre","Asalariado Sector Privado","Cerrillos","35",2012,359856.790942913
"180","Hombre","Asalariado Sector Privado","Cerrillos","35",2013,468708.149676738
"181","Hombre","Asalariado Sector Privado","Cerrillos","35",2014,499906.244140259
"182","Hombre","Asalariado Sector Privado","Cerrillos","35",2015,419768.903792924
"183","Hombre","Asalariado Sector Privado","Cerro Navia","36",2010,213533.632115396
"184","Hombre","Asalariado Sector Privado","Cerro Navia","36",2011,270932.700571742
"185","Hombre","Asalariado Sector Privado","Cerro Navia","36",2012,309949.247969968
"186","Hombre","Asalariado Sector Privado","Cerro Navia","36",2013,316916.616895212
"187","Hombre","Asalariado Sector Privado","Cerro Navia","36",2014,365904.04445902
"188","Hombre","Asalariado Sector Privado","Cerro Navia","36",2015,345191.726870003
"189","Hombre","Asalariado Sector Privado","Chañaral","39",2010,299794.821690278
"190","Hombre","Asalariado Sector Privado","Chañaral","39",2011,391708.014108516
"191","Hombre","Asalariado Sector Privado","Chañaral","39",2012,536684.935615454
"192","Hombre","Asalariado Sector Privado","Chañaral","39",2013,451652.865919931
"193","Hombre","Asalariado Sector Privado","Chañaral","39",2014,404169.0354368
"194","Hombre","Asalariado Sector Privado","Chañaral","39",2015,545464.714721453
"195","Hombre","Asalariado Sector Privado","Chanco","38",2010,141902.882266732
"196","Hombre","Asalariado Sector Privado","Chanco","38",2011,198469.35420962
"197","Hombre","Asalariado Sector Privado","Chanco","38",2012,216942.865187744
"198","Hombre","Asalariado Sector Privado","Chanco","38",2013,280168.29677178
"199","Hombre","Asalariado Sector Privado","Chanco","38",2014,233440.184267506
"200","Hombre","Asalariado Sector Privado","Chanco","38",2015,270978.717273825
"201","Hombre","Asalariado Sector Privado","Chépica","40",2010,200195.73302016
"202","Hombre","Asalariado Sector Privado","Chépica","40",2011,188215.572316767
"203","Hombre","Asalariado Sector Privado","Chépica","40",2012,227496.071234748
"204","Hombre","Asalariado Sector Privado","Chépica","40",2013,210137.443396648
"205","Hombre","Asalariado Sector Privado","Chépica","40",2014,350000
"206","Hombre","Asalariado Sector Privado","Chépica","40",2015,280767.426577724
"207","Hombre","Asalariado Sector Privado","Chiguayante","41",2010,290448.759277441
"208","Hombre","Asalariado Sector Privado","Chiguayante","41",2011,250000
"209","Hombre","Asalariado Sector Privado","Chiguayante","41",2012,265659.86105163
"210","Hombre","Asalariado Sector Privado","Chiguayante","41",2013,300000
"211","Hombre","Asalariado Sector Privado","Chiguayante","41",2014,349959.023579333
"212","Hombre","Asalariado Sector Privado","Chiguayante","41",2015,373382.485241298
"213","Hombre","Asalariado Sector Privado","Chile Chico","42",2010,240707.77397635
"214","Hombre","Asalariado Sector Privado","Chile Chico","42",2011,401933.282789992
"215","Hombre","Asalariado Sector Privado","Chile Chico","42",2012,482698.120162181
"216","Hombre","Asalariado Sector Privado","Chile Chico","42",2013,499217.311140811
"217","Hombre","Asalariado Sector Privado","Chile Chico","42",2014,472661.002601219
"218","Hombre","Asalariado Sector Privado","Chile Chico","42",2015,443212.732175067
"219","Hombre","Asalariado Sector Privado","Chillán","43",2010,214091.597668041
"220","Hombre","Asalariado Sector Privado","Chillán","43",2011,257968.053190217
"221","Hombre","Asalariado Sector Privado","Chillán","43",2012,265463.885613999
"222","Hombre","Asalariado Sector Privado","Chillán","43",2013,274339.290704049
"223","Hombre","Asalariado Sector Privado","Chillán","43",2014,289213.092267023
"224","Hombre","Asalariado Sector Privado","Chillán","43",2015,348420.233268382
"225","Hombre","Asalariado Sector Privado","Chillán Viejo","44",2010,234939.87876142
"226","Hombre","Asalariado Sector Privado","Chillán Viejo","44",2011,209274.625819573
"227","Hombre","Asalariado Sector Privado","Chillán Viejo","44",2012,249984.617543008
"228","Hombre","Asalariado Sector Privado","Chillán Viejo","44",2013,269052.183025194
"229","Hombre","Asalariado Sector Privado","Chillán Viejo","44",2014,272589.999790804
"230","Hombre","Asalariado Sector Privado","Chillán Viejo","44",2015,352133.34586502
"231","Hombre","Asalariado Sector Privado","Chimbarongo","45",2010,199252.496421785
"232","Hombre","Asalariado Sector Privado","Chimbarongo","45",2011,210010.009176046
"233","Hombre","Asalariado Sector Privado","Chimbarongo","45",2012,198930.45912786
"234","Hombre","Asalariado Sector Privado","Chimbarongo","45",2013,257194.582840837
"235","Hombre","Asalariado Sector Privado","Chimbarongo","45",2014,284708.432875209
"236","Hombre","Asalariado Sector Privado","Chimbarongo","45",2015,282145.404595442
"237","Hombre","Asalariado Sector Privado","Chonchi","47",2010,171074.059827162
"238","Hombre","Asalariado Sector Privado","Chonchi","47",2011,195096.252376837
"239","Hombre","Asalariado Sector Privado","Chonchi","47",2012,192481.741160975
"240","Hombre","Asalariado Sector Privado","Chonchi","47",2013,299223.669710328
"241","Hombre","Asalariado Sector Privado","Chonchi","47",2014,344516.129032258
"242","Hombre","Asalariado Sector Privado","Chonchi","47",2015,407734.449760766
"243","Hombre","Asalariado Sector Privado","Cisnes","48",2010,312055.598772378
"244","Hombre","Asalariado Sector Privado","Cisnes","48",2011,309598.168765733
"245","Hombre","Asalariado Sector Privado","Cisnes","48",2012,360800.402518487
"246","Hombre","Asalariado Sector Privado","Cisnes","48",2013,320250.118256461
"247","Hombre","Asalariado Sector Privado","Cisnes","48",2014,463709.661983264
"248","Hombre","Asalariado Sector Privado","Cisnes","48",2015,426690.630429031
"249","Hombre","Asalariado Sector Privado","Cochrane","51",2010,253379.659900794
"250","Hombre","Asalariado Sector Privado","Cochrane","51",2011,324058.709249431
"251","Hombre","Asalariado Sector Privado","Cochrane","51",2012,663585.654934382
"252","Hombre","Asalariado Sector Privado","Cochrane","51",2013,115000
"253","Hombre","Asalariado Sector Privado","Cochrane","51",2014,142500
"254","Hombre","Asalariado Sector Privado","Codegua","52",2010,278428.034099603
"255","Hombre","Asalariado Sector Privado","Codegua","52",2011,254701.665609219
"256","Hombre","Asalariado Sector Privado","Codegua","52",2012,251828.837921856
"257","Hombre","Asalariado Sector Privado","Codegua","52",2013,324760.828900702
"258","Hombre","Asalariado Sector Privado","Codegua","52",2014,373322.094174159
"259","Hombre","Asalariado Sector Privado","Codegua","52",2015,301162.389439168
"260","Hombre","Asalariado Sector Privado","Coelemu","53",2010,180151.348560876
"261","Hombre","Asalariado Sector Privado","Coelemu","53",2011,217990.349378588
"262","Hombre","Asalariado Sector Privado","Coelemu","53",2012,161193.647767508
"263","Hombre","Asalariado Sector Privado","Coelemu","53",2013,304151.047251344
"264","Hombre","Asalariado Sector Privado","Coelemu","53",2014,241623.976580613
"265","Hombre","Asalariado Sector Privado","Coelemu","53",2015,421903.456222669
"266","Hombre","Asalariado Sector Privado","Coihueco","55",2010,195354.535404175
"267","Hombre","Asalariado Sector Privado","Coihueco","55",2011,199822.882298907
"268","Hombre","Asalariado Sector Privado","Coihueco","55",2012,220379.543950729
"269","Hombre","Asalariado Sector Privado","Coihueco","55",2013,277375.508359694
"270","Hombre","Asalariado Sector Privado","Coihueco","55",2014,259650.132807368
"271","Hombre","Asalariado Sector Privado","Coihueco","55",2015,353008.281397708
"272","Hombre","Asalariado Sector Privado","Colbún","57",2010,166307.659757054
"273","Hombre","Asalariado Sector Privado","Colbún","57",2011,202547.460742445
"274","Hombre","Asalariado Sector Privado","Colbún","57",2012,248572.033142422
"275","Hombre","Asalariado Sector Privado","Colbún","57",2013,254918.527660893
"276","Hombre","Asalariado Sector Privado","Colbún","57",2014,327073.850048468
"277","Hombre","Asalariado Sector Privado","Colbún","57",2015,346953.958755838
"278","Hombre","Asalariado Sector Privado","Colina","59",2010,239998.878907822
"279","Hombre","Asalariado Sector Privado","Colina","59",2011,271827.079775717
"280","Hombre","Asalariado Sector Privado","Colina","59",2012,344057.711941214
"281","Hombre","Asalariado Sector Privado","Colina","59",2013,348678.295270635
"282","Hombre","Asalariado Sector Privado","Colina","59",2014,353647.9060072
"283","Hombre","Asalariado Sector Privado","Colina","59",2015,400000
"284","Hombre","Asalariado Sector Privado","Collipulli","60",2010,179876.893014167
"285","Hombre","Asalariado Sector Privado","Collipulli","60",2011,188090.658751571
"286","Hombre","Asalariado Sector Privado","Collipulli","60",2012,269138.96109287
"287","Hombre","Asalariado Sector Privado","Collipulli","60",2013,238698.128746463
"288","Hombre","Asalariado Sector Privado","Collipulli","60",2014,227345.0824332
"289","Hombre","Asalariado Sector Privado","Collipulli","60",2015,271073.335738771
"290","Hombre","Asalariado Sector Privado","Combarbalá","62",2010,175231.784328551
"291","Hombre","Asalariado Sector Privado","Combarbalá","62",2011,250000
"292","Hombre","Asalariado Sector Privado","Combarbalá","62",2012,253871.913849105
"293","Hombre","Asalariado Sector Privado","Combarbalá","62",2013,242570.191486295
"294","Hombre","Asalariado Sector Privado","Combarbalá","62",2014,298643.091460236
"295","Hombre","Asalariado Sector Privado","Combarbalá","62",2015,298688.311856483
"296","Hombre","Asalariado Sector Privado","Concepción","64",2010,220944.957406766
"297","Hombre","Asalariado Sector Privado","Concepción","64",2011,274753.78899793
"298","Hombre","Asalariado Sector Privado","Concepción","64",2012,301686.325101363
"299","Hombre","Asalariado Sector Privado","Concepción","64",2013,318791.584247437
"300","Hombre","Asalariado Sector Privado","Concepción","64",2014,310215.005219062
"301","Hombre","Asalariado Sector Privado","Concepción","64",2015,381393.406034425
"302","Hombre","Asalariado Sector Privado","Conchalí","65",2010,230103.505660153
"303","Hombre","Asalariado Sector Privado","Conchalí","65",2011,274430.608276338
"304","Hombre","Asalariado Sector Privado","Conchalí","65",2012,300000
"305","Hombre","Asalariado Sector Privado","Conchalí","65",2013,319132.110747388
"306","Hombre","Asalariado Sector Privado","Conchalí","65",2014,375773.742623545
"307","Hombre","Asalariado Sector Privado","Conchalí","65",2015,425275.551217715
"308","Hombre","Asalariado Sector Privado","Concón","63",2010,293221.467031226
"309","Hombre","Asalariado Sector Privado","Concón","63",2011,333758.670281048
"310","Hombre","Asalariado Sector Privado","Concón","63",2012,482194.748924924
"311","Hombre","Asalariado Sector Privado","Concón","63",2013,420569.362855853
"312","Hombre","Asalariado Sector Privado","Concón","63",2014,499971.619192501
"313","Hombre","Asalariado Sector Privado","Concón","63",2015,500007.547275124
"314","Hombre","Asalariado Sector Privado","Constitución","66",2010,249829.018075232
"315","Hombre","Asalariado Sector Privado","Constitución","66",2011,252051.962314586
"316","Hombre","Asalariado Sector Privado","Constitución","66",2012,251342.250856265
"317","Hombre","Asalariado Sector Privado","Constitución","66",2013,298867.110231973
"318","Hombre","Asalariado Sector Privado","Constitución","66",2014,276282.831429867
"319","Hombre","Asalariado Sector Privado","Constitución","66",2015,267601.523359318
"320","Hombre","Asalariado Sector Privado","Copiapó","68",2010,349760.625305325
"321","Hombre","Asalariado Sector Privado","Copiapó","68",2011,390000
"322","Hombre","Asalariado Sector Privado","Copiapó","68",2012,401804.12371134
"323","Hombre","Asalariado Sector Privado","Copiapó","68",2013,498111.850386621
"324","Hombre","Asalariado Sector Privado","Copiapó","68",2014,500000
"325","Hombre","Asalariado Sector Privado","Copiapó","68",2015,561039.38362147
"326","Hombre","Asalariado Sector Privado","Coquimbo","69",2010,260951.854561519
"327","Hombre","Asalariado Sector Privado","Coquimbo","69",2011,280000
"328","Hombre","Asalariado Sector Privado","Coquimbo","69",2012,320996.850574405
"329","Hombre","Asalariado Sector Privado","Coquimbo","69",2013,350000
"330","Hombre","Asalariado Sector Privado","Coquimbo","69",2014,400000
"331","Hombre","Asalariado Sector Privado","Coquimbo","69",2015,426112.181009189
"332","Hombre","Asalariado Sector Privado","Coronel","70",2010,259989.236667062
"333","Hombre","Asalariado Sector Privado","Coronel","70",2011,251208.301743745
"334","Hombre","Asalariado Sector Privado","Coronel","70",2012,261946.380030716
"335","Hombre","Asalariado Sector Privado","Coronel","70",2013,300406.687754181
"336","Hombre","Asalariado Sector Privado","Coronel","70",2014,300000
"337","Hombre","Asalariado Sector Privado","Coronel","70",2015,350000
"338","Hombre","Asalariado Sector Privado","Corral","71",2010,215615.360130882
"339","Hombre","Asalariado Sector Privado","Corral","71",2011,207515.102727147
"340","Hombre","Asalariado Sector Privado","Corral","71",2012,247215.323549697
"341","Hombre","Asalariado Sector Privado","Corral","71",2013,428827.263354191
"342","Hombre","Asalariado Sector Privado","Corral","71",2014,347370.783060001
"343","Hombre","Asalariado Sector Privado","Corral","71",2015,267390.672355425
"344","Hombre","Asalariado Sector Privado","Coyhaique","54",2010,249829.018075232
"345","Hombre","Asalariado Sector Privado","Coyhaique","54",2011,300000
"346","Hombre","Asalariado Sector Privado","Coyhaique","54",2012,289872.555894448
"347","Hombre","Asalariado Sector Privado","Coyhaique","54",2013,318606.916693322
"348","Hombre","Asalariado Sector Privado","Coyhaique","54",2014,333313.332555559
"349","Hombre","Asalariado Sector Privado","Coyhaique","54",2015,400108.244632872
"350","Hombre","Asalariado Sector Privado","Curacautín","73",2010,198759.712524592
"351","Hombre","Asalariado Sector Privado","Curacautín","73",2011,201108.263839724
"352","Hombre","Asalariado Sector Privado","Curacautín","73",2012,209532.714047253
"353","Hombre","Asalariado Sector Privado","Curacautín","73",2013,212597.203002793
"354","Hombre","Asalariado Sector Privado","Curacautín","73",2014,248368.523523307
"355","Hombre","Asalariado Sector Privado","Curacautín","73",2015,321388.496473397
"356","Hombre","Asalariado Sector Privado","Curacaví","74",2010,220000
"357","Hombre","Asalariado Sector Privado","Curacaví","74",2011,240000
"358","Hombre","Asalariado Sector Privado","Curacaví","74",2012,290000
"359","Hombre","Asalariado Sector Privado","Curaco de Vélez","75",2010,200000
"360","Hombre","Asalariado Sector Privado","Curaco de Vélez","75",2011,194934.634647904
"361","Hombre","Asalariado Sector Privado","Curaco de Vélez","75",2012,219289.339862148
"362","Hombre","Asalariado Sector Privado","Curaco de Vélez","75",2013,249055.92519331
"363","Hombre","Asalariado Sector Privado","Curaco de Vélez","75",2014,219958.747421714
"364","Hombre","Asalariado Sector Privado","Curaco de Vélez","75",2015,300081.183474654
"365","Hombre","Asalariado Sector Privado","Curanilahue","76",2010,282232.661881829
"366","Hombre","Asalariado Sector Privado","Curanilahue","76",2011,277773.007778374
"367","Hombre","Asalariado Sector Privado","Curanilahue","76",2012,265863.431089766
"368","Hombre","Asalariado Sector Privado","Curanilahue","76",2013,381148.537650787
"369","Hombre","Asalariado Sector Privado","Curanilahue","76",2014,359932.495780987
"370","Hombre","Asalariado Sector Privado","Curanilahue","76",2015,351426.113726912
"371","Hombre","Asalariado Sector Privado","Curarrehue","77",2010,134907.669760625
