"","sex","icse","geography_name","geography_id","year","ub_weighted_median"
"206","Hombre","Cuenta Propia","Atacama","3",2011,250000
"207","Hombre","Cuenta Propia","Atacama","3",2012,290778
"208","Hombre","Cuenta Propia","Atacama","3",2013,299462
"209","Hombre","Cuenta Propia","Atacama","3",2014,300125
"210","Hombre","Cuenta Propia","Atacama","3",2015,351426
"211","Hombre","Cuenta Propia","Aysén","11",2010,279809
"212","Hombre","Cuenta Propia","Aysén","11",2011,299041
"213","Hombre","Cuenta Propia","Aysén","11",2012,285995
"214","Hombre","Cuenta Propia","Aysén","11",2013,298867
"215","Hombre","Cuenta Propia","Aysén","11",2014,300000
"216","Hombre","Cuenta Propia","Aysén","11",2015,400057
"217","Hombre","Cuenta Propia","Bíobío","8",2010,147999
"218","Hombre","Cuenta Propia","Bíobío","8",2011,149521
"219","Hombre","Cuenta Propia","Bíobío","8",2012,190968
"220","Hombre","Cuenta Propia","Bíobío","8",2013,196831
"221","Hombre","Cuenta Propia","Bíobío","8",2014,200000
"222","Hombre","Cuenta Propia","Bíobío","8",2015,210057
"223","Hombre","Cuenta Propia","Coquimbo","4",2010,200000
"224","Hombre","Cuenta Propia","Coquimbo","4",2011,244830
"225","Hombre","Cuenta Propia","Coquimbo","4",2012,214232
"226","Hombre","Cuenta Propia","Coquimbo","4",2013,252884
"227","Hombre","Cuenta Propia","Coquimbo","4",2014,299944
"228","Hombre","Cuenta Propia","Coquimbo","4",2015,300034
"229","Hombre","Cuenta Propia","Los Lagos","10",2010,137107
"230","Hombre","Cuenta Propia","Los Lagos","10",2011,181050
"231","Hombre","Cuenta Propia","Los Lagos","10",2012,176021
"232","Hombre","Cuenta Propia","Los Lagos","10",2013,199245
"233","Hombre","Cuenta Propia","Los Lagos","10",2014,204000
"234","Hombre","Cuenta Propia","Los Lagos","10",2015,225736
"235","Hombre","Cuenta Propia","Los Ríos","14",2010,152136
"236","Hombre","Cuenta Propia","Los Ríos","14",2011,150725
"237","Hombre","Cuenta Propia","Los Ríos","14",2012,180000
"238","Hombre","Cuenta Propia","Los Ríos","14",2013,180244
"239","Hombre","Cuenta Propia","Los Ríos","14",2014,220190
"240","Hombre","Cuenta Propia","Los Ríos","14",2015,201556
"241","Hombre","Cuenta Propia","Magallanes","12",2010,375638
"242","Hombre","Cuenta Propia","Magallanes","12",2011,387832
"243","Hombre","Cuenta Propia","Magallanes","12",2012,395974
"244","Hombre","Cuenta Propia","Magallanes","12",2013,383587
"245","Hombre","Cuenta Propia","Magallanes","12",2014,350000
"246","Hombre","Cuenta Propia","Magallanes","12",2015,401471
"247","Hombre","Cuenta Propia","Maule","7",2010,150000
"248","Hombre","Cuenta Propia","Maule","7",2011,175198
"249","Hombre","Cuenta Propia","Maule","7",2012,181999
"250","Hombre","Cuenta Propia","Maule","7",2013,200271
"251","Hombre","Cuenta Propia","Maule","7",2014,249050
"252","Hombre","Cuenta Propia","Maule","7",2015,250036
"253","Hombre","Cuenta Propia","Metropolitana","13",2010,209885
"254","Hombre","Cuenta Propia","Metropolitana","13",2011,249201
"255","Hombre","Cuenta Propia","Metropolitana","13",2012,294290
"256","Hombre","Cuenta Propia","Metropolitana","13",2013,300394
"257","Hombre","Cuenta Propia","Metropolitana","13",2014,300712
"258","Hombre","Cuenta Propia","Metropolitana","13",2015,315850
"259","Hombre","Cuenta Propia","O'Higgins","6",2010,200196
"260","Hombre","Cuenta Propia","O'Higgins","6",2011,249692
"261","Hombre","Cuenta Propia","O'Higgins","6",2012,241577
"262","Hombre","Cuenta Propia","O'Higgins","6",2013,296904
"263","Hombre","Cuenta Propia","O'Higgins","6",2014,301480
"264","Hombre","Cuenta Propia","O'Higgins","6",2015,301207
"265","Hombre","Cuenta Propia","Tarapacá","1",2010,250000
"266","Hombre","Cuenta Propia","Tarapacá","1",2011,200000
"267","Hombre","Cuenta Propia","Tarapacá","1",2012,270866
"268","Hombre","Cuenta Propia","Tarapacá","1",2013,250260
"269","Hombre","Cuenta Propia","Tarapacá","1",2014,324939
"270","Hombre","Cuenta Propia","Tarapacá","1",2015,312678
"271","Hombre","Cuenta Propia","Valparaíso","5",2010,180176
"272","Hombre","Cuenta Propia","Valparaíso","5",2011,200000
"273","Hombre","Cuenta Propia","Valparaíso","5",2012,200902
"274","Hombre","Cuenta Propia","Valparaíso","5",2013,250166
"275","Hombre","Cuenta Propia","Valparaíso","5",2014,281501
"276","Hombre","Cuenta Propia","Valparaíso","5",2015,250949
"277","Hombre","Cuenta Propia",NA,NA,2010,138996
"278","Hombre","Cuenta Propia",NA,NA,2011,353734
"279","Hombre","Cuenta Propia",NA,NA,2012,226714
"280","Hombre","Empleador","Antofagasta","2",2010,999316
"281","Hombre","Empleador","Antofagasta","2",2011,993832
"282","Hombre","Empleador","Antofagasta","2",2012,1126336
"283","Hombre","Empleador","Antofagasta","2",2013,1094526
"284","Hombre","Empleador","Antofagasta","2",2014,1999834
"285","Hombre","Empleador","Antofagasta","2",2015,1463037
"286","Hombre","Empleador","Araucanía","9",2010,405226
"287","Hombre","Empleador","Araucanía","9",2011,900000
"288","Hombre","Empleador","Araucanía","9",2012,554683
"289","Hombre","Empleador","Araucanía","9",2013,600951
"290","Hombre","Empleador","Araucanía","9",2014,1000436
"291","Hombre","Empleador","Araucanía","9",2015,574217
"292","Hombre","Empleador","Arica y Parinacota","15",2010,539531
"293","Hombre","Empleador","Arica y Parinacota","15",2011,864378
"294","Hombre","Empleador","Arica y Parinacota","15",2012,608264
"295","Hombre","Empleador","Arica y Parinacota","15",2013,798733
"296","Hombre","Empleador","Arica y Parinacota","15",2014,740878
"297","Hombre","Empleador","Arica y Parinacota","15",2015,704666
"298","Hombre","Empleador","Atacama","3",2010,800783
"299","Hombre","Empleador","Atacama","3",2011,1474847
"300","Hombre","Empleador","Atacama","3",2012,1004778
"301","Hombre","Empleador","Atacama","3",2013,725425
"302","Hombre","Empleador","Atacama","3",2014,703249
"303","Hombre","Empleador","Atacama","3",2015,1116991
"304","Hombre","Empleador","Aysén","11",2010,986664
"305","Hombre","Empleador","Aysén","11",2011,1000000
"306","Hombre","Empleador","Aysén","11",2012,703935
"307","Hombre","Empleador","Aysén","11",2013,1001356
"308","Hombre","Empleador","Aysén","11",2014,1058941
"309","Hombre","Empleador","Aysén","11",2015,1303351
"310","Hombre","Empleador","Bíobío","8",2010,505400
"311","Hombre","Empleador","Bíobío","8",2011,821091
"312","Hombre","Empleador","Bíobío","8",2012,705859
"313","Hombre","Empleador","Bíobío","8",2013,1000000
"314","Hombre","Empleador","Bíobío","8",2014,799926
"315","Hombre","Empleador","Bíobío","8",2015,1000000
"316","Hombre","Empleador","Coquimbo","4",2010,1000000
"317","Hombre","Empleador","Coquimbo","4",2011,906313
"318","Hombre","Empleador","Coquimbo","4",2012,521606
"319","Hombre","Empleador","Coquimbo","4",2013,882519
"320","Hombre","Empleador","Coquimbo","4",2014,903770
"321","Hombre","Empleador","Coquimbo","4",2015,1004603
"322","Hombre","Empleador","Los Lagos","10",2010,500000
"323","Hombre","Empleador","Los Lagos","10",2011,1083401
"324","Hombre","Empleador","Los Lagos","10",2012,1005621
"325","Hombre","Empleador","Los Lagos","10",2013,1082177
"326","Hombre","Empleador","Los Lagos","10",2014,826552
"327","Hombre","Empleador","Los Lagos","10",2015,930395
"328","Hombre","Empleador","Los Ríos","14",2010,561505
"329","Hombre","Empleador","Los Ríos","14",2011,789859
"330","Hombre","Empleador","Los Ríos","14",2012,1345951
"331","Hombre","Empleador","Los Ríos","14",2013,990017
"332","Hombre","Empleador","Los Ríos","14",2014,647729
"333","Hombre","Empleador","Los Ríos","14",2015,808055
"334","Hombre","Empleador","Magallanes","12",2010,1818971
"335","Hombre","Empleador","Magallanes","12",2011,1496048
"336","Hombre","Empleador","Magallanes","12",2012,1005621
"337","Hombre","Empleador","Magallanes","12",2013,2079211
"338","Hombre","Empleador","Magallanes","12",2014,1499985
"339","Hombre","Empleador","Magallanes","12",2015,1500000
"340","Hombre","Empleador","Maule","7",2010,350191
"341","Hombre","Empleador","Maule","7",2011,456623
"342","Hombre","Empleador","Maule","7",2012,452030
"343","Hombre","Empleador","Maule","7",2013,603600
"344","Hombre","Empleador","Maule","7",2014,654593
"345","Hombre","Empleador","Maule","7",2015,767151
"346","Hombre","Empleador","Metropolitana","13",2010,1000348
"347","Hombre","Empleador","Metropolitana","13",2011,996804
"348","Hombre","Empleador","Metropolitana","13",2012,1005621
"349","Hombre","Empleador","Metropolitana","13",2013,996224
"350","Hombre","Empleador","Metropolitana","13",2014,1000000
"351","Hombre","Empleador","Metropolitana","13",2015,1004075
"352","Hombre","Empleador","O'Higgins","6",2010,661104
"353","Hombre","Empleador","O'Higgins","6",2011,668214
"354","Hombre","Empleador","O'Higgins","6",2012,800000
"355","Hombre","Empleador","O'Higgins","6",2013,508015
"356","Hombre","Empleador","O'Higgins","6",2014,551334
"357","Hombre","Empleador","O'Higgins","6",2015,801629
"358","Hombre","Empleador","Tarapacá","1",2010,502656
"359","Hombre","Empleador","Tarapacá","1",2011,602900
"360","Hombre","Empleador","Tarapacá","1",2012,803608
"361","Hombre","Empleador","Tarapacá","1",2013,1952643
"362","Hombre","Empleador","Tarapacá","1",2014,1999625
"363","Hombre","Empleador","Tarapacá","1",2015,1500000
"364","Hombre","Empleador","Valparaíso","5",2010,599590
"365","Hombre","Empleador","Valparaíso","5",2011,602900
"366","Hombre","Empleador","Valparaíso","5",2012,627238
"367","Hombre","Empleador","Valparaíso","5",2013,876851
"368","Hombre","Empleador","Valparaíso","5",2014,803947
"369","Hombre","Empleador","Valparaíso","5",2015,928256
"370","Hombre","Empleador",NA,NA,2010,558845
"371","Hombre","Empleador",NA,NA,2011,249201
"372","Hombre","Empleador",NA,NA,2012,2000000
"373","Hombre","Personal de Servicio Doméstico Puertas Adentro","Arica y Parinacota","15",2013,40054
"374","Hombre","Personal de Servicio Doméstico Puertas Adentro","Atacama","3",2011,160000
"375","Hombre","Personal de Servicio Doméstico Puertas Adentro","Atacama","3",2013,175000
"376","Hombre","Personal de Servicio Doméstico Puertas Adentro","Bíobío","8",2012,301353
"377","Hombre","Personal de Servicio Doméstico Puertas Adentro","Los Lagos","10",2013,30000
"378","Hombre","Personal de Servicio Doméstico Puertas Adentro","Los Lagos","10",2015,332349
"379","Hombre","Personal de Servicio Doméstico Puertas Adentro","Los Ríos","14",2013,298867
"380","Hombre","Personal de Servicio Doméstico Puertas Adentro","Magallanes","12",2010,216000
"381","Hombre","Personal de Servicio Doméstico Puertas Adentro","Magallanes","12",2012,382136
"382","Hombre","Personal de Servicio Doméstico Puertas Adentro","Maule","7",2015,300000
"383","Hombre","Personal de Servicio Doméstico Puertas Adentro","Metropolitana","13",2010,399784
"384","Hombre","Personal de Servicio Doméstico Puertas Adentro","Metropolitana","13",2011,500000
"385","Hombre","Personal de Servicio Doméstico Puertas Adentro","Metropolitana","13",2012,301353
"386","Hombre","Personal de Servicio Doméstico Puertas Adentro","Metropolitana","13",2013,313388
"387","Hombre","Personal de Servicio Doméstico Puertas Adentro","Metropolitana","13",2015,754204
"388","Hombre","Personal de Servicio Doméstico Puertas Adentro","O'Higgins","6",2010,200196
"389","Hombre","Personal de Servicio Doméstico Puertas Adentro","Valparaíso","5",2010,219850
"390","Hombre","Personal de Servicio Doméstico Puertas Adentro","Valparaíso","5",2011,292000
"391","Hombre","Personal de Servicio Doméstico Puertas Adentro","Valparaíso","5",2012,184394
"392","Hombre","Personal de Servicio Doméstico Puertas Adentro","Valparaíso","5",2013,210000
"393","Hombre","Personal de Servicio Doméstico Puertas Afuera","Araucanía","9",2010,180000
"394","Hombre","Personal de Servicio Doméstico Puertas Afuera","Araucanía","9",2011,160000
"395","Hombre","Personal de Servicio Doméstico Puertas Afuera","Araucanía","9",2012,277245
"396","Hombre","Personal de Servicio Doméstico Puertas Afuera","Araucanía","9",2013,303848
"397","Hombre","Personal de Servicio Doméstico Puertas Afuera","Araucanía","9",2014,359932
"398","Hombre","Personal de Servicio Doméstico Puertas Afuera","Arica y Parinacota","15",2010,79945
"399","Hombre","Personal de Servicio Doméstico Puertas Afuera","Arica y Parinacota","15",2011,149521
"400","Hombre","Personal de Servicio Doméstico Puertas Afuera","Arica y Parinacota","15",2012,180000
"401","Hombre","Personal de Servicio Doméstico Puertas Afuera","Arica y Parinacota","15",2013,19924
"402","Hombre","Personal de Servicio Doméstico Puertas Afuera","Arica y Parinacota","15",2015,30000
"403","Hombre","Personal de Servicio Doméstico Puertas Afuera","Atacama","3",2010,240235
"404","Hombre","Personal de Servicio Doméstico Puertas Afuera","Atacama","3",2011,212386
"405","Hombre","Personal de Servicio Doméstico Puertas Afuera","Atacama","3",2012,223248
"406","Hombre","Personal de Servicio Doméstico Puertas Afuera","Atacama","3",2015,175000
"407","Hombre","Personal de Servicio Doméstico Puertas Afuera","Aysén","11",2010,201862
"408","Hombre","Personal de Servicio Doméstico Puertas Afuera","Aysén","11",2011,179425
"409","Hombre","Personal de Servicio Doméstico Puertas Afuera","Aysén","11",2014,225000
"410","Hombre","Personal de Servicio Doméstico Puertas Afuera","Bíobío","8",2010,196000
"411","Hombre","Personal de Servicio Doméstico Puertas Afuera","Bíobío","8",2011,181717
"412","Hombre","Personal de Servicio Doméstico Puertas Afuera","Bíobío","8",2012,225832
"413","Hombre","Personal de Servicio Doméstico Puertas Afuera","Bíobío","8",2014,227345
"414","Hombre","Personal de Servicio Doméstico Puertas Afuera","Bíobío","8",2015,240978
"415","Hombre","Personal de Servicio Doméstico Puertas Afuera","Coquimbo","4",2010,80078
"416","Hombre","Personal de Servicio Doméstico Puertas Afuera","Coquimbo","4",2011,199361
"417","Hombre","Personal de Servicio Doméstico Puertas Afuera","Coquimbo","4",2012,30135
"418","Hombre","Personal de Servicio Doméstico Puertas Afuera","Coquimbo","4",2013,100000
"419","Hombre","Personal de Servicio Doméstico Puertas Afuera","Los Lagos","10",2010,192017
