"","sex","company_size","geography_name","geography_id","year","ub_weighted_median"
"62","Hombre","Menos de 5","Aysén","13",2012,435717
"63","Hombre","Menos de 5","Aysén","13",2013,466275
"64","Hombre","Menos de 5","Aysén","13",2014,387664
"65","Hombre","Menos de 5","Aysén","13",2015,400057
"66","Hombre","Menos de 5","Buin","14",2010,379138
"67","Hombre","Menos de 5","Buin","14",2011,401933
"68","Hombre","Menos de 5","Buin","14",2012,730026
"69","Hombre","Menos de 5","Buin","14",2013,597734
"70","Hombre","Menos de 5","Buin","14",2014,408176
"71","Hombre","Menos de 5","Buin","14",2015,425000
"72","Hombre","Menos de 5","Bulnes","15",2010,163304
"73","Hombre","Menos de 5","Bulnes","15",2011,401933
"74","Hombre","Menos de 5","Bulnes","15",2012,274086
"75","Hombre","Menos de 5","Bulnes","15",2013,204058
"76","Hombre","Menos de 5","Bulnes","15",2014,239885
"77","Hombre","Menos de 5","Bulnes","15",2015,256334
"78","Hombre","Menos de 5","Cabildo","16",2010,245128
"79","Hombre","Menos de 5","Cabildo","16",2011,523322
"80","Hombre","Menos de 5","Cabildo","16",2012,653470
"81","Hombre","Menos de 5","Cabildo","16",2013,375368
"82","Hombre","Menos de 5","Cabildo","16",2014,347147
"83","Hombre","Menos de 5","Cabildo","16",2015,355342
"84","Hombre","Menos de 5","Cabrero","18",2010,295705
"85","Hombre","Menos de 5","Cabrero","18",2011,265678
"86","Hombre","Menos de 5","Cabrero","18",2012,750369
"87","Hombre","Menos de 5","Cabrero","18",2013,398215
"88","Hombre","Menos de 5","Cabrero","18",2014,446546
"89","Hombre","Menos de 5","Cabrero","18",2015,330734
"90","Hombre","Menos de 5","Calama","19",2010,320313
"91","Hombre","Menos de 5","Calama","19",2011,300393
"92","Hombre","Menos de 5","Calama","19",2012,382401
"93","Hombre","Menos de 5","Calama","19",2013,384544
"94","Hombre","Menos de 5","Calama","19",2014,454690
"95","Hombre","Menos de 5","Calama","19",2015,531024
"96","Hombre","Menos de 5","Calbuco","20",2010,339767
"97","Hombre","Menos de 5","Calbuco","20",2011,417757
"98","Hombre","Menos de 5","Calbuco","20",2012,283710
"99","Hombre","Menos de 5","Calbuco","20",2013,199245
"100","Hombre","Menos de 5","Calbuco","20",2014,229399
"101","Hombre","Menos de 5","Calbuco","20",2015,304537
"102","Hombre","Menos de 5","Caldera","21",2010,268815
"103","Hombre","Menos de 5","Caldera","21",2011,475641
"104","Hombre","Menos de 5","Caldera","21",2012,318978
"105","Hombre","Menos de 5","Caldera","21",2013,520000
"106","Hombre","Menos de 5","Caldera","21",2014,439352
"107","Hombre","Menos de 5","Caldera","21",2015,320087
"108","Hombre","Menos de 5","Calera","22",2010,250245
"109","Hombre","Menos de 5","Calera","22",2011,200507
"110","Hombre","Menos de 5","Calera","22",2012,300758
"111","Hombre","Menos de 5","Calera","22",2013,300344
"112","Hombre","Menos de 5","Calera","22",2014,351576
"113","Hombre","Menos de 5","Calera","22",2015,384940
"114","Hombre","Menos de 5","Calera de Tango","23",2010,600587
"115","Hombre","Menos de 5","Calera de Tango","23",2011,2009666
"116","Hombre","Menos de 5","Calera de Tango","23",2012,482698
"117","Hombre","Menos de 5","Calera de Tango","23",2013,467299
"118","Hombre","Menos de 5","Calera de Tango","23",2014,202085
"119","Hombre","Menos de 5","Calera de Tango","23",2015,501926
"120","Hombre","Menos de 5","Calle Larga","24",2010,172746
"121","Hombre","Menos de 5","Calle Larga","24",2011,309603
"122","Hombre","Menos de 5","Calle Larga","24",2012,402248
"123","Hombre","Menos de 5","Calle Larga","24",2013,237455
"124","Hombre","Menos de 5","Calle Larga","24",2014,293613
"125","Hombre","Menos de 5","Calle Larga","24",2015,388492
"126","Hombre","Menos de 5","Camarones","25",2010,221812
"127","Hombre","Menos de 5","Camarones","25",2011,119734
"128","Hombre","Menos de 5","Camarones","25",2012,197724
"129","Hombre","Menos de 5","Camarones","25",2013,185251
"130","Hombre","Menos de 5","Canela","27",2010,265172
"131","Hombre","Menos de 5","Canela","27",2011,132521
"132","Hombre","Menos de 5","Canela","27",2012,265720
"133","Hombre","Menos de 5","Canela","27",2013,300407
"134","Hombre","Menos de 5","Canela","27",2014,304324
"135","Hombre","Menos de 5","Canela","27",2015,357495
"136","Hombre","Menos de 5","Cañete","28",2010,143410
"137","Hombre","Menos de 5","Cañete","28",2011,136890
"138","Hombre","Menos de 5","Cañete","28",2012,168929
"139","Hombre","Menos de 5","Cañete","28",2013,149565
"140","Hombre","Menos de 5","Cañete","28",2014,154971
"141","Hombre","Menos de 5","Cañete","28",2015,215600
"142","Hombre","Menos de 5","Carahue","29",2010,115759
"143","Hombre","Menos de 5","Carahue","29",2011,81298
"144","Hombre","Menos de 5","Carahue","29",2012,112333
"145","Hombre","Menos de 5","Carahue","29",2013,114612
"146","Hombre","Menos de 5","Carahue","29",2014,151544
"147","Hombre","Menos de 5","Carahue","29",2015,177336
"148","Hombre","Menos de 5","Cartagena","30",2010,178619
"149","Hombre","Menos de 5","Cartagena","30",2011,299041
"150","Hombre","Menos de 5","Cartagena","30",2012,351579
"151","Hombre","Menos de 5","Cartagena","30",2013,298867
"152","Hombre","Menos de 5","Cartagena","30",2014,149972
"153","Hombre","Menos de 5","Cartagena","30",2015,300081
"154","Hombre","Menos de 5","Casablanca","31",2010,349761
"155","Hombre","Menos de 5","Casablanca","31",2011,249201
"156","Hombre","Menos de 5","Casablanca","31",2012,251128
"157","Hombre","Menos de 5","Casablanca","31",2014,1313549
"158","Hombre","Menos de 5","Casablanca","31",2015,602445
"159","Hombre","Menos de 5","Castro","32",2010,168771
"160","Hombre","Menos de 5","Castro","32",2011,211922
"161","Hombre","Menos de 5","Castro","32",2012,229166
"162","Hombre","Menos de 5","Castro","32",2013,220000
"163","Hombre","Menos de 5","Castro","32",2014,251348
"164","Hombre","Menos de 5","Castro","32",2015,300378
"165","Hombre","Menos de 5","Catemu","33",2010,266741
"166","Hombre","Menos de 5","Catemu","33",2011,318860
"167","Hombre","Menos de 5","Catemu","33",2012,409730
"168","Hombre","Menos de 5","Catemu","33",2013,490585
"169","Hombre","Menos de 5","Catemu","33",2014,411903
"170","Hombre","Menos de 5","Catemu","33",2015,428028
"171","Hombre","Menos de 5","Cauquenes","34",2010,170651
"172","Hombre","Menos de 5","Cauquenes","34",2011,178245
"173","Hombre","Menos de 5","Cauquenes","34",2012,233474
"174","Hombre","Menos de 5","Cauquenes","34",2013,244565
"175","Hombre","Menos de 5","Cauquenes","34",2014,245067
"176","Hombre","Menos de 5","Cauquenes","34",2015,248351
"177","Hombre","Menos de 5","Cerrillos","35",2010,300000
"178","Hombre","Menos de 5","Cerrillos","35",2011,453086
"179","Hombre","Menos de 5","Cerrillos","35",2012,499830
"180","Hombre","Menos de 5","Cerrillos","35",2013,796979
"181","Hombre","Menos de 5","Cerrillos","35",2014,312434
"182","Hombre","Menos de 5","Cerrillos","35",2015,595334
"183","Hombre","Menos de 5","Cerro Navia","36",2010,240500
"184","Hombre","Menos de 5","Cerro Navia","36",2011,300213
"185","Hombre","Menos de 5","Cerro Navia","36",2012,301686
"186","Hombre","Menos de 5","Cerro Navia","36",2013,283553
"187","Hombre","Menos de 5","Cerro Navia","36",2014,357035
"188","Hombre","Menos de 5","Cerro Navia","36",2015,321304
"189","Hombre","Menos de 5","Chañaral","39",2010,299795
"190","Hombre","Menos de 5","Chañaral","39",2011,249201
"191","Hombre","Menos de 5","Chañaral","39",2012,409870
"192","Hombre","Menos de 5","Chañaral","39",2013,352603
"193","Hombre","Menos de 5","Chañaral","39",2014,404169
"194","Hombre","Menos de 5","Chañaral","39",2015,416248
"195","Hombre","Menos de 5","Chanco","38",2010,146462
"196","Hombre","Menos de 5","Chanco","38",2011,250000
"197","Hombre","Menos de 5","Chanco","38",2012,200468
"198","Hombre","Menos de 5","Chanco","38",2013,226089
"199","Hombre","Menos de 5","Chanco","38",2014,250918
"200","Hombre","Menos de 5","Chanco","38",2015,250949
"201","Hombre","Menos de 5","Chépica","40",2010,300294
"202","Hombre","Menos de 5","Chépica","40",2011,301450
"203","Hombre","Menos de 5","Chépica","40",2012,357551
"204","Hombre","Menos de 5","Chépica","40",2013,345400
"205","Hombre","Menos de 5","Chépica","40",2014,351727
"206","Hombre","Menos de 5","Chépica","40",2015,181372
"207","Hombre","Menos de 5","Chiguayante","41",2010,245802
"208","Hombre","Menos de 5","Chiguayante","41",2011,200681
"209","Hombre","Menos de 5","Chiguayante","41",2012,293812
"210","Hombre","Menos de 5","Chiguayante","41",2013,300407
"211","Hombre","Menos de 5","Chiguayante","41",2014,249953
"212","Hombre","Menos de 5","Chiguayante","41",2015,300081
"213","Hombre","Menos de 5","Chile Chico","42",2010,275269
"214","Hombre","Menos de 5","Chile Chico","42",2011,803867
"215","Hombre","Menos de 5","Chile Chico","42",2012,1810118
"216","Hombre","Menos de 5","Chile Chico","42",2013,524798
"217","Hombre","Menos de 5","Chile Chico","42",2014,353648
"218","Hombre","Menos de 5","Chile Chico","42",2015,300081
"219","Hombre","Menos de 5","Chillán","43",2010,270928
"220","Hombre","Menos de 5","Chillán","43",2011,288103
"221","Hombre","Menos de 5","Chillán","43",2012,234834
"222","Hombre","Menos de 5","Chillán","43",2013,223271
"223","Hombre","Menos de 5","Chillán","43",2014,303458
"224","Hombre","Menos de 5","Chillán","43",2015,315085
"225","Hombre","Menos de 5","Chillán Viejo","44",2010,201954
"226","Hombre","Menos de 5","Chillán Viejo","44",2011,197677
"227","Hombre","Menos de 5","Chillán Viejo","44",2012,214096
"228","Hombre","Menos de 5","Chillán Viejo","44",2013,300407
"229","Hombre","Menos de 5","Chillán Viejo","44",2014,282918
"230","Hombre","Menos de 5","Chillán Viejo","44",2015,300980
"231","Hombre","Menos de 5","Chimbarongo","45",2010,353392
"232","Hombre","Menos de 5","Chimbarongo","45",2011,208812
"233","Hombre","Menos de 5","Chimbarongo","45",2012,243527
"234","Hombre","Menos de 5","Chimbarongo","45",2013,298867
"235","Hombre","Menos de 5","Chimbarongo","45",2014,299944
"236","Hombre","Menos de 5","Chimbarongo","45",2015,258051
"237","Hombre","Menos de 5","Chonchi","47",2010,117281
"238","Hombre","Menos de 5","Chonchi","47",2011,178629
"239","Hombre","Menos de 5","Chonchi","47",2012,187640
"240","Hombre","Menos de 5","Chonchi","47",2013,250000
"241","Hombre","Menos de 5","Chonchi","47",2014,227889
"242","Hombre","Menos de 5","Chonchi","47",2015,335068
"243","Hombre","Menos de 5","Cisnes","48",2010,354797
"244","Hombre","Menos de 5","Cisnes","48",2011,301450
"245","Hombre","Menos de 5","Cisnes","48",2012,346939
"246","Hombre","Menos de 5","Cisnes","48",2013,309039
"247","Hombre","Menos de 5","Cisnes","48",2014,438790
"248","Hombre","Menos de 5","Cisnes","48",2015,490240
"249","Hombre","Menos de 5","Cochrane","51",2010,284316
"250","Hombre","Menos de 5","Cochrane","51",2011,405746
"251","Hombre","Menos de 5","Cochrane","51",2012,608076
"252","Hombre","Menos de 5","Cochrane","51",2013,400000
"253","Hombre","Menos de 5","Cochrane","51",2014,800000
"254","Hombre","Menos de 5","Codegua","52",2010,340780
"255","Hombre","Menos de 5","Codegua","52",2011,241388
"256","Hombre","Menos de 5","Codegua","52",2012,400936
"257","Hombre","Menos de 5","Codegua","52",2013,348678
"258","Hombre","Menos de 5","Codegua","52",2014,309442
"259","Hombre","Menos de 5","Codegua","52",2015,473801
"260","Hombre","Menos de 5","Coelemu","53",2010,205280
"261","Hombre","Menos de 5","Coelemu","53",2011,753625
"262","Hombre","Menos de 5","Coelemu","53",2012,729075
"263","Hombre","Menos de 5","Coelemu","53",2013,219169
"264","Hombre","Menos de 5","Coelemu","53",2014,441143
"265","Hombre","Menos de 5","Coelemu","53",2015,301139
"266","Hombre","Menos de 5","Coihueco","55",2010,160129
"267","Hombre","Menos de 5","Coihueco","55",2011,299041
"268","Hombre","Menos de 5","Coihueco","55",2012,401804
"269","Hombre","Menos de 5","Coihueco","55",2013,277567
"270","Hombre","Menos de 5","Coihueco","55",2014,248986
"271","Hombre","Menos de 5","Coihueco","55",2015,180049
"272","Hombre","Menos de 5","Colbún","57",2010,159891
"273","Hombre","Menos de 5","Colbún","57",2011,203904
"274","Hombre","Menos de 5","Colbún","57",2012,318447
"275","Hombre","Menos de 5","Colbún","57",2013,600000
"276","Hombre","Menos de 5","Colbún","57",2014,425664
"277","Hombre","Menos de 5","Colbún","57",2015,500335
"278","Hombre","Menos de 5","Colina","59",2010,230225
"279","Hombre","Menos de 5","Colina","59",2011,300942
"280","Hombre","Menos de 5","Colina","59",2012,288699
"281","Hombre","Menos de 5","Colina","59",2013,257376
"282","Hombre","Menos de 5","Colina","59",2014,351884
"283","Hombre","Menos de 5","Colina","59",2015,297990
"284","Hombre","Menos de 5","Collipulli","60",2010,174036
"285","Hombre","Menos de 5","Collipulli","60",2011,299989
"286","Hombre","Menos de 5","Collipulli","60",2012,122418
"287","Hombre","Menos de 5","Collipulli","60",2013,170000
"288","Hombre","Menos de 5","Collipulli","60",2014,241123
"289","Hombre","Menos de 5","Collipulli","60",2015,242690
"290","Hombre","Menos de 5","Combarbalá","62",2010,172882
"291","Hombre","Menos de 5","Combarbalá","62",2011,199361
"292","Hombre","Menos de 5","Combarbalá","62",2012,185250
"293","Hombre","Menos de 5","Combarbalá","62",2013,223424
"294","Hombre","Menos de 5","Combarbalá","62",2014,248907
"295","Hombre","Menos de 5","Combarbalá","62",2015,240000
"296","Hombre","Menos de 5","Concepción","64",2010,260883
"297","Hombre","Menos de 5","Concepción","64",2011,210352
"298","Hombre","Menos de 5","Concepción","64",2012,219881
"299","Hombre","Menos de 5","Concepción","64",2013,300300
"300","Hombre","Menos de 5","Concepción","64",2014,299973
"301","Hombre","Menos de 5","Concepción","64",2015,336904
"302","Hombre","Menos de 5","Conchalí","65",2010,208205
"303","Hombre","Menos de 5","Conchalí","65",2011,375041
"304","Hombre","Menos de 5","Conchalí","65",2012,289435
"305","Hombre","Menos de 5","Conchalí","65",2013,258315
"306","Hombre","Menos de 5","Conchalí","65",2014,300000
"307","Hombre","Menos de 5","Conchalí","65",2015,380103
"308","Hombre","Menos de 5","Concón","63",2010,325318
"309","Hombre","Menos de 5","Concón","63",2011,539878
"310","Hombre","Menos de 5","Concón","63",2012,442473
"311","Hombre","Menos de 5","Concón","63",2013,498112
"312","Hombre","Menos de 5","Concón","63",2014,1395936
"313","Hombre","Menos de 5","Concón","63",2015,602445
"314","Hombre","Menos de 5","Constitución","66",2010,400000
"315","Hombre","Menos de 5","Constitución","66",2011,299041
"316","Hombre","Menos de 5","Constitución","66",2012,306110
"317","Hombre","Menos de 5","Constitución","66",2013,324806
"318","Hombre","Menos de 5","Constitución","66",2014,325045
"319","Hombre","Menos de 5","Constitución","66",2015,351802
"320","Hombre","Menos de 5","Copiapó","68",2010,300000
"321","Hombre","Menos de 5","Copiapó","68",2011,300000
"322","Hombre","Menos de 5","Copiapó","68",2012,343684
"323","Hombre","Menos de 5","Copiapó","68",2013,400000
"324","Hombre","Menos de 5","Copiapó","68",2014,299985
"325","Hombre","Menos de 5","Copiapó","68",2015,400096
"326","Hombre","Menos de 5","Coquimbo","69",2010,239724
"327","Hombre","Menos de 5","Coquimbo","69",2011,250000
"328","Hombre","Menos de 5","Coquimbo","69",2012,312837
"329","Hombre","Menos de 5","Coquimbo","69",2013,328000
"330","Hombre","Menos de 5","Coquimbo","69",2014,303127
"331","Hombre","Menos de 5","Coquimbo","69",2015,313916
"332","Hombre","Menos de 5","Coronel","70",2010,174518
"333","Hombre","Menos de 5","Coronel","70",2011,200265
"334","Hombre","Menos de 5","Coronel","70",2012,200902
"335","Hombre","Menos de 5","Coronel","70",2013,225784
"336","Hombre","Menos de 5","Coronel","70",2014,212230
"337","Hombre","Menos de 5","Coronel","70",2015,166451
"338","Hombre","Menos de 5","Corral","71",2010,206000
"339","Hombre","Menos de 5","Corral","71",2011,170000
"340","Hombre","Menos de 5","Corral","71",2012,269805
"341","Hombre","Menos de 5","Corral","71",2013,274854
"342","Hombre","Menos de 5","Corral","71",2014,301567
"343","Hombre","Menos de 5","Corral","71",2015,250068
"344","Hombre","Menos de 5","Coyhaique","54",2010,292632
"345","Hombre","Menos de 5","Coyhaique","54",2011,299607
"346","Hombre","Menos de 5","Coyhaique","54",2012,285281
"347","Hombre","Menos de 5","Coyhaique","54",2013,298867
"348","Hombre","Menos de 5","Coyhaique","54",2014,353362
"349","Hombre","Menos de 5","Coyhaique","54",2015,440148
"350","Hombre","Menos de 5","Curacautín","73",2010,235749
"351","Hombre","Menos de 5","Curacautín","73",2011,200531
"352","Hombre","Menos de 5","Curacautín","73",2012,231293
"353","Hombre","Menos de 5","Curacautín","73",2013,228922
"354","Hombre","Menos de 5","Curacautín","73",2014,328825
"355","Hombre","Menos de 5","Curacautín","73",2015,401295
"356","Hombre","Menos de 5","Curacaví","74",2010,240000
"357","Hombre","Menos de 5","Curacaví","74",2011,200000
"358","Hombre","Menos de 5","Curacaví","74",2012,475000
"359","Hombre","Menos de 5","Curaco de Vélez","75",2010,111893
"360","Hombre","Menos de 5","Curaco de Vélez","75",2011,201046
"361","Hombre","Menos de 5","Curaco de Vélez","75",2012,187651
"362","Hombre","Menos de 5","Curaco de Vélez","75",2013,229852
"363","Hombre","Menos de 5","Curaco de Vélez","75",2014,260797
"364","Hombre","Menos de 5","Curaco de Vélez","75",2015,243798
"365","Hombre","Menos de 5","Curanilahue","76",2010,220000
"366","Hombre","Menos de 5","Curanilahue","76",2011,268153
"367","Hombre","Menos de 5","Curanilahue","76",2012,452030
"368","Hombre","Menos de 5","Curanilahue","76",2013,225225
"369","Hombre","Menos de 5","Curanilahue","76",2014,299435
"370","Hombre","Menos de 5","Curanilahue","76",2015,401630
"371","Hombre","Menos de 5","Curarrehue","77",2010,94935
"372","Hombre","Menos de 5","Curarrehue","77",2011,394933
"373","Hombre","Menos de 5","Curarrehue","77",2012,90159
"374","Hombre","Menos de 5","Curarrehue","77",2013,209207
"375","Hombre","Menos de 5","Curarrehue","77",2014,169968
"376","Hombre","Menos de 5","Curarrehue","77",2015,175565
"377","Hombre","Menos de 5","Curicó","79",2010,249949
"378","Hombre","Menos de 5","Curicó","79",2011,250574
"379","Hombre","Menos de 5","Curicó","79",2012,250000
"380","Hombre","Menos de 5","Curicó","79",2013,343687
"381","Hombre","Menos de 5","Curicó","79",2014,279157
"382","Hombre","Menos de 5","Curicó","79",2015,395063
"383","Hombre","Menos de 5","Dalcahue","80",2010,67308
"384","Hombre","Menos de 5","Dalcahue","80",2011,200000
"385","Hombre","Menos de 5","Dalcahue","80",2012,130000
"386","Hombre","Menos de 5","Dalcahue","80",2013,200000
"387","Hombre","Menos de 5","Dalcahue","80",2014,275000
"388","Hombre","Menos de 5","Dalcahue","80",2015,230999
"389","Hombre","Menos de 5","Diego de Almagro","81",2010,304590
"390","Hombre","Menos de 5","Diego de Almagro","81",2011,300000
"391","Hombre","Menos de 5","Diego de Almagro","81",2012,450000
"392","Hombre","Menos de 5","Diego de Almagro","81",2013,597734
"393","Hombre","Menos de 5","Diego de Almagro","81",2014,1205570
"394","Hombre","Menos de 5","Diego de Almagro","81",2015,495718
"395","Hombre","Menos de 5","Doñihue","82",2010,259822
"396","Hombre","Menos de 5","Doñihue","82",2011,251208
"397","Hombre","Menos de 5","Doñihue","82",2012,400937
"398","Hombre","Menos de 5","Doñihue","82",2013,210285
"399","Hombre","Menos de 5","Doñihue","82",2014,219262
"400","Hombre","Menos de 5","Doñihue","82",2015,1034197
"401","Hombre","Menos de 5","El Bosque","83",2010,334230
"402","Hombre","Menos de 5","El Bosque","83",2011,249201
"403","Hombre","Menos de 5","El Bosque","83",2012,280906
"404","Hombre","Menos de 5","El Bosque","83",2013,470759
"405","Hombre","Menos de 5","El Bosque","83",2014,349934
"406","Hombre","Menos de 5","El Bosque","83",2015,400000
"407","Hombre","Menos de 5","El Monte","85",2010,302959
"408","Hombre","Menos de 5","El Monte","85",2011,241160
"409","Hombre","Menos de 5","El Monte","85",2012,251405
"410","Hombre","Menos de 5","El Monte","85",2013,278067
"411","Hombre","Menos de 5","El Monte","85",2014,397625
"412","Hombre","Menos de 5","El Monte","85",2015,418757
"413","Hombre","Menos de 5","El Quisco","86",2010,300294
"414","Hombre","Menos de 5","El Quisco","86",2011,301450
"415","Hombre","Menos de 5","El Quisco","86",2012,452529
"416","Hombre","Menos de 5","El Quisco","86",2013,500678
"417","Hombre","Menos de 5","El Quisco","86",2014,505211
"418","Hombre","Menos de 5","El Quisco","86",2015,1034197
"419","Hombre","Menos de 5","El Tabo","87",2010,450000
"420","Hombre","Menos de 5","El Tabo","87",2011,170000
"421","Hombre","Menos de 5","El Tabo","87",2012,625000
"422","Hombre","Menos de 5","El Tabo","87",2013,400000
"423","Hombre","Menos de 5","El Tabo","87",2014,307000
"424","Hombre","Menos de 5","El Tabo","87",2015,20000
"425","Hombre","Menos de 5","Empedrado","88",2010,249829
"426","Hombre","Menos de 5","Empedrado","88",2011,498402
"427","Hombre","Menos de 5","Empedrado","88",2012,400706
"428","Hombre","Menos de 5","Empedrado","88",2013,270242
"429","Hombre","Menos de 5","Empedrado","88",2014,399925
"430","Hombre","Menos de 5","Empedrado","88",2015,1000271
"431","Hombre","Menos de 5","Estación Central","90",2010,276568
"432","Hombre","Menos de 5","Estación Central","90",2011,299041
"433","Hombre","Menos de 5","Estación Central","90",2012,396309
"434","Hombre","Menos de 5","Estación Central","90",2013,302908
"435","Hombre","Menos de 5","Estación Central","90",2014,323120
"436","Hombre","Menos de 5","Estación Central","90",2015,280794
"437","Hombre","Menos de 5","Florida","91",2010,205898
"438","Hombre","Menos de 5","Florida","91",2011,216504
"439","Hombre","Menos de 5","Florida","91",2012,208516
"440","Hombre","Menos de 5","Florida","91",2013,250000
"441","Hombre","Menos de 5","Florida","91",2014,241429
"442","Hombre","Menos de 5","Florida","91",2015,351426
"443","Hombre","Menos de 5","Freire","92",2010,126000
"444","Hombre","Menos de 5","Freire","92",2011,210000
"445","Hombre","Menos de 5","Freire","92",2012,230553
"446","Hombre","Menos de 5","Freire","92",2013,206218
"447","Hombre","Menos de 5","Freire","92",2014,281300
"448","Hombre","Menos de 5","Freire","92",2015,251952
"449","Hombre","Menos de 5","Freirina","93",2010,300294
"450","Hombre","Menos de 5","Freirina","93",2011,110000
"451","Hombre","Menos de 5","Freirina","93",2012,100000
"452","Hombre","Menos de 5","Freirina","93",2013,360000
"453","Hombre","Menos de 5","Freirina","93",2014,301480
"454","Hombre","Menos de 5","Freirina","93",2015,200653
"455","Hombre","Menos de 5","Fresia","94",2010,199863
"456","Hombre","Menos de 5","Fresia","94",2011,275510
"457","Hombre","Menos de 5","Fresia","94",2012,200009
"458","Hombre","Menos de 5","Fresia","94",2013,263098
"459","Hombre","Menos de 5","Fresia","94",2014,202085
"460","Hombre","Menos de 5","Fresia","94",2015,295823
"461","Hombre","Menos de 5","Frutillar","95",2010,216268
"462","Hombre","Menos de 5","Frutillar","95",2011,315686
"463","Hombre","Menos de 5","Frutillar","95",2012,283878
"464","Hombre","Menos de 5","Frutillar","95",2013,281965
"465","Hombre","Menos de 5","Frutillar","95",2014,219959
"466","Hombre","Menos de 5","Frutillar","95",2015,325942
"467","Hombre","Menos de 5","Futrono","97",2010,185473
"468","Hombre","Menos de 5","Futrono","97",2011,211322
"469","Hombre","Menos de 5","Futrono","97",2012,220992
"470","Hombre","Menos de 5","Galvarino","98",2010,250000
"471","Hombre","Menos de 5","Galvarino","98",2011,130000
"472","Hombre","Menos de 5","Galvarino","98",2012,451083
"473","Hombre","Menos de 5","Galvarino","98",2013,170000
"474","Hombre","Menos de 5","Galvarino","98",2014,153679
"475","Hombre","Menos de 5","Galvarino","98",2015,200054
"476","Hombre","Menos de 5","General Lagos","99",2010,40039
"477","Hombre","Menos de 5","General Lagos","99",2013,245000
"478","Hombre","Menos de 5","General Lagos","99",2014,200333
"479","Hombre","Menos de 5","General Lagos","99",2015,160392
"480","Hombre","Menos de 5","Gorbea","100",2010,89427
"481","Hombre","Menos de 5","Gorbea","100",2011,182896
"482","Hombre","Menos de 5","Gorbea","100",2012,110496
