"","sex","company_size","geography_name","geography_id","year","ub_weighted_median"
"166","Hombre","De 5 a 10 personas","O'Higgins","6",2010,249528
"167","Hombre","De 5 a 10 personas","O'Higgins","6",2011,260245
"168","Hombre","De 5 a 10 personas","O'Higgins","6",2012,261173
"169","Hombre","De 5 a 10 personas","O'Higgins","6",2013,300000
"170","Hombre","De 5 a 10 personas","O'Higgins","6",2014,280000
"171","Hombre","De 5 a 10 personas","O'Higgins","6",2015,367928
"172","Hombre","De 5 a 10 personas","Tarapacá","1",2010,250205
"173","Hombre","De 5 a 10 personas","Tarapacá","1",2011,452042
"174","Hombre","De 5 a 10 personas","Tarapacá","1",2012,454520
"175","Hombre","De 5 a 10 personas","Tarapacá","1",2013,500000
"176","Hombre","De 5 a 10 personas","Tarapacá","1",2014,726091
"177","Hombre","De 5 a 10 personas","Tarapacá","1",2015,512077
"178","Hombre","De 5 a 10 personas","Valparaíso","5",2010,219850
"179","Hombre","De 5 a 10 personas","Valparaíso","5",2011,279909
"180","Hombre","De 5 a 10 personas","Valparaíso","5",2012,299050
"181","Hombre","De 5 a 10 personas","Valparaíso","5",2013,323773
"182","Hombre","De 5 a 10 personas","Valparaíso","5",2014,303127
"183","Hombre","De 5 a 10 personas","Valparaíso","5",2015,400057
"184","Hombre","De 5 a 10 personas",NA,NA,2010,209690
"185","Hombre","De 5 a 10 personas",NA,NA,2011,400000
"186","Hombre","De 5 a 10 personas",NA,NA,2012,2000000
"187","Hombre","Entre 11 y 49","Antofagasta","2",2010,400309
"188","Hombre","Entre 11 y 49","Antofagasta","2",2011,455661
"189","Hombre","Entre 11 y 49","Antofagasta","2",2012,502811
"190","Hombre","Entre 11 y 49","Antofagasta","2",2013,597734
"191","Hombre","Entre 11 y 49","Antofagasta","2",2014,551815
"192","Hombre","Entre 11 y 49","Antofagasta","2",2015,701819
"193","Hombre","Entre 11 y 49","Araucanía","9",2010,230476
"194","Hombre","Entre 11 y 49","Araucanía","9",2011,251208
"195","Hombre","Entre 11 y 49","Araucanía","9",2012,299990
"196","Hombre","Entre 11 y 49","Araucanía","9",2013,300504
"197","Hombre","Entre 11 y 49","Araucanía","9",2014,394247
"198","Hombre","Entre 11 y 49","Araucanía","9",2015,350095
"199","Hombre","Entre 11 y 49","Arica y Parinacota","15",2010,321512
"200","Hombre","Entre 11 y 49","Arica y Parinacota","15",2011,252171
"201","Hombre","Entre 11 y 49","Arica y Parinacota","15",2012,244843
"202","Hombre","Entre 11 y 49","Arica y Parinacota","15",2013,355506
"203","Hombre","Entre 11 y 49","Arica y Parinacota","15",2014,382996
"204","Hombre","Entre 11 y 49","Arica y Parinacota","15",2015,393391
"205","Hombre","Entre 11 y 49","Atacama","3",2010,316194
"206","Hombre","Entre 11 y 49","Atacama","3",2011,317792
"207","Hombre","Entre 11 y 49","Atacama","3",2012,405000
"208","Hombre","Entre 11 y 49","Atacama","3",2013,439998
"209","Hombre","Entre 11 y 49","Atacama","3",2014,400000
"210","Hombre","Entre 11 y 49","Atacama","3",2015,397456
"211","Hombre","Entre 11 y 49","Aysén","11",2010,278595
"212","Hombre","Entre 11 y 49","Aysén","11",2011,409102
"213","Hombre","Entre 11 y 49","Aysén","11",2012,499099
"214","Hombre","Entre 11 y 49","Aysén","11",2013,432839
"215","Hombre","Entre 11 y 49","Aysén","11",2014,399925
"216","Hombre","Entre 11 y 49","Aysén","11",2015,443779
"217","Hombre","Entre 11 y 49","Bíobío","8",2010,224846
"218","Hombre","Entre 11 y 49","Bíobío","8",2011,250000
"219","Hombre","Entre 11 y 49","Bíobío","8",2012,250000
"220","Hombre","Entre 11 y 49","Bíobío","8",2013,300000
"221","Hombre","Entre 11 y 49","Bíobío","8",2014,289946
"222","Hombre","Entre 11 y 49","Bíobío","8",2015,364036
"223","Hombre","Entre 11 y 49","Coquimbo","4",2010,236111
"224","Hombre","Entre 11 y 49","Coquimbo","4",2011,249201
"225","Hombre","Entre 11 y 49","Coquimbo","4",2012,318662
"226","Hombre","Entre 11 y 49","Coquimbo","4",2013,350000
"227","Hombre","Entre 11 y 49","Coquimbo","4",2014,356947
"228","Hombre","Entre 11 y 49","Coquimbo","4",2015,350069
"229","Hombre","Entre 11 y 49","Los Lagos","10",2010,238000
"230","Hombre","Entre 11 y 49","Los Lagos","10",2011,300072
"231","Hombre","Entre 11 y 49","Los Lagos","10",2012,300880
"232","Hombre","Entre 11 y 49","Los Lagos","10",2013,309785
"233","Hombre","Entre 11 y 49","Los Lagos","10",2014,350000
"234","Hombre","Entre 11 y 49","Los Lagos","10",2015,400429
"235","Hombre","Entre 11 y 49","Los Ríos","14",2010,258834
"236","Hombre","Entre 11 y 49","Los Ríos","14",2011,249201
"237","Hombre","Entre 11 y 49","Los Ríos","14",2012,260000
"238","Hombre","Entre 11 y 49","Los Ríos","14",2013,293036
"239","Hombre","Entre 11 y 49","Los Ríos","14",2014,312037
"240","Hombre","Entre 11 y 49","Los Ríos","14",2015,408270
"241","Hombre","Entre 11 y 49","Magallanes","12",2010,593323
"242","Hombre","Entre 11 y 49","Magallanes","12",2011,502886
"243","Hombre","Entre 11 y 49","Magallanes","12",2012,440604
"244","Hombre","Entre 11 y 49","Magallanes","12",2013,592628
"245","Hombre","Entre 11 y 49","Magallanes","12",2014,505211
"246","Hombre","Entre 11 y 49","Magallanes","12",2015,492910
"247","Hombre","Entre 11 y 49","Maule","7",2010,199863
"248","Hombre","Entre 11 y 49","Maule","7",2011,200000
"249","Hombre","Entre 11 y 49","Maule","7",2012,231273
"250","Hombre","Entre 11 y 49","Maule","7",2013,270155
"251","Hombre","Entre 11 y 49","Maule","7",2014,281532
"252","Hombre","Entre 11 y 49","Maule","7",2015,300081
"253","Hombre","Entre 11 y 49","Metropolitana","13",2010,269224
"254","Hombre","Entre 11 y 49","Metropolitana","13",2011,301450
"255","Hombre","Entre 11 y 49","Metropolitana","13",2012,338601
"256","Hombre","Entre 11 y 49","Metropolitana","13",2013,400000
"257","Hombre","Entre 11 y 49","Metropolitana","13",2014,400000
"258","Hombre","Entre 11 y 49","Metropolitana","13",2015,440916
"259","Hombre","Entre 11 y 49","O'Higgins","6",2010,249829
"260","Hombre","Entre 11 y 49","O'Higgins","6",2011,250000
"261","Hombre","Entre 11 y 49","O'Higgins","6",2012,250000
"262","Hombre","Entre 11 y 49","O'Higgins","6",2013,293519
"263","Hombre","Entre 11 y 49","O'Higgins","6",2014,288107
"264","Hombre","Entre 11 y 49","O'Higgins","6",2015,321304
"265","Hombre","Entre 11 y 49","Tarapacá","1",2010,400391
"266","Hombre","Entre 11 y 49","Tarapacá","1",2011,408928
"267","Hombre","Entre 11 y 49","Tarapacá","1",2012,455000
"268","Hombre","Entre 11 y 49","Tarapacá","1",2013,464118
"269","Hombre","Entre 11 y 49","Tarapacá","1",2014,530724
"270","Hombre","Entre 11 y 49","Tarapacá","1",2015,500071
"271","Hombre","Entre 11 y 49","Valparaíso","5",2010,220000
"272","Hombre","Entre 11 y 49","Valparaíso","5",2011,250000
"273","Hombre","Entre 11 y 49","Valparaíso","5",2012,291630
"274","Hombre","Entre 11 y 49","Valparaíso","5",2013,300407
"275","Hombre","Entre 11 y 49","Valparaíso","5",2014,357714
"276","Hombre","Entre 11 y 49","Valparaíso","5",2015,376528
"277","Hombre","Entre 11 y 49",NA,NA,2010,462184
"278","Hombre","Entre 11 y 49",NA,NA,2011,274682
"279","Hombre","Entre 11 y 49",NA,NA,2012,507681
"280","Hombre","Entre 50 y 199","Antofagasta","2",2010,596368
"281","Hombre","Entre 50 y 199","Antofagasta","2",2011,636215
"282","Hombre","Entre 50 y 199","Antofagasta","2",2012,493223
"283","Hombre","Entre 50 y 199","Antofagasta","2",2013,707461
"284","Hombre","Entre 50 y 199","Antofagasta","2",2014,578973
"285","Hombre","Entre 50 y 199","Antofagasta","2",2015,652648
"286","Hombre","Entre 50 y 199","Araucanía","9",2010,336766
"287","Hombre","Entre 50 y 199","Araucanía","9",2011,324263
"288","Hombre","Entre 50 y 199","Araucanía","9",2012,301617
"289","Hombre","Entre 50 y 199","Araucanía","9",2013,361000
"290","Hombre","Entre 50 y 199","Araucanía","9",2014,390000
"291","Hombre","Entre 50 y 199","Araucanía","9",2015,399148
"292","Hombre","Entre 50 y 199","Arica y Parinacota","15",2010,400391
"293","Hombre","Entre 50 y 199","Arica y Parinacota","15",2011,295000
"294","Hombre","Entre 50 y 199","Arica y Parinacota","15",2012,444117
"295","Hombre","Entre 50 y 199","Arica y Parinacota","15",2013,455149
"296","Hombre","Entre 50 y 199","Arica y Parinacota","15",2014,420000
"297","Hombre","Entre 50 y 199","Arica y Parinacota","15",2015,560555
"298","Hombre","Entre 50 y 199","Atacama","3",2010,480000
"299","Hombre","Entre 50 y 199","Atacama","3",2011,399796
"300","Hombre","Entre 50 y 199","Atacama","3",2012,422658
"301","Hombre","Entre 50 y 199","Atacama","3",2013,400004
"302","Hombre","Entre 50 y 199","Atacama","3",2014,481910
"303","Hombre","Entre 50 y 199","Atacama","3",2015,597985
"304","Hombre","Entre 50 y 199","Aysén","11",2010,370461
"305","Hombre","Entre 50 y 199","Aysén","11",2011,523502
"306","Hombre","Entre 50 y 199","Aysén","11",2012,403868
"307","Hombre","Entre 50 y 199","Aysén","11",2013,400787
"308","Hombre","Entre 50 y 199","Aysén","11",2014,518772
"309","Hombre","Entre 50 y 199","Aysén","11",2015,602445
"310","Hombre","Entre 50 y 199","Bíobío","8",2010,294975
"311","Hombre","Entre 50 y 199","Bíobío","8",2011,300089
"312","Hombre","Entre 50 y 199","Bíobío","8",2012,290400
"313","Hombre","Entre 50 y 199","Bíobío","8",2013,386691
"314","Hombre","Entre 50 y 199","Bíobío","8",2014,349934
"315","Hombre","Entre 50 y 199","Bíobío","8",2015,400073
"316","Hombre","Entre 50 y 199","Coquimbo","4",2010,250245
"317","Hombre","Entre 50 y 199","Coquimbo","4",2011,250000
"318","Hombre","Entre 50 y 199","Coquimbo","4",2012,379687
"319","Hombre","Entre 50 y 199","Coquimbo","4",2013,395535
"320","Hombre","Entre 50 y 199","Coquimbo","4",2014,450000
"321","Hombre","Entre 50 y 199","Coquimbo","4",2015,526418
"322","Hombre","Entre 50 y 199","Los Lagos","10",2010,299873
"323","Hombre","Entre 50 y 199","Los Lagos","10",2011,334726
"324","Hombre","Entre 50 y 199","Los Lagos","10",2012,400000
"325","Hombre","Entre 50 y 199","Los Lagos","10",2013,512232
"326","Hombre","Entre 50 y 199","Los Lagos","10",2014,407101
"327","Hombre","Entre 50 y 199","Los Lagos","10",2015,500135
"328","Hombre","Entre 50 y 199","Los Ríos","14",2010,314051
"329","Hombre","Entre 50 y 199","Los Ríos","14",2011,298044
"330","Hombre","Entre 50 y 199","Los Ríos","14",2012,407600
"331","Hombre","Entre 50 y 199","Los Ríos","14",2013,435868
"332","Hombre","Entre 50 y 199","Los Ríos","14",2014,549453
"333","Hombre","Entre 50 y 199","Los Ríos","14",2015,411544
"334","Hombre","Entre 50 y 199","Magallanes","12",2010,548944
"335","Hombre","Entre 50 y 199","Magallanes","12",2011,636760
"336","Hombre","Entre 50 y 199","Magallanes","12",2012,785000
"337","Hombre","Entre 50 y 199","Magallanes","12",2013,608144
"338","Hombre","Entre 50 y 199","Magallanes","12",2014,733895
"339","Hombre","Entre 50 y 199","Magallanes","12",2015,876487
"340","Hombre","Entre 50 y 199","Maule","7",2010,200196
"341","Hombre","Entre 50 y 199","Maule","7",2011,222296
"342","Hombre","Entre 50 y 199","Maule","7",2012,286600
"343","Hombre","Entre 50 y 199","Maule","7",2013,300354
"344","Hombre","Entre 50 y 199","Maule","7",2014,306169
"345","Hombre","Entre 50 y 199","Maule","7",2015,353210
"346","Hombre","Entre 50 y 199","Metropolitana","13",2010,301831
"347","Hombre","Entre 50 y 199","Metropolitana","13",2011,350000
"348","Hombre","Entre 50 y 199","Metropolitana","13",2012,378198
"349","Hombre","Entre 50 y 199","Metropolitana","13",2013,414444
"350","Hombre","Entre 50 y 199","Metropolitana","13",2014,419281
"351","Hombre","Entre 50 y 199","Metropolitana","13",2015,489748
"352","Hombre","Entre 50 y 199","O'Higgins","6",2010,225659
"353","Hombre","Entre 50 y 199","O'Higgins","6",2011,286604
"354","Hombre","Entre 50 y 199","O'Higgins","6",2012,279770
"355","Hombre","Entre 50 y 199","O'Higgins","6",2013,339114
"356","Hombre","Entre 50 y 199","O'Higgins","6",2014,412824
"357","Hombre","Entre 50 y 199","O'Higgins","6",2015,401947
"358","Hombre","Entre 50 y 199","Tarapacá","1",2010,423269
"359","Hombre","Entre 50 y 199","Tarapacá","1",2011,498941
"360","Hombre","Entre 50 y 199","Tarapacá","1",2012,420848
"361","Hombre","Entre 50 y 199","Tarapacá","1",2013,614026
"362","Hombre","Entre 50 y 199","Tarapacá","1",2014,701738
"363","Hombre","Entre 50 y 199","Tarapacá","1",2015,650176
"364","Hombre","Entre 50 y 199","Valparaíso","5",2010,299903
"365","Hombre","Entre 50 y 199","Valparaíso","5",2011,310147
"366","Hombre","Entre 50 y 199","Valparaíso","5",2012,367035
"367","Hombre","Entre 50 y 199","Valparaíso","5",2013,405549
"368","Hombre","Entre 50 y 199","Valparaíso","5",2014,457478
"369","Hombre","Entre 50 y 199","Valparaíso","5",2015,439480
"370","Hombre","Entre 50 y 199",NA,NA,2010,240235
"371","Hombre","Entre 50 y 199",NA,NA,2011,484794
"372","Hombre","Entre 50 y 199",NA,NA,2012,626628
"373","Hombre","200 y más personas","Antofagasta","2",2010,600000
"374","Hombre","200 y más personas","Antofagasta","2",2011,649256
"375","Hombre","200 y más personas","Antofagasta","2",2012,650000
"376","Hombre","200 y más personas","Antofagasta","2",2013,708584
"377","Hombre","200 y más personas","Antofagasta","2",2014,799850
"378","Hombre","200 y más personas","Antofagasta","2",2015,805353
"379","Hombre","200 y más personas","Araucanía","9",2010,400206
"380","Hombre","200 y más personas","Araucanía","9",2011,447717
"381","Hombre","200 y más personas","Araucanía","9",2012,478725
"382","Hombre","200 y más personas","Araucanía","9",2013,441895
"383","Hombre","200 y más personas","Araucanía","9",2014,480000
"384","Hombre","200 y más personas","Araucanía","9",2015,520392
"385","Hombre","200 y más personas","Arica y Parinacota","15",2010,420783
"386","Hombre","200 y más personas","Arica y Parinacota","15",2011,413363
"387","Hombre","200 y más personas","Arica y Parinacota","15",2012,501184
"388","Hombre","200 y más personas","Arica y Parinacota","15",2013,531478
"389","Hombre","200 y más personas","Arica y Parinacota","15",2014,535853
"390","Hombre","200 y más personas","Arica y Parinacota","15",2015,600162
"391","Hombre","200 y más personas","Atacama","3",2010,436909
"392","Hombre","200 y más personas","Atacama","3",2011,553600
"393","Hombre","200 y más personas","Atacama","3",2012,553092
"394","Hombre","200 y más personas","Atacama","3",2013,697357
"395","Hombre","200 y más personas","Atacama","3",2014,679992
"396","Hombre","200 y más personas","Atacama","3",2015,700189
"397","Hombre","200 y más personas","Aysén","11",2010,588737
"398","Hombre","200 y más personas","Aysén","11",2011,600563
"399","Hombre","200 y más personas","Aysén","11",2012,635977
"400","Hombre","200 y más personas","Aysén","11",2013,665421
"401","Hombre","200 y más personas","Aysén","11",2014,678446
"402","Hombre","200 y más personas","Aysén","11",2015,783746
"403","Hombre","200 y más personas","Bíobío","8",2010,350000
"404","Hombre","200 y más personas","Bíobío","8",2011,361370
"405","Hombre","200 y más personas","Bíobío","8",2012,412278
"406","Hombre","200 y más personas","Bíobío","8",2013,407350
"407","Hombre","200 y más personas","Bíobío","8",2014,491731
"408","Hombre","200 y más personas","Bíobío","8",2015,500000
"409","Hombre","200 y más personas","Coquimbo","4",2010,515351
"410","Hombre","200 y más personas","Coquimbo","4",2011,455903
"411","Hombre","200 y más personas","Coquimbo","4",2012,585381
"412","Hombre","200 y más personas","Coquimbo","4",2013,548938
"413","Hombre","200 y más personas","Coquimbo","4",2014,597380
"414","Hombre","200 y más personas","Coquimbo","4",2015,702852
"415","Hombre","200 y más personas","Los Lagos","10",2010,304219
"416","Hombre","200 y más personas","Los Lagos","10",2011,399562
"417","Hombre","200 y más personas","Los Lagos","10",2012,553357
"418","Hombre","200 y más personas","Los Lagos","10",2013,460377
"419","Hombre","200 y más personas","Los Lagos","10",2014,500000
"420","Hombre","200 y más personas","Los Lagos","10",2015,509708
"421","Hombre","200 y más personas","Los Ríos","14",2010,299857
"422","Hombre","200 y más personas","Los Ríos","14",2011,452653
"423","Hombre","200 y más personas","Los Ríos","14",2012,452529
"424","Hombre","200 y más personas","Los Ríos","14",2013,463244
"425","Hombre","200 y más personas","Los Ríos","14",2014,513301
"426","Hombre","200 y más personas","Los Ríos","14",2015,586126
"427","Hombre","200 y más personas","Magallanes","12",2010,821000
"428","Hombre","200 y más personas","Magallanes","12",2011,888754
"429","Hombre","200 y más personas","Magallanes","12",2012,804248
"430","Hombre","200 y más personas","Magallanes","12",2013,798565
"431","Hombre","200 y más personas","Magallanes","12",2014,894768
"432","Hombre","200 y más personas","Magallanes","12",2015,908888
"433","Hombre","200 y más personas","Maule","7",2010,298193
"434","Hombre","200 y más personas","Maule","7",2011,305864
"435","Hombre","200 y más personas","Maule","7",2012,326158
"436","Hombre","200 y más personas","Maule","7",2013,435975
"437","Hombre","200 y más personas","Maule","7",2014,425000
"438","Hombre","200 y más personas","Maule","7",2015,418932
"439","Hombre","200 y más personas","Metropolitana","13",2010,379872
"440","Hombre","200 y más personas","Metropolitana","13",2011,415250
"441","Hombre","200 y más personas","Metropolitana","13",2012,474624
