"","sex","geography_name","geography_id","year","ub_weighted_median"
"99","Hombre","Calbuco","20",2012,331488
"100","Hombre","Calbuco","20",2013,351169
"101","Hombre","Calbuco","20",2014,318538
"102","Hombre","Calbuco","20",2015,401291
"103","Hombre","Caldera","21",2010,337800
"104","Hombre","Caldera","21",2011,498231
"105","Hombre","Caldera","21",2012,500000
"106","Hombre","Caldera","21",2013,496777
"107","Hombre","Caldera","21",2014,539899
"108","Hombre","Caldera","21",2015,550149
"109","Hombre","Calera","22",2010,324182
"110","Hombre","Calera","22",2011,249330
"111","Hombre","Calera","22",2012,280642
"112","Hombre","Calera","22",2013,398489
"113","Hombre","Calera","22",2014,503676
"114","Hombre","Calera","22",2015,469931
"115","Hombre","Calera de Tango","23",2010,1201174
"116","Hombre","Calera de Tango","23",2011,1406766
"117","Hombre","Calera de Tango","23",2012,482698
"118","Hombre","Calera de Tango","23",2013,801085
"119","Hombre","Calera de Tango","23",2014,758322
"120","Hombre","Calera de Tango","23",2015,652648
"121","Hombre","Calle Larga","24",2010,243557
"122","Hombre","Calle Larga","24",2011,300300
"123","Hombre","Calle Larga","24",2012,321518
"124","Hombre","Calle Larga","24",2013,319523
"125","Hombre","Calle Larga","24",2014,354387
"126","Hombre","Calle Larga","24",2015,430353
"127","Hombre","Camarones","25",2010,298362
"128","Hombre","Camarones","25",2011,164948
"129","Hombre","Camarones","25",2012,148139
"130","Hombre","Camarones","25",2013,185251
"131","Hombre","Canela","27",2010,419838
"132","Hombre","Canela","27",2011,392890
"133","Hombre","Canela","27",2012,342633
"134","Hombre","Canela","27",2013,499309
"135","Hombre","Canela","27",2014,399963
"136","Hombre","Canela","27",2015,451269
"137","Hombre","Cañete","28",2010,204865
"138","Hombre","Cañete","28",2011,200967
"139","Hombre","Cañete","28",2012,200799
"140","Hombre","Cañete","28",2013,236511
"141","Hombre","Cañete","28",2014,225000
"142","Hombre","Cañete","28",2015,279537
"143","Hombre","Carahue","29",2010,128982
"144","Hombre","Carahue","29",2011,115066
"145","Hombre","Carahue","29",2012,119291
"146","Hombre","Carahue","29",2013,129248
"147","Hombre","Carahue","29",2014,185937
"148","Hombre","Carahue","29",2015,200000
"149","Hombre","Cartagena","30",2010,220000
"150","Hombre","Cartagena","30",2011,377539
"151","Hombre","Cartagena","30",2012,351579
"152","Hombre","Cartagena","30",2013,298867
"153","Hombre","Cartagena","30",2014,321252
"154","Hombre","Cartagena","30",2015,510138
"155","Hombre","Casablanca","31",2010,600314
"156","Hombre","Casablanca","31",2011,593098
"157","Hombre","Casablanca","31",2012,251128
"158","Hombre","Casablanca","31",2014,424377
"159","Hombre","Casablanca","31",2015,446813
"160","Hombre","Castro","32",2010,200063
"161","Hombre","Castro","32",2011,299475
"162","Hombre","Castro","32",2012,351783
"163","Hombre","Castro","32",2013,321238
"164","Hombre","Castro","32",2014,314694
"165","Hombre","Castro","32",2015,357610
"166","Hombre","Catemu","33",2010,267463
"167","Hombre","Catemu","33",2011,290401
"168","Hombre","Catemu","33",2012,406374
"169","Hombre","Catemu","33",2013,398049
"170","Hombre","Catemu","33",2014,499990
"171","Hombre","Catemu","33",2015,401869
"172","Hombre","Cauquenes","34",2010,174241
"173","Hombre","Cauquenes","34",2011,201184
"174","Hombre","Cauquenes","34",2012,235731
"175","Hombre","Cauquenes","34",2013,240434
"176","Hombre","Cauquenes","34",2014,252561
"177","Hombre","Cauquenes","34",2015,251613
"178","Hombre","Cerrillos","35",2010,291987
"179","Hombre","Cerrillos","35",2011,514226
"180","Hombre","Cerrillos","35",2012,652932
"181","Hombre","Cerrillos","35",2013,640578
"182","Hombre","Cerrillos","35",2014,499945
"183","Hombre","Cerrillos","35",2015,528465
"184","Hombre","Cerro Navia","36",2010,260254
"185","Hombre","Cerro Navia","36",2011,297478
"186","Hombre","Cerro Navia","36",2012,316392
"187","Hombre","Cerro Navia","36",2013,334505
"188","Hombre","Cerro Navia","36",2014,390579
"189","Hombre","Cerro Navia","36",2015,400057
"190","Hombre","Chañaral","39",2010,319822
"191","Hombre","Chañaral","39",2011,633611
"192","Hombre","Chañaral","39",2012,552870
"193","Hombre","Chañaral","39",2013,640469
"194","Hombre","Chañaral","39",2014,500221
"195","Hombre","Chañaral","39",2015,810143
"196","Hombre","Chanco","38",2010,161138
"197","Hombre","Chanco","38",2011,250000
"198","Hombre","Chanco","38",2012,233760
"199","Hombre","Chanco","38",2013,290953
"200","Hombre","Chanco","38",2014,300690
"201","Hombre","Chanco","38",2015,301665
"202","Hombre","Chépica","40",2010,298367
"203","Hombre","Chépica","40",2011,256261
"204","Hombre","Chépica","40",2012,251405
"205","Hombre","Chépica","40",2013,229969
"206","Hombre","Chépica","40",2014,391000
"207","Hombre","Chépica","40",2015,497660
"208","Hombre","Chiguayante","41",2010,323750
"209","Hombre","Chiguayante","41",2011,279063
"210","Hombre","Chiguayante","41",2012,310000
"211","Hombre","Chiguayante","41",2013,355481
"212","Hombre","Chiguayante","41",2014,420000
"213","Hombre","Chiguayante","41",2015,405249
"214","Hombre","Chile Chico","42",2010,288561
"215","Hombre","Chile Chico","42",2011,618726
"216","Hombre","Chile Chico","42",2012,724047
"217","Hombre","Chile Chico","42",2013,742861
"218","Hombre","Chile Chico","42",2014,643090
"219","Hombre","Chile Chico","42",2015,705131
"220","Hombre","Chillán","43",2010,275782
"221","Hombre","Chillán","43",2011,301450
"222","Hombre","Chillán","43",2012,343915
"223","Hombre","Chillán","43",2013,350000
"224","Hombre","Chillán","43",2014,361938
"225","Hombre","Chillán","43",2015,400415
"226","Hombre","Chillán Viejo","44",2010,249829
"227","Hombre","Chillán Viejo","44",2011,247175
"228","Hombre","Chillán Viejo","44",2012,270375
"229","Hombre","Chillán Viejo","44",2013,300000
"230","Hombre","Chillán Viejo","44",2014,289737
"231","Hombre","Chillán Viejo","44",2015,371745
"232","Hombre","Chimbarongo","45",2010,249888
"233","Hombre","Chimbarongo","45",2011,237480
"234","Hombre","Chimbarongo","45",2012,245517
"235","Hombre","Chimbarongo","45",2013,278943
"236","Hombre","Chimbarongo","45",2014,299944
"237","Hombre","Chimbarongo","45",2015,310120
"238","Hombre","Chonchi","47",2010,179719
"239","Hombre","Chonchi","47",2011,195387
"240","Hombre","Chonchi","47",2012,200000
"241","Hombre","Chonchi","47",2013,298495
"242","Hombre","Chonchi","47",2014,308217
"243","Hombre","Chonchi","47",2015,448000
"244","Hombre","Cisnes","48",2010,379113
"245","Hombre","Cisnes","48",2011,378785
"246","Hombre","Cisnes","48",2012,455755
"247","Hombre","Cisnes","48",2013,473692
"248","Hombre","Cisnes","48",2014,628638
"249","Hombre","Cisnes","48",2015,599920
"250","Hombre","Cochrane","51",2010,723604
"251","Hombre","Cochrane","51",2011,671286
"252","Hombre","Cochrane","51",2012,673470
"253","Hombre","Cochrane","51",2013,515000
"254","Hombre","Cochrane","51",2014,923000
"255","Hombre","Codegua","52",2010,360000
"256","Hombre","Codegua","52",2011,338613
"257","Hombre","Codegua","52",2012,400240
"258","Hombre","Codegua","52",2013,400000
"259","Hombre","Codegua","52",2014,395127
"260","Hombre","Codegua","52",2015,337188
"261","Hombre","Coelemu","53",2010,381214
"262","Hombre","Coelemu","53",2011,303720
"263","Hombre","Coelemu","53",2012,322514
"264","Hombre","Coelemu","53",2013,329707
"265","Hombre","Coelemu","53",2014,348693
"266","Hombre","Coelemu","53",2015,632567
"267","Hombre","Coihueco","55",2010,200196
"268","Hombre","Coihueco","55",2011,253088
"269","Hombre","Coihueco","55",2012,301464
"270","Hombre","Coihueco","55",2013,290393
"271","Hombre","Coihueco","55",2014,293023
"272","Hombre","Coihueco","55",2015,527111
"273","Hombre","Colbún","57",2010,188218
"274","Hombre","Colbún","57",2011,266759
"275","Hombre","Colbún","57",2012,297808
"276","Hombre","Colbún","57",2013,568047
"277","Hombre","Colbún","57",2014,550000
"278","Hombre","Colbún","57",2015,483602
"279","Hombre","Colina","59",2010,266989
"280","Hombre","Colina","59",2011,314660
"281","Hombre","Colina","59",2012,360000
"282","Hombre","Colina","59",2013,400542
"283","Hombre","Colina","59",2014,382079
"284","Hombre","Colina","59",2015,409197
"285","Hombre","Collipulli","60",2010,221103
"286","Hombre","Collipulli","60",2011,264857
"287","Hombre","Collipulli","60",2012,285472
"288","Hombre","Collipulli","60",2013,233614
"289","Hombre","Collipulli","60",2014,234177
"290","Hombre","Collipulli","60",2015,300012
"291","Hombre","Combarbalá","62",2010,190535
"292","Hombre","Combarbalá","62",2011,264072
"293","Hombre","Combarbalá","62",2012,282741
"294","Hombre","Combarbalá","62",2013,252186
"295","Hombre","Combarbalá","62",2014,298279
"296","Hombre","Combarbalá","62",2015,343962
"297","Hombre","Concepción","64",2010,295048
"298","Hombre","Concepción","64",2011,315551
"299","Hombre","Concepción","64",2012,350000
"300","Hombre","Concepción","64",2013,350415
"301","Hombre","Concepción","64",2014,349996
"302","Hombre","Concepción","64",2015,401630
"303","Hombre","Conchalí","65",2010,250245
"304","Hombre","Conchalí","65",2011,371808
"305","Hombre","Conchalí","65",2012,301578
"306","Hombre","Conchalí","65",2013,366784
"307","Hombre","Conchalí","65",2014,399925
"308","Hombre","Conchalí","65",2015,451280
"309","Hombre","Concón","63",2010,458997
"310","Hombre","Concón","63",2011,404117
"311","Hombre","Concón","63",2012,673606
"312","Hombre","Concón","63",2013,608073
"313","Hombre","Concón","63",2014,806077
"314","Hombre","Concón","63",2015,725983
"315","Hombre","Constitución","66",2010,311962
"316","Hombre","Constitución","66",2011,278634
"317","Hombre","Constitución","66",2012,320793
"318","Hombre","Constitución","66",2013,358641
"319","Hombre","Constitución","66",2014,353259
"320","Hombre","Constitución","66",2015,343301
"321","Hombre","Copiapó","68",2010,381308
"322","Hombre","Copiapó","68",2011,416601
"323","Hombre","Copiapó","68",2012,427049
"324","Hombre","Copiapó","68",2013,560759
"325","Hombre","Copiapó","68",2014,501295
"326","Hombre","Copiapó","68",2015,628744
"327","Hombre","Coquimbo","69",2010,300294
"328","Hombre","Coquimbo","69",2011,317009
"329","Hombre","Coquimbo","69",2012,400936
"330","Hombre","Coquimbo","69",2013,373967
"331","Hombre","Coquimbo","69",2014,424377
"332","Hombre","Coquimbo","69",2015,480130
"333","Hombre","Coronel","70",2010,280365
"334","Hombre","Coronel","70",2011,298438
"335","Hombre","Coronel","70",2012,263879
"336","Hombre","Coronel","70",2013,301024
"337","Hombre","Coronel","70",2014,349865
"338","Hombre","Coronel","70",2015,350015
"339","Hombre","Corral","71",2010,265000
"340","Hombre","Corral","71",2011,284089
"341","Hombre","Corral","71",2012,321443
"342","Hombre","Corral","71",2013,500000
"343","Hombre","Corral","71",2014,402025
"344","Hombre","Corral","71",2015,363396
"345","Hombre","Coyhaique","54",2010,359424
"346","Hombre","Coyhaique","54",2011,400516
"347","Hombre","Coyhaique","54",2012,381514
"348","Hombre","Coyhaique","54",2013,398489
"349","Hombre","Coyhaique","54",2014,400286
"350","Hombre","Coyhaique","54",2015,520807
"351","Hombre","Curacautín","73",2010,222059
"352","Hombre","Curacautín","73",2011,227448
"353","Hombre","Curacautín","73",2012,346370
"354","Hombre","Curacautín","73",2013,283529
"355","Hombre","Curacautín","73",2014,324760
"356","Hombre","Curacautín","73",2015,426372
"357","Hombre","Curacaví","74",2010,291000
"358","Hombre","Curacaví","74",2011,310500
"359","Hombre","Curacaví","74",2012,380000
"360","Hombre","Curaco de Vélez","75",2010,299795
"361","Hombre","Curaco de Vélez","75",2011,338323
"362","Hombre","Curaco de Vélez","75",2012,312128
"363","Hombre","Curaco de Vélez","75",2013,336819
"364","Hombre","Curaco de Vélez","75",2014,271499
"365","Hombre","Curaco de Vélez","75",2015,329696
"366","Hombre","Curanilahue","76",2010,300294
"367","Hombre","Curanilahue","76",2011,297696
"368","Hombre","Curanilahue","76",2012,297769
"369","Hombre","Curanilahue","76",2013,338496
"370","Hombre","Curanilahue","76",2014,367283
"371","Hombre","Curanilahue","76",2015,371555
"372","Hombre","Curarrehue","77",2010,136357
"373","Hombre","Curarrehue","77",2011,394933
"374","Hombre","Curarrehue","77",2012,90159
"375","Hombre","Curarrehue","77",2013,239592
"376","Hombre","Curarrehue","77",2014,299944
"377","Hombre","Curarrehue","77",2015,351130
"378","Hombre","Curicó","79",2010,250680
"379","Hombre","Curicó","79",2011,251208
"380","Hombre","Curicó","79",2012,300000
"381","Hombre","Curicó","79",2013,303965
"382","Hombre","Curicó","79",2014,300000
"383","Hombre","Curicó","79",2015,401610
"384","Hombre","Dalcahue","80",2010,164135
"385","Hombre","Dalcahue","80",2011,195000
"386","Hombre","Dalcahue","80",2012,156330
"387","Hombre","Dalcahue","80",2013,276250
"388","Hombre","Dalcahue","80",2014,300000
"389","Hombre","Dalcahue","80",2015,250000
"390","Hombre","Diego de Almagro","81",2010,475465
"391","Hombre","Diego de Almagro","81",2011,577036
"392","Hombre","Diego de Almagro","81",2012,649646
"393","Hombre","Diego de Almagro","81",2013,598568
"394","Hombre","Diego de Almagro","81",2014,589281
"395","Hombre","Diego de Almagro","81",2015,500343
"396","Hombre","Doñihue","82",2010,579603
"397","Hombre","Doñihue","82",2011,294887
"398","Hombre","Doñihue","82",2012,400937
"399","Hombre","Doñihue","82",2013,560759
"400","Hombre","Doñihue","82",2014,505211
"401","Hombre","Doñihue","82",2015,920736
"402","Hombre","El Bosque","83",2010,282907
"403","Hombre","El Bosque","83",2011,296153
"404","Hombre","El Bosque","83",2012,345362
"405","Hombre","El Bosque","83",2013,361420
"406","Hombre","El Bosque","83",2014,390000
"407","Hombre","El Bosque","83",2015,408457
"408","Hombre","El Monte","85",2010,199863
"409","Hombre","El Monte","85",2011,249201
"410","Hombre","El Monte","85",2012,261173
"411","Hombre","El Monte","85",2013,280000
"412","Hombre","El Monte","85",2014,319940
"413","Hombre","El Monte","85",2015,385298
"414","Hombre","El Quisco","86",2010,370362
"415","Hombre","El Quisco","86",2011,301450
"416","Hombre","El Quisco","86",2012,641586
"417","Hombre","El Quisco","86",2013,520369
"418","Hombre","El Quisco","86",2014,505211
"419","Hombre","El Quisco","86",2015,481956
"420","Hombre","El Tabo","87",2010,326307
"421","Hombre","El Tabo","87",2011,445000
"422","Hombre","El Tabo","87",2012,562500
"423","Hombre","El Tabo","87",2013,449500
"424","Hombre","El Tabo","87",2014,300000
"425","Hombre","El Tabo","87",2015,600000
"426","Hombre","Empedrado","88",2010,202586
"427","Hombre","Empedrado","88",2011,498402
"428","Hombre","Empedrado","88",2012,234051
"429","Hombre","Empedrado","88",2013,344558
"430","Hombre","Empedrado","88",2014,399925
"431","Hombre","Empedrado","88",2015,1079042
"432","Hombre","Estación Central","90",2010,324166
"433","Hombre","Estación Central","90",2011,299041
"434","Hombre","Estación Central","90",2012,346835
"435","Hombre","Estación Central","90",2013,385772
"436","Hombre","Estación Central","90",2014,473101
"437","Hombre","Estación Central","90",2015,456844
"438","Hombre","Florida","91",2010,218022
"439","Hombre","Florida","91",2011,217889
"440","Hombre","Florida","91",2012,251373
"441","Hombre","Florida","91",2013,282783
"442","Hombre","Florida","91",2014,281168
"443","Hombre","Florida","91",2015,375524
"444","Hombre","Freire","92",2010,176927
"445","Hombre","Freire","92",2011,182000
"446","Hombre","Freire","92",2012,208958
"447","Hombre","Freire","92",2013,235822
"448","Hombre","Freire","92",2014,280973
"449","Hombre","Freire","92",2015,368446
"450","Hombre","Freirina","93",2010,428320
"451","Hombre","Freirina","93",2011,410000
"452","Hombre","Freirina","93",2012,440000
"453","Hombre","Freirina","93",2013,352625
"454","Hombre","Freirina","93",2014,440000
"455","Hombre","Freirina","93",2015,300000
"456","Hombre","Fresia","94",2010,196207
"457","Hombre","Fresia","94",2011,254246
"458","Hombre","Fresia","94",2012,198272
"459","Hombre","Fresia","94",2013,289000
"460","Hombre","Fresia","94",2014,202085
"461","Hombre","Fresia","94",2015,316639
"462","Hombre","Frutillar","95",2010,249829
"463","Hombre","Frutillar","95",2011,391232
"464","Hombre","Frutillar","95",2012,457912
"465","Hombre","Frutillar","95",2013,280380
"466","Hombre","Frutillar","95",2014,239842
"467","Hombre","Frutillar","95",2015,350102
"468","Hombre","Futrono","97",2010,391732
"469","Hombre","Futrono","97",2011,227271
"470","Hombre","Futrono","97",2012,308008
"471","Hombre","Galvarino","98",2010,250000
"472","Hombre","Galvarino","98",2011,130000
"473","Hombre","Galvarino","98",2012,451083
"474","Hombre","Galvarino","98",2013,255000
"475","Hombre","Galvarino","98",2014,188082
"476","Hombre","Galvarino","98",2015,204010
"477","Hombre","General Lagos","99",2010,441932
"478","Hombre","General Lagos","99",2013,341350
"479","Hombre","General Lagos","99",2014,200333
"480","Hombre","General Lagos","99",2015,463000
"481","Hombre","Gorbea","100",2010,185192
"482","Hombre","Gorbea","100",2011,365513
"483","Hombre","Gorbea","100",2012,221808
"484","Hombre","Gorbea","100",2013,272206
"485","Hombre","Gorbea","100",2014,308263
"486","Hombre","Gorbea","100",2015,688782
"487","Hombre","Graneros","101",2010,310303
"488","Hombre","Graneros","101",2011,329190
"489","Hombre","Graneros","101",2012,372886
"490","Hombre","Graneros","101",2013,350474
"491","Hombre","Graneros","101",2014,446973
"492","Hombre","Graneros","101",2015,489894
"493","Hombre","Hijuelas","103",2010,191492
"494","Hombre","Hijuelas","103",2011,218871
"495","Hombre","Hijuelas","103",2012,301353
"496","Hombre","Hijuelas","103",2013,298867
"497","Hombre","Hijuelas","103",2014,339564
"498","Hombre","Hijuelas","103",2015,393732
"499","Hombre","Hualañé","105",2010,200196
"500","Hombre","Hualañé","105",2011,182880
"501","Hombre","Hualañé","105",2012,252125
"502","Hombre","Hualañé","105",2013,355827
"503","Hombre","Hualañé","105",2014,304491
"504","Hombre","Hualañé","105",2015,337921
"505","Hombre","Hualpén","106",2010,305808
"506","Hombre","Hualpén","106",2011,323451
"507","Hombre","Hualpén","106",2012,388621
"508","Hombre","Hualpén","106",2013,370025
"509","Hombre","Hualpén","106",2014,401128
"510","Hombre","Hualpén","106",2015,381548
"511","Hombre","Hualqui","107",2010,344459
"512","Hombre","Hualqui","107",2011,312233
"513","Hombre","Hualqui","107",2012,281175
"514","Hombre","Hualqui","107",2013,300407
"515","Hombre","Hualqui","107",2014,370882
"516","Hombre","Hualqui","107",2015,424587
"517","Hombre","Huara","108",2010,150147
"518","Hombre","Huara","108",2011,199585
"519","Hombre","Huara","108",2012,150677
"520","Hombre","Huara","108",2013,348678
"521","Hombre","Huara","108",2014,464794
"522","Hombre","Huara","108",2015,702852
"523","Hombre","Huasco","109",2010,337910
"524","Hombre","Huasco","109",2011,301450
"525","Hombre","Huasco","109",2012,435434
"526","Hombre","Huasco","109",2013,363915
"527","Hombre","Huasco","109",2014,399206
"528","Hombre","Huasco","109",2015,540613
"529","Hombre","Huechuraba","110",2010,324336
"530","Hombre","Huechuraba","110",2011,432078
"531","Hombre","Huechuraba","110",2012,452529
"532","Hombre","Huechuraba","110",2013,495227
"533","Hombre","Huechuraba","110",2014,645616
"534","Hombre","Huechuraba","110",2015,527882
"535","Hombre","Illapel","111",2010,236208
"536","Hombre","Illapel","111",2011,270000
"537","Hombre","Illapel","111",2012,299429
"538","Hombre","Illapel","111",2013,367166
"539","Hombre","Illapel","111",2014,399925
"540","Hombre","Illapel","111",2015,500135
"541","Hombre","Independencia","112",2010,523614
"542","Hombre","Independencia","112",2011,453818
"543","Hombre","Independencia","112",2012,502811
"544","Hombre","Independencia","112",2013,503093
"545","Hombre","Independencia","112",2014,455000
"546","Hombre","Independencia","112",2015,560000
"547","Hombre","Iquique","113",2010,380243
"548","Hombre","Iquique","113",2011,428626
"549","Hombre","Iquique","113",2012,500000
"550","Hombre","Iquique","113",2013,500678
"551","Hombre","Iquique","113",2014,599887
"552","Hombre","Iquique","113",2015,510831
"553","Hombre","Isla de Maipo","114",2010,203554
"554","Hombre","Isla de Maipo","114",2011,219831
"555","Hombre","Isla de Maipo","114",2012,301353
"556","Hombre","Isla de Maipo","114",2013,314337
"557","Hombre","Isla de Maipo","114",2014,350216
"558","Hombre","Isla de Maipo","114",2015,357525
"559","Hombre","La Cisterna","117",2010,777034
"560","Hombre","La Cisterna","117",2011,442127
"561","Hombre","La Cisterna","117",2012,447258
"562","Hombre","La Cisterna","117",2013,586365
"563","Hombre","La Cisterna","117",2014,676000
"564","Hombre","La Cisterna","117",2015,518072
"565","Hombre","La Cruz","118",2010,545676
"566","Hombre","La Cruz","118",2011,449466
"567","Hombre","La Cruz","118",2012,728407
"568","Hombre","La Cruz","118",2013,600000
"569","Hombre","La Cruz","118",2014,518949
"570","Hombre","La Cruz","118",2015,532458
"571","Hombre","La Estrella","119",2010,236218
"572","Hombre","La Estrella","119",2011,222000
"573","Hombre","La Estrella","119",2012,251308
"574","Hombre","La Estrella","119",2013,300000
"575","Hombre","La Estrella","119",2014,336107
"576","Hombre","La Estrella","119",2015,341415
"577","Hombre","La Florida","120",2010,350343
"578","Hombre","La Florida","120",2011,399574
"579","Hombre","La Florida","120",2012,410971
"580","Hombre","La Florida","120",2013,519997
"581","Hombre","La Florida","120",2014,599940
"582","Hombre","La Florida","120",2015,560152
"583","Hombre","La Granja","121",2010,300000
"584","Hombre","La Granja","121",2011,283199
"585","Hombre","La Granja","121",2012,301353
"586","Hombre","La Granja","121",2013,429006
"587","Hombre","La Granja","121",2014,401697
"588","Hombre","La Granja","121",2015,408039
"589","Hombre","La Higuera","122",2010,349761
"590","Hombre","La Higuera","122",2011,299041
"591","Hombre","La Higuera","122",2012,301353
"592","Hombre","La Higuera","122",2013,300000
"593","Hombre","La Higuera","122",2014,415000
"594","Hombre","La Higuera","122",2015,283500
"595","Hombre","La Ligua","123",2010,200152
"596","Hombre","La Ligua","123",2011,321758
"597","Hombre","La Ligua","123",2012,300078
"598","Hombre","La Ligua","123",2013,299897
"599","Hombre","La Ligua","123",2014,303127
"600","Hombre","La Ligua","123",2015,360069
"601","Hombre","La Pintana","124",2010,249829
"602","Hombre","La Pintana","124",2011,250000
"603","Hombre","La Pintana","124",2012,355131
"604","Hombre","La Pintana","124",2013,300144
"605","Hombre","La Pintana","124",2014,349934
"606","Hombre","La Pintana","124",2015,400000
"607","Hombre","La Reina","125",2010,1345635
"608","Hombre","La Reina","125",2011,1003904
"609","Hombre","La Reina","125",2012,2510881
"610","Hombre","La Reina","125",2013,1502033
"611","Hombre","La Reina","125",2014,1254217
"612","Hombre","La Reina","125",2015,1031185
"613","Hombre","La Serena","126",2010,400000
"614","Hombre","La Serena","126",2011,400000
"615","Hombre","La Serena","126",2012,439725
"616","Hombre","La Serena","126",2013,539410
"617","Hombre","La Serena","126",2014,500000
"618","Hombre","La Serena","126",2015,480130
"619","Hombre","La Unión","127",2010,200196
"620","Hombre","La Unión","127",2011,203604
"621","Hombre","La Unión","127",2012,268443
"622","Hombre","La Unión","127",2013,254939
"623","Hombre","La Unión","127",2014,275145
"624","Hombre","La Unión","127",2015,321585
"625","Hombre","Laja","131",2010,309684
"626","Hombre","Laja","131",2011,490000
"627","Hombre","Laja","131",2012,305290
"628","Hombre","Laja","131",2013,399274
"629","Hombre","Laja","131",2014,600642
"630","Hombre","Laja","131",2015,483849
"631","Hombre","Lampa","346",2010,400000
"632","Hombre","Lampa","346",2011,350000
"633","Hombre","Lampa","346",2012,261173
"634","Hombre","Lampa","346",2013,278943
"635","Hombre","Lampa","346",2014,356476
"636","Hombre","Lampa","346",2015,358950
"637","Hombre","Lanco","132",2010,205363
"638","Hombre","Lanco","132",2011,214029
